horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.65,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.65,5,9,-0.020189378387280348,0.2222222222222222,0.2222222222222222,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.65,4,7,-0.015008087631670818,0.2857142857142857,0.2857142857142857,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,4,6,-0.021208002375645536,0.16666666666666666,0.16666666666666666,1.0,1.0
3d,bear,cart,predicted_profit_probability,predicted_profit_probability,1,,,6,6,-0.0063873990232329834,0.5,0.5,0.2727272727272727,1.090909090909091
3d,bear,cart,predicted_profit_probability,predicted_profit_probability,3,,,6,18,-0.002474776347295606,0.3888888888888889,0.3888888888888889,0.6363636363636364,0.8484848484848485
3d,bear,cart,predicted_profit_probability,predicted_profit_probability,5,,,6,24,-0.005002122958323792,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,cart,predicted_return,predicted_return,1,,,6,6,-0.012060071310778067,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,cart,predicted_return,predicted_return,3,,,6,18,-0.009336382409601917,0.4444444444444444,0.4444444444444444,0.7272727272727273,0.9696969696969697
3d,bear,cart,predicted_return,predicted_return,5,,,6,24,-0.005002122958323792,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,lightgbm,combined_rank_based,rank_based_joint_score,1,,,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,lightgbm,combined_rank_based,rank_based_joint_score,3,,,6,18,-0.001967486989770244,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,lightgbm,combined_rank_based,rank_based_joint_score,5,,,6,24,-0.005002122958323793,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear,combined_score,1,,,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,lightgbm,combined_weighted_linear,combined_score,3,,,6,18,-0.0002809494825365894,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,lightgbm,combined_weighted_linear,combined_score,5,,,6,24,-0.005002122958323793,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6296296296296295
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.25,0.625
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.4,0.7333333333333333
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6296296296296295
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.25,0.625
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,6,6,0.011878124327164166,0.3333333333333333,0.3333333333333333,0.4,0.7333333333333333
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,5,5,0.024589988295959358,0.4,0.4,0.25,0.6000000000000001
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,5,5,0.024589988295959358,0.4,0.4,0.2857142857142857,0.6285714285714287
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,5,5,0.024589988295959358,0.4,0.4,0.2857142857142857,0.6285714285714287
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,5,5,0.024589988295959358,0.4,0.4,0.4,0.72
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,5,5,0.024589988295959358,0.4,0.4,0.2857142857142857,0.5714285714285715
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,5,5,0.024589988295959358,0.4,0.4,0.3333333333333333,0.6000000000000001
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,5,5,0.024589988295959358,0.4,0.4,0.3333333333333333,0.6000000000000001
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,5,5,0.024589988295959358,0.4,0.4,0.5,0.7000000000000001
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,6,16,-0.0003904910279420126,0.5,0.5,0.8888888888888888,0.9444444444444444
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,6,16,-0.0003904910279420126,0.5,0.5,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,6,15,0.0022250701477640276,0.5333333333333333,0.5333333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,6,11,0.0008664388882284283,0.45454545454545453,0.45454545454545453,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,6,16,-0.0003904910279420126,0.5,0.5,0.8888888888888888,0.9444444444444444
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,6,16,-0.0003904910279420126,0.5,0.5,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,6,15,0.0022250701477640276,0.5333333333333333,0.5333333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,6,11,0.0008664388882284283,0.45454545454545453,0.45454545454545453,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,5,11,0.01880814345447755,0.6363636363636364,0.6363636363636364,0.875,0.9545454545454546
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,11,0.01880814345447755,0.6363636363636364,0.6363636363636364,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,5,11,0.01880814345447755,0.6363636363636364,0.6363636363636364,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,5,9,0.014350738358395189,0.5555555555555556,0.5555555555555556,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,5,10,0.02665209789545196,0.7,0.7,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,5,9,0.028295246758011625,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,5,9,0.028295246758011625,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,5,7,0.025274898292629754,0.5714285714285714,0.5714285714285714,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,6,17,0.0003303471579613404,0.5294117647058824,0.5294117647058824,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,6,16,-0.0003904910279420126,0.5,0.5,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,6,15,0.0022250701477640276,0.5333333333333333,0.5333333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,6,11,0.0008664388882284283,0.45454545454545453,0.45454545454545453,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,6,17,0.0003303471579613404,0.5294117647058824,0.5294117647058824,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,6,16,-0.0003904910279420126,0.5,0.5,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,6,15,0.0022250701477640276,0.5333333333333333,0.5333333333333333,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,6,11,0.0008664388882284283,0.45454545454545453,0.45454545454545453,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,5,12,0.018229444677638994,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,5,11,0.01880814345447755,0.6363636363636364,0.6363636363636364,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,5,11,0.01880814345447755,0.6363636363636364,0.6363636363636364,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,5,9,0.014350738358395189,0.5555555555555556,0.5555555555555556,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,5,10,0.02665209789545196,0.7,0.7,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,5,9,0.028295246758011625,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,5,9,0.028295246758011625,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,5,7,0.025274898292629754,0.5714285714285714,0.5714285714285714,1.0,1.0
3d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,6,6,0.006010731592187353,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,6,18,-0.0019661003402463104,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,6,24,-0.005002122958323793,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,lightgbm,predicted_return,predicted_return,1,,,6,6,0.006341122841606935,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,lightgbm,predicted_return,predicted_return,3,,,6,18,0.0015914329490059665,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,lightgbm,predicted_return,predicted_return,5,,,6,24,-0.005002122958323791,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,xgboost,combined_rank_based,rank_based_joint_score,1,,,6,6,0.006800684608557203,0.5,0.5,0.2727272727272727,1.090909090909091
3d,bear,xgboost,combined_rank_based,rank_based_joint_score,3,,,6,18,0.0010500053461976499,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,xgboost,combined_rank_based,rank_based_joint_score,5,,,6,24,-0.005002122958323791,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,xgboost,combined_weighted_linear,combined_score,1,,,6,6,0.007627300320703284,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,xgboost,combined_weighted_linear,combined_score,3,,,6,18,-0.0006292872940610941,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,xgboost,combined_weighted_linear,combined_score,5,,,6,24,-0.005002122958323791,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,5,5,0.007506669849864542,0.4,0.4,0.25,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,5,5,0.007506669849864542,0.4,0.4,0.25,0.75
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,5,5,0.007506669849864542,0.4,0.4,0.25,0.7000000000000001
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.7333333333333334
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.9333333333333335
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.8666666666666667
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,5,5,0.007506669849864542,0.4,0.4,0.4,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,5,5,0.007506669849864542,0.4,0.4,0.3333333333333333,0.7333333333333334
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,5,5,0.007506669849864542,0.4,0.4,0.4,0.8
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,4,4,0.022303636191533624,0.5,0.5,0.4,0.7
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,4,4,0.022303636191533624,0.5,0.5,0.4,0.7
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,4,4,0.022303636191533624,0.5,0.5,0.4,0.7
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,4,4,0.022303636191533624,0.5,0.5,0.5,0.75
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,5,14,-0.0017992867210637569,0.5,0.5,0.875,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,13,-8.985008902690713e-05,0.5384615384615384,0.5384615384615384,0.875,1.0096153846153846
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,5,13,0.002235324335946739,0.5384615384615384,0.5384615384615384,0.875,0.9423076923076923
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,11,0.00515559085741692,0.5454545454545454,0.5454545454545454,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,5,13,-0.0036447242251592383,0.46153846153846156,0.46153846153846156,1.0,1.076923076923077
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,5,12,-0.0019466209991272744,0.5,0.5,1.0,1.0833333333333333
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,5,12,0.0005723179612608424,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,5,10,0.0034627966066247697,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,5,12,-0.0019466209991272744,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,5,12,-0.0019466209991272744,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,5,11,0.00422652038169661,0.5454545454545454,0.5454545454545454,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,5,10,0.0034627966066247697,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,4,6,0.03010361002498685,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,5,16,-0.0026706493370679254,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,5,15,-0.0012472284303696028,0.5333333333333333,0.5333333333333333,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,5,14,0.003653053552331855,0.5714285714285714,0.5714285714285714,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,5,11,0.00515559085741692,0.5454545454545454,0.5454545454545454,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,5,14,-0.006214665970757336,0.42857142857142855,0.42857142857142855,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,5,13,-0.004844873896389223,0.46153846153846156,0.46153846153846156,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,5,12,0.0005723179612608424,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,5,10,0.0034627966066247697,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,5,12,-0.0019466209991272744,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,5,12,-0.0019466209991272744,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,5,11,0.00422652038169661,0.5454545454545454,0.5454545454545454,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,5,10,0.0034627966066247697,0.5,0.5,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,4,7,0.027497916897476583,0.7142857142857143,0.7142857142857143,1.0,1.0
3d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,4,6,0.03010361002498685,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,6,6,0.006800684608557203,0.5,0.5,0.2727272727272727,1.090909090909091
3d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,6,18,0.0016177706369156167,0.5,0.5,0.8181818181818182,1.090909090909091
3d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,6,24,-0.005002122958323791,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bear,xgboost,predicted_return,predicted_return,1,,,6,6,0.00430743572003345,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.7272727272727273
3d,bear,xgboost,predicted_return,predicted_return,3,,,6,18,-0.002591185263392211,0.4444444444444444,0.4444444444444444,0.7272727272727273,0.9696969696969697
3d,bear,xgboost,predicted_return,predicted_return,5,,,6,24,-0.005002122958323792,0.4583333333333333,0.4583333333333333,1.0,1.0
3d,bull,cart,combined_rank_based,rank_based_joint_score,1,,,10,10,-0.0058258646963035695,0.4,0.4,0.36363636363636365,1.4545454545454546
3d,bull,cart,combined_rank_based,rank_based_joint_score,3,,,10,30,-0.005501271518430314,0.3333333333333333,0.3333333333333333,0.9090909090909091,1.212121212121212
