horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.65,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.65,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.65,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,12,19,0.03968172446342446,0.8421052631578947,0.8421052631578947,1.0,1.0
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,1,,,12,12,0.05764478495762199,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.054018368104187656,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,cart,predicted_return,predicted_return,1,,,12,12,0.031142527178321305,0.75,0.75,0.21428571428571427,0.8571428571428571
20d,bull,cart,predicted_return,predicted_return,3,,,12,36,0.0509801659566369,0.8888888888888888,0.8888888888888888,0.7619047619047619,1.0158730158730158
20d,bull,cart,predicted_return,predicted_return,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,3,,,12,36,0.048979873001215264,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear,combined_score,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,lightgbm,combined_weighted_linear,combined_score,3,,,12,36,0.048979873001215264,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,lightgbm,combined_weighted_linear,combined_score,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.048979873001215264,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,lightgbm,predicted_return,predicted_return,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,lightgbm,predicted_return,predicted_return,3,,,12,36,0.048979873001215264,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,lightgbm,predicted_return,predicted_return,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,xgboost,combined_rank_based,rank_based_joint_score,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,xgboost,combined_rank_based,rank_based_joint_score,3,,,12,36,0.057128045800336556,0.9166666666666666,0.9166666666666666,0.7857142857142857,1.0476190476190477
20d,bull,xgboost,combined_rank_based,rank_based_joint_score,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,xgboost,combined_weighted_linear,combined_score,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,xgboost,combined_weighted_linear,combined_score,3,,,12,36,0.057128045800336556,0.9166666666666666,0.9166666666666666,0.7857142857142857,1.0476190476190477
20d,bull,xgboost,combined_weighted_linear,combined_score,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,1.0,1.0
20d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.048979873001215264,0.8611111111111112,0.8611111111111112,0.7380952380952381,0.9841269841269842
20d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,bull,xgboost,predicted_return,predicted_return,1,,,12,12,0.03481788618767962,0.9166666666666666,0.9166666666666666,0.2619047619047619,1.0476190476190477
20d,bull,xgboost,predicted_return,predicted_return,3,,,12,36,0.05904277876592393,0.9166666666666666,0.9166666666666666,0.7857142857142857,1.0476190476190477
20d,bull,xgboost,predicted_return,predicted_return,5,,,12,48,0.054953672291890736,0.875,0.875,1.0,1.0
20d,sideway,cart,combined_rank_based,rank_based_joint_score,1,,,25,25,0.014745033357122761,0.56,0.56,0.19718309859154928,0.7887323943661972
20d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,25,75,0.04724415860315968,0.72,0.72,0.7605633802816901,1.0140845070422535
