experiment_id,policy_id,candidate_type,candidate_date,ticker,horizon,rank,candidate_score,forecast_score,risk_penalty,risk_adjusted_score,expected_return_proxy,directional_confidence,realized_volatility,max_drawdown,var_95,cvar_95,model_name,model_type,source_experiment,diagnostics,diagnostic_only,realized_return,prediction_count,model_consensus_count,consensus_score,missing_prediction_rate,current_close,y_true
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-22,DGC,1,2,-0.04,0.5,0.85,-0.04,0.0052197839314346,0.5,0.01529038459069,-0.1093893960968255,-0.0160935763790014,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0490924480391234,4,2,0.5,0.0,106.33,101.11
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-22,DGC,3,1,0.0499999999999999,0.75,1.0,0.0499999999999999,0.0163204864851055,0.5,0.01529038459069,-0.1093893960968255,-0.0160935763790014,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0263331138907175,4,2,0.5,0.0,106.33,103.53
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-22,FPT,5,1,0.1099999999999999,0.75,0.85,0.1099999999999999,0.0268157922120319,0.5,0.0173069322706395,-0.1109890109890109,-0.0256495674617586,-0.0303274288781535,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0394599220309972,4,2,0.5,0.0,105.17,109.32
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-22,DGC,5,2,-0.035,0.375,0.65,-0.035,0.0251018317447206,0.25,0.01529038459069,-0.1093893960968255,-0.0160935763790014,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0087463556851311,4,1,0.25,0.0,106.33,105.4
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-23,DGC,1,1,0.0499999999999999,0.75,1.0,0.0499999999999999,0.0404930925049837,0.5,0.0180700232780631,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0147364256750073,4,2,0.5,0.0,101.11,102.6
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-23,DGC,3,1,0.0499999999999999,0.75,1.0,0.0499999999999999,0.0453994912876751,0.5,0.0180700232780631,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0442092770250222,4,2,0.5,0.0,101.11,105.58
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-23,DGC,5,1,0.145,0.875,0.95,0.145,0.052691632964046,0.75,0.0180700232780631,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0368905152803877,4,3,0.75,0.0,101.11,104.84
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-23,FPT,5,2,0.0799999999999999,0.5,0.55,0.0799999999999999,0.0220149518380905,0.5,0.0173031363998839,-0.1109890109890109,-0.0256495674617586,-0.0303274288781535,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0199341795956746,4,2,0.5,0.0,106.35,108.47
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,MWG,1,1,0.1899999999999999,0.75,0.65,0.1899999999999999,83.85234290504835,0.5,0.0192569596801173,-0.0835730507191521,-0.0249380851424984,-0.0428771166692559,sarimax,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0066082934082273,4,2,0.5,0.0,60.53,60.13
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,DGC,1,2,-0.04,0.5,0.85,-0.04,0.0138129569981976,0.5,0.0185771475025954,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0090643274853801,4,2,0.5,0.0,102.6,103.53
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,DGC,3,1,-0.025,0.625,1.0,-0.025,0.0196675221814279,0.25,0.0185771475025954,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.02729044834308,4,1,0.25,0.0,102.6,105.4
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,HPG,5,1,0.0899999999999999,0.4166666666666666,0.4,0.0899999999999999,0.0012174866972075,0.5,0.0070716358240805,-0.0450972279685562,-0.0124168053244592,-0.019134775374376,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0177642980935873,4,2,0.5,0.0,23.08,22.67
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,FPT,5,2,0.0833333333333332,0.5833333333333333,0.6666666666666666,0.0833333333333332,0.0157324772326409,0.5,0.0169966646680234,-0.1109890109890109,-0.0256495674617586,-0.0303274288781535,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0206031091964786,4,2,0.5,0.0,106.78,108.98
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-24,DGC,5,3,0.0016666666666666,0.625,0.9333333333333332,0.0016666666666666,0.0349336016712233,0.25,0.0185771475025954,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0181286549707602,4,1,0.25,0.0,102.6,104.46
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,HPG,1,1,0.0799999999999999,0.5,0.55,0.0799999999999999,0.001540644083162,0.5,0.0074286022959073,-0.0570955730244104,-0.012893480536483,-0.019134775374376,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0035103115401493,4,2,0.5,0.0,22.79,22.87
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,DGC,1,2,0.0699999999999999,0.75,0.95,0.0699999999999999,0.009395604319613,0.5,0.0188493259041844,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.019801023857819,4,2,0.5,0.0,103.53,105.58
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,HPG,3,1,0.0899999999999999,0.4166666666666666,0.4,0.0899999999999999,0.0035274893129214,0.5,0.0074286022959073,-0.0570955730244104,-0.012893480536483,-0.019134775374376,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0201842913558578,4,2,0.5,0.0,22.79,23.25
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,MWG,3,2,0.0566666666666666,0.5833333333333333,0.7333333333333332,0.0566666666666666,0.0061186432585809,0.5,0.0190522864377388,-0.0896290688872065,-0.0249380851424984,-0.0428771166692559,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0329286545817395,4,2,0.5,0.0,60.13,62.11
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,DGC,3,3,0.0283333333333333,0.625,0.8666666666666666,0.0283333333333333,0.0188499000926496,0.25,0.0188493259041844,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0126533371969477,4,1,0.25,0.0,103.53,104.84
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,FPT,5,1,0.125,0.625,0.625,0.125,0.0233418871084397,0.5,0.0168902679663535,-0.1109890109890109,-0.0256495674617586,-0.0303274288781535,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0016048333805342,4,2,0.5,0.0,105.93,105.76
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,HPG,5,2,0.0949999999999999,0.375,0.325,0.0949999999999999,0.0035581985933099,0.5,0.0074286022959073,-0.0570955730244104,-0.012893480536483,-0.019134775374376,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.023694602896007,4,2,0.5,0.0,22.79,22.25
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,MWG,5,3,0.0299999999999999,0.5,0.675,0.0299999999999999,0.0089283127598975,0.5,0.0190522864377388,-0.0896290688872065,-0.0249380851424984,-0.0428771166692559,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,0.0181273906535839,4,2,0.5,0.0,60.13,61.22
EXP-RK-001,candidate_policy_risk_aware,risk_aware,2024-07-25,DGC,5,4,0.0249999999999999,0.625,0.875,0.0249999999999999,0.0288719360796446,0.25,0.0188493259041844,-0.1531116508920345,-0.0496473713327656,-0.0601909139119675,ets,model,EXP-FC-003,"{""candidate_evidence"": ""aggregated_source_model_predictions"", ""not_investment_advice"": true, ""policy_ranking"": ""risk_aware"", ""realized_outcome_source"": ""forecast_artifact_y_true_vs_local_candidate_date_close"", ""risk_confidence_level"": 0.95, ""risk_controls_enabled"": true, ""risk_lookback_window"": 20, ""source_model_names"": [""ets"", ""lightgbm"", ""sarimax"", ""xgboost""], ""source_model_types"": [""model""], ""source_rows"": 4, ""source_selection"": ""highest_priority_source_experiment_per_date_ticker_horizon""}",True,-0.0450111078914323,4,1,0.25,0.0,103.53,98.87
