date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available,fold_id,fold_number,selector_score,signal_active,selector_mode,selection_family,selected_model_name,selected_horizon,selected_combined_method,selected_return_threshold,selected_probability_threshold,selection_reason,prior_utility_score,prior_weighted_rank_score,prior_fold_count,prior_sample_count,fallback_used,selection_regime
2024-01-26,HPG,lightgbm,2023-12-28,2024-01-26,20d,20,0.0146433632498819,0.1145684253177931,0.0999250620679112,682.3914722508645,2023-12-29,0.0075656317673216,1,1,0.9877553022018308,0.0146433632498819,0.1145684253177931,1,1,0.9877553022018308,2024-01-26,0.8180449550871557,0.8180449550871557,0.9877553022018308,0.9029001286444932,True,strong_positive,strong_positive,strong_positive,1.0,0.8181818181818181,0.9090909090909092,2023-12-28,1128.93,0.0061854383728909,0.0318060925118586,0.0071627711181774,bull,0,True,fold_003,3,0.9029001286444932,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-01-26,MWG,lightgbm,2023-12-28,2024-01-26,20d,20,0.0429928741092635,-0.0829850925114695,0.1259779666207331,293.02057429463406,2023-12-29,0.0320402850378704,1,0,0.0040365740488086,0.0429928741092635,-0.0829850925114695,1,0,0.0040365740488086,2024-01-26,0.2081651445280385,0.2081651445280385,0.0040365740488086,0.1061008592884235,False,reject,reject,reject,0.3636363636363636,0.3636363636363636,0.3636363636363636,2023-12-28,1128.93,0.0061854383728909,0.0318060925118586,0.0071627711181774,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-05,ACB,lightgbm,2024-01-08,2024-02-05,20d,20,0.0966835300730748,-0.0750574368755038,0.1717409669485786,177.63208151251231,2024-01-09,0.0933355715492392,1,0,0.0005607988808131,0.0966835300730748,-0.0750574368755038,1,0,0.0005607988808131,2024-02-05,0.2326391056630627,0.2326391056630627,0.0005607988808131,0.1165999522719379,False,reject,reject,reject,0.1818181818181817,0.1818181818181817,0.1818181818181817,2024-01-08,1160.19,0.0047718848512141,0.0317936039272881,0.0060967270428797,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-05,DGC,lightgbm,2024-01-08,2024-02-05,20d,20,-0.0350917169875811,-0.0344560938322266,0.0006356231553545,1.811319621606212,2024-01-09,-0.040729580607261,0,0,0.0374698909362191,-0.0350917169875811,-0.0344560938322266,0,0,0.0374698909362191,2024-02-05,0.3579820490627361,0.3579820490627361,0.0374698909362191,0.1977259699994776,False,reject,reject,reject,0.4545454545454546,0.4545454545454546,0.4545454545454546,2024-01-08,1160.19,0.0047718848512141,0.0317936039272881,0.0060967270428797,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-05,HPG,lightgbm,2024-01-08,2024-02-05,20d,20,0.00521327014218,0.1459103579215112,0.1406970877793311,2698.825956494443,2024-01-09,-0.0036874251378453,0,1,0.99615478957427,0.00521327014218,0.1459103579215112,0,1,0.99615478957427,2024-02-05,0.9148025938725726,0.9148025938725726,0.99615478957427,0.9554786917234211,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.8181818181818181,0.8636363636363635,2024-01-08,1160.19,0.0047718848512141,0.0317936039272881,0.0060967270428797,bull,0,True,fold_003,3,0.9554786917234211,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-05,MWG,lightgbm,2024-01-08,2024-02-05,20d,20,0.0972781065088757,-0.0274021683349179,0.1246802748437936,128.16889567275632,2024-01-09,0.0909149729501248,1,0,0.0211121966007866,0.0972781065088757,-0.0274021683349179,1,0,0.0211121966007866,2024-02-05,0.3797586632848874,0.3797586632848874,0.0211121966007866,0.200435429942837,False,reject,reject,reject,0.5454545454545454,0.3636363636363636,0.4545454545454545,2024-01-08,1160.19,0.0047718848512141,0.0317936039272881,0.0060967270428797,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-07,ACB,lightgbm,2024-01-10,2024-02-07,20d,20,0.1089164785553047,-0.0826593880183392,0.191575866573644,175.89245366243378,2024-01-11,0.0943875348227363,1,0,0.0003121731514711,0.1089164785553047,-0.0826593880183392,1,0,0.0003121731514711,2024-02-07,0.2091706472229601,0.2091706472229601,0.0003121731514711,0.1047414101872156,False,reject,reject,reject,0.0909090909090909,0.1818181818181817,0.1363636363636363,2024-01-10,1161.54,0.0025461983963266,0.0300719207541479,0.0061357067737572,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-07,DGC,lightgbm,2024-01-10,2024-02-07,20d,20,0.0399860917941585,-0.0138179312906517,0.0538040230848103,134.55684381905607,2024-01-11,0.0327315799430782,1,0,0.0191162336616305,0.0399860917941585,-0.0138179312906517,1,0,0.0191162336616305,2024-02-07,0.4216954103809699,0.4216954103809699,0.0191162336616305,0.2204058220213002,False,reject,reject,reject,0.5454545454545454,0.4545454545454546,0.5,2024-01-10,1161.54,0.0025461983963266,0.0300719207541479,0.0061357067737572,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-07,HPG,lightgbm,2024-01-10,2024-02-07,20d,20,0.0294401544401543,0.1110202297535232,0.0815800753133689,277.10478040869,2024-01-11,0.0188172564854178,1,1,0.9963112947419264,0.0294401544401543,0.1110202297535232,1,1,0.9963112947419264,2024-02-07,0.8070910988240957,0.8070910988240957,0.9963112947419264,0.9017011967830112,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.8181818181818181,0.8636363636363635,2024-01-10,1161.54,0.0025461983963266,0.0300719207541479,0.0061357067737572,bull,0,True,fold_003,3,0.9017011967830112,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-07,MWG,lightgbm,2024-01-10,2024-02-07,20d,20,0.1030977734753144,-0.0204430041690448,0.1235407776443592,119.82875427851958,2024-01-11,0.0954030206957159,1,0,0.0093700206696737,0.1030977734753144,-0.0204430041690448,1,0,0.0093700206696737,2024-02-07,0.401242733878865,0.401242733878865,0.0093700206696737,0.2053063772742693,False,reject,reject,reject,0.4545454545454546,0.3636363636363636,0.4090909090909091,2024-01-10,1161.54,0.0025461983963266,0.0300719207541479,0.0061357067737572,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-15,ACB,lightgbm,2024-01-11,2024-02-15,20d,20,0.077313769751693,-0.0774138518005733,0.1547276215522663,200.12944919023056,2024-01-12,0.0740417038947254,1,0,0.0004681531144147,0.077313769751693,-0.0774138518005733,1,0,0.0004681531144147,2024-02-15,0.2253644698889627,0.2253644698889627,0.0004681531144147,0.1129163115016887,False,reject,reject,reject,0.1818181818181817,0.1818181818181817,0.1818181818181817,2024-01-11,1162.22,0.0005854296881726,0.0430981870400286,0.0052739881069242,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-15,DGC,lightgbm,2024-01-11,2024-02-15,20d,20,0.0312934631432546,-0.0031680337005926,0.0344614968438473,110.12362769211612,2024-01-12,0.0330797662408157,1,0,0.0556274519153085,0.0312934631432546,-0.0031680337005926,1,0,0.0556274519153085,2024-02-15,0.4545733747729417,0.4545733747729417,0.0556274519153085,0.2551004133441251,False,reject,reject,reject,0.6363636363636364,0.4545454545454546,0.5454545454545454,2024-01-11,1162.22,0.0005854296881726,0.0430981870400286,0.0052739881069242,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-15,HPG,lightgbm,2024-01-11,2024-02-15,20d,20,0.0436869899183869,0.1366681973555479,0.092981207437161,212.8350055951719,2024-01-12,0.0419088210568032,1,1,0.9984710302387164,0.0436869899183869,0.1366681973555479,1,1,0.9984710302387164,2024-02-15,0.8862705424210864,0.8862705424210864,0.9984710302387164,0.9423707863299012,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.8181818181818181,0.8636363636363635,2024-01-11,1162.22,0.0005854296881726,0.0430981870400286,0.0052739881069242,bull,0,True,fold_003,3,0.9423707863299012,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-15,MWG,lightgbm,2024-01-11,2024-02-15,20d,20,0.0799614643545278,-0.0193975002449794,0.0993589645995073,124.25856054733582,2024-01-12,0.0878869960513235,1,0,0.0358527868187392,0.0799614643545278,-0.0193975002449794,1,0,0.0358527868187392,2024-02-15,0.4044703743792933,0.4044703743792933,0.0358527868187392,0.2201615805990162,False,reject,reject,reject,0.5454545454545454,0.3636363636363636,0.4545454545454545,2024-01-11,1162.22,0.0005854296881726,0.0430981870400286,0.0052739881069242,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-16,ACB,lightgbm,2024-01-12,2024-02-16,20d,20,0.0695748205411375,-0.0886904786448687,0.1582652991860063,227.4749657348074,2024-01-15,0.0539661868392136,1,0,0.0005059429111451,0.0695748205411375,-0.0886904786448687,1,0,0.0005059429111451,2024-02-16,0.190551690450185,0.190551690450185,0.0005059429111451,0.0955288166806651,False,reject,reject,reject,0.0909090909090909,0.0909090909090909,0.0909090909090909,2024-01-12,1154.7,-0.0064703756603741,0.0401484510823055,0.0054704236224585,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-16,DGC,lightgbm,2024-01-12,2024-02-16,20d,20,0.0424859550561798,-0.0027481610248212,0.0452341160810011,106.46839884189345,2024-01-15,0.0352140051952993,1,0,0.078067383366731,0.0424859550561798,-0.0027481610248212,1,0,0.078067383366731,2024-02-16,0.4558695899493261,0.4558695899493261,0.078067383366731,0.2669684866580285,False,reject,reject,reject,0.6363636363636364,0.3636363636363636,0.5,2024-01-12,1154.7,-0.0064703756603741,0.0401484510823055,0.0054704236224585,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-16,HPG,lightgbm,2024-01-12,2024-02-16,20d,20,0.053475935828877,0.1260382837345074,0.0725623479056304,135.69159058352892,2024-01-15,0.0440969948218596,1,1,0.9982206820294603,0.053475935828877,0.1260382837345074,1,1,0.9982206820294603,2024-02-16,0.8534542717887258,0.8534542717887258,0.9982206820294603,0.9258374769090932,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.7272727272727273,0.8181818181818181,2024-01-12,1154.7,-0.0064703756603741,0.0401484510823055,0.0054704236224585,bull,0,True,fold_003,3,0.9258374769090932,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-16,MWG,lightgbm,2024-01-12,2024-02-16,20d,20,0.104929233772572,-0.0191638226892715,0.1240930564618435,118.26356869317084,2024-01-15,0.0806091201822221,1,0,0.0405292472815986,0.104929233772572,-0.0191638226892715,1,0,0.0405292472815986,2024-02-16,0.4051917749646792,0.4051917749646792,0.0405292472815986,0.2228605111231389,False,reject,reject,reject,0.5454545454545454,0.2727272727272727,0.409090909090909,2024-01-12,1154.7,-0.0064703756603741,0.0401484510823055,0.0054704236224585,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-19,ACB,lightgbm,2024-01-15,2024-02-19,20d,20,0.0945945945945945,-0.0769452954189917,0.1715398900135862,181.3421694429342,2024-01-16,0.0826917901757757,1,0,0.0008560380281487,0.0945945945945945,-0.0769452954189917,1,0,0.0008560380281487,2024-02-19,0.2268109795759338,0.2268109795759338,0.0008560380281487,0.1138335088020412,False,reject,reject,reject,0.0909090909090909,0.1818181818181817,0.1363636363636363,2024-01-15,1154.12,-0.0005022949683901,0.0470107956091807,0.005083231341693,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-19,DGC,lightgbm,2024-01-15,2024-02-19,20d,20,0.0557768924302788,-0.012555186259642,0.0683320786899208,122.50965536550102,2024-01-16,0.0484122305000227,1,0,0.1129165834337349,0.0557768924302788,-0.012555186259642,1,0,0.1129165834337349,2024-02-19,0.4255937094786466,0.4255937094786466,0.1129165834337349,0.2692551464561907,False,reject,reject,reject,0.6363636363636364,0.5454545454545454,0.5909090909090908,2024-01-15,1154.12,-0.0005022949683901,0.0470107956091807,0.005083231341693,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-19,HPG,lightgbm,2024-01-15,2024-02-19,20d,20,0.0774476376035071,0.1337720348598542,0.056324397256347,72.72577834420153,2024-01-16,0.0699318095385097,1,1,0.99461314959543,0.0774476376035071,0.1337720348598542,1,1,0.99461314959543,2024-02-19,0.8773296181913866,0.8773296181913866,0.99461314959543,0.9359713838934084,True,strong_positive,strong_positive,strong_positive,1.0,0.8181818181818181,0.9090909090909092,2024-01-15,1154.12,-0.0005022949683901,0.0470107956091807,0.005083231341693,bull,0,True,fold_003,3,0.9359713838934084,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
2024-02-19,MWG,lightgbm,2024-01-15,2024-02-19,20d,20,0.0908007626310771,-0.0340281489788946,0.1248289116099718,137.47562024027354,2024-01-16,0.0831917887014135,1,0,0.0116499807678974,0.0908007626310771,-0.0340281489788946,1,0,0.0116499807678974,2024-02-19,0.3593031843629206,0.3593031843629206,0.0116499807678974,0.185476582565409,False,reject,reject,reject,0.5454545454545454,0.2727272727272727,0.409090909090909,2024-01-15,1154.12,-0.0005022949683901,0.0470107956091807,0.005083231341693,bull,0,True,fold_003,3,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 2 prior folds and 132 samples,0.9917990154029775,0.9594972067039106,2,132,False,bull
