date,ticker,model_name,prediction_date,entry_date,target_date,horizon,horizon_days,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2024-07-29,ACB,cart,2024-07-01,2024-07-02,2024-07-29,20d,20,0.008009692434627791,1,1,1.0
2024-07-30,ACB,cart,2024-07-02,2024-07-03,2024-07-30,20d,20,-0.006975585450921695,0,1,1.0
2024-07-31,ACB,cart,2024-07-03,2024-07-04,2024-07-31,20d,20,0.00329708090648273,1,0,0.0
2024-08-01,ACB,cart,2024-07-04,2024-07-05,2024-08-01,20d,20,-0.015341004205794873,0,0,0.0
2024-08-02,ACB,cart,2024-07-05,2024-07-08,2024-08-02,20d,20,-0.021161648515908404,0,0,0.0
2024-08-05,ACB,cart,2024-07-08,2024-07-09,2024-08-05,20d,20,-0.04634226194444335,0,0,0.0
2024-08-06,ACB,cart,2024-07-09,2024-07-10,2024-08-06,20d,20,-0.04772499962880272,0,0,0.0
2024-08-07,ACB,cart,2024-07-10,2024-07-11,2024-08-07,20d,20,-0.04554438031295571,0,0,0.0
2024-08-08,ACB,cart,2024-07-11,2024-07-12,2024-08-08,20d,20,-0.04198290095885848,0,0,0.0
2024-08-09,ACB,cart,2024-07-12,2024-07-15,2024-08-09,20d,20,-0.023319628184148677,0,0,0.0
2024-08-12,ACB,cart,2024-07-15,2024-07-16,2024-08-12,20d,20,-0.015395243828644767,0,0,0.0
2024-08-13,ACB,cart,2024-07-16,2024-07-17,2024-08-13,20d,20,-0.03534771158089545,0,0,0.0
2024-08-14,ACB,cart,2024-07-17,2024-07-18,2024-08-14,20d,20,-0.04529943926107183,0,0,0.0
2024-08-15,ACB,cart,2024-07-18,2024-07-19,2024-08-15,20d,20,-0.059214804169961055,0,0,0.0
2024-08-16,ACB,cart,2024-07-19,2024-07-22,2024-08-16,20d,20,-0.05054174956084789,0,0,0.0
2024-08-19,ACB,cart,2024-07-22,2024-07-23,2024-08-19,20d,20,-0.037168895352751696,0,0,0.0
2024-08-20,ACB,cart,2024-07-23,2024-07-24,2024-08-20,20d,20,-0.002518119250950912,0,0,0.0
2024-08-21,ACB,cart,2024-07-24,2024-07-25,2024-08-21,20d,20,0.003358167128627576,1,0,0.0
2024-08-22,ACB,cart,2024-07-25,2024-07-26,2024-08-22,20d,20,0.005350934094126458,1,0,0.0
2024-06-24,ACB,lightgbm,2024-05-27,2024-05-28,2024-06-24,20d,20,-0.04033053219681215,0,0,0.0006738560235936334
2024-06-25,ACB,lightgbm,2024-05-28,2024-05-29,2024-06-25,20d,20,-0.042713028392947106,0,0,0.0003849941188830455
2024-06-26,ACB,lightgbm,2024-05-29,2024-05-30,2024-06-26,20d,20,-0.02250675909000799,0,0,0.0006856801174182862
2024-06-27,ACB,lightgbm,2024-05-30,2024-05-31,2024-06-27,20d,20,-0.04880715485270193,0,0,0.00013481794182428598
2024-06-28,ACB,lightgbm,2024-05-31,2024-06-03,2024-06-28,20d,20,-0.04906910591350333,0,0,0.00025739366254303836
2024-07-01,ACB,lightgbm,2024-06-03,2024-06-04,2024-07-01,20d,20,-0.047233331986695215,0,0,0.0009285819569701648
2024-07-02,ACB,lightgbm,2024-06-04,2024-06-05,2024-07-02,20d,20,-0.03530655279057149,0,0,0.000608317177733399
2024-07-03,ACB,lightgbm,2024-06-05,2024-06-06,2024-07-03,20d,20,-0.013306785739856442,0,0,0.00019157180830210401
2024-07-04,ACB,lightgbm,2024-06-06,2024-06-07,2024-07-04,20d,20,-0.02295306262309127,0,0,0.0012781769194044452
2024-07-05,ACB,lightgbm,2024-06-07,2024-06-10,2024-07-05,20d,20,-0.019056174435703732,0,0,0.000340865950659131
2024-07-08,ACB,lightgbm,2024-06-10,2024-06-11,2024-07-08,20d,20,-0.013306785739856442,0,0,0.0005579521984897251
2024-07-09,ACB,lightgbm,2024-06-11,2024-06-12,2024-07-09,20d,20,-0.0010705839768935244,0,0,0.00026889316031474203
2024-07-10,ACB,lightgbm,2024-06-12,2024-06-13,2024-07-10,20d,20,-0.01907973482377745,0,0,0.00012680396101256747
2024-07-11,ACB,lightgbm,2024-06-13,2024-06-14,2024-07-11,20d,20,-0.029106943527112406,0,0,0.00016197391051577735
2024-07-12,ACB,lightgbm,2024-06-14,2024-06-17,2024-07-12,20d,20,-0.031136763420485658,0,0,0.00023915869803611118
2024-07-15,ACB,lightgbm,2024-06-17,2024-06-18,2024-07-15,20d,20,-0.03728592368570449,0,0,0.00038116517336198074
2024-07-16,ACB,lightgbm,2024-06-18,2024-06-19,2024-07-16,20d,20,-0.024889726522748234,0,0,0.0011516564015822378
2024-07-17,ACB,lightgbm,2024-06-19,2024-06-20,2024-07-17,20d,20,-0.008912249350578882,0,0,0.0001549082574559301
2024-07-18,ACB,lightgbm,2024-06-20,2024-06-21,2024-07-18,20d,20,-0.008888927290130133,0,0,0.00010054991685040273
2024-07-19,ACB,lightgbm,2024-06-21,2024-06-24,2024-07-19,20d,20,0.013319804043511851,1,0,0.0023103882673641387
2024-07-22,ACB,lightgbm,2024-06-24,2024-06-25,2024-07-22,20d,20,0.024226677948874675,1,0,0.0011318712501915632
2024-07-23,ACB,lightgbm,2024-06-25,2024-06-26,2024-07-23,20d,20,-0.006975585450921806,0,0,0.0013273689377174098
2024-07-24,ACB,lightgbm,2024-06-26,2024-06-27,2024-07-24,20d,20,0.0014440729268008212,1,0,0.0013963522300004397
2024-07-25,ACB,lightgbm,2024-06-27,2024-06-28,2024-07-25,20d,20,0.0035141090689629895,1,0,0.012734714267569296
2024-07-26,ACB,lightgbm,2024-06-28,2024-07-01,2024-07-26,20d,20,0.006011655383221015,1,0,0.0013790762499243682
2024-07-29,ACB,lightgbm,2024-07-01,2024-07-02,2024-07-29,20d,20,0.008009692434627791,1,0,0.0017844275644507933
2024-07-30,ACB,lightgbm,2024-07-02,2024-07-03,2024-07-30,20d,20,-0.006975585450921695,0,0,0.00019243502175730204
2024-07-31,ACB,lightgbm,2024-07-03,2024-07-04,2024-07-31,20d,20,0.00329708090648273,1,0,0.0003705348997975874
2024-08-01,ACB,lightgbm,2024-07-04,2024-07-05,2024-08-01,20d,20,-0.015341004205794873,0,0,0.0007162132352570281
2024-08-02,ACB,lightgbm,2024-07-05,2024-07-08,2024-08-02,20d,20,-0.021161648515908404,0,0,0.000153121882360815
2024-08-05,ACB,lightgbm,2024-07-08,2024-07-09,2024-08-05,20d,20,-0.04634226194444335,0,0,0.00025667600504992885
2024-08-06,ACB,lightgbm,2024-07-09,2024-07-10,2024-08-06,20d,20,-0.04772499962880272,0,0,0.0017853278407507643
2024-08-07,ACB,lightgbm,2024-07-10,2024-07-11,2024-08-07,20d,20,-0.04554438031295571,0,0,0.0004162216146053486
2024-08-08,ACB,lightgbm,2024-07-11,2024-07-12,2024-08-08,20d,20,-0.04198290095885848,0,0,0.0003208064578495118
2024-08-09,ACB,lightgbm,2024-07-12,2024-07-15,2024-08-09,20d,20,-0.023319628184148677,0,0,0.0004322420409925216
2024-08-12,ACB,lightgbm,2024-07-15,2024-07-16,2024-08-12,20d,20,-0.015395243828644767,0,0,0.0003344622295891889
2024-08-13,ACB,lightgbm,2024-07-16,2024-07-17,2024-08-13,20d,20,-0.03534771158089545,0,0,0.0002594681165896697
2024-08-14,ACB,lightgbm,2024-07-17,2024-07-18,2024-08-14,20d,20,-0.04529943926107183,0,0,0.00036489083700403844
2024-08-15,ACB,lightgbm,2024-07-18,2024-07-19,2024-08-15,20d,20,-0.059214804169961055,0,0,0.0004756255103939649
2024-08-16,ACB,lightgbm,2024-07-19,2024-07-22,2024-08-16,20d,20,-0.05054174956084789,0,0,0.0004885622877435645
2024-08-19,ACB,lightgbm,2024-07-22,2024-07-23,2024-08-19,20d,20,-0.037168895352751696,0,0,0.0019057275538438949
2024-08-20,ACB,lightgbm,2024-07-23,2024-07-24,2024-08-20,20d,20,-0.002518119250950912,0,0,0.010675699844835665
2024-08-21,ACB,lightgbm,2024-07-24,2024-07-25,2024-08-21,20d,20,0.003358167128627576,1,0,0.00023403098149180686
2024-08-22,ACB,lightgbm,2024-07-25,2024-07-26,2024-08-22,20d,20,0.005350934094126458,1,0,0.0015280126434689496
2024-06-24,ACB,xgboost,2024-05-27,2024-05-28,2024-06-24,20d,20,-0.04033053219681215,0,0,0.009487057104706764
2024-06-25,ACB,xgboost,2024-05-28,2024-05-29,2024-06-25,20d,20,-0.042713028392947106,0,0,0.006415457930415869
2024-06-26,ACB,xgboost,2024-05-29,2024-05-30,2024-06-26,20d,20,-0.02250675909000799,0,0,0.021033046767115593
2024-06-27,ACB,xgboost,2024-05-30,2024-05-31,2024-06-27,20d,20,-0.04880715485270193,0,0,0.007991471327841282
2024-06-28,ACB,xgboost,2024-05-31,2024-06-03,2024-06-28,20d,20,-0.04906910591350333,0,0,0.0037992210127413273
2024-07-01,ACB,xgboost,2024-06-03,2024-06-04,2024-07-01,20d,20,-0.047233331986695215,0,0,0.017150960862636566
2024-07-02,ACB,xgboost,2024-06-04,2024-06-05,2024-07-02,20d,20,-0.03530655279057149,0,0,0.03079472854733467
2024-07-03,ACB,xgboost,2024-06-05,2024-06-06,2024-07-03,20d,20,-0.013306785739856442,0,0,0.016970014199614525
2024-07-04,ACB,xgboost,2024-06-06,2024-06-07,2024-07-04,20d,20,-0.02295306262309127,0,0,0.009076614864170551
2024-07-05,ACB,xgboost,2024-06-07,2024-06-10,2024-07-05,20d,20,-0.019056174435703732,0,0,0.015695374459028244
2024-07-08,ACB,xgboost,2024-06-10,2024-06-11,2024-07-08,20d,20,-0.013306785739856442,0,0,0.027155017480254173
2024-07-09,ACB,xgboost,2024-06-11,2024-06-12,2024-07-09,20d,20,-0.0010705839768935244,0,0,0.02641971781849861
2024-07-10,ACB,xgboost,2024-06-12,2024-06-13,2024-07-10,20d,20,-0.01907973482377745,0,0,0.00995342805981636
2024-07-11,ACB,xgboost,2024-06-13,2024-06-14,2024-07-11,20d,20,-0.029106943527112406,0,0,0.011853935196995735
2024-07-12,ACB,xgboost,2024-06-14,2024-06-17,2024-07-12,20d,20,-0.031136763420485658,0,0,0.031228449195623398
2024-07-15,ACB,xgboost,2024-06-17,2024-06-18,2024-07-15,20d,20,-0.03728592368570449,0,0,0.01577315665781498
2024-07-16,ACB,xgboost,2024-06-18,2024-06-19,2024-07-16,20d,20,-0.024889726522748234,0,0,0.0291296299546957
2024-07-17,ACB,xgboost,2024-06-19,2024-06-20,2024-07-17,20d,20,-0.008912249350578882,0,0,0.011841442435979843
2024-07-18,ACB,xgboost,2024-06-20,2024-06-21,2024-07-18,20d,20,-0.008888927290130133,0,0,0.007135066669434309
2024-07-19,ACB,xgboost,2024-06-21,2024-06-24,2024-07-19,20d,20,0.013319804043511851,1,0,0.08750802278518677
2024-07-22,ACB,xgboost,2024-06-24,2024-06-25,2024-07-22,20d,20,0.024226677948874675,1,0,0.028086896985769272
2024-07-23,ACB,xgboost,2024-06-25,2024-06-26,2024-07-23,20d,20,-0.006975585450921806,0,0,0.045928459614515305
2024-07-24,ACB,xgboost,2024-06-26,2024-06-27,2024-07-24,20d,20,0.0014440729268008212,1,0,0.04771478474140167
2024-07-25,ACB,xgboost,2024-06-27,2024-06-28,2024-07-25,20d,20,0.0035141090689629895,1,0,0.16834230720996857
2024-07-26,ACB,xgboost,2024-06-28,2024-07-01,2024-07-26,20d,20,0.006011655383221015,1,0,0.06618516892194748
2024-07-29,ACB,xgboost,2024-07-01,2024-07-02,2024-07-29,20d,20,0.008009692434627791,1,0,0.058128517121076584
2024-07-30,ACB,xgboost,2024-07-02,2024-07-03,2024-07-30,20d,20,-0.006975585450921695,0,0,0.009167210198938847
2024-07-31,ACB,xgboost,2024-07-03,2024-07-04,2024-07-31,20d,20,0.00329708090648273,1,0,0.013284890912473202
2024-08-01,ACB,xgboost,2024-07-04,2024-07-05,2024-08-01,20d,20,-0.015341004205794873,0,0,0.026181744411587715
2024-08-02,ACB,xgboost,2024-07-05,2024-07-08,2024-08-02,20d,20,-0.021161648515908404,0,0,0.012076690793037415
2024-08-05,ACB,xgboost,2024-07-08,2024-07-09,2024-08-05,20d,20,-0.04634226194444335,0,0,0.008222422562539577
2024-08-06,ACB,xgboost,2024-07-09,2024-07-10,2024-08-06,20d,20,-0.04772499962880272,0,0,0.05060262605547905
2024-08-07,ACB,xgboost,2024-07-10,2024-07-11,2024-08-07,20d,20,-0.04554438031295571,0,0,0.015828795731067657
2024-08-08,ACB,xgboost,2024-07-11,2024-07-12,2024-08-08,20d,20,-0.04198290095885848,0,0,0.014260583557188511
2024-08-09,ACB,xgboost,2024-07-12,2024-07-15,2024-08-09,20d,20,-0.023319628184148677,0,0,0.058519937098026276
2024-08-12,ACB,xgboost,2024-07-15,2024-07-16,2024-08-12,20d,20,-0.015395243828644767,0,0,0.03190411254763603
2024-08-13,ACB,xgboost,2024-07-16,2024-07-17,2024-08-13,20d,20,-0.03534771158089545,0,0,0.010020602494478226
2024-08-14,ACB,xgboost,2024-07-17,2024-07-18,2024-08-14,20d,20,-0.04529943926107183,0,0,0.0063931262120604515
2024-08-15,ACB,xgboost,2024-07-18,2024-07-19,2024-08-15,20d,20,-0.059214804169961055,0,0,0.011685308068990707
2024-08-16,ACB,xgboost,2024-07-19,2024-07-22,2024-08-16,20d,20,-0.05054174956084789,0,0,0.015496144071221352
2024-08-19,ACB,xgboost,2024-07-22,2024-07-23,2024-08-19,20d,20,-0.037168895352751696,0,0,0.03627433255314827
2024-08-20,ACB,xgboost,2024-07-23,2024-07-24,2024-08-20,20d,20,-0.002518119250950912,0,0,0.07508488744497299
2024-08-21,ACB,xgboost,2024-07-24,2024-07-25,2024-08-21,20d,20,0.003358167128627576,1,0,0.023137692362070084
2024-08-22,ACB,xgboost,2024-07-25,2024-07-26,2024-08-22,20d,20,0.005350934094126458,1,0,0.04126562178134918
2024-06-24,DGC,cart,2024-05-27,2024-05-28,2024-06-24,20d,20,-0.021872214095314146,0,0,0.0
2024-06-25,DGC,cart,2024-05-28,2024-05-29,2024-06-25,20d,20,-0.025738762916884927,0,0,0.0
2024-06-26,DGC,cart,2024-05-29,2024-05-30,2024-06-26,20d,20,-0.008591227159813086,0,0,0.0
2024-06-27,DGC,cart,2024-05-30,2024-05-31,2024-06-27,20d,20,-0.01651488851546401,0,0,0.0
2024-06-28,DGC,cart,2024-05-31,2024-06-03,2024-06-28,20d,20,-0.02757139521445251,0,0,0.0
2024-07-01,DGC,cart,2024-06-03,2024-06-04,2024-07-01,20d,20,-0.03849346382284191,0,0,0.0
2024-07-02,DGC,cart,2024-06-04,2024-06-05,2024-07-02,20d,20,-0.01264216087546255,0,0,0.0
2024-07-03,DGC,cart,2024-06-05,2024-06-06,2024-07-03,20d,20,0.0026721187848084416,1,1,1.0
2024-07-04,DGC,cart,2024-06-06,2024-06-07,2024-07-04,20d,20,0.02839506566243588,1,1,1.0
2024-07-05,DGC,cart,2024-06-07,2024-06-10,2024-07-05,20d,20,0.019161236727790687,1,1,1.0
2024-07-08,DGC,cart,2024-06-10,2024-06-11,2024-07-08,20d,20,0.03786785862158504,1,1,1.0
2024-07-09,DGC,cart,2024-06-11,2024-06-12,2024-07-09,20d,20,0.04189458522729983,1,1,1.0
2024-07-10,DGC,cart,2024-06-12,2024-06-13,2024-07-10,20d,20,0.017957868572074265,1,1,1.0
2024-07-11,DGC,cart,2024-06-13,2024-06-14,2024-07-11,20d,20,0.01642525075279999,1,1,1.0
2024-07-12,DGC,cart,2024-06-14,2024-06-17,2024-07-12,20d,20,0.024081032218439713,1,1,1.0
2024-07-15,DGC,cart,2024-06-17,2024-06-18,2024-07-15,20d,20,0.024018123132253377,1,1,1.0
2024-07-16,DGC,cart,2024-06-18,2024-06-19,2024-07-16,20d,20,-0.05304414573452765,0,0,0.0
2024-07-17,DGC,cart,2024-06-19,2024-06-20,2024-07-17,20d,20,-0.04182728212599607,0,0,0.0
2024-07-18,DGC,cart,2024-06-20,2024-06-21,2024-07-18,20d,20,-0.06554211437068114,0,0,0.0
2024-07-19,DGC,cart,2024-06-21,2024-06-24,2024-07-19,20d,20,-0.08746927987262254,0,0,0.0
2024-07-22,DGC,cart,2024-06-24,2024-06-25,2024-07-22,20d,20,-0.09069681364964277,0,0,0.0
2024-07-23,DGC,cart,2024-06-25,2024-06-26,2024-07-23,20d,20,-0.13882238137870062,0,1,1.0
2024-07-24,DGC,cart,2024-06-26,2024-06-27,2024-07-24,20d,20,-0.12047388697569572,0,1,1.0
2024-07-25,DGC,cart,2024-06-27,2024-06-28,2024-07-25,20d,20,-0.11112037317770995,0,0,0.0
2024-07-26,DGC,cart,2024-06-28,2024-07-01,2024-07-26,20d,20,-0.07862274639167177,0,0,0.0
2024-07-29,DGC,cart,2024-07-01,2024-07-02,2024-07-29,20d,20,-0.08019357330632881,0,0,0.0
2024-07-30,DGC,cart,2024-07-02,2024-07-03,2024-07-30,20d,20,-0.0954936609789282,0,0,0.0
2024-07-31,DGC,cart,2024-07-03,2024-07-04,2024-07-31,20d,20,-0.11242123433048079,0,0,0.0
2024-08-01,DGC,cart,2024-07-04,2024-07-05,2024-08-01,20d,20,-0.16321210375464612,0,0,0.0
2024-08-02,DGC,cart,2024-07-05,2024-07-08,2024-08-02,20d,20,-0.15930834164499175,0,0,0.0
2024-08-05,DGC,cart,2024-07-08,2024-07-09,2024-08-05,20d,20,-0.2160945513984487,0,0,0.0
2024-08-06,DGC,cart,2024-07-09,2024-07-10,2024-08-06,20d,20,-0.1776503570946698,0,0,0.0
2024-08-07,DGC,cart,2024-07-10,2024-07-11,2024-08-07,20d,20,-0.17112432362627805,0,1,1.0
2024-08-08,DGC,cart,2024-07-11,2024-07-12,2024-08-08,20d,20,-0.17714532537792083,0,1,1.0
2024-08-09,DGC,cart,2024-07-12,2024-07-15,2024-08-09,20d,20,-0.16067805397243062,0,0,0.0
2024-08-12,DGC,cart,2024-07-15,2024-07-16,2024-08-12,20d,20,-0.1400184426327279,0,0,0.0
2024-08-13,DGC,cart,2024-07-16,2024-07-17,2024-08-13,20d,20,-0.13679213212034202,0,0,0.0
2024-08-14,DGC,cart,2024-07-17,2024-07-18,2024-08-14,20d,20,-0.12915125616790024,0,0,0.0
2024-08-15,DGC,cart,2024-07-18,2024-07-19,2024-08-15,20d,20,-0.13741044952199433,0,0,0.0
2024-08-16,DGC,cart,2024-07-19,2024-07-22,2024-08-16,20d,20,-0.09298972070442157,0,0,0.0
2024-08-19,DGC,cart,2024-07-22,2024-07-23,2024-08-19,20d,20,-0.03396552768779604,0,0,0.0
2024-08-20,DGC,cart,2024-07-23,2024-07-24,2024-08-20,20d,20,0.04431018165505596,1,0,0.0
2024-08-21,DGC,cart,2024-07-24,2024-07-25,2024-08-21,20d,20,0.0210721135135703,1,0,0.0
2024-08-22,DGC,cart,2024-07-25,2024-07-26,2024-08-22,20d,20,0.007360666924666415,1,0,0.0
2024-06-24,DGC,lightgbm,2024-05-27,2024-05-28,2024-06-24,20d,20,-0.021872214095314146,0,0,0.006493293846009088
2024-06-25,DGC,lightgbm,2024-05-28,2024-05-29,2024-06-25,20d,20,-0.025738762916884927,0,0,0.0019321208479473344
2024-06-26,DGC,lightgbm,2024-05-29,2024-05-30,2024-06-26,20d,20,-0.008591227159813086,0,0,0.0035630680512687652
2024-06-27,DGC,lightgbm,2024-05-30,2024-05-31,2024-06-27,20d,20,-0.01651488851546401,0,0,0.002918023265259667
2024-06-28,DGC,lightgbm,2024-05-31,2024-06-03,2024-06-28,20d,20,-0.02757139521445251,0,0,0.0007320835767276321
2024-07-01,DGC,lightgbm,2024-06-03,2024-06-04,2024-07-01,20d,20,-0.03849346382284191,0,0,0.001979366908283683
2024-07-02,DGC,lightgbm,2024-06-04,2024-06-05,2024-07-02,20d,20,-0.01264216087546255,0,0,0.0022867306245114042
2024-07-03,DGC,lightgbm,2024-06-05,2024-06-06,2024-07-03,20d,20,0.0026721187848084416,1,0,0.000769932719732861
2024-07-04,DGC,lightgbm,2024-06-06,2024-06-07,2024-07-04,20d,20,0.02839506566243588,1,0,0.00043527283576858016
2024-07-05,DGC,lightgbm,2024-06-07,2024-06-10,2024-07-05,20d,20,0.019161236727790687,1,0,0.0006178924414061523
2024-07-08,DGC,lightgbm,2024-06-10,2024-06-11,2024-07-08,20d,20,0.03786785862158504,1,0,0.000950358193803649
2024-07-09,DGC,lightgbm,2024-06-11,2024-06-12,2024-07-09,20d,20,0.04189458522729983,1,0,0.0013187977928447818
2024-07-10,DGC,lightgbm,2024-06-12,2024-06-13,2024-07-10,20d,20,0.017957868572074265,1,0,0.00277764344368595
2024-07-11,DGC,lightgbm,2024-06-13,2024-06-14,2024-07-11,20d,20,0.01642525075279999,1,0,0.003959616594624457
2024-07-12,DGC,lightgbm,2024-06-14,2024-06-17,2024-07-12,20d,20,0.024081032218439713,1,0,0.0013150622492837116
2024-07-15,DGC,lightgbm,2024-06-17,2024-06-18,2024-07-15,20d,20,0.024018123132253377,1,0,0.0005504113153392837
2024-07-16,DGC,lightgbm,2024-06-18,2024-06-19,2024-07-16,20d,20,-0.05304414573452765,0,0,0.001481893153691386
2024-07-17,DGC,lightgbm,2024-06-19,2024-06-20,2024-07-17,20d,20,-0.04182728212599607,0,0,0.0003750083613697222
2024-07-18,DGC,lightgbm,2024-06-20,2024-06-21,2024-07-18,20d,20,-0.06554211437068114,0,0,0.0002296108989079975
2024-07-19,DGC,lightgbm,2024-06-21,2024-06-24,2024-07-19,20d,20,-0.08746927987262254,0,0,0.0007919777741094074
2024-07-22,DGC,lightgbm,2024-06-24,2024-06-25,2024-07-22,20d,20,-0.09069681364964277,0,0,0.004923465775454897
2024-07-23,DGC,lightgbm,2024-06-25,2024-06-26,2024-07-23,20d,20,-0.13882238137870062,0,0,0.0012621656202443882
2024-07-24,DGC,lightgbm,2024-06-26,2024-06-27,2024-07-24,20d,20,-0.12047388697569572,0,0,0.0008596637087800925
2024-07-25,DGC,lightgbm,2024-06-27,2024-06-28,2024-07-25,20d,20,-0.11112037317770995,0,0,0.000515627274642253
2024-07-26,DGC,lightgbm,2024-06-28,2024-07-01,2024-07-26,20d,20,-0.07862274639167177,0,0,0.0009967855156066793
2024-07-29,DGC,lightgbm,2024-07-01,2024-07-02,2024-07-29,20d,20,-0.08019357330632881,0,0,0.0008808233777987252
2024-07-30,DGC,lightgbm,2024-07-02,2024-07-03,2024-07-30,20d,20,-0.0954936609789282,0,0,0.0001902933236530157
2024-07-31,DGC,lightgbm,2024-07-03,2024-07-04,2024-07-31,20d,20,-0.11242123433048079,0,0,0.00026405217778991075
2024-08-01,DGC,lightgbm,2024-07-04,2024-07-05,2024-08-01,20d,20,-0.16321210375464612,0,0,0.0005827128001937794
2024-08-02,DGC,lightgbm,2024-07-05,2024-07-08,2024-08-02,20d,20,-0.15930834164499175,0,0,0.0005921433162132764
2024-08-05,DGC,lightgbm,2024-07-08,2024-07-09,2024-08-05,20d,20,-0.2160945513984487,0,0,0.0005135722985441975
2024-08-06,DGC,lightgbm,2024-07-09,2024-07-10,2024-08-06,20d,20,-0.1776503570946698,0,0,0.0005124622856640777
2024-08-07,DGC,lightgbm,2024-07-10,2024-07-11,2024-08-07,20d,20,-0.17112432362627805,0,0,0.000378578051675088
2024-08-08,DGC,lightgbm,2024-07-11,2024-07-12,2024-08-08,20d,20,-0.17714532537792083,0,0,0.0005168941242980115
2024-08-09,DGC,lightgbm,2024-07-12,2024-07-15,2024-08-09,20d,20,-0.16067805397243062,0,0,0.002236241888117583
2024-08-12,DGC,lightgbm,2024-07-15,2024-07-16,2024-08-12,20d,20,-0.1400184426327279,0,0,0.003250750907018023
2024-08-13,DGC,lightgbm,2024-07-16,2024-07-17,2024-08-13,20d,20,-0.13679213212034202,0,0,0.004023654777428534
2024-08-14,DGC,lightgbm,2024-07-17,2024-07-18,2024-08-14,20d,20,-0.12915125616790024,0,0,0.0023198318874610136
2024-08-15,DGC,lightgbm,2024-07-18,2024-07-19,2024-08-15,20d,20,-0.13741044952199433,0,0,0.004498903095711573
2024-08-16,DGC,lightgbm,2024-07-19,2024-07-22,2024-08-16,20d,20,-0.09298972070442157,0,0,0.0023044336662437458
2024-08-19,DGC,lightgbm,2024-07-22,2024-07-23,2024-08-19,20d,20,-0.03396552768779604,0,0,0.0007007385576471803
2024-08-20,DGC,lightgbm,2024-07-23,2024-07-24,2024-08-20,20d,20,0.04431018165505596,1,0,0.0012793866858818916
2024-08-21,DGC,lightgbm,2024-07-24,2024-07-25,2024-08-21,20d,20,0.0210721135135703,1,0,0.0009451579893198351
2024-08-22,DGC,lightgbm,2024-07-25,2024-07-26,2024-08-22,20d,20,0.007360666924666415,1,0,0.0010039927174979402
