date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error,entry_date,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability,actual_return_combined,predicted_return_combined,actual_profit_label_combined,predicted_profit_label_combined,predicted_profit_probability_combined,ranking_group,normalized_predicted_return,return_strength,profit_confidence,combined_score,gated_valid_signal,return_only_signal_label,probability_only_signal_label,combined_signal_label,return_rank_score,profit_probability_rank_score,rank_based_joint_score,benchmark_date,close,m_ret,market_return_lookback,market_volatility_lookback,regime,benchmark_stale_days,benchmark_data_available,fold_id,fold_number,selector_score,signal_active,selector_mode,selection_family,selected_model_name,selected_horizon,selected_combined_method,selected_return_threshold,selected_probability_threshold,selection_reason,prior_utility_score,prior_weighted_rank_score,prior_fold_count,prior_sample_count,fallback_used,selection_regime
2025-01-15,HPG,lightgbm,2024-12-17,2025-01-15,20d,20,-0.0297777777777779,0.0328255971444046,0.0626033749221825,210.2352142909108,2024-12-18,-0.0365456457952722,0,1,0.925075964096254,-0.0297777777777779,0.0328255971444046,0,1,0.925075964096254,2025-01-15,0.6580540329706666,0.6580540329706666,0.925075964096254,0.7915649985334603,True,strong_positive,strong_positive,strong_positive,0.4545454545454546,0.5454545454545454,0.5,2024-12-17,1261.72,-0.0016379303523528,0.0469402149110069,0.0063373860601058,bull,0,True,fold_005,5,0.7915649985334603,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2025-01-15,MWG,lightgbm,2024-12-17,2025-01-15,20d,20,-0.0496298788694481,0.0987853383214805,0.1484152171909287,299.0440850789427,2024-12-18,-0.0548281520155445,0,1,0.9646973028895146,-0.0496298788694481,0.0987853383214805,0,1,0.9646973028895146,2025-01-15,0.919766095150932,0.919766095150932,0.9646973028895146,0.9422316990202232,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.8181818181818181,0.8636363636363635,2024-12-17,1261.72,-0.0016379303523528,0.0469402149110069,0.0063373860601058,bull,0,True,fold_005,5,0.9422316990202232,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2025-01-16,ACB,lightgbm,2024-12-18,2025-01-16,20d,20,-0.0118990956687291,0.0090352637016064,0.0209343593703356,175.93235614830115,2024-12-19,-0.0150412400363656,0,1,0.9691440335240292,-0.0118990956687291,0.0090352637016064,0,1,0.9691440335240292,2025-01-16,0.5636598295647447,0.5636598295647447,0.9691440335240292,0.766401931544387,True,moderate_positive,strong_positive,moderate_positive,0.2727272727272727,0.8181818181818181,0.5454545454545454,2024-12-18,1266.0,0.0033921947817265,0.0406562875039044,0.0061193797377722,bull,0,True,fold_005,5,0.766401931544387,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2025-01-16,DGC,lightgbm,2024-12-18,2025-01-16,20d,20,-0.055061528788287,-0.0646693369284765,0.0096078081401894,17.449221537476262,2024-12-19,-0.0460581827178975,0,0,0.041820120872326,-0.055061528788287,-0.0646693369284765,0,0,0.041820120872326,2025-01-16,0.2712180661671668,0.2712180661671668,0.041820120872326,0.1565190935197464,False,reject,reject,reject,0.0909090909090909,0.1818181818181817,0.1363636363636363,2024-12-18,1266.0,0.0033921947817265,0.0406562875039044,0.0061193797377722,bull,0,True,fold_005,5,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2025-01-16,HPG,lightgbm,2024-12-18,2025-01-16,20d,20,-0.0381746379991223,0.0192285681409221,0.0574032061400445,150.37000780823186,2024-12-19,-0.0325735481370758,0,0,0.4187526905586587,-0.0381746379991223,0.0192285681409221,0,0,0.4187526905586587,2025-01-16,0.6041043594800884,0.6041043594800884,0.4187526905586587,0.5114285250193735,False,moderate_positive,reject,weak_or_uncertain,0.3636363636363636,0.2727272727272727,0.3181818181818182,2024-12-18,1266.0,0.0033921947817265,0.0406562875039044,0.0061193797377722,bull,0,True,fold_005,5,-1.0,False,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2025-01-16,MWG,lightgbm,2024-12-18,2025-01-16,20d,20,-0.039932603201348,0.088540337152099,0.128472940353447,321.72443080071986,2024-12-19,-0.0401606252585841,0,1,0.8968388947639903,-0.039932603201348,0.088540337152099,0,1,0.8968388947639903,2025-01-16,0.8791164453004273,0.8791164453004273,0.8968388947639903,0.8879776700322088,True,strong_positive,strong_positive,strong_positive,0.8181818181818181,0.7272727272727273,0.7727272727272727,2024-12-18,1266.0,0.0033921947817265,0.0406562875039044,0.0061193797377722,bull,0,True,fold_005,5,0.8879776700322088,True,simple_regime_lookup,selector,lightgbm,20d,combined_weighted_linear_gated,0.0,0.65,selected lightgbm+20d+combined_weighted_linear_gated+rt=0.000+pt=0.65 because it ranked highest in bull using 4 prior folds and 156 samples,0.9958048974427146,0.9824022346368715,4,156,False,bull
2024-12-23,ACB,xgboost,2024-11-25,2024-12-23,20d,20,0.0,-0.0027645954396575,0.0027645954396575,,2024-11-26,-0.0069755854509216,0,1,0.7415637969970703,0.0,-0.0027645954396575,0,1,0.7415637969970703,2024-12-23,0.4884856853691792,0.4884856853691792,0.7415637969970703,0.6150247411831248,False,reject,strong_positive,weak_or_uncertain,0.6363636363636364,0.7272727272727273,0.6818181818181819,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,-0.0027645954396575,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-23,DGC,xgboost,2024-11-25,2024-12-23,20d,20,0.0887631681623097,0.0270431768149137,0.061719991347396,69.53333530697849,2024-11-26,0.0782235909724524,1,0,0.2288938462734222,0.0887631681623097,0.0270431768149137,1,0,0.2288938462734222,2024-12-23,0.6246696355920847,0.6246696355920847,0.2288938462734222,0.4267817409327534,False,strong_positive,reject,weak_or_uncertain,0.9090909090909092,0.5454545454545454,0.7272727272727273,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,0.0270431768149137,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-23,HPG,xgboost,2024-11-25,2024-12-23,20d,20,0.0264598540145983,-0.1096837297081947,0.1361435837227931,514.5288543454557,2024-11-26,0.0192996955909789,1,0,0.1646791100502014,0.0264598540145983,-0.1096837297081947,1,0,0.1646791100502014,2024-12-23,0.0,0.0,0.1646791100502014,0.0823395550251007,False,reject,reject,reject,0.1818181818181817,0.3636363636363636,0.2727272727272727,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,-0.1096837297081947,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-23,MWG,xgboost,2024-11-25,2024-12-23,20d,20,0.0338720770288858,-0.0372560434043407,0.0711281204332265,209.9904306800232,2024-11-26,0.0213916874244965,1,0,0.3434107601642608,0.0338720770288858,-0.0372560434043407,1,0,0.3434107601642608,2024-12-23,0.3309032403403324,0.3309032403403324,0.3434107601642608,0.3371570002522966,False,reject,reject,reject,0.4545454545454546,0.6363636363636364,0.5454545454545454,2024-11-25,1234.7,0.0053741551990882,-0.0159949632203511,0.0070329278830523,sideway,0,True,fold_005,5,-0.0372560434043407,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-24,ACB,xgboost,2024-11-26,2024-12-24,20d,20,0.0,-0.0071736052632331,0.0071736052632331,,2024-11-27,-0.0050705026412352,0,1,0.6613870859146118,0.0,-0.0071736052632331,0,1,0.6613870859146118,2024-12-24,0.4683420674826047,0.4683420674826047,0.6613870859146118,0.5648645766986082,False,reject,strong_positive,weak_or_uncertain,0.5454545454545454,0.6363636363636364,0.5909090909090908,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,-0.0071736052632331,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-24,DGC,xgboost,2024-11-26,2024-12-24,20d,20,0.1105350679839576,0.0233697313815355,0.0871653366024221,78.85763151208513,2024-11-27,0.1027884357209905,1,1,0.6796004176139832,0.1105350679839576,0.0233697313815355,1,1,0.6796004176139832,2024-12-24,0.6078866198815088,0.6078866198815088,0.6796004176139832,0.643743518747746,True,strong_positive,strong_positive,strong_positive,0.9090909090909092,0.7272727272727273,0.8181818181818181,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,0.0233697313815355,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-24,HPG,xgboost,2024-11-26,2024-12-24,20d,20,0.0132058287795993,-0.0453833304345607,0.05858915921416,443.66135735963866,2024-11-27,0.0061381249415752,1,0,0.3604373633861542,0.0132058287795993,-0.0453833304345607,1,0,0.3604373633861542,2024-12-24,0.293771782044216,0.293771782044216,0.3604373633861542,0.3271045727151851,False,reject,reject,reject,0.2727272727272727,0.5454545454545454,0.409090909090909,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,-0.0453833304345607,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-24,MWG,xgboost,2024-11-26,2024-12-24,20d,20,0.0216398985629755,-0.0289190616458654,0.0505589602088409,233.6376950275732,2024-11-27,0.0162314203420965,1,0,0.2084531038999557,0.0216398985629755,-0.0289190616458654,1,0,0.2084531038999557,2024-12-24,0.3689927392505154,0.3689927392505154,0.2084531038999557,0.2887229215752355,False,reject,reject,reject,0.4545454545454546,0.3636363636363636,0.4090909090909091,2024-11-26,1242.13,0.0060176561107962,-0.0155732378069075,0.0070540980849917,sideway,0,True,fold_005,5,-0.0289190616458654,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-25,ACB,xgboost,2024-11-27,2024-12-25,20d,20,0.0157668418537983,-7.505889516323805e-05,0.0158419007489616,100.47605535629287,2024-11-28,0.0048405070591814,1,1,0.6601331233978271,0.0157668418537983,-7.505889516323805e-05,1,1,0.6601331233978271,2024-12-25,0.5007734775520359,0.5007734775520359,0.6601331233978271,0.5804533004749315,False,reject,strong_positive,weak_or_uncertain,0.6363636363636364,0.7272727272727273,0.6818181818181819,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,-7.505889516323805e-05,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-25,DGC,xgboost,2024-11-27,2024-12-25,20d,20,0.1131614918961141,0.0186981577426195,0.0944633341534946,83.47657190682408,2024-11-28,0.1043183135265353,1,0,0.3496904373168945,0.1131614918961141,0.0186981577426195,1,0,0.3496904373168945,2024-12-25,0.5865434162877813,0.5865434162877813,0.3496904373168945,0.4681169268023378,False,moderate_positive,reject,weak_or_uncertain,0.7272727272727273,0.5454545454545454,0.6363636363636364,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,0.0186981577426195,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-25,HPG,xgboost,2024-11-27,2024-12-25,20d,20,0.0319343065693429,-0.0956835523247718,0.1276178588941148,399.6262095655727,2024-11-28,0.0191566359845805,1,0,0.400637686252594,0.0319343065693429,-0.0956835523247718,1,0,0.400637686252594,2024-12-25,0.0639631651641971,0.0639631651641971,0.400637686252594,0.2323004257083956,False,reject,reject,reject,0.2727272727272727,0.6363636363636364,0.4545454545454545,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,-0.0956835523247718,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-25,MWG,xgboost,2024-11-27,2024-12-25,20d,20,0.0331929233361414,-0.0202337726950645,0.0534266960312059,160.9580918503596,2024-11-28,0.0244323199890559,1,0,0.3280642330646515,0.0331929233361414,-0.0202337726950645,1,0,0.3280642330646515,2024-12-25,0.4086735630318374,0.4086735630318374,0.3280642330646515,0.3683688980482444,False,reject,reject,reject,0.4545454545454546,0.4545454545454546,0.4545454545454546,2024-11-27,1241.97,-0.0001288109940184,-0.0132366144140851,0.0070432964961312,sideway,0,True,fold_005,5,-0.0202337726950645,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-26,ACB,xgboost,2024-11-28,2024-12-26,20d,20,0.0161827701094716,0.0183856431394815,0.0022028730300098,13.612459517796344,2024-11-29,0.0090943003628187,1,0,0.4753872752189636,0.0161827701094716,0.0183856431394815,1,0,0.4753872752189636,2024-12-26,0.5851156184371336,0.5851156184371336,0.4753872752189636,0.5302514468280486,False,moderate_positive,reject,weak_or_uncertain,0.6363636363636364,0.4545454545454546,0.5454545454545454,2024-11-28,1242.11,0.0001127241398743,-0.017691066683538,0.0069361991561889,sideway,0,True,fold_005,5,0.0183856431394815,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-26,DGC,xgboost,2024-11-28,2024-12-26,20d,20,0.0918693671867429,0.0448381602764129,0.04703120691033,51.19356794384969,2024-11-29,0.0813188439861278,1,0,0.2202501446008682,0.0918693671867429,0.0448381602764129,1,0,0.2202501446008682,2024-12-26,0.7059702816531668,0.7059702816531668,0.2202501446008682,0.4631102131270175,False,strong_positive,reject,weak_or_uncertain,0.8181818181818181,0.3636363636363636,0.5909090909090908,2024-11-28,1242.11,0.0001127241398743,-0.017691066683538,0.0069361991561889,sideway,0,True,fold_005,5,0.0448381602764129,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-26,HPG,xgboost,2024-11-28,2024-12-26,20d,20,0.0227272727272727,-0.0424542129039764,0.0651814856312491,286.7985367774965,2024-11-29,0.0137499694806833,1,1,0.5958912968635559,0.0227272727272727,-0.0424542129039764,1,1,0.5958912968635559,2024-12-26,0.3071541573715422,0.3071541573715422,0.5958912968635559,0.451522727117549,False,reject,moderate_positive,weak_or_uncertain,0.2727272727272727,0.7272727272727273,0.5,2024-11-28,1242.11,0.0001127241398743,-0.017691066683538,0.0069361991561889,sideway,0,True,fold_005,5,-0.0424542129039764,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-26,MWG,xgboost,2024-11-28,2024-12-26,20d,20,0.0250211327134404,-0.0067176730372011,0.0317388057506415,126.84799730746276,2024-11-29,0.0178710102131973,1,1,0.7875931859016418,0.0250211327134404,-0.0067176730372011,1,1,0.7875931859016418,2024-12-26,0.4704251031098458,0.4704251031098458,0.7875931859016418,0.6290091445057439,False,reject,strong_positive,weak_or_uncertain,0.4545454545454546,0.8181818181818181,0.6363636363636364,2024-11-28,1242.11,0.0001127241398743,-0.017691066683538,0.0069361991561889,sideway,0,True,fold_005,5,-0.0067176730372011,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
2024-12-27,ACB,xgboost,2024-11-29,2024-12-27,20d,20,0.0142517814726841,0.0124065605923533,0.0018452208803307,12.947299843654324,2024-12-02,0.0047901066645887,1,1,0.5224911570549011,0.0142517814726841,0.0124065605923533,1,1,0.5224911570549011,2024-12-27,0.5577987470848346,0.5577987470848346,0.5224911570549011,0.5401449520698678,True,moderate_positive,weak_or_uncertain,weak_or_uncertain,0.5454545454545454,0.6363636363636364,0.5909090909090908,2024-11-29,1250.46,0.0067224319907255,-0.0035301898971225,0.0069449546805319,sideway,0,True,fold_005,5,0.0124065605923533,True,simple_regime_lookup,selector,xgboost,20d,predicted_return,,,selected xgboost+20d+predicted_return because it ranked highest in sideway using 4 prior folds and 237 samples,0.9566833605362567,0.9282122905027933,4,237,False,sideway
