date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2024-07-04,ACB,20d,lightgbm,-0.007866273352999054,-0.06810085018836799,0,0,0.0012781769194044452
2024-07-05,ACB,20d,lightgbm,-0.012165450121654486,-0.08453323618841099,0,0,0.000340865950659131
2024-07-08,ACB,20d,lightgbm,-0.006375674350171612,-0.0639678495529652,0,0,0.0005579521984897251
2024-07-09,ACB,20d,lightgbm,0.005946481665014991,-0.054644879085840245,0,0,0.00026889316031474203
2024-07-10,ACB,20d,lightgbm,-0.012189176011701663,-0.06543783089516071,0,0,0.00012680396101256747
2024-07-11,ACB,20d,lightgbm,-0.026061776061776065,-0.08503888551409301,0,0,0.00016197391051577735
2024-07-12,ACB,20d,lightgbm,-0.024330900243308973,-0.06513558005507368,0,0,0.00023915869803611118
2024-07-15,ACB,20d,lightgbm,-0.024378352023403216,-0.06116669972268755,0,0,0.00038116517336198074
2024-07-16,ACB,20d,lightgbm,-0.018039980497318475,-0.0600527341881469,0,0,0.0011516564015822378
2024-07-17,ACB,20d,lightgbm,-0.00631067961165066,-0.06645901613636651,0,0,0.0001549082574559301
2024-07-18,ACB,20d,lightgbm,0.0,-0.06459597295456206,0,0,0.00010054991685040273
2024-07-19,ACB,20d,lightgbm,0.022428083861530723,-0.03672329332006517,1,0,0.0023103882673641387
2024-07-22,ACB,20d,lightgbm,0.02681231380337623,-0.03224807692284176,1,0,0.0011318712501915632
2024-07-23,ACB,20d,lightgbm,-0.0019910403185664505,-0.04652896108769261,0,0,0.0013273689377174098
2024-07-24,ACB,20d,lightgbm,0.003972194637537063,-0.03701673322287703,1,0,0.0013963522300004397
2024-07-25,ACB,20d,lightgbm,0.003998000999500206,-0.03600041392929102,1,0,0.012734714267569296
2024-07-26,ACB,20d,lightgbm,0.01307847082494984,-0.054658353101621725,1,0,0.0013790762499243682
2024-07-29,ACB,20d,lightgbm,0.015090543259557387,-0.046099196895167165,1,0,0.0017844275644507933
2024-07-30,ACB,20d,lightgbm,0.004479840716774541,-0.03905125443140657,0,0,0.00019243502175730204
2024-07-31,ACB,20d,lightgbm,0.012339585389930852,-0.03783939126619218,1,0,0.0003705348997975874
2024-08-01,ACB,20d,lightgbm,-0.00842418235877096,-0.04365558792359192,0,0,0.0007162132352570281
2024-08-02,ACB,20d,lightgbm,-0.014285714285714235,-0.05120852865834019,0,0,0.000153121882360815
2024-08-05,ACB,20d,lightgbm,-0.043435340572556935,-0.04431924977413502,0,0,0.00025667600504992885
2024-08-06,ACB,20d,lightgbm,-0.033004926108374466,-0.04543044596851365,0,0,0.0017853278407507643
2024-08-07,ACB,20d,lightgbm,-0.035044422507403805,-0.05008623353658602,0,0,0.0004162216146053486
2024-08-08,ACB,20d,lightgbm,-0.03716551040634286,-0.04852054675643061,0,0,0.0003208064578495118
2024-08-09,ACB,20d,lightgbm,-0.016458852867830553,-0.05676781269561972,0,0,0.0004322420409925216
2024-08-12,ACB,20d,lightgbm,-0.006496751624188057,-0.046611172647781786,0,0,0.0003344622295891889
2024-08-13,ACB,20d,lightgbm,-0.020854021847070636,-0.0583959607419511,0,0,0.0002594681165896697
2024-08-14,ACB,20d,lightgbm,-0.03859306301905219,-0.058343107301186005,0,0,0.00036489083700403844
2024-08-15,ACB,20d,lightgbm,-0.052606177606177584,-0.03858561780338771,0,0,0.0004756255103939649
2024-08-16,ACB,20d,lightgbm,-0.043872198378636096,-0.062017053170355066,0,0,0.0004885622877435645
2024-08-19,ACB,20d,lightgbm,-0.02852998065764023,-0.057829935669149145,0,0,0.0019057275538438949
2024-08-20,ACB,20d,lightgbm,0.0044887780548628076,-0.0019255111334935072,0,0,0.010675699844835665
2024-08-21,ACB,20d,lightgbm,0.008407517309594548,-0.03842401357090258,1,0,0.00023403098149180686
2024-08-22,ACB,20d,lightgbm,0.014932802389248323,-0.04838152791428809,1,0,0.0015280126434689496
2024-06-24,ACB,20d,xgboost,-0.02564102564102566,-0.08536265790462494,0,0,0.009487057104706764
2024-06-25,ACB,20d,xgboost,-0.034598750600672745,-0.08348170667886734,0,0,0.006415457930415869
2024-06-26,ACB,20d,xgboost,-0.018996590355577214,-0.06205160915851593,0,0,0.021033046767115593
2024-06-27,ACB,20d,xgboost,-0.0300533204071739,-0.06863438338041306,0,0,0.007991471327841282
2024-06-28,ACB,20d,xgboost,-0.03495145631067975,-0.07189513742923737,0,0,0.0037992210127413273
2024-07-01,ACB,20d,xgboost,-0.04054054054054057,-0.07309512794017792,0,0,0.017150960862636566
2024-07-02,ACB,20d,xgboost,-0.018563751831949138,-0.06664090603590012,0,0,0.03079472854733467
2024-07-03,ACB,20d,xgboost,-0.003933136676499416,-0.06579982489347458,0,0,0.016970014199614525
2024-07-04,ACB,20d,xgboost,-0.007866273352999054,-0.05968461185693741,0,0,0.009076614864170551
2024-07-05,ACB,20d,xgboost,-0.012165450121654486,-0.09234850853681564,0,0,0.015695374459028244
2024-07-08,ACB,20d,xgboost,-0.006375674350171612,-0.06343099474906921,0,0,0.027155017480254173
2024-07-09,ACB,20d,xgboost,0.005946481665014991,-0.050980787724256516,0,0,0.02641971781849861
2024-07-10,ACB,20d,xgboost,-0.012189176011701663,-0.07088320702314377,0,0,0.00995342805981636
2024-07-11,ACB,20d,xgboost,-0.026061776061776065,-0.08550170063972473,0,0,0.011853935196995735
2024-07-12,ACB,20d,xgboost,-0.024330900243308973,-0.06457245349884033,0,0,0.031228449195623398
2024-07-15,ACB,20d,xgboost,-0.024378352023403216,-0.06571115553379059,0,0,0.01577315665781498
2024-07-16,ACB,20d,xgboost,-0.018039980497318475,-0.0662064254283905,0,0,0.0291296299546957
2024-07-17,ACB,20d,xgboost,-0.00631067961165066,-0.06207363307476044,0,0,0.011841442435979843
2024-07-18,ACB,20d,xgboost,0.0,-0.06700970232486725,0,0,0.007135066669434309
2024-07-19,ACB,20d,xgboost,0.022428083861530723,-0.04129078611731529,1,0,0.08750802278518677
2024-07-22,ACB,20d,xgboost,0.02681231380337623,-0.039532385766506195,1,0,0.028086896985769272
2024-07-23,ACB,20d,xgboost,-0.0019910403185664505,-0.033391449600458145,0,0,0.045928459614515305
2024-07-24,ACB,20d,xgboost,0.003972194637537063,-0.03028837963938713,1,0,0.04771478474140167
2024-07-25,ACB,20d,xgboost,0.003998000999500206,-0.020643750205636024,1,0,0.16834230720996857
2024-07-26,ACB,20d,xgboost,0.01307847082494984,-0.044319845736026764,1,0,0.06618516892194748
2024-07-29,ACB,20d,xgboost,0.015090543259557387,-0.021069269627332687,1,0,0.058128517121076584
2024-07-30,ACB,20d,xgboost,0.004479840716774541,-0.01927708275616169,0,0,0.009167210198938847
2024-07-31,ACB,20d,xgboost,0.012339585389930852,-0.02991076372563839,1,0,0.013284890912473202
2024-08-01,ACB,20d,xgboost,-0.00842418235877096,-0.02783750556409359,0,0,0.026181744411587715
2024-08-02,ACB,20d,xgboost,-0.014285714285714235,-0.03738699480891228,0,0,0.012076690793037415
2024-08-05,ACB,20d,xgboost,-0.043435340572556935,-0.04621375724673271,0,0,0.008222422562539577
2024-08-06,ACB,20d,xgboost,-0.033004926108374466,-0.03984314948320389,0,0,0.05060262605547905
2024-08-07,ACB,20d,xgboost,-0.035044422507403805,-0.046657271683216095,0,0,0.015828795731067657
2024-08-08,ACB,20d,xgboost,-0.03716551040634286,-0.04755257070064545,0,0,0.014260583557188511
2024-08-09,ACB,20d,xgboost,-0.016458852867830553,-0.039470769464969635,0,0,0.058519937098026276
2024-08-12,ACB,20d,xgboost,-0.006496751624188057,-0.03983093798160553,0,0,0.03190411254763603
2024-08-13,ACB,20d,xgboost,-0.020854021847070636,-0.03859284520149231,0,0,0.010020602494478226
2024-08-14,ACB,20d,xgboost,-0.03859306301905219,-0.04184040427207947,0,0,0.0063931262120604515
2024-08-15,ACB,20d,xgboost,-0.052606177606177584,-0.06161502003669739,0,0,0.011685308068990707
2024-08-16,ACB,20d,xgboost,-0.043872198378636096,-0.08006414026021957,0,0,0.015496144071221352
2024-08-19,ACB,20d,xgboost,-0.02852998065764023,-0.06710731238126755,0,0,0.03627433255314827
2024-08-20,ACB,20d,xgboost,0.0044887780548628076,-0.03638400137424469,0,0,0.07508488744497299
2024-08-21,ACB,20d,xgboost,0.008407517309594548,-0.03344011679291725,1,0,0.023137692362070084
2024-08-22,ACB,20d,xgboost,0.014932802389248323,-0.03474174439907074,1,0,0.04126562178134918
2024-06-24,DGC,20d,cart,-0.013412563667232535,-0.1932314410480349,0,0,0.0
2024-06-25,DGC,20d,cart,-0.0173200405542413,-0.1932314410480349,0,0,0.0
2024-06-26,DGC,20d,cart,-0.012618563685636852,-0.1958468654659975,0,0,0.0
2024-06-27,DGC,20d,cart,-0.009606312719787291,-0.15366691194505766,0,0,0.0
2024-06-28,DGC,20d,cart,-0.027739959155888227,-0.1990174356998362,0,0,0.0
2024-07-01,DGC,20d,cart,-0.02710328317373445,-0.15366691194505766,0,0,0.0
2024-07-02,DGC,20d,cart,-0.005706380771225983,-0.1932314410480349,0,0,0.0
2024-07-03,DGC,20d,cart,0.014644351464435212,0.00850476956671642,1,1,1.0
2024-07-04,DGC,20d,cart,0.03396594537069886,-0.21813818365542503,1,1,1.0
2024-07-05,DGC,20d,cart,0.026320422535211385,-0.21813818365542503,1,1,1.0
2024-07-08,DGC,20d,cart,0.047740910695376115,-0.21813818365542503,1,1,1.0
2024-07-09,DGC,20d,cart,0.049213463397486557,-0.21813818365542503,1,1,1.0
2024-07-10,DGC,20d,cart,0.026803585414672426,-0.21813818365542503,1,1,1.0
2024-07-11,DGC,20d,cart,0.02356521739130435,-0.21813818365542503,1,1,1.0
2024-07-12,DGC,20d,cart,0.03127477755263852,-0.21813818365542503,1,1,1.0
2024-07-15,DGC,20d,cart,0.03212142605012347,-0.21813818365542503,1,1,1.0
2024-07-16,DGC,20d,cart,-0.035381443298969084,-0.156205994769664,0,0,0.0
2024-07-17,DGC,20d,cart,-0.03428953750940866,-0.15366691194505766,0,0,0.0
2024-07-18,DGC,20d,cart,-0.05385567010309278,-0.1932314410480349,0,0,0.0
2024-07-19,DGC,20d,cart,-0.07963881883999024,-0.25595238095238093,0,0,0.0
2024-07-22,DGC,20d,cart,-0.08509722939253139,0.032183375781430934,0,0,0.0
2024-07-23,DGC,20d,cart,-0.13068523772676466,0.00850476956671642,0,1,1.0
2024-07-24,DGC,20d,cart,-0.11999313834805736,-0.21813818365542503,0,1,1.0
2024-07-25,DGC,20d,cart,-0.10340348142374645,-0.21813818365542503,0,0,0.0
2024-07-26,DGC,20d,cart,-0.07596709259583412,-0.21813818365542503,0,0,0.0
2024-07-29,DGC,20d,cart,-0.07373231391159152,-0.21813818365542503,0,0,0.0
2024-07-30,DGC,20d,cart,-0.08834782608695646,-0.21813818365542503,0,0,0.0
2024-07-31,DGC,20d,cart,-0.10257731958762895,-0.15366691194505766,0,0,0.0
2024-08-01,DGC,20d,cart,-0.1519855905309203,0.081326972151337,0,0,0.0
2024-08-02,DGC,20d,cart,-0.14323698430397125,0.081326972151337,0,0,0.0
2024-08-05,DGC,20d,cart,-0.20500294786490358,-0.15366691194505766,0,0,0.0
2024-08-06,DGC,20d,cart,-0.17187369126392493,-0.1958468654659975,0,0,0.0
2024-08-07,DGC,20d,cart,-0.16204763115518261,-0.1958468654659975,0,1,1.0
2024-08-08,DGC,20d,cart,-0.1759408716336759,0.081326972151337,0,1,1.0
2024-08-09,DGC,20d,cart,-0.1514607893388007,0.081326972151337,0,0,0.0
2024-08-12,DGC,20d,cart,-0.13397742818057445,-0.17589213300892126,0,0,0.0
2024-08-13,DGC,20d,cart,-0.13072845417236656,-0.21813818365542503,0,0,0.0
2024-08-14,DGC,20d,cart,-0.13085649952368583,-0.21813818365542503,0,0,0.0
2024-08-15,DGC,20d,cart,-0.13415271966527198,-0.21813818365542503,0,0,0.0
2024-08-16,DGC,20d,cart,-0.08661834894820575,-0.21813818365542503,0,0,0.0
2024-08-19,DGC,20d,cart,-0.027179535408633493,-0.2026784772751239,0,0,0.0
2024-08-20,DGC,20d,cart,0.03313223222233197,-0.021801665404996173,1,0,0.0
2024-08-21,DGC,20d,cart,0.025438596491228038,0.11317326411421158,1,0,0.0
2024-08-22,DGC,20d,cart,0.01806239737274229,0.04506329113924057,1,0,0.0
2024-06-24,DGC,20d,lightgbm,-0.013412563667232535,-0.19184627529397097,0,0,0.006493293846009088
2024-06-25,DGC,20d,lightgbm,-0.0173200405542413,-0.1515179127921538,0,0,0.0019321208479473344
2024-06-26,DGC,20d,lightgbm,-0.012618563685636852,-0.16619027567376057,0,0,0.0035630680512687652
2024-06-27,DGC,20d,lightgbm,-0.009606312719787291,-0.13958790659980588,0,0,0.002918023265259667
2024-06-28,DGC,20d,lightgbm,-0.027739959155888227,-0.1134492296448656,0,0,0.0007320835767276321
2024-07-01,DGC,20d,lightgbm,-0.02710328317373445,-0.10661259475919098,0,0,0.001979366908283683
2024-07-02,DGC,20d,lightgbm,-0.005706380771225983,-0.11051552984803945,0,0,0.0022867306245114042
2024-07-03,DGC,20d,lightgbm,0.014644351464435212,-0.10702058841871759,1,0,0.000769932719732861
2024-07-04,DGC,20d,lightgbm,0.03396594537069886,-0.0617064590413946,1,0,0.00043527283576858016
2024-07-05,DGC,20d,lightgbm,0.026320422535211385,-0.07388820584353253,1,0,0.0006178924414061523
2024-07-08,DGC,20d,lightgbm,0.047740910695376115,-0.08487645150564999,1,0,0.000950358193803649
2024-07-09,DGC,20d,lightgbm,0.049213463397486557,-0.097453353906861,1,0,0.0013187977928447818
2024-07-10,DGC,20d,lightgbm,0.026803585414672426,-0.11031656815959993,1,0,0.00277764344368595
2024-07-11,DGC,20d,lightgbm,0.02356521739130435,-0.11342949431909846,1,0,0.003959616594624457
2024-07-12,DGC,20d,lightgbm,0.03127477755263852,-0.1278943285254984,1,0,0.0013150622492837116
2024-07-15,DGC,20d,lightgbm,0.03212142605012347,-0.1316418836657415,1,0,0.0005504113153392837
2024-07-16,DGC,20d,lightgbm,-0.035381443298969084,-0.2344018505921907,0,0,0.001481893153691386
2024-07-17,DGC,20d,lightgbm,-0.03428953750940866,-0.23835935138648182,0,0,0.0003750083613697222
2024-07-18,DGC,20d,lightgbm,-0.05385567010309278,-0.24514789039578172,0,0,0.0002296108989079975
2024-07-19,DGC,20d,lightgbm,-0.07963881883999024,-0.25117145015895015,0,0,0.0007919777741094074
2024-07-22,DGC,20d,lightgbm,-0.08509722939253139,-0.1297615807983092,0,0,0.004923465775454897
2024-07-23,DGC,20d,lightgbm,-0.13068523772676466,-0.1294785552284185,0,0,0.0012621656202443882
2024-07-24,DGC,20d,lightgbm,-0.11999313834805736,-0.1304936633795622,0,0,0.0008596637087800925
2024-07-25,DGC,20d,lightgbm,-0.10340348142374645,-0.13690170364786583,0,0,0.000515627274642253
2024-07-26,DGC,20d,lightgbm,-0.07596709259583412,-0.12520267162358376,0,0,0.0009967855156066793
2024-07-29,DGC,20d,lightgbm,-0.07373231391159152,-0.1416805882624993,0,0,0.0008808233777987252
2024-07-30,DGC,20d,lightgbm,-0.08834782608695646,-0.1542479983101901,0,0,0.0001902933236530157
2024-07-31,DGC,20d,lightgbm,-0.10257731958762895,-0.1960735520636322,0,0,0.00026405217778991075
2024-08-01,DGC,20d,lightgbm,-0.1519855905309203,-0.19235524716896188,0,0,0.0005827128001937794
2024-08-02,DGC,20d,lightgbm,-0.14323698430397125,-0.1811869737354203,0,0,0.0005921433162132764
2024-08-05,DGC,20d,lightgbm,-0.20500294786490358,-0.18698516658769804,0,0,0.0005135722985441975
2024-08-06,DGC,20d,lightgbm,-0.17187369126392493,-0.19991934595482613,0,0,0.0005124622856640777
2024-08-07,DGC,20d,lightgbm,-0.16204763115518261,-0.1849395897995765,0,0,0.000378578051675088
2024-08-08,DGC,20d,lightgbm,-0.1759408716336759,-0.18779569538904844,0,0,0.0005168941242980115
2024-08-09,DGC,20d,lightgbm,-0.1514607893388007,-0.1694648157032122,0,0,0.002236241888117583
2024-08-12,DGC,20d,lightgbm,-0.13397742818057445,-0.15072448621106696,0,0,0.003250750907018023
2024-08-13,DGC,20d,lightgbm,-0.13072845417236656,-0.09773964442471826,0,0,0.004023654777428534
2024-08-14,DGC,20d,lightgbm,-0.13085649952368583,-0.1057291667417223,0,0,0.0023198318874610136
2024-08-15,DGC,20d,lightgbm,-0.13415271966527198,-0.10734491068682146,0,0,0.004498903095711573
2024-08-16,DGC,20d,lightgbm,-0.08661834894820575,-0.06386671572098554,0,0,0.0023044336662437458
2024-08-19,DGC,20d,lightgbm,-0.027179535408633493,-0.1268776146908151,0,0,0.0007007385576471803
2024-08-20,DGC,20d,lightgbm,0.03313223222233197,-0.12882086468525503,1,0,0.0012793866858818916
2024-08-21,DGC,20d,lightgbm,0.025438596491228038,-0.09565530760536356,1,0,0.0009451579893198351
2024-08-22,DGC,20d,lightgbm,0.01806239737274229,-0.0897098646301745,1,0,0.0010039927174979402
2024-06-24,DGC,20d,xgboost,-0.013412563667232535,-0.08392200618982315,0,0,0.2595073878765106
2024-06-25,DGC,20d,xgboost,-0.0173200405542413,-0.08264141529798508,0,1,0.5276322364807129
2024-06-26,DGC,20d,xgboost,-0.012618563685636852,-0.05539371445775032,0,0,0.18838286399841309
2024-06-27,DGC,20d,xgboost,-0.009606312719787291,-0.051691100001335144,0,0,0.22392964363098145
2024-06-28,DGC,20d,xgboost,-0.027739959155888227,-0.01010670606046915,0,0,0.2410603165626526
2024-07-01,DGC,20d,xgboost,-0.02710328317373445,-0.011906659230589867,0,0,0.19869665801525116
2024-07-02,DGC,20d,xgboost,-0.005706380771225983,-0.043085306882858276,0,0,0.17932455241680145
2024-07-03,DGC,20d,xgboost,0.014644351464435212,-0.05041656270623207,1,0,0.17998579144477844
2024-07-04,DGC,20d,xgboost,0.03396594537069886,0.023476412519812584,1,0,0.05343560129404068
2024-07-05,DGC,20d,xgboost,0.026320422535211385,-0.050939999520778656,1,0,0.18283845484256744
2024-07-08,DGC,20d,xgboost,0.047740910695376115,-0.046962615102529526,1,0,0.20367634296417236
2024-07-09,DGC,20d,xgboost,0.049213463397486557,-0.06460830569267273,1,0,0.19306205213069916
2024-07-10,DGC,20d,xgboost,0.026803585414672426,-0.051823824644088745,1,0,0.2585669457912445
2024-07-11,DGC,20d,xgboost,0.02356521739130435,-0.039431482553482056,1,0,0.1980181485414505
2024-07-12,DGC,20d,xgboost,0.03127477755263852,-0.05606360733509064,1,0,0.23585505783557892
2024-07-15,DGC,20d,xgboost,0.03212142605012347,-0.07115651667118073,1,0,0.168537437915802
2024-07-16,DGC,20d,xgboost,-0.035381443298969084,-0.12551870942115784,0,0,0.03462802618741989
2024-07-17,DGC,20d,xgboost,-0.03428953750940866,-0.14969471096992493,0,0,0.04967857897281647
2024-07-18,DGC,20d,xgboost,-0.05385567010309278,-0.21490438282489777,0,0,0.06236006319522858
2024-07-19,DGC,20d,xgboost,-0.07963881883999024,-0.19334106147289276,0,0,0.08533266931772232
2024-07-22,DGC,20d,xgboost,-0.08509722939253139,-0.1111278086900711,0,0,0.2689085602760315
2024-07-23,DGC,20d,xgboost,-0.13068523772676466,-0.09160696715116501,0,0,0.08994095772504807
2024-07-24,DGC,20d,xgboost,-0.11999313834805736,-0.1212240606546402,0,0,0.0628645196557045
2024-07-25,DGC,20d,xgboost,-0.10340348142374645,-0.1063203513622284,0,0,0.07172037661075592
2024-07-26,DGC,20d,xgboost,-0.07596709259583412,-0.10293307900428772,0,0,0.07400359958410263
2024-07-29,DGC,20d,xgboost,-0.07373231391159152,-0.11844409257173538,0,0,0.03597073629498482
2024-07-30,DGC,20d,xgboost,-0.08834782608695646,-0.1606854647397995,0,0,0.023018088191747665
2024-07-31,DGC,20d,xgboost,-0.10257731958762895,-0.18623235821723938,0,0,0.024364415556192398
2024-08-01,DGC,20d,xgboost,-0.1519855905309203,-0.18682749569416046,0,0,0.02847711183130741
2024-08-02,DGC,20d,xgboost,-0.14323698430397125,-0.15062406659126282,0,0,0.035278789699077606
2024-08-05,DGC,20d,xgboost,-0.20500294786490358,-0.11588511615991592,0,0,0.10573763400316238
2024-08-06,DGC,20d,xgboost,-0.17187369126392493,-0.18372240662574768,0,0,0.09390980750322342
2024-08-07,DGC,20d,xgboost,-0.16204763115518261,-0.14591774344444275,0,0,0.049093201756477356
2024-08-08,DGC,20d,xgboost,-0.1759408716336759,-0.14656732976436615,0,0,0.06454215198755264
2024-08-09,DGC,20d,xgboost,-0.1514607893388007,-0.14874818921089172,0,0,0.13185468316078186
2024-08-12,DGC,20d,xgboost,-0.13397742818057445,-0.1421624720096588,0,0,0.06863265484571457
2024-08-13,DGC,20d,xgboost,-0.13072845417236656,-0.10783495754003525,0,0,0.1958877593278885
2024-08-14,DGC,20d,xgboost,-0.13085649952368583,-0.031291499733924866,0,0,0.1415521651506424
2024-08-15,DGC,20d,xgboost,-0.13415271966527198,-0.025270169600844383,0,0,0.12408136576414108
2024-08-16,DGC,20d,xgboost,-0.08661834894820575,0.013405278325080872,0,0,0.14534242451190948
2024-08-19,DGC,20d,xgboost,-0.027179535408633493,-0.0664772093296051,0,0,0.028036320582032204
2024-08-20,DGC,20d,xgboost,0.03313223222233197,-0.06572025269269943,1,0,0.06692627817392349
2024-08-21,DGC,20d,xgboost,0.025438596491228038,-0.09904547780752182,1,0,0.04624051973223686
2024-08-22,DGC,20d,xgboost,0.01806239737274229,-0.09469887614250183,1,0,0.02830352820456028
2024-06-24,HPG,20d,cart,-0.006644518272425071,0.04550625711035261,0,1,1.0
2024-06-25,HPG,20d,cart,-0.015232606010703864,0.04550625711035261,0,1,1.0
2024-06-26,HPG,20d,cart,0.010490977759127107,0.04550625711035261,1,1,1.0
2024-06-27,HPG,20d,cart,0.021240441801189558,0.21927428794381587,1,1,1.0
2024-06-28,HPG,20d,cart,-0.010490977759127107,0.2621975406584689,0,1,1.0
2024-07-01,HPG,20d,cart,-0.022755482002482452,0.2621975406584689,0,1,1.0
2024-07-02,HPG,20d,cart,-0.020475020475020478,0.2621975406584689,0,1,1.0
2024-07-03,HPG,20d,cart,-0.016823963890028715,0.2621975406584689,0,1,1.0
2024-07-04,HPG,20d,cart,-0.020475020475020478,0.2621975406584689,0,1,1.0
2024-07-05,HPG,20d,cart,-0.022522522522522515,0.2621975406584689,0,1,1.0
2024-07-08,HPG,20d,cart,-0.017199017199017286,0.2621975406584689,0,1,1.0
2024-07-09,HPG,20d,cart,-0.00329896907216487,0.2621975406584689,0,1,1.0
2024-07-10,HPG,20d,cart,-0.02229428455614113,0.16818700114025087,0,1,1.0
2024-07-11,HPG,20d,cart,-0.021969080553295384,0.17286036036036023,0,1,1.0
2024-07-12,HPG,20d,cart,-0.020618556701030966,0.2621975406584689,0,1,1.0
2024-07-15,HPG,20d,cart,-0.03382233088834552,0.2621975406584689,0,1,1.0
