horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.65,8,8,0.00705553241310225,0.5,0.5,1.0,1.0
3d,bull,cart,predicted_profit_probability,predicted_profit_probability,1,,,22,22,0.0052234098582860464,0.45454545454545453,0.45454545454545453,0.2857142857142857,1.1428571428571428
3d,bull,cart,predicted_profit_probability,predicted_profit_probability,3,,,22,66,0.0035522143167935273,0.36363636363636365,0.36363636363636365,0.6857142857142857,0.9142857142857144
3d,bull,cart,predicted_profit_probability,predicted_profit_probability,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,cart,predicted_return,predicted_return,1,,,22,22,0.00041408588079134136,0.3181818181818182,0.3181818181818182,0.2,0.8
3d,bull,cart,predicted_return,predicted_return,3,,,22,66,0.001295524202862027,0.3333333333333333,0.3333333333333333,0.6285714285714286,0.8380952380952381
3d,bull,cart,predicted_return,predicted_return,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,lightgbm,combined_rank_based,rank_based_joint_score,1,,,22,22,-1.3401150003403959e-05,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,lightgbm,combined_rank_based,rank_based_joint_score,3,,,22,66,0.005113820883033687,0.3787878787878788,0.3787878787878788,0.7142857142857143,0.9523809523809524
3d,bull,lightgbm,combined_rank_based,rank_based_joint_score,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear,combined_score,1,,,22,22,0.0014542209666121688,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,lightgbm,combined_weighted_linear,combined_score,3,,,22,66,0.00471960033014849,0.3787878787878788,0.3787878787878788,0.7142857142857143,0.9523809523809524
3d,bull,lightgbm,combined_weighted_linear,combined_score,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,4,4,0.009861628682757875,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,3,3,0.0161083398013095,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,2,2,0.005643991183445649,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,4,4,0.009861628682757875,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,3,3,0.0161083398013095,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,2,2,0.005643991183445649,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,4,4,0.009861628682757875,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,3,3,0.0161083398013095,0.6666666666666666,0.6666666666666666,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,2,2,0.005643991183445649,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,3,3,0.006329549398085401,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,2,2,0.013933576433576601,0.5,0.5,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,1,1,-0.009169884169884,0.0,0.0,,
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,1,1,0.0370370370370372,1.0,1.0,1.0,1.0
3d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,22,22,-0.0001451397722248544,0.4090909090909091,0.4090909090909091,0.2571428571428571,1.0285714285714287
3d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,22,66,0.0022262201284586128,0.3484848484848485,0.3484848484848485,0.6571428571428571,0.8761904761904763
3d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,22,88,0.005150798960670161,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,lightgbm,predicted_return,predicted_return,1,,,22,22,0.002663035225408932,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,lightgbm,predicted_return,predicted_return,3,,,22,66,0.004719600330148492,0.3787878787878788,0.3787878787878788,0.7142857142857143,0.9523809523809524
3d,bull,lightgbm,predicted_return,predicted_return,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,xgboost,combined_rank_based,rank_based_joint_score,1,,,22,22,0.0009525829649741686,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,xgboost,combined_rank_based,rank_based_joint_score,3,,,22,66,0.006062877551786488,0.4090909090909091,0.4090909090909091,0.7714285714285715,1.0285714285714287
3d,bull,xgboost,combined_rank_based,rank_based_joint_score,5,,,22,88,0.005150798960670162,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,xgboost,combined_weighted_linear,combined_score,1,,,22,22,0.001804260153206282,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,xgboost,combined_weighted_linear,combined_score,3,,,22,66,0.006281768042073504,0.42424242424242425,0.42424242424242425,0.8,1.0666666666666667
3d,bull,xgboost,combined_weighted_linear,combined_score,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,8,8,0.001386321244408488,0.375,0.375,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,6,6,0.0008725060302673,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,4,4,-0.013064966848052174,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.65,3,3,-0.014460454239770567,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,3,3,-0.0143633277407749,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.65,2,2,-0.01710573927471385,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,8,0.001386321244408488,0.375,0.375,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,6,6,0.0008725060302673,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,4,-0.013064966848052174,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,3,3,-0.014460454239770567,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,3,3,-0.0143633277407749,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,2,2,-0.01710573927471385,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,8,8,0.001386321244408488,0.375,0.375,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,6,6,0.0008725060302673,0.3333333333333333,0.3333333333333333,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,4,4,-0.013064966848052174,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.65,3,3,-0.014460454239770567,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,4,4,-0.0015132365463218743,0.25,0.25,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,3,3,-0.0143633277407749,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.65,2,2,-0.01710573927471385,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,2,2,0.012120414253115702,0.5,0.5,1.0,1.0
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.65,1,1,-0.0127962085308058,0.0,0.0,,
3d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,22,22,0.00015683271053966362,0.3181818181818182,0.3181818181818182,0.2,0.8
3d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,22,66,0.0022796199319785153,0.36363636363636365,0.36363636363636365,0.6857142857142857,0.9142857142857144
3d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,bull,xgboost,predicted_return,predicted_return,1,,,22,22,0.0018832014030489598,0.36363636363636365,0.36363636363636365,0.22857142857142856,0.9142857142857144
3d,bull,xgboost,predicted_return,predicted_return,3,,,22,66,0.006666047851421327,0.4393939393939394,0.4393939393939394,0.8285714285714286,1.1047619047619048
3d,bull,xgboost,predicted_return,predicted_return,5,,,22,88,0.005150798960670163,0.3977272727272727,0.3977272727272727,1.0,1.0
3d,sideway,cart,combined_rank_based,rank_based_joint_score,1,,,15,15,0.007014619925344286,0.4666666666666667,0.4666666666666667,0.2413793103448276,0.9655172413793104
3d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,15,45,0.01097376774493861,0.4888888888888889,0.4888888888888889,0.7586206896551724,1.011494252873563
3d,sideway,cart,combined_rank_based,rank_based_joint_score,5,,,15,60,0.011332037320476615,0.48333333333333334,0.48333333333333334,1.0,1.0
3d,sideway,cart,combined_weighted_linear,combined_score,1,,,15,15,0.010318081127333175,0.5333333333333333,0.5333333333333333,0.27586206896551724,1.103448275862069
3d,sideway,cart,combined_weighted_linear,combined_score,3,,,15,45,0.012079654952191864,0.4666666666666667,0.4666666666666667,0.7241379310344828,0.9655172413793104
3d,sideway,cart,combined_weighted_linear,combined_score,5,,,15,60,0.011332037320476615,0.48333333333333334,0.48333333333333334,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.5,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.55,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.6,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.65,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.5,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.55,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.6,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.65,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.5,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.55,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.6,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.65,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.5,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.55,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.6,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.65,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,4,4,0.011866129207082325,0.5,0.5,1.0,1.0
