date,ticker,model_name,prediction_date,entry_date,target_date,horizon,horizon_days,actual_net_trade_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2025-01-15,ACB,lightgbm,2025-01-08,2025-01-09,2025-01-15,5d,5,-0.009356938963029804,0,0,0.08846087785182476
2025-01-16,ACB,lightgbm,2025-01-09,2025-01-10,2025-01-16,5d,5,-0.008885247786593053,0,0,0.1207493162523031
2025-01-17,ACB,lightgbm,2025-01-10,2025-01-13,2025-01-17,5d,5,0.011458673343833992,1,0,0.2624242030837866
2025-01-20,ACB,lightgbm,2025-01-13,2025-01-14,2025-01-20,5d,5,0.0031083181784450353,1,0,0.30149031379404057
2025-01-21,ACB,lightgbm,2025-01-14,2025-01-15,2025-01-21,5d,5,-0.0026705663127033485,0,0,0.44217014485318756
2025-01-22,ACB,lightgbm,2025-01-15,2025-01-16,2025-01-22,5d,5,-0.006975585450921806,0,0,0.32544387609697517
2025-01-23,ACB,lightgbm,2025-01-16,2025-01-17,2025-01-23,5d,5,0.01120116202155641,1,0,0.2616841997080497
2025-01-24,ACB,lightgbm,2025-01-17,2025-01-20,2025-01-24,5d,5,0.00874134772899171,1,0,0.22987544755749822
2025-02-03,ACB,lightgbm,2025-01-20,2025-01-21,2025-02-03,5d,5,-0.005077784371993688,0,0,0.2630972482844018
2025-02-04,ACB,lightgbm,2025-01-21,2025-01-22,2025-02-04,5d,5,0.0030069481563212985,1,0,0.3722067804009698
2025-02-05,ACB,lightgbm,2025-01-22,2025-01-23,2025-02-05,5d,5,0.013075869073626789,1,0,0.2989031659912079
2025-02-06,ACB,lightgbm,2025-01-23,2025-01-24,2025-02-06,5d,5,0.005289799241845916,1,1,0.5877167088329351
2025-02-07,ACB,lightgbm,2025-01-24,2025-02-03,2025-02-07,5d,5,0.01864472911460635,1,0,0.4465574932886338
2025-02-10,ACB,lightgbm,2025-02-03,2025-02-04,2025-02-10,5d,5,0.01467328804161716,1,0,0.2920979624767241
2025-02-11,ACB,lightgbm,2025-02-04,2025-02-05,2025-02-11,5d,5,0.01655579878009905,1,0,0.15652248375704436
2025-02-12,ACB,lightgbm,2025-02-05,2025-02-06,2025-02-12,5d,5,-0.0013837070020297215,0,0,0.04809038651242474
2025-02-13,ACB,lightgbm,2025-02-06,2025-02-07,2025-02-13,5d,5,0.0004802524809341957,1,0,0.1013594593010921
2025-02-14,ACB,lightgbm,2025-02-07,2025-02-10,2025-02-14,5d,5,-0.003268541439539141,0,0,0.022752936945906112
2025-02-17,ACB,lightgbm,2025-02-10,2025-02-11,2025-02-17,5d,5,-0.008814519551938793,0,0,0.06621481205647917
2025-02-18,ACB,lightgbm,2025-02-11,2025-02-12,2025-02-18,5d,5,-0.012941074078064885,0,0,0.08075885209156589
2024-12-23,ACB,xgboost,2024-12-16,2024-12-17,2024-12-23,5d,5,-0.02109441598953421,0,0,0.2443411499261856
2024-12-24,ACB,xgboost,2024-12-17,2024-12-18,2024-12-24,5d,5,-0.01685876682795051,0,0,0.069953054189682
2024-12-25,ACB,xgboost,2024-12-18,2024-12-19,2024-12-25,5d,5,0.008681273450234395,1,0,0.18923866748809814
2024-12-26,ACB,xgboost,2024-12-19,2024-12-20,2024-12-26,5d,5,0.021246206677399737,1,0,0.4392414093017578
2024-12-27,ACB,xgboost,2024-12-20,2024-12-23,2024-12-27,5d,5,0.021246206677399737,1,1,0.5405093431472778
2024-12-30,ACB,xgboost,2024-12-23,2024-12-24,2024-12-30,5d,5,0.013075869073626789,1,1,0.5543457269668579
2024-12-31,ACB,xgboost,2024-12-24,2024-12-25,2024-12-31,5d,5,0.02487345034361521,1,0,0.4442937970161438
2025-01-02,ACB,xgboost,2024-12-25,2024-12-26,2025-01-02,5d,5,-0.0009034700279970664,0,0,0.3122504949569702
2025-01-03,ACB,xgboost,2024-12-26,2024-12-27,2025-01-03,5d,5,-0.02647396105216604,0,0,0.1596291959285736
2025-01-06,ACB,xgboost,2024-12-27,2024-12-30,2025-01-06,5d,5,-0.028542687938767575,0,0,0.22861143946647644
2025-01-07,ACB,xgboost,2024-12-30,2024-12-31,2025-01-07,5d,5,-0.022418472199328687,0,0,0.130472794175148
2025-01-08,ACB,xgboost,2024-12-31,2025-01-02,2025-01-08,5d,5,-0.03018793735716485,0,0,0.37560540437698364
2025-01-09,ACB,xgboost,2025-01-02,2025-01-03,2025-01-09,5d,5,-0.028411119505007854,0,0,0.29170235991477966
2025-01-10,ACB,xgboost,2025-01-03,2025-01-06,2025-01-10,5d,5,-0.018859554030972947,0,0,0.296240895986557
2025-01-13,ACB,xgboost,2025-01-06,2025-01-07,2025-01-13,5d,5,-0.008892621000244239,0,0,0.10677433758974075
2025-01-14,ACB,xgboost,2025-01-07,2025-01-08,2025-01-14,5d,5,-0.020760989003781094,0,0,0.12101674824953079
2025-01-15,ACB,xgboost,2025-01-08,2025-01-09,2025-01-15,5d,5,-0.009356938963029804,0,0,0.1317262351512909
2025-01-16,ACB,xgboost,2025-01-09,2025-01-10,2025-01-16,5d,5,-0.008885247786593053,0,0,0.14029888808727264
2025-01-17,ACB,xgboost,2025-01-10,2025-01-13,2025-01-17,5d,5,0.011458673343833992,1,0,0.17779186367988586
2025-01-20,ACB,xgboost,2025-01-13,2025-01-14,2025-01-20,5d,5,0.0031083181784450353,1,0,0.2766321003437042
2025-01-21,ACB,xgboost,2025-01-14,2025-01-15,2025-01-21,5d,5,-0.0026705663127033485,0,0,0.16950364410877228
2025-01-22,ACB,xgboost,2025-01-15,2025-01-16,2025-01-22,5d,5,-0.006975585450921806,0,0,0.16741539537906647
2025-01-23,ACB,xgboost,2025-01-16,2025-01-17,2025-01-23,5d,5,0.01120116202155641,1,0,0.2984864115715027
2025-01-24,ACB,xgboost,2025-01-17,2025-01-20,2025-01-24,5d,5,0.00874134772899171,1,0,0.3839832544326782
2025-02-03,ACB,xgboost,2025-01-20,2025-01-21,2025-02-03,5d,5,-0.005077784371993688,0,0,0.26854208111763
2025-02-04,ACB,xgboost,2025-01-21,2025-01-22,2025-02-04,5d,5,0.0030069481563212985,1,1,0.5452868342399597
2025-02-05,ACB,xgboost,2025-01-22,2025-01-23,2025-02-05,5d,5,0.013075869073626789,1,0,0.40547266602516174
2025-02-06,ACB,xgboost,2025-01-23,2025-01-24,2025-02-06,5d,5,0.005289799241845916,1,0,0.44796860218048096
2025-02-07,ACB,xgboost,2025-01-24,2025-02-03,2025-02-07,5d,5,0.01864472911460635,1,0,0.3938280940055847
2025-02-10,ACB,xgboost,2025-02-03,2025-02-04,2025-02-10,5d,5,0.01467328804161716,1,0,0.18367797136306763
2025-02-11,ACB,xgboost,2025-02-04,2025-02-05,2025-02-11,5d,5,0.01655579878009905,1,0,0.12759503722190857
2025-02-12,ACB,xgboost,2025-02-05,2025-02-06,2025-02-12,5d,5,-0.0013837070020297215,0,0,0.15850025415420532
2025-02-13,ACB,xgboost,2025-02-06,2025-02-07,2025-02-13,5d,5,0.0004802524809341957,1,0,0.17250359058380127
2025-02-14,ACB,xgboost,2025-02-07,2025-02-10,2025-02-14,5d,5,-0.003268541439539141,0,0,0.17174337804317474
2025-02-17,ACB,xgboost,2025-02-10,2025-02-11,2025-02-17,5d,5,-0.008814519551938793,0,0,0.08176753669977188
2025-02-18,ACB,xgboost,2025-02-11,2025-02-12,2025-02-18,5d,5,-0.012941074078064885,0,0,0.3129979372024536
2024-12-23,DGC,cart,2024-12-16,2024-12-17,2024-12-23,5d,5,0.0016391211997841548,1,1,1.0
2024-12-24,DGC,cart,2024-12-17,2024-12-18,2024-12-24,5d,5,0.010016679660964423,1,0,0.0
2024-12-25,DGC,cart,2024-12-18,2024-12-19,2024-12-25,5d,5,0.03382991053548001,1,1,1.0
2024-12-26,DGC,cart,2024-12-19,2024-12-20,2024-12-26,5d,5,0.006694806435528555,1,1,1.0
2024-12-27,DGC,cart,2024-12-20,2024-12-23,2024-12-27,5d,5,0.0016019153405764097,1,1,1.0
2024-12-30,DGC,cart,2024-12-23,2024-12-24,2024-12-30,5d,5,-0.01115355944463814,0,1,1.0
2024-12-31,DGC,cart,2024-12-24,2024-12-25,2024-12-31,5d,5,-0.02700853127552405,0,1,1.0
2025-01-02,DGC,cart,2024-12-25,2024-12-26,2025-01-02,5d,5,-0.02700853127552405,0,0,0.0
2025-01-03,DGC,cart,2024-12-26,2024-12-27,2025-01-03,5d,5,-0.024690851921531975,0,1,1.0
2025-01-06,DGC,cart,2024-12-27,2024-12-30,2025-01-06,5d,5,-0.04104908041349986,0,1,1.0
2025-01-07,DGC,cart,2024-12-30,2024-12-31,2025-01-07,5d,5,-0.04033506906193007,0,0,0.0
2025-01-08,DGC,cart,2024-12-31,2025-01-02,2025-01-08,5d,5,-0.04271059705675195,0,1,1.0
2025-01-09,DGC,cart,2025-01-02,2025-01-03,2025-01-09,5d,5,-0.04362905783886484,0,1,1.0
2025-01-10,DGC,cart,2025-01-03,2025-01-06,2025-01-10,5d,5,-0.0510079520372928,0,1,1.0
2025-01-13,DGC,cart,2025-01-06,2025-01-07,2025-01-13,5d,5,-0.024663746467103564,0,1,1.0
2025-01-14,DGC,cart,2025-01-07,2025-01-08,2025-01-14,5d,5,-0.03697214040291086,0,1,1.0
2025-01-15,DGC,cart,2025-01-08,2025-01-09,2025-01-15,5d,5,-0.04033299472518015,0,1,1.0
2025-01-16,DGC,cart,2025-01-09,2025-01-10,2025-01-16,5d,5,-0.02903459047715362,0,1,1.0
2025-01-17,DGC,cart,2025-01-10,2025-01-13,2025-01-17,5d,5,-0.008765837265745868,0,1,1.0
2025-01-20,DGC,cart,2025-01-13,2025-01-14,2025-01-20,5d,5,-0.012321990629848623,0,1,1.0
2025-01-21,DGC,cart,2025-01-14,2025-01-15,2025-01-21,5d,5,-0.007925575324210898,0,1,1.0
2025-01-22,DGC,cart,2025-01-15,2025-01-16,2025-01-22,5d,5,-0.015180060670842987,0,1,1.0
2025-01-23,DGC,cart,2025-01-16,2025-01-17,2025-01-23,5d,5,0.003879719460973874,1,1,1.0
2025-01-24,DGC,cart,2025-01-17,2025-01-20,2025-01-24,5d,5,0.005650401032575525,1,1,1.0
2025-02-03,DGC,cart,2025-01-20,2025-01-21,2025-02-03,5d,5,0.00021133536668882513,1,1,1.0
2025-02-04,DGC,cart,2025-01-21,2025-01-22,2025-02-04,5d,5,0.015846004081949694,1,1,1.0
2025-02-05,DGC,cart,2025-01-22,2025-01-23,2025-02-05,5d,5,0.007426986871194918,1,1,1.0
2025-02-06,DGC,cart,2025-01-23,2025-01-24,2025-02-06,5d,5,-0.003427402305377192,0,1,1.0
2025-02-07,DGC,cart,2025-01-24,2025-02-03,2025-02-07,5d,5,-0.00967376853177293,0,1,1.0
2025-02-10,DGC,cart,2025-02-03,2025-02-04,2025-02-10,5d,5,-0.03569247460564717,0,1,1.0
2025-02-11,DGC,cart,2025-02-04,2025-02-05,2025-02-11,5d,5,-0.03636213692702872,0,1,1.0
2025-02-12,DGC,cart,2025-02-05,2025-02-06,2025-02-12,5d,5,-0.03629680718494421,0,1,1.0
2025-02-13,DGC,cart,2025-02-06,2025-02-07,2025-02-13,5d,5,-0.032840926708735285,0,1,1.0
2025-02-14,DGC,cart,2025-02-07,2025-02-10,2025-02-14,5d,5,-0.02948676515166604,0,1,1.0
2025-02-17,DGC,cart,2025-02-10,2025-02-11,2025-02-17,5d,5,-0.01622287847611459,0,1,1.0
2025-02-18,DGC,cart,2025-02-11,2025-02-12,2025-02-18,5d,5,-0.020573449214257855,0,1,1.0
2024-12-23,DGC,lightgbm,2024-12-16,2024-12-17,2024-12-23,5d,5,0.0016391211997841548,1,0,0.07031755867138485
2024-12-24,DGC,lightgbm,2024-12-17,2024-12-18,2024-12-24,5d,5,0.010016679660964423,1,0,0.14081166729520603
2024-12-25,DGC,lightgbm,2024-12-18,2024-12-19,2024-12-25,5d,5,0.03382991053548001,1,1,0.5236047408472919
2024-12-26,DGC,lightgbm,2024-12-19,2024-12-20,2024-12-26,5d,5,0.006694806435528555,1,1,0.6006811905728958
2024-12-27,DGC,lightgbm,2024-12-20,2024-12-23,2024-12-27,5d,5,0.0016019153405764097,1,0,0.4828107947538016
2024-12-30,DGC,lightgbm,2024-12-23,2024-12-24,2024-12-30,5d,5,-0.01115355944463814,0,1,0.5509241566412902
2024-12-31,DGC,lightgbm,2024-12-24,2024-12-25,2024-12-31,5d,5,-0.02700853127552405,0,1,0.5007120343358703
2025-01-02,DGC,lightgbm,2024-12-25,2024-12-26,2025-01-02,5d,5,-0.02700853127552405,0,0,0.14220074748184908
2025-01-03,DGC,lightgbm,2024-12-26,2024-12-27,2025-01-03,5d,5,-0.024690851921531975,0,0,0.3087226074248898
2025-01-06,DGC,lightgbm,2024-12-27,2024-12-30,2025-01-06,5d,5,-0.04104908041349986,0,1,0.5863641483497086
2025-01-07,DGC,lightgbm,2024-12-30,2024-12-31,2025-01-07,5d,5,-0.04033506906193007,0,0,0.27106538363635424
2025-01-08,DGC,lightgbm,2024-12-31,2025-01-02,2025-01-08,5d,5,-0.04271059705675195,0,1,0.6312635543377161
2025-01-09,DGC,lightgbm,2025-01-02,2025-01-03,2025-01-09,5d,5,-0.04362905783886484,0,0,0.4886019970755298
2025-01-10,DGC,lightgbm,2025-01-03,2025-01-06,2025-01-10,5d,5,-0.0510079520372928,0,0,0.4000446704225241
2025-01-13,DGC,lightgbm,2025-01-06,2025-01-07,2025-01-13,5d,5,-0.024663746467103564,0,1,0.6147219538847769
2025-01-14,DGC,lightgbm,2025-01-07,2025-01-08,2025-01-14,5d,5,-0.03697214040291086,0,0,0.2501528617267359
2025-01-15,DGC,lightgbm,2025-01-08,2025-01-09,2025-01-15,5d,5,-0.04033299472518015,0,0,0.28230463527472593
2025-01-16,DGC,lightgbm,2025-01-09,2025-01-10,2025-01-16,5d,5,-0.02903459047715362,0,1,0.6503774974438914
2025-01-17,DGC,lightgbm,2025-01-10,2025-01-13,2025-01-17,5d,5,-0.008765837265745868,0,1,0.786174924539168
2025-01-20,DGC,lightgbm,2025-01-13,2025-01-14,2025-01-20,5d,5,-0.012321990629848623,0,0,0.2189678012482899
2025-01-21,DGC,lightgbm,2025-01-14,2025-01-15,2025-01-21,5d,5,-0.007925575324210898,0,0,0.3026207500298873
2025-01-22,DGC,lightgbm,2025-01-15,2025-01-16,2025-01-22,5d,5,-0.015180060670842987,0,1,0.563939387450245
2025-01-23,DGC,lightgbm,2025-01-16,2025-01-17,2025-01-23,5d,5,0.003879719460973874,1,1,0.603617689258172
2025-01-24,DGC,lightgbm,2025-01-17,2025-01-20,2025-01-24,5d,5,0.005650401032575525,1,0,0.381045238925165
2025-02-03,DGC,lightgbm,2025-01-20,2025-01-21,2025-02-03,5d,5,0.00021133536668882513,1,0,0.34875016096681033
2025-02-04,DGC,lightgbm,2025-01-21,2025-01-22,2025-02-04,5d,5,0.015846004081949694,1,1,0.531814486676269
2025-02-05,DGC,lightgbm,2025-01-22,2025-01-23,2025-02-05,5d,5,0.007426986871194918,1,0,0.452833001188493
2025-02-06,DGC,lightgbm,2025-01-23,2025-01-24,2025-02-06,5d,5,-0.003427402305377192,0,1,0.6261768450456576
2025-02-07,DGC,lightgbm,2025-01-24,2025-02-03,2025-02-07,5d,5,-0.00967376853177293,0,1,0.5173214643280172
2025-02-10,DGC,lightgbm,2025-02-03,2025-02-04,2025-02-10,5d,5,-0.03569247460564717,0,1,0.5895577359083237
2025-02-11,DGC,lightgbm,2025-02-04,2025-02-05,2025-02-11,5d,5,-0.03636213692702872,0,1,0.5694068133814834
2025-02-12,DGC,lightgbm,2025-02-05,2025-02-06,2025-02-12,5d,5,-0.03629680718494421,0,1,0.7307902137362542
2025-02-13,DGC,lightgbm,2025-02-06,2025-02-07,2025-02-13,5d,5,-0.032840926708735285,0,1,0.5606428359445915
2025-02-14,DGC,lightgbm,2025-02-07,2025-02-10,2025-02-14,5d,5,-0.02948676515166604,0,1,0.661059519906922
2025-02-17,DGC,lightgbm,2025-02-10,2025-02-11,2025-02-17,5d,5,-0.01622287847611459,0,0,0.47721485020918925
2025-02-18,DGC,lightgbm,2025-02-11,2025-02-12,2025-02-18,5d,5,-0.020573449214257855,0,1,0.6461010452786894
2024-12-23,DGC,xgboost,2024-12-16,2024-12-17,2024-12-23,5d,5,0.0016391211997841548,1,0,0.16327135264873505
2024-12-24,DGC,xgboost,2024-12-17,2024-12-18,2024-12-24,5d,5,0.010016679660964423,1,0,0.2899054288864136
2024-12-25,DGC,xgboost,2024-12-18,2024-12-19,2024-12-25,5d,5,0.03382991053548001,1,1,0.6661481261253357
2024-12-26,DGC,xgboost,2024-12-19,2024-12-20,2024-12-26,5d,5,0.006694806435528555,1,0,0.4280746877193451
2024-12-27,DGC,xgboost,2024-12-20,2024-12-23,2024-12-27,5d,5,0.0016019153405764097,1,0,0.4194643795490265
2024-12-30,DGC,xgboost,2024-12-23,2024-12-24,2024-12-30,5d,5,-0.01115355944463814,0,0,0.45257332921028137
2024-12-31,DGC,xgboost,2024-12-24,2024-12-25,2024-12-31,5d,5,-0.02700853127552405,0,1,0.6092717051506042
2025-01-02,DGC,xgboost,2024-12-25,2024-12-26,2025-01-02,5d,5,-0.02700853127552405,0,0,0.36753350496292114
2025-01-03,DGC,xgboost,2024-12-26,2024-12-27,2025-01-03,5d,5,-0.024690851921531975,0,1,0.5347484350204468
2025-01-06,DGC,xgboost,2024-12-27,2024-12-30,2025-01-06,5d,5,-0.04104908041349986,0,0,0.4372265636920929
2025-01-07,DGC,xgboost,2024-12-30,2024-12-31,2025-01-07,5d,5,-0.04033506906193007,0,0,0.24706290662288666
2025-01-08,DGC,xgboost,2024-12-31,2025-01-02,2025-01-08,5d,5,-0.04271059705675195,0,1,0.5351812243461609
2025-01-09,DGC,xgboost,2025-01-02,2025-01-03,2025-01-09,5d,5,-0.04362905783886484,0,0,0.3813539147377014
2025-01-10,DGC,xgboost,2025-01-03,2025-01-06,2025-01-10,5d,5,-0.0510079520372928,0,0,0.2572286128997803
2025-01-13,DGC,xgboost,2025-01-06,2025-01-07,2025-01-13,5d,5,-0.024663746467103564,0,1,0.6392910480499268
2025-01-14,DGC,xgboost,2025-01-07,2025-01-08,2025-01-14,5d,5,-0.03697214040291086,0,0,0.18694506585597992
2025-01-15,DGC,xgboost,2025-01-08,2025-01-09,2025-01-15,5d,5,-0.04033299472518015,0,0,0.20143915712833405
2025-01-16,DGC,xgboost,2025-01-09,2025-01-10,2025-01-16,5d,5,-0.02903459047715362,0,0,0.4427236020565033
2025-01-17,DGC,xgboost,2025-01-10,2025-01-13,2025-01-17,5d,5,-0.008765837265745868,0,1,0.5019251108169556
2025-01-20,DGC,xgboost,2025-01-13,2025-01-14,2025-01-20,5d,5,-0.012321990629848623,0,0,0.3055979311466217
2025-01-21,DGC,xgboost,2025-01-14,2025-01-15,2025-01-21,5d,5,-0.007925575324210898,0,0,0.34033820033073425
2025-01-22,DGC,xgboost,2025-01-15,2025-01-16,2025-01-22,5d,5,-0.015180060670842987,0,0,0.21086299419403076
2025-01-23,DGC,xgboost,2025-01-16,2025-01-17,2025-01-23,5d,5,0.003879719460973874,1,0,0.4924475848674774
2025-01-24,DGC,xgboost,2025-01-17,2025-01-20,2025-01-24,5d,5,0.005650401032575525,1,0,0.16698968410491943
2025-02-03,DGC,xgboost,2025-01-20,2025-01-21,2025-02-03,5d,5,0.00021133536668882513,1,0,0.29007095098495483
2025-02-04,DGC,xgboost,2025-01-21,2025-01-22,2025-02-04,5d,5,0.015846004081949694,1,0,0.4080590605735779
2025-02-05,DGC,xgboost,2025-01-22,2025-01-23,2025-02-05,5d,5,0.007426986871194918,1,0,0.44446709752082825
2025-02-06,DGC,xgboost,2025-01-23,2025-01-24,2025-02-06,5d,5,-0.003427402305377192,0,1,0.5927570462226868
2025-02-07,DGC,xgboost,2025-01-24,2025-02-03,2025-02-07,5d,5,-0.00967376853177293,0,0,0.3955516517162323
2025-02-10,DGC,xgboost,2025-02-03,2025-02-04,2025-02-10,5d,5,-0.03569247460564717,0,1,0.6615840792655945
2025-02-11,DGC,xgboost,2025-02-04,2025-02-05,2025-02-11,5d,5,-0.03636213692702872,0,1,0.5312277674674988
2025-02-12,DGC,xgboost,2025-02-05,2025-02-06,2025-02-12,5d,5,-0.03629680718494421,0,1,0.7807305455207825
2025-02-13,DGC,xgboost,2025-02-06,2025-02-07,2025-02-13,5d,5,-0.032840926708735285,0,0,0.39636582136154175
2025-02-14,DGC,xgboost,2025-02-07,2025-02-10,2025-02-14,5d,5,-0.02948676515166604,0,1,0.6106995344161987
2025-02-17,DGC,xgboost,2025-02-10,2025-02-11,2025-02-17,5d,5,-0.01622287847611459,0,1,0.6577045917510986
2025-02-18,DGC,xgboost,2025-02-11,2025-02-12,2025-02-18,5d,5,-0.020573449214257855,0,1,0.5236939787864685
2024-12-23,HPG,cart,2024-12-16,2024-12-17,2024-12-23,5d,5,-0.006975585450921917,0,0,0.0
2024-12-24,HPG,cart,2024-12-17,2024-12-18,2024-12-24,5d,5,-0.018009190057022728,0,0,0.0
2024-12-25,HPG,cart,2024-12-18,2024-12-19,2024-12-25,5d,5,-0.0016794552399933549,0,0,0.0
2024-12-26,HPG,cart,2024-12-19,2024-12-20,2024-12-26,5d,5,-0.0012047685581466627,0,1,1.0
2024-12-27,HPG,cart,2024-12-20,2024-12-23,2024-12-27,5d,5,-0.003411567812342531,0,0,0.0
