date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2023-02-17,ACB,20d,cart,0.026836158192090398,0.16631130063965882,1,1,1.0
2023-02-20,ACB,20d,cart,0.03137789904502042,0.1081777205408887,1,1,1.0
2023-02-21,ACB,20d,cart,0.008091706001348564,-0.01615271659324513,1,1,1.0
2023-02-22,ACB,20d,cart,-0.025418060200668835,0.056492411467116366,0,1,1.0
2023-02-23,ACB,20d,cart,-0.02296587926509186,0.056492411467116366,0,1,1.0
2023-02-24,ACB,20d,cart,-0.06666666666666665,-0.008939974457215838,0,0,0.0
2023-02-27,ACB,20d,cart,-0.04499664204163867,0.06191369606003749,0,0,0.0
2023-02-28,ACB,20d,cart,-0.06352324819908306,0.016000000000000014,0,0,0.0
2023-03-01,ACB,20d,cart,-0.0020311442112389555,0.07595731324544897,0,1,1.0
2023-01-03,ACB,20d,lightgbm,-0.03829479768786126,-0.049093223813688414,0,1,0.7569330174084361
2023-01-04,ACB,20d,lightgbm,0.016067329762815552,0.09050406759897109,0,1,0.5008137102637038
2023-01-05,ACB,20d,lightgbm,0.025248661055853105,0.03432360126886638,1,1,0.5141265312416345
2023-01-06,ACB,20d,lightgbm,0.021837349397590522,0.0002681590927742177,1,1,0.6592912704525531
2023-01-09,ACB,20d,lightgbm,0.0022205773501109416,-0.008081907705242532,0,1,0.6111185504489126
2023-01-10,ACB,20d,lightgbm,0.04245640636846093,0.017397300267728733,1,1,0.7831945750777163
2023-01-11,ACB,20d,lightgbm,0.050333086602516675,0.02961960538134808,1,1,0.8913106984850759
2023-01-12,ACB,20d,lightgbm,0.05821665438467205,0.10989639217980035,1,1,0.9875226311837842
2023-01-13,ACB,20d,lightgbm,0.04117647058823537,0.10579825113760381,1,1,0.9858073165306067
2023-01-16,ACB,20d,lightgbm,0.08753709198813064,0.10736658915924345,1,1,0.9846977513560126
2023-01-17,ACB,20d,lightgbm,0.11169415292353824,0.1111930804763666,1,1,0.9878008099299019
2023-01-18,ACB,20d,lightgbm,0.13086232980332824,0.10459385819761367,1,1,0.9414874779489943
2023-01-19,ACB,20d,lightgbm,0.1398653702318624,0.10833176306227826,1,1,0.9913495427003776
2023-01-27,ACB,20d,lightgbm,0.15126676602086442,0.10034200385578197,1,1,0.9584202075176447
2023-01-30,ACB,20d,lightgbm,0.10953800298062588,0.10244215757586327,1,1,0.9301413217121006
2023-01-31,ACB,20d,lightgbm,0.1782407407407407,0.10187357369340011,1,1,0.9259499992473478
2023-02-01,ACB,20d,lightgbm,0.1396604938271604,0.11732921325313998,1,1,0.9887326898636056
2023-02-02,ACB,20d,lightgbm,0.13643410852713167,0.11945807478829258,1,1,0.9606119635946396
2023-02-03,ACB,20d,lightgbm,0.11317829457364326,0.10790843944812166,1,1,0.8663825253658822
2023-02-06,ACB,20d,lightgbm,0.1370716510903427,0.14381816291131452,1,1,0.5801725627437659
2023-02-07,ACB,20d,lightgbm,0.08339594290007502,0.13419946983168649,1,0,0.2802229964779602
2023-02-08,ACB,20d,lightgbm,0.08810240963855431,0.16419326056691977,1,1,0.601865641391975
2023-02-09,ACB,20d,lightgbm,0.07164179104477597,0.17469977381613092,1,1,0.9655936407803242
2023-02-10,ACB,20d,lightgbm,0.04568901989683116,0.11319583525126307,1,1,0.9836314424668328
2023-02-13,ACB,20d,lightgbm,0.03471196454948311,0.1070275516098747,1,1,0.9483071398541554
2023-02-14,ACB,20d,lightgbm,0.016727272727272702,0.10411627477257795,1,1,0.9650410690639951
2023-02-15,ACB,20d,lightgbm,0.014094432699083947,0.0922577498909842,1,1,0.7277007599747602
2023-02-16,ACB,20d,lightgbm,0.012534818941504211,0.09399794725940115,1,1,0.7720509497593797
2023-02-17,ACB,20d,lightgbm,0.026836158192090398,0.09620467202352312,1,1,0.9505679030308545
2023-02-20,ACB,20d,lightgbm,0.03137789904502042,0.09174519207545118,1,1,0.7520019729700503
2023-02-21,ACB,20d,lightgbm,0.008091706001348564,0.08341994380916833,1,1,0.8435560987338626
2023-02-22,ACB,20d,lightgbm,-0.025418060200668835,0.08339355189318241,0,1,0.6765455426542546
2023-02-23,ACB,20d,lightgbm,-0.02296587926509186,0.04954992076350156,0,1,0.7473136636791465
2023-02-24,ACB,20d,lightgbm,-0.06666666666666665,0.02169607457697929,0,0,0.06920637828553843
2023-02-27,ACB,20d,lightgbm,-0.04499664204163867,0.0812987990265258,0,1,0.7147420924763986
2023-02-28,ACB,20d,lightgbm,-0.06352324819908306,0.014007473416616862,0,0,0.026618320552231012
2023-03-01,ACB,20d,lightgbm,-0.0020311442112389555,0.030716848785496634,0,1,0.6303530412670985
2023-01-03,ACB,20d,xgboost,-0.03829479768786126,0.023962847888469696,0,1,0.6096029281616211
2023-01-04,ACB,20d,xgboost,0.016067329762815552,0.09989765286445618,0,1,0.7480753064155579
2023-01-05,ACB,20d,xgboost,0.025248661055853105,0.06812483072280884,1,1,0.5551104545593262
2023-01-06,ACB,20d,xgboost,0.021837349397590522,0.03939193859696388,1,1,0.8277231454849243
2023-01-09,ACB,20d,xgboost,0.0022205773501109416,0.049267109483480453,0,1,0.7202334403991699
2023-01-10,ACB,20d,xgboost,0.04245640636846093,0.07373196631669998,1,1,0.8468277454376221
2023-01-11,ACB,20d,xgboost,0.050333086602516675,0.06704641878604889,1,1,0.8050265312194824
2023-01-12,ACB,20d,xgboost,0.05821665438467205,0.07105008512735367,1,1,0.9420411586761475
2023-01-13,ACB,20d,xgboost,0.04117647058823537,0.08221171796321869,1,1,0.9799115061759949
2023-01-16,ACB,20d,xgboost,0.08753709198813064,0.08075235038995743,1,1,0.9621315002441406
2023-01-17,ACB,20d,xgboost,0.11169415292353824,0.0766160786151886,1,1,0.966323971748352
2023-01-18,ACB,20d,xgboost,0.13086232980332824,0.1051143929362297,1,1,0.7945395708084106
2023-01-19,ACB,20d,xgboost,0.1398653702318624,0.09666188806295395,1,1,0.9028611183166504
2023-01-27,ACB,20d,xgboost,0.15126676602086442,0.09650343656539917,1,1,0.8953468203544617
2023-01-30,ACB,20d,xgboost,0.10953800298062588,0.09905354678630829,1,1,0.901791512966156
2023-01-31,ACB,20d,xgboost,0.1782407407407407,0.11298628896474838,1,1,0.9025121927261353
2023-02-01,ACB,20d,xgboost,0.1396604938271604,0.11896982043981552,1,1,0.8845884203910828
2023-02-02,ACB,20d,xgboost,0.13643410852713167,0.1267937868833542,1,1,0.7943589091300964
2023-02-03,ACB,20d,xgboost,0.11317829457364326,0.1037992537021637,1,1,0.892997145652771
2023-02-06,ACB,20d,xgboost,0.1370716510903427,0.1319906860589981,1,1,0.5162361264228821
2023-02-07,ACB,20d,xgboost,0.08339594290007502,0.1283518224954605,1,0,0.23756496608257294
2023-02-08,ACB,20d,xgboost,0.08810240963855431,0.13345971703529358,1,1,0.594402551651001
2023-02-09,ACB,20d,xgboost,0.07164179104477597,0.14423470199108124,1,1,0.7606741189956665
2023-02-10,ACB,20d,xgboost,0.04568901989683116,0.1170162633061409,1,1,0.9067209959030151
2023-02-13,ACB,20d,xgboost,0.03471196454948311,0.11126774549484253,1,1,0.6057155728340149
2023-02-14,ACB,20d,xgboost,0.016727272727272702,0.09132952243089676,1,1,0.7403653264045715
2023-02-15,ACB,20d,xgboost,0.014094432699083947,0.09166024625301361,1,1,0.619993269443512
2023-02-16,ACB,20d,xgboost,0.012534818941504211,0.10078579187393188,1,1,0.5377844572067261
2023-02-17,ACB,20d,xgboost,0.026836158192090398,0.10147999972105026,1,1,0.8673645853996277
2023-02-20,ACB,20d,xgboost,0.03137789904502042,0.09019388258457184,1,1,0.5631142854690552
2023-02-21,ACB,20d,xgboost,0.008091706001348564,0.07984670996665955,1,1,0.7866057753562927
2023-02-22,ACB,20d,xgboost,-0.025418060200668835,0.07085379213094711,0,1,0.6739639043807983
2023-02-23,ACB,20d,xgboost,-0.02296587926509186,0.051153551787137985,0,1,0.5438191294670105
2023-02-24,ACB,20d,xgboost,-0.06666666666666665,0.0009398940019309521,0,0,0.12465202808380127
2023-02-27,ACB,20d,xgboost,-0.04499664204163867,0.03466855362057686,0,1,0.7449493408203125
2023-02-28,ACB,20d,xgboost,-0.06352324819908306,0.011603242717683315,0,0,0.08950240910053253
2023-03-01,ACB,20d,xgboost,-0.0020311442112389555,0.024621013551950455,0,0,0.44183552265167236
2023-01-03,DGC,20d,cart,-0.024174201882266044,0.27548209366391196,0,1,1.0
2023-01-04,DGC,20d,cart,-0.00018747656542938973,0.2338835794960905,1,1,1.0
2023-01-05,DGC,20d,cart,0.01619890751553954,0.30752688172042997,0,1,1.0
2023-01-06,DGC,20d,cart,-0.04804694663487996,0.27548209366391196,0,1,1.0
2023-01-09,DGC,20d,cart,-0.05255338904363971,0.28822187116025977,0,1,1.0
2023-01-10,DGC,20d,cart,-0.09066133720930236,0.31686685839959394,0,1,1.0
2023-01-11,DGC,20d,cart,-0.0978692668833514,0.31686685839959394,0,1,1.0
2023-01-12,DGC,20d,cart,-0.13347309573724664,0.2338835794960905,0,1,1.0
2023-01-13,DGC,20d,cart,-0.12727272727272732,0.28822187116025977,0,1,1.0
2023-01-16,DGC,20d,cart,-0.13354144987859862,0.28822187116025977,0,1,1.0
2023-01-17,DGC,20d,cart,-0.0666547213760974,0.2507204610951008,0,1,1.0
2023-01-18,DGC,20d,cart,-0.04201680672268915,0.2417437252311756,0,1,1.0
2023-01-19,DGC,20d,cart,-0.006553079947575258,0.2724719101123596,0,1,1.0
2023-01-27,DGC,20d,cart,-0.021531548399176148,0.2625523012552302,0,1,1.0
2023-01-30,DGC,20d,cart,-0.010141599693838543,0.2417437252311756,0,1,1.0
2023-01-31,DGC,20d,cart,0.09829323462882988,0.2507204610951008,1,1,1.0
2023-02-01,DGC,20d,cart,0.03103782735208549,0.27574931880109,1,1,1.0
2023-02-02,DGC,20d,cart,0.001722158438576482,0.28822187116025977,0,1,1.0
2023-02-03,DGC,20d,cart,0.015597582374732077,0.28822187116025977,1,1,1.0
2023-02-06,DGC,20d,cart,-0.015142802376844955,0.2855648535564852,0,1,1.0
2023-02-07,DGC,20d,cart,-0.06864599092284418,0.28822187116025977,0,1,1.0
2023-02-08,DGC,20d,cart,-0.08644290268141763,0.28822187116025977,0,1,1.0
2023-02-09,DGC,20d,cart,-0.0936051899907322,0.28822187116025977,0,1,1.0
2023-02-10,DGC,20d,cart,-0.06145251396648044,0.2507204610951008,0,1,1.0
2023-02-13,DGC,20d,cart,-0.09368874950999606,0.2417437252311756,0,1,1.0
2023-02-14,DGC,20d,cart,-0.06193806193806184,0.2637302882001087,0,1,1.0
2023-02-15,DGC,20d,cart,-0.04963971176941562,0.2637302882001087,0,1,1.0
2023-02-16,DGC,20d,cart,-0.04818548387096777,0.2637302882001087,0,1,1.0
2023-02-17,DGC,20d,cart,-0.06845238095238082,0.28822187116025977,0,1,1.0
2023-02-20,DGC,20d,cart,-0.030224179343474766,0.28822187116025977,0,1,1.0
2023-02-21,DGC,20d,cart,-0.07160683432520643,0.2625523012552302,0,1,1.0
2023-02-22,DGC,20d,cart,-0.104691075514874,0.25770308123249297,0,1,1.0
2023-02-23,DGC,20d,cart,-0.13192612137203164,0.25852272727272707,0,1,1.0
2023-02-24,DGC,20d,cart,-0.1423650975889782,0.25852272727272707,0,1,1.0
2023-02-27,DGC,20d,cart,-0.15406920549004444,0.2626070409134158,0,1,1.0
2023-02-28,DGC,20d,cart,-0.16906946264744416,0.314663951120163,0,1,1.0
2023-03-01,DGC,20d,cart,-0.16161806208842888,0.314663951120163,0,1,1.0
2023-01-03,DGC,20d,lightgbm,-0.024174201882266044,0.26255756690397214,0,1,0.9989493341976519
2023-01-04,DGC,20d,lightgbm,-0.00018747656542938973,0.3078217836666688,1,1,0.9997758756865783
2023-01-05,DGC,20d,lightgbm,0.01619890751553954,0.2953012825110133,0,1,0.999759142067113
2023-01-06,DGC,20d,lightgbm,-0.04804694663487996,0.2817918507174957,0,1,0.9997200597154943
2023-01-09,DGC,20d,lightgbm,-0.05255338904363971,0.31964219948797395,0,1,0.9997715057501187
2023-01-10,DGC,20d,lightgbm,-0.09066133720930236,0.31150010873546546,0,1,0.9996604435003225
2023-01-11,DGC,20d,lightgbm,-0.0978692668833514,0.31893354174877175,0,1,0.9998035023411763
2023-01-12,DGC,20d,lightgbm,-0.13347309573724664,0.32114840821160423,0,1,0.9997332243794325
2023-01-13,DGC,20d,lightgbm,-0.12727272727272732,0.3148580324603932,0,1,0.9996854224302275
2023-01-16,DGC,20d,lightgbm,-0.13354144987859862,0.36225945630984824,0,1,0.9998371214919372
2023-01-17,DGC,20d,lightgbm,-0.0666547213760974,0.3626620523147617,0,1,0.9998009087274379
2023-01-18,DGC,20d,lightgbm,-0.04201680672268915,0.3167414252424763,0,1,0.9997775452702066
2023-01-19,DGC,20d,lightgbm,-0.006553079947575258,0.34709568275653424,0,1,0.9996092837673036
2023-01-27,DGC,20d,lightgbm,-0.021531548399176148,0.3392058747398151,0,1,0.9996899522228847
2023-01-30,DGC,20d,lightgbm,-0.010141599693838543,0.3520223534919817,0,1,0.9994599797731649
2023-01-31,DGC,20d,lightgbm,0.09829323462882988,0.36663293320320356,1,1,0.9995742156930927
2023-02-01,DGC,20d,lightgbm,0.03103782735208549,0.3526793293093065,1,1,0.9985286514183621
2023-02-02,DGC,20d,lightgbm,0.001722158438576482,0.3573750431092893,0,1,0.99954431999922
2023-02-03,DGC,20d,lightgbm,0.015597582374732077,0.3392161721594669,1,1,0.9993293995970767
2023-02-06,DGC,20d,lightgbm,-0.015142802376844955,0.3566942747035249,0,1,0.9997595586955742
2023-02-07,DGC,20d,lightgbm,-0.06864599092284418,0.34840934238768473,0,1,0.9997512070530219
2023-02-08,DGC,20d,lightgbm,-0.08644290268141763,0.3527201458849767,0,1,0.9997238403200579
2023-02-09,DGC,20d,lightgbm,-0.0936051899907322,0.3629944060514802,0,1,0.9998272084592107
2023-02-10,DGC,20d,lightgbm,-0.06145251396648044,0.35713761196672494,0,1,0.9999465137408056
2023-02-13,DGC,20d,lightgbm,-0.09368874950999606,0.3685695204091666,0,1,0.9997540991165652
2023-02-14,DGC,20d,lightgbm,-0.06193806193806184,0.3541610952486171,0,1,0.9996910541275915
2023-02-15,DGC,20d,lightgbm,-0.04963971176941562,0.3894547651187404,0,1,0.9998303071918666
2023-02-16,DGC,20d,lightgbm,-0.04818548387096777,0.3820747108157193,0,1,0.9997063855793373
2023-02-17,DGC,20d,lightgbm,-0.06845238095238082,0.4004395665882657,0,1,0.9995316278192464
2023-02-20,DGC,20d,lightgbm,-0.030224179343474766,0.39408357830483903,0,1,0.9998543790215693
2023-02-21,DGC,20d,lightgbm,-0.07160683432520643,0.36428503631715137,0,1,0.9994859504945357
2023-02-22,DGC,20d,lightgbm,-0.104691075514874,0.31754604961361826,0,1,0.9999129110331904
2023-02-23,DGC,20d,lightgbm,-0.13192612137203164,0.25865112798921547,0,1,0.9998342398303635
2023-02-24,DGC,20d,lightgbm,-0.1423650975889782,0.21553638983592302,0,1,0.9994114767863402
2023-02-27,DGC,20d,lightgbm,-0.15406920549004444,0.22126111173872287,0,1,0.9997840735758188
2023-02-28,DGC,20d,lightgbm,-0.16906946264744416,0.21351122502990028,0,1,0.9990458565775111
2023-03-01,DGC,20d,lightgbm,-0.16161806208842888,0.2592194987045645,0,1,0.9997689501190657
2023-01-03,DGC,20d,xgboost,-0.024174201882266044,0.2702808082103729,0,1,0.9972670078277588
2023-01-04,DGC,20d,xgboost,-0.00018747656542938973,0.29775992035865784,1,1,0.9975547194480896
2023-01-05,DGC,20d,xgboost,0.01619890751553954,0.29987043142318726,0,1,0.9983038902282715
2023-01-06,DGC,20d,xgboost,-0.04804694663487996,0.2882258892059326,0,1,0.9968855977058411
2023-01-09,DGC,20d,xgboost,-0.05255338904363971,0.32652679085731506,0,1,0.9979495406150818
2023-01-10,DGC,20d,xgboost,-0.09066133720930236,0.32880374789237976,0,1,0.9946006536483765
2023-01-11,DGC,20d,xgboost,-0.0978692668833514,0.3282502591609955,0,1,0.9940031170845032
2023-01-12,DGC,20d,xgboost,-0.13347309573724664,0.3318665325641632,0,1,0.9916403293609619
2023-01-13,DGC,20d,xgboost,-0.12727272727272732,0.3137286305427551,0,1,0.9901295304298401
2023-01-16,DGC,20d,xgboost,-0.13354144987859862,0.38166701793670654,0,1,0.9917129278182983
2023-01-17,DGC,20d,xgboost,-0.0666547213760974,0.37462714314460754,0,1,0.9903613328933716
2023-01-18,DGC,20d,xgboost,-0.04201680672268915,0.35363131761550903,0,1,0.9933332800865173
2023-01-19,DGC,20d,xgboost,-0.006553079947575258,0.3252636194229126,0,1,0.9852826595306396
2023-01-27,DGC,20d,xgboost,-0.021531548399176148,0.3579619526863098,0,1,0.9790120720863342
2023-01-30,DGC,20d,xgboost,-0.010141599693838543,0.39042776823043823,0,1,0.9888266324996948
2023-01-31,DGC,20d,xgboost,0.09829323462882988,0.36489394307136536,1,1,0.9820866584777832
2023-02-01,DGC,20d,xgboost,0.03103782735208549,0.34495285153388977,1,1,0.9820850491523743
2023-02-02,DGC,20d,xgboost,0.001722158438576482,0.33925727009773254,0,1,0.9915731549263
2023-02-03,DGC,20d,xgboost,0.015597582374732077,0.33028915524482727,1,1,0.9869383573532104
2023-02-06,DGC,20d,xgboost,-0.015142802376844955,0.3641051948070526,0,1,0.9877739548683167
2023-02-07,DGC,20d,xgboost,-0.06864599092284418,0.33445876836776733,0,1,0.9948504567146301
2023-02-08,DGC,20d,xgboost,-0.08644290268141763,0.3478620946407318,0,1,0.9972768425941467
2023-02-09,DGC,20d,xgboost,-0.0936051899907322,0.34840497374534607,0,1,0.9951851963996887
2023-02-10,DGC,20d,xgboost,-0.06145251396648044,0.33223724365234375,0,1,0.995747983455658
2023-02-13,DGC,20d,xgboost,-0.09368874950999606,0.37080812454223633,0,1,0.9976364374160767
2023-02-14,DGC,20d,xgboost,-0.06193806193806184,0.3678422272205353,0,1,0.9953836798667908
2023-02-15,DGC,20d,xgboost,-0.04963971176941562,0.3637217581272125,0,1,0.9838363528251648
2023-02-16,DGC,20d,xgboost,-0.04818548387096777,0.3734382390975952,0,1,0.9858269095420837
2023-02-17,DGC,20d,xgboost,-0.06845238095238082,0.3602469861507416,0,1,0.98247230052948
2023-02-20,DGC,20d,xgboost,-0.030224179343474766,0.363302618265152,0,1,0.994694173336029
2023-02-21,DGC,20d,xgboost,-0.07160683432520643,0.3562704920768738,0,1,0.9929162263870239
2023-02-22,DGC,20d,xgboost,-0.104691075514874,0.3098599314689636,0,1,0.996760904788971
2023-02-23,DGC,20d,xgboost,-0.13192612137203164,0.22848747670650482,0,1,0.9941878318786621
2023-02-24,DGC,20d,xgboost,-0.1423650975889782,0.21097058057785034,0,1,0.9947481751441956
2023-02-27,DGC,20d,xgboost,-0.15406920549004444,0.21396872401237488,0,1,0.9951826930046082
2023-02-28,DGC,20d,xgboost,-0.16906946264744416,0.20588071644306183,0,1,0.9877305626869202
2023-03-01,DGC,20d,xgboost,-0.16161806208842888,0.25794506072998047,0,1,0.981046199798584
2023-01-03,HPG,20d,cart,-0.03762376237623766,0.1283950617283951,0,1,1.0
2023-01-04,HPG,20d,cart,0.04329311568488281,0.1283950617283951,1,1,1.0
2023-01-05,HPG,20d,cart,0.08459869848156187,0.1283950617283951,1,1,1.0
2023-01-06,HPG,20d,cart,0.026536312849162025,0.06416464891041151,1,0,0.0
2023-01-09,HPG,20d,cart,0.020618556701030855,0.06416464891041151,1,1,1.0
2023-01-10,HPG,20d,cart,0.06458481192334986,-0.04380403458213267,1,1,1.0
2023-01-11,HPG,20d,cart,0.06323835997220284,-0.04380403458213267,1,0,0.0
2023-01-12,HPG,20d,cart,0.04398625429553249,-0.04380403458213267,1,0,0.0
2023-01-13,HPG,20d,cart,0.03069577080491137,-0.04380403458213267,1,1,1.0
2023-01-16,HPG,20d,cart,-0.00711974110032354,-0.04380403458213267,0,1,1.0
2023-01-17,HPG,20d,cart,0.08250825082508229,-0.04380403458213267,1,0,0.0
2023-01-18,HPG,20d,cart,0.1424600416956221,-0.04380403458213267,1,1,1.0
2023-01-19,HPG,20d,cart,0.11871508379888263,-0.04380403458213267,1,1,1.0
2023-01-27,HPG,20d,cart,0.13756983240223453,0.11009174311926584,1,1,1.0
2023-01-30,HPG,20d,cart,0.18561151079136695,0.15860215053763427,1,1,1.0
2023-01-31,HPG,20d,cart,0.29266409266409266,0.22390891840607208,1,1,1.0
2023-02-01,HPG,20d,cart,0.15545914678235717,0.1323960164030462,1,1,1.0
2023-02-02,HPG,20d,cart,0.1704133430021757,0.19532428355957765,1,1,1.0
2023-02-03,HPG,20d,cart,0.17155425219941356,0.23047763457164527,1,1,1.0
2023-02-06,HPG,20d,cart,0.17448680351906143,0.23047763457164527,1,1,1.0
2023-02-07,HPG,20d,cart,0.026063100137174278,0.1323960164030462,1,0,0.0
2023-02-08,HPG,20d,cart,0.0741496598639455,0.23047763457164527,1,1,1.0
2023-02-09,HPG,20d,cart,0.04066666666666663,0.22390891840607208,1,0,0.0
2023-02-10,HPG,20d,cart,0.05646258503401369,0.22390891840607208,1,0,0.0
2023-02-13,HPG,20d,cart,0.030303030303030276,0.23047763457164527,1,1,1.0
2023-02-14,HPG,20d,cart,0.04066666666666663,0.22390891840607208,1,1,1.0
2023-02-15,HPG,20d,cart,0.030065359477124076,0.23047763457164527,1,1,1.0
2023-02-16,HPG,20d,cart,0.06254114549045431,0.15968992248062008,1,1,1.0
2023-02-17,HPG,20d,cart,0.05294506949040367,0.23047763457164527,1,1,1.0
2023-02-20,HPG,20d,cart,0.08148631029986952,0.1599690880989182,1,1,1.0
2023-02-21,HPG,20d,cart,-0.0024390243902439046,0.12139917695473268,0,0,0.0
2023-02-22,HPG,20d,cart,-0.02311435523114369,0.12139917695473268,0,1,1.0
2023-02-23,HPG,20d,cart,0.016853932584269593,0.1941087613293051,1,1,1.0
2023-02-24,HPG,20d,cart,-0.03253529772866781,0.11426806670784417,0,0,0.0
2023-02-27,HPG,20d,cart,-0.07584951456310685,0.10869565217391308,0,0,0.0
2023-02-28,HPG,20d,cart,-0.09498207885304644,0.12434554973821998,0,0,0.0
2023-03-01,HPG,20d,cart,-0.009386733416770987,0.10376569037656913,0,1,1.0
2023-01-03,HPG,20d,lightgbm,-0.03762376237623766,0.052478408181520594,0,1,0.9492475920552197
2023-01-04,HPG,20d,lightgbm,0.04329311568488281,0.11228131153398271,1,1,0.9925525689144593
2023-01-05,HPG,20d,lightgbm,0.08459869848156187,0.10759051793109797,1,1,0.9971379658942693
2023-01-06,HPG,20d,lightgbm,0.026536312849162025,0.08525082744971557,1,1,0.9951634395611292
2023-01-09,HPG,20d,lightgbm,0.020618556701030855,0.08602507857889731,1,1,0.9979678774783248
2023-01-10,HPG,20d,lightgbm,0.06458481192334986,0.13727239416510503,1,1,0.9985702847105397
2023-01-11,HPG,20d,lightgbm,0.06323835997220284,0.1117707742080913,1,1,0.997134979790121
2023-01-12,HPG,20d,lightgbm,0.04398625429553249,0.11756753870817614,1,1,0.9930632771392869
2023-01-13,HPG,20d,lightgbm,0.03069577080491137,0.12227359963266028,1,1,0.9983770798886472
2023-01-16,HPG,20d,lightgbm,-0.00711974110032354,0.09152807313628492,0,1,0.9639181628508741
2023-01-17,HPG,20d,lightgbm,0.08250825082508229,0.13052045472096652,1,1,0.9983151166920784
2023-01-18,HPG,20d,lightgbm,0.1424600416956221,0.12420978943201184,1,1,0.99818337971978
2023-01-19,HPG,20d,lightgbm,0.11871508379888263,0.12466189394385666,1,1,0.9979597521330007
2023-01-27,HPG,20d,lightgbm,0.13756983240223453,0.1198741887786279,1,1,0.9972975455709884
2023-01-30,HPG,20d,lightgbm,0.18561151079136695,0.13108876475445194,1,1,0.9993333878467738
2023-01-31,HPG,20d,lightgbm,0.29266409266409266,0.14235409770374222,1,1,0.9976765877492944
2023-02-01,HPG,20d,lightgbm,0.15545914678235717,0.11387559357403779,1,1,0.9971042767459991
2023-02-02,HPG,20d,lightgbm,0.1704133430021757,0.12099144847944289,1,1,0.9994620842077167
2023-02-03,HPG,20d,lightgbm,0.17155425219941356,0.12884398684758883,1,1,0.9977913277346351
2023-02-06,HPG,20d,lightgbm,0.17448680351906143,0.10448179592219423,1,1,0.9980117517070126
2023-02-07,HPG,20d,lightgbm,0.026063100137174278,0.07954712010829405,1,1,0.9849092016873723
2023-02-08,HPG,20d,lightgbm,0.0741496598639455,0.08483533476771314,1,1,0.9989923649244407
2023-02-09,HPG,20d,lightgbm,0.04066666666666663,0.08377171612092184,1,1,0.997897927313158
2023-02-10,HPG,20d,lightgbm,0.05646258503401369,0.10917752147091139,1,1,0.998852527583028
2023-02-13,HPG,20d,lightgbm,0.030303030303030276,0.09485285694403954,1,1,0.9974530149964429
2023-02-14,HPG,20d,lightgbm,0.04066666666666663,0.08325629497362909,1,1,0.9985591690335519
2023-02-15,HPG,20d,lightgbm,0.030065359477124076,0.06971839850894021,1,1,0.9968006820090951
2023-02-16,HPG,20d,lightgbm,0.06254114549045431,0.1129299292748053,1,1,0.9984054716509244
2023-02-17,HPG,20d,lightgbm,0.05294506949040367,0.11746365416918178,1,1,0.9979950351766053
