slice_name,source,frequency,model,horizon,confidence_threshold,regime,baseline,transaction_cost_bps,slippage_bps,row_count,gross_return,net_return,cost_adjusted_return,cost_drag,turnover,max_drawdown,profit_factor,win_rate,trade_count,average_trade_return,exposure,benchmark_comparison,status
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,5,10,2297,0.27699139090045466,-0.12371679392279678,-0.12371679392279678,-0.40070818482325143,0.21506312581628212,-0.25631787717900434,0.9124511914565866,0.40875232774674114,494,-5.4563899987420274e-05,0.4675663909447105,-0.056107054147484736,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,5,10,2297,0.10501795212904486,-0.5288561207700709,-0.5288561207700709,-0.6338740728991158,0.49281671745755334,-0.5413894646030256,0.751697263788803,0.3891726251276813,1132,-0.0005287766152905531,0.4262080975185024,-0.4612463809947589,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,5,15,2297,0.3754293957288519,0.12070673373827545,0.12070673373827545,-0.25472266199057647,0.0914235959947758,-0.11677582443373857,1.1756539569052835,0.6044444444444445,210,0.0018130626544681414,0.0979538528515455,0.1897181916417684,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,5,15,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,5,15,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.06901145790349295,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,5,15,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,5,15,2297,0.27699139090045466,-0.22715466481161395,-0.22715466481161395,-0.5041460557120686,0.21506312581628212,-0.2851461242056875,0.8670701435008354,0.40037243947858475,494,-0.00017048568769691737,0.4675663909447105,-0.158143206908121,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,5,15,2297,0.10501795212904486,-0.6454739835204342,-0.6454739835204342,-0.750491935649479,0.49281671745755334,-0.653063793252904,0.6760009500671251,0.3769152196118488,1132,-0.0008183578206020956,0.4262080975185024,-0.5764625256169412,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,5,20,2297,0.3754293957288519,0.06472545759299808,0.06472545759299808,-0.31070393813585384,0.0914235959947758,-0.1289635685769761,1.0773730754091186,0.6,210,0.0015797293211348078,0.0979538528515455,0.13513711034150466,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,5,20,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,5,20,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07041165274850658,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,5,20,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,5,20,2297,0.27699139090045466,-0.31841195557708757,-0.31841195557708757,-0.5954033464775422,0.21506312581628212,-0.33169621032775165,0.8251667253688668,0.3985102420856611,494,-0.00028640747540641445,0.4675663909447105,-0.248000302828581,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,5,20,2297,0.10501795212904486,-0.7332573243783422,-0.7332573243783422,-0.8382752765073871,0.49281671745755334,-0.7375745609115003,0.6114481045815954,0.3687436159346272,1132,-0.0011079390259136378,0.4262080975185024,-0.6628456716298357,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,10,5,2297,0.3754293957288519,0.17961208701215248,0.17961208701215248,-0.19581730871669945,0.0914235959947758,-0.10455228076318379,1.2874855490545183,0.6311111111111111,210,0.002046395987801474,0.0979538528515455,0.24722182678746452,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,10,5,2297,-0.06339543509737955,-0.06760973977531204,-0.06760973977531204,-0.00421430467793249,0.0021767522855899,-0.2991790890748487,0.9995722916854156,0.4262080975185024,5,-1.7322844351344412e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,10,5,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.06760973977531204,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,10,5,2297,-0.06339543509737955,-0.06760973977531204,-0.06760973977531204,-0.00421430467793249,0.0021767522855899,-0.2991790890748487,0.9995722916854156,0.4262080975185024,5,-1.7322844351344412e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,10,5,2297,0.27699139090045466,-0.12371679392279678,-0.12371679392279678,-0.40070818482325143,0.21506312581628212,-0.25631787717900434,0.9124511914565866,0.40875232774674114,494,-5.4563899987420274e-05,0.4675663909447105,-0.056107054147484736,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,10,5,2297,0.10501795212904486,-0.5288561207700709,-0.5288561207700709,-0.6338740728991158,0.49281671745755334,-0.5413894646030256,0.751697263788803,0.3891726251276813,1132,-0.0005287766152905531,0.4262080975185024,-0.4612463809947589,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,10,10,2297,0.3754293957288519,0.12070673373827545,0.12070673373827545,-0.25472266199057647,0.0914235959947758,-0.11677582443373857,1.1756539569052835,0.6044444444444445,210,0.0018130626544681414,0.0979538528515455,0.1897181916417684,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,10,10,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,10,10,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.06901145790349295,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,10,10,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,10,10,2297,0.27699139090045466,-0.22715466481161395,-0.22715466481161395,-0.5041460557120686,0.21506312581628212,-0.2851461242056875,0.8670701435008354,0.40037243947858475,494,-0.00017048568769691737,0.4675663909447105,-0.158143206908121,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,10,10,2297,0.10501795212904486,-0.6454739835204342,-0.6454739835204342,-0.750491935649479,0.49281671745755334,-0.653063793252904,0.6760009500671251,0.3769152196118488,1132,-0.0008183578206020956,0.4262080975185024,-0.5764625256169412,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,10,15,2297,0.3754293957288519,0.06472545759299808,0.06472545759299808,-0.31070393813585384,0.0914235959947758,-0.1289635685769761,1.0773730754091186,0.6,210,0.0015797293211348078,0.0979538528515455,0.13513711034150466,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,10,15,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,10,15,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07041165274850658,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,10,15,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,10,15,2297,0.27699139090045466,-0.31841195557708757,-0.31841195557708757,-0.5954033464775422,0.21506312581628212,-0.33169621032775165,0.8251667253688668,0.3985102420856611,494,-0.00028640747540641445,0.4675663909447105,-0.248000302828581,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,10,15,2297,0.10501795212904486,-0.7332573243783422,-0.7332573243783422,-0.8382752765073871,0.49281671745755334,-0.7375745609115003,0.6114481045815954,0.3687436159346272,1132,-0.0011079390259136378,0.4262080975185024,-0.6628456716298357,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,10,20,2297,0.3754293957288519,0.011523970474034861,0.011523970474034861,-0.36390542525481706,0.0914235959947758,-0.14098731030688882,0.9905521193342934,0.5733333333333334,210,0.0013463959878014745,0.0979538528515455,0.08333429584329222,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,10,20,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,10,20,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07181032536925736,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,10,20,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,10,20,2297,0.27699139090045466,-0.3989195598151216,-0.3989195598151216,-0.6759109507155763,0.21506312581628212,-0.40979667581288515,0.7863798400160021,0.39106145251396646,494,-0.0004023292631159118,0.4675663909447105,-0.32710923444586426,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,10,20,2297,0.10501795212904486,-0.7993280431212992,-0.7993280431212992,-0.9043459952503441,0.49281671745755334,-0.8015217583263399,0.5559595750744821,0.35137895812053116,1132,-0.00139752023122518,0.4262080975185024,-0.7275177177520419,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,15,5,2297,0.3754293957288519,0.12070673373827545,0.12070673373827545,-0.25472266199057647,0.0914235959947758,-0.11677582443373857,1.1756539569052835,0.6044444444444445,210,0.0018130626544681414,0.0979538528515455,0.1897181916417684,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,15,5,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,15,5,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.06901145790349295,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,15,5,2297,-0.06339543509737955,-0.06901145790349295,-0.06901145790349295,-0.0056160228061133965,0.0021767522855899,-0.29953157789695495,0.9993037167238515,0.4262080975185024,5,-2.820660577929392e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,15,5,2297,0.27699139090045466,-0.22715466481161395,-0.22715466481161395,-0.5041460557120686,0.21506312581628212,-0.2851461242056875,0.8670701435008354,0.40037243947858475,494,-0.00017048568769691737,0.4675663909447105,-0.158143206908121,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,15,5,2297,0.10501795212904486,-0.6454739835204342,-0.6454739835204342,-0.750491935649479,0.49281671745755334,-0.653063793252904,0.6760009500671251,0.3769152196118488,1132,-0.0008183578206020956,0.4262080975185024,-0.5764625256169412,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,15,10,2297,0.3754293957288519,0.06472545759299808,0.06472545759299808,-0.31070393813585384,0.0914235959947758,-0.1289635685769761,1.0773730754091186,0.6,210,0.0015797293211348078,0.0979538528515455,0.13513711034150466,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,15,10,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,15,10,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07041165274850658,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,15,10,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,15,10,2297,0.27699139090045466,-0.31841195557708757,-0.31841195557708757,-0.5954033464775422,0.21506312581628212,-0.33169621032775165,0.8251667253688668,0.3985102420856611,494,-0.00028640747540641445,0.4675663909447105,-0.248000302828581,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,15,10,2297,0.10501795212904486,-0.7332573243783422,-0.7332573243783422,-0.8382752765073871,0.49281671745755334,-0.7375745609115003,0.6114481045815954,0.3687436159346272,1132,-0.0011079390259136378,0.4262080975185024,-0.6628456716298357,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,15,15,2297,0.3754293957288519,0.011523970474034861,0.011523970474034861,-0.36390542525481706,0.0914235959947758,-0.14098731030688882,0.9905521193342934,0.5733333333333334,210,0.0013463959878014745,0.0979538528515455,0.08333429584329222,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,15,15,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,15,15,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07181032536925736,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,15,15,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,15,15,2297,0.27699139090045466,-0.3989195598151216,-0.3989195598151216,-0.6759109507155763,0.21506312581628212,-0.40979667581288515,0.7863798400160021,0.39106145251396646,494,-0.0004023292631159118,0.4675663909447105,-0.32710923444586426,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,15,15,2297,0.10501795212904486,-0.7993280431212992,-0.7993280431212992,-0.9043459952503441,0.49281671745755334,-0.8015217583263399,0.5559595750744821,0.35137895812053116,1132,-0.00139752023122518,0.4262080975185024,-0.7275177177520419,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,15,20,2297,0.3754293957288519,-0.03903493840008865,-0.03903493840008865,-0.41446433412894057,0.0914235959947758,-0.15284920073173036,0.9136766022433322,0.5466666666666666,210,0.001113062654468141,0.0979538528515455,0.03417253842421175,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,15,20,2297,-0.06339543509737955,-0.0732074768243004,-0.0732074768243004,-0.00981204172692085,0.0021767522855899,-0.3007011888375679,0.9984987100771264,0.4257727470613844,5,-6.0857890063142445e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,15,20,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.0732074768243004,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,15,20,2297,-0.06339543509737955,-0.0732074768243004,-0.0732074768243004,-0.00981204172692085,0.0021767522855899,-0.3007011888375679,0.9984987100771264,0.4257727470613844,5,-6.0857890063142445e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,15,20,2297,0.27699139090045466,-0.4699406856970437,-0.4699406856970437,-0.7469320765974984,0.21506312581628212,-0.47879231979125647,0.7504981187430099,0.38733705772811916,494,-0.0005182510508254089,0.4675663909447105,-0.3967332088727433,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,15,20,2297,0.10501795212904486,-0.8490508700163176,-0.8490508700163176,-0.9540688221453625,0.49281671745755334,-0.849903523973834,0.508061564738937,0.3432073544433095,1132,-0.0016871014365367229,0.4262080975185024,-0.7758433931920172,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,20,5,2297,0.3754293957288519,0.06472545759299808,0.06472545759299808,-0.31070393813585384,0.0914235959947758,-0.1289635685769761,1.0773730754091186,0.6,210,0.0015797293211348078,0.0979538528515455,0.13513711034150466,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,20,5,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,20,5,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07041165274850658,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,20,5,2297,-0.06339543509737955,-0.07041165274850658,-0.07041165274850658,-0.0070162176511270324,0.0021767522855899,-0.2998839780522683,0.9990352571889974,0.4262080975185024,5,-3.909036720724343e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,20,5,2297,0.27699139090045466,-0.31841195557708757,-0.31841195557708757,-0.5954033464775422,0.21506312581628212,-0.33169621032775165,0.8251667253688668,0.3985102420856611,494,-0.00028640747540641445,0.4675663909447105,-0.248000302828581,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,20,5,2297,0.10501795212904486,-0.7332573243783422,-0.7332573243783422,-0.8382752765073871,0.49281671745755334,-0.7375745609115003,0.6114481045815954,0.3687436159346272,1132,-0.0011079390259136378,0.4262080975185024,-0.6628456716298357,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,20,10,2297,0.3754293957288519,0.011523970474034861,0.011523970474034861,-0.36390542525481706,0.0914235959947758,-0.14098731030688882,0.9905521193342934,0.5733333333333334,210,0.0013463959878014745,0.0979538528515455,0.08333429584329222,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,buy_and_hold,20,10,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,flat_no_trade,20,10,2297,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0.0,0.07181032536925736,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,always_up,20,10,2297,-0.06339543509737955,-0.07181032536925736,-0.07181032536925736,-0.008414890271877806,0.0021767522855899,-0.3002362895407884,0.9987669130064591,0.4262080975185024,5,-4.997412863519294e-06,1.0,0.0,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,moving_average_signal,20,10,2297,0.27699139090045466,-0.3989195598151216,-0.3989195598151216,-0.6759109507155763,0.21506312581628212,-0.40979667581288515,0.7863798400160021,0.39106145251396646,494,-0.0004023292631159118,0.4675663909447105,-0.32710923444586426,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,previous_direction_signal,20,10,2297,0.10501795212904486,-0.7993280431212992,-0.7993280431212992,-0.9043459952503441,0.49281671745755334,-0.8015217583263399,0.5559595750744821,0.35137895812053116,1132,-0.00139752023122518,0.4262080975185024,-0.7275177177520419,diagnostic_proxy
hourly_stacking_h1_confidence_0.57,official selected confidence slice,hourly,stacking,1,0.57,,model_signal,20,15,2297,0.3754293957288519,-0.03903493840008865,-0.03903493840008865,-0.41446433412894057,0.0914235959947758,-0.15284920073173036,0.9136766022433322,0.5466666666666666,210,0.001113062654468141,0.0979538528515455,0.03417253842421175,diagnostic_proxy
