date,ticker,close,daily_return,rolling_return,realized_volatility,trend_regime,volatility_regime,combined_regime,regime_window,regime_policy_id,diagnostics
2023-02-20,FPT,51.49,0.014781237682301995,0.02488057324840779,0.00940144345863395,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009277443503265337, ""insufficient_history"": false, ""low_vol_threshold"": 0.008070132307551353, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-21,FPT,51.49,0.0,0.009805844283192876,0.008865038844853679,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009270706592930718, ""insufficient_history"": false, ""low_vol_threshold"": 0.00823735756448381, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-22,FPT,50.86,-0.012235385511749852,-0.01928268414963357,0.008421266207933096,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009257838114459729, ""insufficient_history"": false, ""low_vol_threshold"": 0.008292530157518595, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-23,FPT,50.61,-0.004915454187967017,-0.029902242668200147,0.008307912970216734,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009244969635988741, ""insufficient_history"": false, ""low_vol_threshold"": 0.008279690807923564, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-24,FPT,50.24,-0.007310808140683633,-0.03810070840513099,0.00837823044733083,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009232101157517752, ""insufficient_history"": false, ""low_vol_threshold"": 0.00830085742964344, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-27,FPT,49.93,-0.0061703821656051705,-0.040545734050730156,0.008422483727200917,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227811664694089, ""insufficient_history"": false, ""low_vol_threshold"": 0.008321976465639553, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-28,FPT,50.05,0.0024033647105947686,-0.03601694915254238,0.008477177721668719,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227811664694089, ""insufficient_history"": false, ""low_vol_threshold"": 0.008343071708773783, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-01,FPT,50.05,0.0,-0.018434987252402404,0.007631229774840904,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227811664694089, ""insufficient_history"": false, ""low_vol_threshold"": 0.008293801889070149, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-02,FPT,49.74,-0.006193806193806051,-0.02336540349499292,0.00771814687259397,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227808724506188, ""insufficient_history"": false, ""low_vol_threshold"": 0.008244413105057101, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-03,FPT,48.81,-0.01869722557297948,-0.020076289901626066,0.0072952815384491635,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.00922779990394249, ""insufficient_history"": false, ""low_vol_threshold"": 0.007925831149349905, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-06,FPT,48.62,-0.003892644949805457,-0.028571428571428546,0.007195041621541203,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.00922779108337879, ""insufficient_history"": false, ""low_vol_threshold"": 0.007706684823228465, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-07,FPT,49.0,0.007815713698066773,-0.02351534475886803,0.007426960319923302,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227782262815093, ""insufficient_history"": false, ""low_vol_threshold"": 0.0076799400413756205, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-08,FPT,49.43,0.008775510204081627,-0.020994256288373935,0.0075754098549729075,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009222844127893955, ""insufficient_history"": false, ""low_vol_threshold"": 0.007645842854801319, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-09,FPT,50.12,0.01395913412907146,-0.0011956954962135946,0.008142990666765498,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009217905992972817, ""insufficient_history"": false, ""low_vol_threshold"": 0.007660455934761734, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-10,FPT,49.43,-0.013766959297685455,-0.014946193702670252,0.008676073756818753,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.00921296785805168, ""insufficient_history"": false, ""low_vol_threshold"": 0.0076750690147221485, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-13,FPT,49.06,-0.007485332793849886,-0.022319649262654305,0.008797755257851233,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009191822404922665, ""insufficient_history"": false, ""low_vol_threshold"": 0.0076875814076192905, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-14,FPT,48.94,-0.0024459845087648757,-0.025875796178343846,0.008786257938158867,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009162573292689713, ""insufficient_history"": false, ""low_vol_threshold"": 0.007699043456984795, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-15,FPT,50.05,0.022680833673886402,-0.013598738667717618,0.009958925168888463,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009214613903025392, ""insufficient_history"": false, ""low_vol_threshold"": 0.0077105055063503, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-16,FPT,49.25,-0.015984015984015887,-0.029365392195506258,0.01050243146386811,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.00922613621784138, ""insufficient_history"": false, ""low_vol_threshold"": 0.0077606312520111225, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-17,FPT,49.12,-0.002639593908629445,-0.03192747339377193,0.010500165424534363,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.00922779990394249, ""insufficient_history"": false, ""low_vol_threshold"": 0.007888084390262581, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-20,FPT,48.25,-0.0177117263843648,-0.06292483977471335,0.010357910739938815,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227811664694089, ""insufficient_history"": false, ""low_vol_threshold"": 0.00801553752851404, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-21,FPT,48.56,0.006424870466321231,-0.056904253253058666,0.01054974281474222,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009227811664694089, ""insufficient_history"": false, ""low_vol_threshold"": 0.008142990666765498, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-22,FPT,48.81,0.005148270181219106,-0.04030672434132896,0.010458003001638561,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009257838114459729, ""insufficient_history"": false, ""low_vol_threshold"": 0.00817130073608099, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-23,FPT,48.5,-0.006351157549682518,-0.04169136534281748,0.010482664920922403,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009279689140043543, ""insufficient_history"": false, ""low_vol_threshold"": 0.008199610805396485, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-24,FPT,48.87,0.007628865979381283,-0.027269108280254806,0.010614212577095565,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.009299921028294645, ""insufficient_history"": false, ""low_vol_threshold"": 0.008227920874711978, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
