experiment_id,ticker,horizon,model_name,model_type,regime_column,regime,mae,rmse,mape,directional_accuracy,prediction_count,missing_prediction_rate,error_std,small_sample_flag,regime_label_missing_count
EXP-FC-001,DGC,1,ets,model,trend_regime,bull,16.711382320550218,17.87333878247097,15.2795996518973,0.5405405405405406,37,0.0,7.90030964276831,False,0
EXP-FC-001,DGC,1,ets,model,trend_regime,sideway,19.440874735448407,20.75182289235838,18.44231861637191,0.4482758620689655,58,0.0,8.438523125895513,False,0
EXP-FC-001,DGC,1,lightgbm,model,trend_regime,bear,3.6060936290740084,4.18293310956828,3.4396412732110795,0.5882352941176471,34,0.0,2.783013378957355,False,0
EXP-FC-001,DGC,1,lightgbm,model,trend_regime,bull,6.550821194110379,6.737352271342847,5.919548378753908,0.40540540540540543,37,0.0,1.5743752128901418,False,0
EXP-FC-001,DGC,1,lightgbm,model,trend_regime,sideway,5.323165471328464,5.72791913674907,4.925810091274584,0.5,58,0.0,2.114939006683792,False,0
EXP-FC-001,DGC,1,lstm,model,trend_regime,bear,103.18229750886559,103.27719685153427,99.85912865592019,0.5294117647058824,34,0.0,4.426383433742447,False,0
EXP-FC-001,DGC,1,lstm,model,trend_regime,bull,109.91765708431198,109.9899681596361,99.8782668490247,0.40540540540540543,37,0.0,3.9877006975655327,False,0
EXP-FC-001,DGC,1,lstm,model,trend_regime,sideway,106.65856249481955,106.73778126347379,99.89116004238124,0.5,58,0.0,4.111568507012198,False,0
EXP-FC-001,DGC,1,moving_average_rule,baseline,trend_regime,bear,2.7971176470588226,3.92495987240634,2.728818168933057,0.47058823529411764,34,0.0,3.683521196470069,False,0
EXP-FC-001,DGC,1,moving_average_rule,baseline,trend_regime,bull,1.2714054054054067,1.813516309660711,1.1508769003400945,0.4594594594594595,37,0.0,1.6393864287206612,False,0
EXP-FC-001,DGC,1,moving_average_rule,baseline,trend_regime,sideway,1.5257586206896554,1.911004484016464,1.4337586439363224,0.41379310344827586,58,0.0,1.9049085618509558,False,0
EXP-FC-001,DGC,1,persistence,baseline,trend_regime,bear,1.8158823529411763,2.5404550310339844,1.7777637303169196,0.029411764705882353,34,0.0,2.5289811534964994,False,0
EXP-FC-001,DGC,1,persistence,baseline,trend_regime,bull,0.6702702702702705,0.8673382706163011,0.6121605296140012,0.08108108108108109,37,0.0,0.8574994649324201,False,0
EXP-FC-001,DGC,1,persistence,baseline,trend_regime,sideway,0.8986206896551723,1.2593923000865306,0.8428840412166149,0.034482758620689655,58,0.0,1.2591928316965426,False,0
EXP-FC-001,DGC,1,sarimax,model,trend_regime,bear,1.882569769288366,2.653596924964018,1.8406851967978286,0.4411764705882353,34,0.0,2.603803910514007,False,0
EXP-FC-001,DGC,1,sarimax,model,trend_regime,bull,0.6965268374098417,0.8803119739476104,0.6359726141954571,0.43243243243243246,37,0.0,0.8787054511501221,False,0
EXP-FC-001,DGC,1,sarimax,model,trend_regime,sideway,0.9230805580606484,1.2920198479616292,0.8666865351996307,0.41379310344827586,58,0.0,1.2853174224493134,False,0
EXP-FC-001,DGC,1,xgboost,model,trend_regime,bear,4.602906969855816,5.145237584659438,4.417460743262679,0.5294117647058824,34,0.0,2.847663201316975,False,0
EXP-FC-001,DGC,1,xgboost,model,trend_regime,bull,7.029055670660897,7.231541123015935,6.349278956802033,0.40540540540540543,37,0.0,1.69928319965228,False,0
EXP-FC-001,DGC,1,xgboost,model,trend_regime,sideway,5.901999185496366,6.275889661562648,5.469960327951002,0.5,58,0.0,2.13382207751939,False,0
EXP-FC-001,DGC,1,zero_return,baseline,trend_regime,bear,1.8158823529411763,2.5404550310339844,1.7777637303169196,0.029411764705882353,34,0.0,2.5289811534964994,False,0
EXP-FC-001,DGC,1,zero_return,baseline,trend_regime,bull,0.6702702702702705,0.8673382706163011,0.6121605296140012,0.08108108108108109,37,0.0,0.8574994649324201,False,0
EXP-FC-001,DGC,1,zero_return,baseline,trend_regime,sideway,0.8986206896551723,1.2593923000865306,0.8428840412166149,0.034482758620689655,58,0.0,1.2591928316965426,False,0
EXP-FC-001,FPT,1,bilstm,model,trend_regime,bear,106.54582944993179,106.60345622847964,100.16497735671143,0.4666666666666667,15,0.0,3.5047263350260964,False,0
EXP-FC-001,FPT,1,bilstm,model,trend_regime,bull,119.61331286692737,119.81907702744815,100.16961610567647,0.47058823529411764,51,0.0,7.019017360578261,False,0
EXP-FC-001,FPT,1,bilstm,model,trend_regime,sideway,113.65705893995742,113.68585085886511,100.19677712180291,0.38095238095238093,63,0.0,2.5584445710555346,False,0
EXP-FC-001,FPT,1,ets,model,trend_regime,bear,7.0308552074870985,7.5677194276815944,6.670061348864718,0.5333333333333333,15,0.0,2.7995450322259483,False,0
EXP-FC-001,FPT,1,ets,model,trend_regime,bull,2.719071743787188,3.4578821982774257,2.340565979800563,0.5490196078431373,51,0.0,3.262249127395556,False,0
EXP-FC-001,FPT,1,ets,model,trend_regime,sideway,6.777243845061428,7.385444527444181,5.971448012987332,0.5873015873015873,63,0.0,3.4191047750952057,False,0
EXP-FC-001,FPT,1,lightgbm,model,trend_regime,bear,6.720720845428545,7.598357511932045,6.2170144288861735,0.4666666666666667,15,0.0,3.5449891673961953,False,0
EXP-FC-001,FPT,1,lightgbm,model,trend_regime,bull,19.8078440846036,21.018385506925178,16.300358132392553,0.47058823529411764,51,0.0,7.0300670009436175,False,0
EXP-FC-001,FPT,1,lightgbm,model,trend_regime,sideway,13.858299246929226,14.092564041075923,12.172382871657723,0.38095238095238093,63,0.0,2.558887108566341,False,0
EXP-FC-001,FPT,1,lstm,model,trend_regime,bear,106.0796705582142,106.13842645475519,99.72546250120959,0.4666666666666667,15,0.0,3.531156262787337,False,0
EXP-FC-001,FPT,1,lstm,model,trend_regime,bull,119.14557271087871,119.35175766596534,99.77684296688403,0.47058823529411764,51,0.0,7.012457582904192,False,0
EXP-FC-001,FPT,1,lstm,model,trend_regime,sideway,113.19455318699754,113.22341836383212,99.78887916558145,0.38095238095238093,63,0.0,2.5564809381936087,False,0
EXP-FC-001,FPT,1,moving_average_rule,baseline,trend_regime,bear,3.2558666666666665,3.8718958319321195,3.069853555859321,0.5333333333333333,15,0.0,3.7896096544806994,False,0
EXP-FC-001,FPT,1,moving_average_rule,baseline,trend_regime,bull,1.9094117647058806,2.5425711858852873,1.6030552990182074,0.43137254901960786,51,0.0,2.269639255785665,False,0
EXP-FC-001,FPT,1,moving_average_rule,baseline,trend_regime,sideway,1.5605396825396833,2.07296877823945,1.374565442809778,0.5079365079365079,63,0.0,2.0689639317955257,False,0
EXP-FC-001,FPT,1,persistence,baseline,trend_regime,bear,1.6606666666666665,2.0766463348389395,1.570346502944174,0.0,15,0.0,2.050685955696018,False,0
EXP-FC-001,FPT,1,persistence,baseline,trend_regime,bull,1.3005882352941183,1.689056471733814,1.095898905379559,0.0,51,0.0,1.673538428821176,False,0
EXP-FC-001,FPT,1,persistence,baseline,trend_regime,sideway,1.0115873015873014,1.3670156348892817,0.8931512724318333,0.06349206349206349,63,0.0,1.3650727390020065,False,0
EXP-FC-001,FPT,1,sarimax,model,trend_regime,bear,3.1030261417703876e+16,1.2017968569798264e+17,2.696407839565948e+16,0.4666666666666667,15,0.0,1.1610460684578734e+17,False,0
EXP-FC-001,FPT,1,sarimax,model,trend_regime,bull,2.46078380913406e+23,8.125693475021037e+23,1.91082864312702e+23,0.47058823529411764,51,0.0,7.744122771153822e+23,False,0
EXP-FC-001,FPT,1,sarimax,model,trend_regime,sideway,1.4133279609477878e+19,5.189330509567783e+19,1.1955584939626656e+19,0.38095238095238093,63,0.0,4.993160843827705e+19,False,0
EXP-FC-001,FPT,1,xgboost,model,trend_regime,bear,8.261271321614585,8.822833346992267,7.698270891172264,0.4666666666666667,15,0.0,3.09738347956258,False,0
EXP-FC-001,FPT,1,xgboost,model,trend_regime,bull,19.692327288459328,20.903754041890988,16.204071098794348,0.47058823529411764,51,0.0,7.012786821804426,False,0
EXP-FC-001,FPT,1,xgboost,model,trend_regime,sideway,13.714960341680618,13.950371974143055,12.046080052189998,0.38095238095238093,63,0.0,2.5520072576471837,False,0
EXP-FC-001,FPT,1,zero_return,baseline,trend_regime,bear,1.6606666666666665,2.0766463348389395,1.570346502944174,0.0,15,0.0,2.050685955696018,False,0
EXP-FC-001,FPT,1,zero_return,baseline,trend_regime,bull,1.3005882352941183,1.689056471733814,1.095898905379559,0.0,51,0.0,1.673538428821176,False,0
EXP-FC-001,FPT,1,zero_return,baseline,trend_regime,sideway,1.0115873015873014,1.3670156348892817,0.8931512724318333,0.06349206349206349,63,0.0,1.3650727390020065,False,0
EXP-FC-001,HPG,1,bilstm,model,trend_regime,bear,22.019996542330638,22.036034283888366,100.62960994041109,0.5789473684210527,38,0.0,0.8405707801549577,False,0
EXP-FC-001,HPG,1,bilstm,model,trend_regime,bull,22.580803560667363,22.583003270006202,100.64899810453608,0.625,24,0.0,0.3151939841797931,False,0
EXP-FC-001,HPG,1,bilstm,model,trend_regime,sideway,22.54035539060164,22.560094627089356,100.60874522030012,0.4626865671641791,67,0.0,0.9435297815129576,False,0
EXP-FC-001,HPG,1,ets,model,trend_regime,bear,2.6940493041875264,2.968887389575982,12.512739500018654,0.39473684210526316,38,0.0,1.2475538780309237,False,0
EXP-FC-001,HPG,1,ets,model,trend_regime,bull,3.318116874239692,3.361855595617457,14.802624960957234,0.2916666666666667,24,0.0,0.5405307157509386,False,0
EXP-FC-001,HPG,1,ets,model,trend_regime,sideway,3.006184531459546,3.3089598691083486,13.63641209827554,0.4925373134328358,67,0.0,1.5148326700842376,False,0
EXP-FC-001,HPG,1,lightgbm,model,trend_regime,bear,0.4463634452812353,0.5083382841589322,2.0232907501096675,0.5789473684210527,38,0.0,0.2762185445218243,False,0
EXP-FC-001,HPG,1,lightgbm,model,trend_regime,bull,0.455609920855976,0.509300335390138,2.0196882027969707,0.625,24,0.0,0.23659228159168016,False,0
EXP-FC-001,HPG,1,lightgbm,model,trend_regime,sideway,0.535698216600634,0.6041908234592643,2.359921765762818,0.4626865671641791,67,0.0,0.29019798900598254,False,0
EXP-FC-001,HPG,1,lstm,model,trend_regime,bear,21.740356476236332,21.755493252380827,99.3546372413239,0.5789473684210527,38,0.0,0.8114104636722099,False,0
EXP-FC-001,HPG,1,lstm,model,trend_regime,bull,22.28921322170645,22.29155254570757,99.34853912782891,0.625,24,0.0,0.32293785059667124,False,0
EXP-FC-001,HPG,1,lstm,model,trend_regime,sideway,22.273952234116063,22.292337558743956,99.42458917318665,0.4626865671641791,67,0.0,0.9051882154018493,False,0
EXP-FC-001,HPG,1,moving_average_rule,baseline,trend_regime,bear,0.35352631578947363,0.45789552933990724,1.6225376075765432,0.5,38,0.0,0.3693215048724064,False,0
EXP-FC-001,HPG,1,moving_average_rule,baseline,trend_regime,bull,0.27216666666666683,0.3460630963663515,1.207580262818793,0.5,24,0.0,0.3453841661428941,False,0
EXP-FC-001,HPG,1,moving_average_rule,baseline,trend_regime,sideway,0.27925373134328346,0.33093562525014036,1.2510288964142402,0.40298507462686567,67,0.0,0.3165330486096312,False,0
EXP-FC-001,HPG,1,persistence,baseline,trend_regime,bear,0.2378947368421056,0.3013827781200654,1.0903109083055955,0.02631578947368421,38,0.0,0.29812247199808584,False,0
EXP-FC-001,HPG,1,persistence,baseline,trend_regime,bull,0.18791666666666731,0.22942863814266978,0.836033713978386,0.08333333333333333,24,0.0,0.22343864121697704,False,0
EXP-FC-001,HPG,1,persistence,baseline,trend_regime,sideway,0.18955223880596966,0.2536421265448798,0.8477149845624872,0.07462686567164178,67,0.0,0.2526255094572082,False,0
EXP-FC-001,HPG,1,sarimax,model,trend_regime,bear,0.24381197624120282,0.3109501018238824,1.1183619932856899,0.42105263157894735,38,0.0,0.3023888789653746,False,0
EXP-FC-001,HPG,1,sarimax,model,trend_regime,bull,0.19280721070390738,0.24537044036186406,0.8581190914636362,0.5833333333333334,24,0.0,0.2408216013771338,False,0
EXP-FC-001,HPG,1,sarimax,model,trend_regime,sideway,0.19261122457290508,0.2505231957814086,0.8622692081430211,0.4626865671641791,67,0.0,0.25029164395357095,False,0
EXP-FC-001,HPG,1,xgboost,model,trend_regime,bear,0.4692165936921774,0.5227724832712066,2.126155778107964,0.5789473684210527,38,0.0,0.2661040823087007,False,0
EXP-FC-001,HPG,1,xgboost,model,trend_regime,bull,0.5166469097137449,0.5629511207183538,2.292246861652142,0.625,24,0.0,0.2235842905959362,False,0
EXP-FC-001,HPG,1,xgboost,model,trend_regime,sideway,0.5815862433590108,0.649238691807918,2.5617884448655204,0.4626865671641791,67,0.0,0.2885625070517831,False,0
EXP-FC-001,HPG,1,zero_return,baseline,trend_regime,bear,0.2378947368421056,0.3013827781200654,1.0903109083055955,0.02631578947368421,38,0.0,0.29812247199808584,False,0
EXP-FC-001,HPG,1,zero_return,baseline,trend_regime,bull,0.18791666666666731,0.22942863814266978,0.836033713978386,0.08333333333333333,24,0.0,0.22343864121697704,False,0
EXP-FC-001,HPG,1,zero_return,baseline,trend_regime,sideway,0.18955223880596966,0.2536421265448798,0.8477149845624872,0.07462686567164178,67,0.0,0.2526255094572082,False,0
EXP-FC-001,MWG,1,bilstm,model,trend_regime,bear,61.579035734276886,61.64345377922744,100.34227690155471,0.36363636363636365,44,0.0,2.817401616454576,False,0
EXP-FC-001,MWG,1,bilstm,model,trend_regime,bull,65.54600700681146,65.61124269157689,100.3469866383254,0.5789473684210527,38,0.0,2.9250868356382944,False,0
EXP-FC-001,MWG,1,bilstm,model,trend_regime,sideway,64.22992617293876,64.2847767873571,100.38030276221657,0.5531914893617021,47,0.0,2.655016086422988,False,0
EXP-FC-001,MWG,1,ets,model,trend_regime,bear,8.350017985618713,9.297971152477006,13.910915767144555,0.5227272727272727,44,0.0,4.090167134988321,False,0
EXP-FC-001,MWG,1,ets,model,trend_regime,bull,2.7937556094090326,4.804666490743208,4.509076371832438,0.42105263157894735,38,0.0,4.37390670484352,False,0
EXP-FC-001,MWG,1,ets,model,trend_regime,sideway,5.4370225147619795,6.699910309406132,8.740632412679043,0.3191489361702128,47,0.0,3.976358222683675,False,0
EXP-FC-001,MWG,1,lightgbm,model,trend_regime,bear,4.076547414903195,4.692529645527071,6.494178729184,0.36363636363636365,44,0.0,2.3764346410032706,False,0
EXP-FC-001,MWG,1,lightgbm,model,trend_regime,bull,7.433105254266416,7.98498487576701,11.19698898147479,0.5789473684210527,38,0.0,2.9170069840891473,False,0
EXP-FC-001,MWG,1,lightgbm,model,trend_regime,sideway,6.126152056559409,6.652539645373907,9.419959663867145,0.5531914893617021,47,0.0,2.5935583111209426,False,0
EXP-FC-001,MWG,1,lstm,model,trend_regime,bear,61.16409267674116,61.22760036327183,99.66686661300464,0.36363636363636365,44,0.0,2.7879765557738385,False,0
EXP-FC-001,MWG,1,lstm,model,trend_regime,bull,65.1044943597756,65.16918270743562,99.67123406462608,0.5789473684210527,38,0.0,2.902962092944759,False,0
EXP-FC-001,MWG,1,lstm,model,trend_regime,sideway,63.78422519966644,63.83847565029946,99.6841173915199,0.5531914893617021,47,0.0,2.631271371811765,False,0
EXP-FC-001,MWG,1,moving_average_rule,baseline,trend_regime,bear,1.1919090909090906,1.4501228788059184,1.9641503433555554,0.38636363636363635,44,0.0,1.4474888457869672,False,0
EXP-FC-001,MWG,1,moving_average_rule,baseline,trend_regime,bull,1.049789473684212,1.2712843898986577,1.6071085856574547,0.39473684210526316,38,0.0,1.2471730693131353,False,0
EXP-FC-001,MWG,1,moving_average_rule,baseline,trend_regime,sideway,0.8982127659574473,1.3105688873579449,1.4144086206960633,0.425531914893617,47,0.0,1.2839480111152168,False,0
EXP-FC-001,MWG,1,persistence,baseline,trend_regime,bear,0.7418181818181823,1.0179212328877107,1.210737372422717,0.11363636363636363,44,0.0,0.9981709512572909,False,0
EXP-FC-001,MWG,1,persistence,baseline,trend_regime,bull,0.48473684210526286,0.7068946173228374,0.7526459413671851,0.10526315789473684,38,0.0,0.6733214483834494,False,0
EXP-FC-001,MWG,1,persistence,baseline,trend_regime,sideway,0.6672340425531909,0.9052165604299311,1.0483147461721536,0.1276595744680851,47,0.0,0.8980580124651353,False,0
EXP-FC-001,MWG,1,sarimax,model,trend_regime,bear,1.3642227026345986e+24,5.138259259015633e+24,2.2932161320047102e+24,0.4318181818181818,44,0.0,5.065152252516072e+24,False,0
EXP-FC-001,MWG,1,sarimax,model,trend_regime,bull,1.808866299171387e+26,7.785942408616303e+26,2.9937459988227035e+26,0.39473684210526316,38,0.0,7.631996651388266e+26,False,0
EXP-FC-001,MWG,1,sarimax,model,trend_regime,sideway,9.349167029758526e+26,3.596894869702345e+27,1.551383545841406e+27,0.44680851063829785,47,0.0,3.5757645376296817e+27,False,0
EXP-FC-001,MWG,1,xgboost,model,trend_regime,bear,4.353464719598943,4.92574199046416,6.945748109209096,0.36363636363636365,44,0.0,2.305721996067227,False,0
EXP-FC-001,MWG,1,xgboost,model,trend_regime,bull,7.767926326550937,8.261175935373235,11.718457820710789,0.5789473684210527,38,0.0,2.8118229710397338,False,0
EXP-FC-001,MWG,1,xgboost,model,trend_regime,sideway,6.471568028876122,6.9403838832926334,9.966622919918995,0.5531914893617021,47,0.0,2.5075357814189947,False,0
EXP-FC-001,MWG,1,zero_return,baseline,trend_regime,bear,0.7418181818181823,1.0179212328877107,1.210737372422717,0.11363636363636363,44,0.0,0.9981709512572909,False,0
EXP-FC-001,MWG,1,zero_return,baseline,trend_regime,bull,0.48473684210526286,0.7068946173228374,0.7526459413671851,0.10526315789473684,38,0.0,0.6733214483834494,False,0
EXP-FC-001,MWG,1,zero_return,baseline,trend_regime,sideway,0.6672340425531909,0.9052165604299311,1.0483147461721536,0.1276595744680851,47,0.0,0.8980580124651353,False,0
EXP-FC-003,ACB,1,ets,model,trend_regime,bear,0.7748360688402397,0.8322082671932995,3.811371851415932,0.45454545454545453,22,0.0,0.34462387981912396,False,0
EXP-FC-003,ACB,1,ets,model,trend_regime,bull,0.5255764045029772,0.5836456963594736,2.4633513309516153,0.41935483870967744,31,0.0,0.5663051655217423,False,0
EXP-FC-003,ACB,1,ets,model,trend_regime,sideway,0.49553081325538717,0.6071139153168059,2.388217826952985,0.5921052631578947,76,0.0,0.4952160385421851,False,0
EXP-FC-003,ACB,1,lightgbm,model,trend_regime,bear,0.9499973098001345,0.981723716597127,4.644142238737028,0.45454545454545453,22,0.0,0.24756123909405373,False,0
EXP-FC-003,ACB,1,lightgbm,model,trend_regime,bull,1.6334262211765198,1.7159666639059623,7.621645246420231,0.6451612903225806,31,0.0,0.5257949900955255,False,0
EXP-FC-003,ACB,1,lightgbm,model,trend_regime,sideway,1.077720501070738,1.153246127979459,5.179382699822923,0.35526315789473684,76,0.0,0.4104816113682226,False,0
EXP-FC-003,ACB,1,moving_average_rule,baseline,trend_regime,bear,0.22718181818181823,0.28229417280560387,1.1182947111461712,0.4090909090909091,22,0.0,0.2590074028106992,False,0
EXP-FC-003,ACB,1,moving_average_rule,baseline,trend_regime,bull,0.22767741935483882,0.3021063687917156,1.0622503727904682,0.5483870967741935,31,0.0,0.2975182118263794,False,0
EXP-FC-003,ACB,1,moving_average_rule,baseline,trend_regime,sideway,0.23955263157894718,0.3015183506678717,1.1595183103790028,0.40789473684210525,76,0.0,0.29390195073901704,False,0
EXP-FC-003,ACB,1,persistence,baseline,trend_regime,bear,0.15727272727272698,0.19446897392175902,0.7744168085210309,0.09090909090909091,22,0.0,0.19291371770648869,False,0
EXP-FC-003,ACB,1,persistence,baseline,trend_regime,bull,0.1258064516129032,0.17559116738753175,0.5892346942691657,0.0967741935483871,31,0.0,0.17444843955884554,False,0
EXP-FC-003,ACB,1,persistence,baseline,trend_regime,sideway,0.15368421052631578,0.22132376855257957,0.7442894846704599,0.11842105263157894,76,0.0,0.22010888768442127,False,0
EXP-FC-003,ACB,1,sarimax,model,trend_regime,bear,2.384405465046721e+71,9.263606980741212e+71,1.1518654969083492e+72,0.45454545454545453,22,0.0,8.95148171376631e+71,False,0
EXP-FC-003,ACB,1,sarimax,model,trend_regime,bull,1.0659171875018225e+85,5.703893662910914e+85,5.073379703660012e+85,0.6451612903225806,31,0.0,5.603411770268493e+85,False,0
EXP-FC-003,ACB,1,sarimax,model,trend_regime,sideway,1.909121361983284e+91,1.3785708800652946e+92,8.879521944227305e+91,0.35526315789473684,76,0.0,1.3652875988655983e+92,False,0
EXP-FC-003,ACB,1,xgboost,model,trend_regime,bear,1.0369240535389321,1.0675262586581644,5.0698948257943295,0.45454545454545453,22,0.0,0.25377316666087474,False,0
EXP-FC-003,ACB,1,xgboost,model,trend_regime,bull,1.7269437506891105,1.8059353133269704,8.061282225191606,0.6451612903225806,31,0.0,0.528268528191119,False,0
EXP-FC-003,ACB,1,xgboost,model,trend_regime,sideway,1.1716718422739147,1.2408849913116888,5.634398952034586,0.35526315789473684,76,0.0,0.4086326659544737,False,0
EXP-FC-003,ACB,1,zero_return,baseline,trend_regime,bear,0.15727272727272698,0.19446897392175902,0.7744168085210309,0.09090909090909091,22,0.0,0.19291371770648869,False,0
EXP-FC-003,ACB,1,zero_return,baseline,trend_regime,bull,0.1258064516129032,0.17559116738753175,0.5892346942691657,0.0967741935483871,31,0.0,0.17444843955884554,False,0
EXP-FC-003,ACB,1,zero_return,baseline,trend_regime,sideway,0.15368421052631578,0.22132376855257957,0.7442894846704599,0.11842105263157894,76,0.0,0.22010888768442127,False,0
EXP-FC-003,ACB,3,ets,model,trend_regime,bear,1.0727592847744956,1.1414959877164643,5.252792270783093,0.6363636363636364,22,0.0,0.39012896188683455,False,0
EXP-FC-003,ACB,3,ets,model,trend_regime,bull,0.48975358199645763,0.6477598660906534,2.3347750314414033,0.5806451612903226,31,0.0,0.5923908680341532,False,0
EXP-FC-003,ACB,3,ets,model,trend_regime,sideway,0.7491718332146845,0.8686341236902861,3.620894177976396,0.5945945945945946,74,0.0,0.5070597964523027,False,0
EXP-FC-003,ACB,3,lightgbm,model,trend_regime,bear,1.0189056480661416,1.049380407576127,4.966548746910838,0.3181818181818182,22,0.0,0.2510587981799367,False,0
EXP-FC-003,ACB,3,lightgbm,model,trend_regime,bull,1.6489556897620081,1.7319777996268948,7.69990920662481,0.5806451612903226,31,0.0,0.529803955819434,False,0
