experiment_id,scope,ticker,regime_column,regime,horizon,mae,rmse,directional_accuracy,prediction_count,missing_prediction_rate,small_sample_flag
EXP-FC-003,ticker,HPG,volatility_regime,high_vol,3,0.7979337968274419,1.3776270786990858,0.3392857142857143,112,0.0,False
EXP-FC-003,ticker,HPG,volatility_regime,high_vol,5,0.8033464333233867,1.3603863627968047,0.36607142857142855,112,0.0,False
EXP-FC-003,ticker,HPG,volatility_regime,low_vol,1,0.703859114918016,1.284661841152657,0.359039190897598,791,0.0,False
EXP-FC-003,ticker,HPG,volatility_regime,low_vol,3,0.8450012261089656,1.4434703003129499,0.3539253539253539,777,0.0,False
EXP-FC-003,ticker,HPG,volatility_regime,low_vol,5,0.8927303798610094,1.4140280410812993,0.3486238532110092,763,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,high_vol,1,1.1723436415055817e+24,6.239360336224677e+24,0.3333333333333333,105,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,high_vol,3,3.298222040294078,4.89881460527754,0.3333333333333333,105,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,high_vol,5,3.631328838749512,5.285565686174695,0.3047619047619048,105,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,low_vol,1,6.359862994144635e+25,8.893005705614421e+26,0.3558897243107769,798,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,low_vol,3,3.1052870846233307,4.44158596935386,0.3762755102040816,784,0.0,False
EXP-FC-003,ticker,MWG,volatility_regime,low_vol,5,3.2394073491720703,4.48486172903531,0.36493506493506495,770,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,high_vol,1,3.65102414502795e+61,1.11002305130018e+63,0.3533834586466165,1330,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,high_vol,3,4.606823849849034,7.67916584275856,0.37142857142857144,1330,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,high_vol,5,6.088388565737119,10.30307942888877,0.3670212765957447,1316,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,low_vol,1,4.555518259157375e+89,2.1295173281705832e+91,0.35133437990580846,3185,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,low_vol,3,2.8504191333197086,5.611960833759074,0.365008025682183,3115,0.0,False
EXP-FC-003,all_tickers,ALL,volatility_regime,low_vol,5,3.2121722263277532,6.541985172003114,0.3641712978097417,3059,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_high_vol,1,6.957696039472089e+22,4.0601004764059464e+23,0.32653061224489793,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_high_vol,3,0.540618246645683,0.6455205256962256,0.3877551020408163,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_high_vol,5,0.622808431547161,0.7510069380937442,0.3877551020408163,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_low_vol,1,4.995897164859796e+70,4.240302229188073e+71,0.3523809523809524,105,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_low_vol,3,0.63284883495879,0.8088320120240314,0.37142857142857144,105,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bear_low_vol,5,0.695923662955344,0.8459941814197077,0.3523809523809524,105,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_high_vol,1,3.2212349429473585e+53,1.867723045424539e+54,0.5918367346938775,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_high_vol,3,0.739021296195023,1.127030359887034,0.5714285714285714,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_high_vol,5,0.7915865003606559,1.1076852634699472,0.46938775510204084,49,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_low_vol,1,1.9668710007474106e+84,2.4501779459815013e+85,0.39880952380952384,168,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_low_vol,3,0.6998418924368102,0.9829059668524494,0.35714285714285715,168,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,bull_low_vol,5,0.7494454486997577,1.0133059579122004,0.375,168,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_high_vol,1,4.3355911708114e+62,3.825152963766407e+63,0.2857142857142857,112,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_high_vol,3,0.496421149459436,0.6462253726290526,0.3482142857142857,112,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_high_vol,5,0.5251938310946317,0.6674337068257182,0.30357142857142855,112,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_low_vol,1,3.454600559779276e+90,5.864233458283643e+91,0.3404761904761905,420,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_low_vol,3,0.6486285744620885,0.8393651492766944,0.3768472906403941,406,0.0,False
EXP-FC-003,ticker,ACB,combined_regime,sideway_low_vol,5,0.692944834759942,0.8861967751061458,0.37244897959183676,392,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_high_vol,1,4.731283087866642,7.5031952610281865,0.3979591836734694,98,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_high_vol,3,5.000425339345283,8.152716405233697,0.47959183673469385,98,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_high_vol,5,6.035671092335378,8.741482844293696,0.4489795918367347,98,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_low_vol,1,4.911030974486253,7.962997876337179,0.34285714285714286,140,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_low_vol,3,6.625947660048169,9.83636505169308,0.34285714285714286,140,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bear_low_vol,5,6.637107151611287,10.102906191041143,0.38571428571428573,140,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_high_vol,1,4.140903238074196,6.001375740297143,0.30357142857142855,56,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_high_vol,3,4.516826919203455,6.378498582625965,0.32142857142857145,56,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_high_vol,5,4.753115893772926,6.918865106397275,0.42857142857142855,56,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_low_vol,1,4.9817709433936175,8.192092696318927,0.35467980295566504,203,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_low_vol,3,5.402697631000725,9.183674459086351,0.36507936507936506,189,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,bull_low_vol,5,5.7126103750373,9.554363704308129,0.37142857142857144,175,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_high_vol,1,3.9372205464316634,6.13470213633671,0.31868131868131866,91,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_high_vol,3,4.658569968405477,6.926330394050445,0.37362637362637363,91,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_high_vol,5,4.787189864045509,6.908329010037574,0.3956043956043956,91,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_low_vol,1,5.290844086965345,9.125621165095186,0.3396825396825397,315,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_low_vol,3,6.1324999910479105,10.384318948717587,0.3523809523809524,315,0.0,False
EXP-FC-003,ticker,DGC,combined_regime,sideway_low_vol,5,6.438245180308031,10.664580864432837,0.3746031746031746,315,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bear_high_vol,1,49286.65935268378,259775.40299501727,0.3673469387755102,98,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bear_high_vol,3,5.015507383710132,5.999485118072066,0.3163265306122449,98,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bear_high_vol,5,6.840249669926278,8.724024541785617,0.3469387755102041,98,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bear_low_vol,1,6.649341732296121e+16,1.7592504605938957e+17,0.14285714285714285,7,0.0,True
EXP-FC-003,ticker,FPT,combined_regime,bear_low_vol,3,6.762400765705059,9.33538801733684,0.2857142857142857,7,0.0,True
EXP-FC-003,ticker,FPT,combined_regime,bear_low_vol,5,10.213741453155375,16.23792867258191,0.2857142857142857,7,0.0,True
EXP-FC-003,ticker,FPT,combined_regime,bull_high_vol,1,1.6004262701037867e+22,1.3423882667400718e+23,0.3556231003039514,329,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bull_high_vol,3,7.384711173387887,11.295346149534398,0.3708206686930091,329,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bull_high_vol,5,10.094550172268917,14.784623810594315,0.35873015873015873,315,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bull_low_vol,1,2.60164107069366e+23,9.954380869467521e+23,0.17857142857142858,28,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bull_low_vol,3,5.895628254054347,8.424172536945283,0.42857142857142855,14,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,bull_low_vol,5,8.313947587786611,12.739741785409107,0.2857142857142857,14,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_high_vol,1,3.206135425823225e+18,2.6437375243540943e+19,0.33766233766233766,231,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_high_vol,3,6.428955657924998,8.555185306032266,0.3593073593073593,231,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_high_vol,5,9.82465652171979,14.049139918531326,0.3593073593073593,231,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_low_vol,1,7.132349144378158e+17,6.248699335170465e+18,0.3380952380952381,210,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_low_vol,3,6.334396112691435,8.575853812202443,0.3761904761904762,210,0.0,False
EXP-FC-003,ticker,FPT,combined_regime,sideway_low_vol,5,9.690877149367363,14.332838770097304,0.37142857142857144,210,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_high_vol,1,0.6802136029662391,1.2036386828831929,0.3673469387755102,98,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_high_vol,3,0.7844164637161798,1.3655876572243153,0.35714285714285715,98,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_high_vol,5,0.8035092043980445,1.3441441013599542,0.3469387755102041,98,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_low_vol,1,0.6624037919439879,1.1744182071216103,0.35714285714285715,168,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_low_vol,3,0.7819608937870509,1.3490294465500403,0.2976190476190476,168,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bear_low_vol,5,0.8287823099748218,1.32076256341611,0.30952380952380953,168,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bull_high_vol,1,0.8068505928812735,1.3293942586893353,0.5714285714285714,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,bull_high_vol,3,0.9303658409004788,1.4580052387525257,0.14285714285714285,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,bull_high_vol,5,0.8357913833733583,1.4317654231319292,0.5714285714285714,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,bull_low_vol,1,0.7298160734295082,1.3177143306479029,0.391304347826087,161,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bull_low_vol,3,0.8796554472538068,1.5038496728154,0.36645962732919257,161,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,bull_low_vol,5,0.8862398132644139,1.4233932121280253,0.34415584415584416,154,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,sideway_high_vol,1,0.7598627771514964,1.3255635359012825,0.2857142857142857,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,sideway_high_vol,3,0.8547444163120745,1.4602422803501856,0.2857142857142857,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,sideway_high_vol,5,0.7686226882282082,1.5054360024157603,0.42857142857142855,7,0.0,True
EXP-FC-003,ticker,HPG,combined_regime,sideway_low_vol,1,0.7098881710636578,1.3110919800507301,0.3484848484848485,462,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,sideway_low_vol,3,0.8561874900057563,1.4555240859591263,0.3705357142857143,448,0.0,False
EXP-FC-003,ticker,HPG,combined_regime,sideway_low_vol,5,0.9193580964069399,1.4447706284240325,0.36507936507936506,441,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_high_vol,1,1.528084121873258e+24,5.735185666935104e+24,0.3142857142857143,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_high_vol,3,2.7309895602931706,4.455318312744046,0.4857142857142857,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_high_vol,5,2.4846794175196516,4.456308876582472,0.45714285714285713,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_low_vol,1,2.396650055076308e+22,1.9558074663672976e+23,0.32967032967032966,273,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_low_vol,3,3.1313608931047123,4.491602187418323,0.34798534798534797,273,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bear_low_vol,5,3.309487438903005,4.656289167944428,0.3516483516483517,273,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_high_vol,1,9254750.078001406,32077306.1337458,0.3142857142857143,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_high_vol,3,4.068913777262602,5.526109093296725,0.17142857142857143,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_high_vol,5,4.651085472559441,5.988414088368387,0.14285714285714285,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_low_vol,1,2.9756242150871292e+25,3.157889980805251e+26,0.37662337662337664,231,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_low_vol,3,3.0263264666930483,4.530252145824923,0.41125541125541126,231,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,bull_low_vol,5,3.097132961996866,4.349196439501719,0.39285714285714285,224,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_high_vol,1,1.9889468026434872e+24,9.15950312962135e+24,0.37142857142857144,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_high_vol,3,3.0947627833264604,4.648377204116769,0.34285714285714286,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_high_vol,5,3.758221626169441,5.300171862432896,0.3142857142857143,35,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_low_vol,1,1.4922269354344404e+26,1.4381426285506733e+27,0.36394557823129253,294,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_low_vol,3,3.1450076311464676,4.31691619256856,0.375,280,0.0,False
EXP-FC-003,ticker,MWG,combined_regime,sideway_low_vol,5,3.286065218148996,4.419310443128632,0.3553113553113553,273,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_high_vol,1,1.5050850615054326e+23,1.7512729882308843e+24,0.36507936507936506,378,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_high_vol,3,3.1230400767182953,5.379526154960469,0.3941798941798942,378,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_high_vol,5,3.8573162155863745,6.4748021883079,0.3888888888888889,378,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_low_vol,1,7.56954115887848e+69,1.6505354041743336e+71,0.34054834054834054,693,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_low_vol,3,2.925901240131548,5.377211929487251,0.33766233766233766,693,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bear_low_vol,5,3.054096211983072,5.688199945856024,0.3477633477633478,693,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_high_vol,1,3.315977147151693e+52,5.9924861801197e+53,0.3739495798319328,476,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_high_vol,3,6.024472416227016,9.766145170329962,0.36764705882352944,476,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_high_vol,5,7.9077577144087865,12.558493048600862,0.3658008658008658,462,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_low_vol,1,4.1774251343307836e+83,1.1291822054755586e+85,0.37168141592920356,791,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_low_vol,3,2.7023958408377964,5.394167415464191,0.37876802096985585,763,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,bull_low_vol,5,2.819384533295397,5.590179307232647,0.37142857142857144,735,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_high_vol,1,1.020139099014447e+62,1.855471729853334e+63,0.3235294117647059,476,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_high_vol,3,4.367474162133698,6.81242724443398,0.35714285714285715,476,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_high_vol,5,6.094264199499031,10.349597198448949,0.35084033613445376,476,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_low_vol,1,8.529877925380928e+89,2.9139610330335344e+91,0.3462669018224574,1701,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_low_vol,3,2.8869668561304946,5.802942823543246,0.37010247136829416,1659,0.0,False
EXP-FC-003,all_tickers,ALL,combined_regime,sideway_low_vol,5,3.4563449009565965,7.241413696074729,0.3678724708767627,1631,0.0,False
