experiment_id,horizon,regime_column,regime,model_name,model_type,mae,rmse,mape,directional_accuracy,prediction_count,missing_prediction_rate,error_std,rank,is_best,is_baseline,best_baseline_mae,model_vs_best_baseline_mae_gap,baseline_competitive,small_sample_flag
EXP-FC-001,1,combined_regime,bear_low_vol,moving_average_rule,baseline,1.257393939393939,2.224782754120119,2.0287641208022364,0.40404040404040403,99,0.0,2.139638069645094,3,False,True,0.7927272727272731,0.464666666666666,True,False
EXP-FC-001,1,combined_regime,bear_low_vol,lightgbm,model,2.9182774875445916,4.051642482275813,4.820219477605591,0.47474747474747475,99,0.0,2.880252854283841,4,False,False,0.7927272727272731,2.1255502148173187,False,False
EXP-FC-001,1,combined_regime,bear_low_vol,xgboost,model,3.149446142948035,4.282101004422801,5.182134648485424,0.47474747474747475,99,0.0,2.9451230998338707,5,False,False,0.7927272727272731,2.356718870220762,False,False
EXP-FC-001,1,combined_regime,bear_low_vol,ets,model,7.403642353622971,10.334013918637106,12.030338693716809,0.48484848484848486,99,0.0,7.213525902831361,6,False,False,0.7927272727272731,6.6109150808956985,False,False
EXP-FC-001,1,combined_regime,bear_low_vol,lstm,model,55.00116156382994,63.53528189917209,99.55739779722902,0.47474747474747475,99,0.0,31.805727041473833,7,False,False,0.7927272727272731,54.20843429110266,False,False
EXP-FC-001,1,combined_regime,bear_low_vol,bilstm,model,55.365946846128715,63.85157475124848,100.50707563134256,0.47474747474747475,99,0.0,31.806218386440126,8,False,False,0.7927272727272731,54.57321957340144,False,False
EXP-FC-001,1,combined_regime,bear_low_vol,sarimax,model,5.2986788112149353e+70,4.366906209552767e+71,2.559701104240776e+71,0.4444444444444444,99,0.0,4.334640685407076e+71,9,False,False,0.7927272727272731,5.2986788112149353e+70,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,persistence,baseline,0.9847058823529418,1.3511030352140818,0.9077441336813515,0.04411764705882353,68,0.0,1.3478618849495128,1,True,True,0.9847058823529418,0.0,True,False
EXP-FC-001,1,combined_regime,bull_high_vol,zero_return,baseline,0.9847058823529418,1.3511030352140818,0.9077441336813515,0.04411764705882353,68,0.0,1.3478618849495128,2,False,True,0.9847058823529418,0.0,True,False
EXP-FC-001,1,combined_regime,bull_high_vol,moving_average_rule,baseline,1.6721470588235279,2.2501507531196006,1.611830560890462,0.4411764705882353,68,0.0,2.0021866668624924,3,False,True,0.9847058823529418,0.6874411764705861,True,False
EXP-FC-001,1,combined_regime,bull_high_vol,ets,model,2.9852529380948694,4.351623473572582,3.056448504851902,0.5294117647058824,68,0.0,4.162673353424375,4,False,False,0.9847058823529418,2.0005470557419276,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,lightgbm,model,15.321448235308216,17.631012129433493,13.973303636444143,0.5147058823529411,68,0.0,8.723864549670727,5,False,False,0.9847058823529418,14.336742352955273,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,xgboost,model,15.342741410872517,17.585577266423634,14.04680788557221,0.5147058823529411,68,0.0,8.593765984273327,6,False,False,0.9847058823529418,14.358035528519576,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,lstm,model,102.85993726433199,108.07140127635046,99.68103197002314,0.5147058823529411,68,0.0,33.15510639119781,7,False,False,0.9847058823529418,101.87523138197905,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,bilstm,model,103.29918426313054,108.49575196270274,100.24730715027562,0.5147058823529411,68,0.0,33.17539335899606,8,False,False,0.9847058823529418,102.3144783807776,False,False
EXP-FC-001,1,combined_regime,bull_high_vol,sarimax,model,2.3211840030061845e+53,1.5854628167588138e+54,1.0644590796569761e+54,0.5294117647058824,68,0.0,1.5683792244118364e+54,9,False,False,0.9847058823529418,2.3211840030061845e+53,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,persistence,baseline,0.4513274336283185,0.7893528210541817,0.7411133903497531,0.07964601769911504,113,0.0,0.7893526424693775,1,True,True,0.4513274336283185,0.0,True,False
EXP-FC-001,1,combined_regime,bull_low_vol,zero_return,baseline,0.4513274336283185,0.7893528210541817,0.7411133903497531,0.07964601769911504,113,0.0,0.7893526424693775,2,False,True,0.4513274336283185,0.0,True,False
EXP-FC-001,1,combined_regime,bull_low_vol,moving_average_rule,baseline,0.7451150442477887,1.2416334516750847,1.2187221375318538,0.4690265486725664,113,0.0,1.2170485906433006,3,False,True,0.4513274336283185,0.29378761061947023,True,False
EXP-FC-001,1,combined_regime,bull_low_vol,lightgbm,model,4.909299142611048,7.034874747331662,7.171557595485926,0.5398230088495575,113,0.0,5.039626386351047,4,False,False,0.4513274336283185,4.45797170898273,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,xgboost,model,5.15215325752191,7.221624410157964,7.578434354591838,0.5398230088495575,113,0.0,5.0603533406666115,5,False,False,0.4513274336283185,4.700825823893592,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,ets,model,6.6910353246189525,10.433534882904688,9.55617120541775,0.4247787610619469,113,0.0,8.287492919362247,6,False,False,0.4513274336283185,6.239707890990634,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,lstm,model,60.271605060306264,70.83412234054849,99.5329883103659,0.5398230088495575,113,0.0,37.21298847459383,7,False,False,0.4513274336283185,59.82027762667794,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,bilstm,model,60.64280466591362,71.1464202679868,100.49814345794879,0.5398230088495575,113,0.0,37.20568987669558,8,False,False,0.4513274336283185,60.1914772322853,False,False
EXP-FC-001,1,combined_regime,bull_low_vol,sarimax,model,2.9241975940315486e+84,2.987535300567765e+85,1.3918121310925697e+85,0.4690265486725664,113,0.0,2.973189845342731e+85,9,False,False,0.4513274336283185,2.9241975940315486e+84,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,persistence,baseline,0.8064705882352946,1.2174007991957103,0.8957923338730306,0.11764705882352941,68,0.0,1.209694226285001,1,True,True,0.8064705882352946,0.0,True,False
EXP-FC-001,1,combined_regime,sideway_high_vol,zero_return,baseline,0.8064705882352946,1.2174007991957103,0.8957923338730306,0.11764705882352941,68,0.0,1.209694226285001,2,False,True,0.8064705882352946,0.0,True,False
EXP-FC-001,1,combined_regime,sideway_high_vol,moving_average_rule,baseline,1.411499999999999,1.976031629301515,1.6078136821805484,0.39705882352941174,68,0.0,1.9639468406518985,3,False,True,0.8064705882352946,0.6050294117647045,True,False
EXP-FC-001,1,combined_regime,sideway_high_vol,ets,model,5.743603843311375,7.696715401923608,6.1502176715779395,0.5441176470588235,68,0.0,5.77556439210759,4,False,False,0.8064705882352946,4.9371332550760805,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,lightgbm,model,8.376944347184592,10.330075166142274,8.43428884893718,0.35294117647058826,68,0.0,6.044605557215577,5,False,False,0.8064705882352946,7.570473758949298,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,xgboost,model,8.482343394335578,10.325644134284696,8.628298991594443,0.35294117647058826,68,0.0,5.888019813864377,6,False,False,0.8064705882352946,7.675872806100283,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,lstm,model,85.44021515901474,94.31331523519167,99.64041198070262,0.35294117647058826,68,0.0,39.937088830232774,7,False,False,0.8064705882352946,84.63374457077944,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,bilstm,model,85.84229106414844,94.68898623353803,100.38080574849371,0.35294117647058826,68,0.0,39.963798352924066,8,False,False,0.8064705882352946,85.03582047591314,False,False
EXP-FC-001,1,combined_regime,sideway_high_vol,sarimax,model,7.14097369310113e+62,4.909116761902742e+63,3.413966778646976e+63,0.38235294117647056,68,0.0,4.856901515280997e+63,9,False,False,0.8064705882352946,7.14097369310113e+62,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,persistence,baseline,0.48045267489711885,0.7999164050974531,0.8513400153133164,0.07407407407407407,243,0.0,0.7995996136037244,1,True,True,0.48045267489711885,0.0,True,False
EXP-FC-001,1,combined_regime,sideway_low_vol,zero_return,baseline,0.48045267489711885,0.7999164050974531,0.8513400153133164,0.07407407407407407,243,0.0,0.7995996136037244,2,False,True,0.48045267489711885,0.0,True,False
EXP-FC-001,1,combined_regime,sideway_low_vol,moving_average_rule,baseline,0.6994156378600828,1.133097702447667,1.2298099863305296,0.4403292181069959,243,0.0,1.1330839210812713,3,False,True,0.48045267489711885,0.21896296296296391,True,False
EXP-FC-001,1,combined_regime,sideway_low_vol,lightgbm,model,4.188937940481278,6.207661196667623,6.063832971913747,0.46502057613168724,243,0.0,4.582702851578149,4,False,False,0.48045267489711885,3.708485265584159,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,xgboost,model,4.369284523230032,6.31940102231937,6.410377918837519,0.46502057613168724,243,0.0,4.565542907032374,5,False,False,0.48045267489711885,3.8888318483329134,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,ets,model,6.825460078842452,10.590864375621175,10.426316015346815,0.4897119341563786,243,0.0,8.150696358773544,6,False,False,0.48045267489711885,6.345007403945333,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,lstm,model,55.772680070435804,67.89713054743883,99.5264382735367,0.46502057613168724,243,0.0,38.722454652782076,7,False,False,0.48045267489711885,55.29222739553869,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,bilstm,model,56.12752586318081,68.20278747307654,100.5215085836792,0.46502057613168724,243,0.0,38.74688451444343,8,False,False,0.48045267489711885,55.64707318828369,False,False
EXP-FC-001,1,combined_regime,sideway_low_vol,sarimax,model,5.97091454776665e+90,7.709616223539601e+91,2.777134435231586e+91,0.4156378600823045,243,0.0,7.686459790364986e+91,9,False,False,0.48045267489711885,5.97091454776665e+90,False,False
EXP-FC-001,1,trend_regime,bear,persistence,baseline,0.861372549019608,1.4774883740404987,1.2793502814680573,0.058823529411764705,153,0.0,1.4772147956474766,1,True,True,0.861372549019608,0.0,True,False
EXP-FC-001,1,trend_regime,bear,zero_return,baseline,0.861372549019608,1.4774883740404987,1.2793502814680573,0.058823529411764705,153,0.0,1.4772147956474766,2,False,True,0.861372549019608,0.0,True,False
EXP-FC-001,1,trend_regime,bear,moving_average_rule,baseline,1.4040261437908492,2.3582707412188464,2.036007509296618,0.45098039215686275,153,0.0,2.30732658320257,3,False,True,0.861372549019608,0.5426535947712412,True,False
EXP-FC-001,1,trend_regime,bear,lightgbm,model,2.8800512030194443,4.010457374914736,4.411784716097696,0.49019607843137253,153,0.0,2.910548068431487,4,False,False,0.861372549019608,2.018678653999836,False,False
EXP-FC-001,1,trend_regime,bear,xgboost,model,3.3504112039204523,4.552353001957423,4.99092974626989,0.477124183006536,153,0.0,3.162147011363425,5,False,False,0.861372549019608,2.4890386549008445,False,False
EXP-FC-001,1,trend_regime,bear,ets,model,7.724173680213916,10.450814251915983,12.085275142205434,0.47058823529411764,153,0.0,7.042383423135256,6,False,False,0.861372549019608,6.862801131194308,False,False
EXP-FC-001,1,trend_regime,bear,lstm,model,59.2197340517379,68.76715500827473,99.55703017700878,0.477124183006536,153,0.0,34.956325704706394,7,False,False,0.861372549019608,58.358361502718296,False,False
EXP-FC-001,1,trend_regime,bear,bilstm,model,59.57315386000703,69.07863081577048,100.44306571646968,0.477124183006536,153,0.0,34.969938154841564,8,False,False,0.861372549019608,58.711781310987426,False,False
EXP-FC-001,1,trend_regime,bear,sarimax,model,3.428556877844958e+70,3.512737898775018e+71,1.6562771850969726e+71,0.43790849673202614,153,0.0,3.495965892688907e+71,9,False,False,0.861372549019608,3.428556877844958e+70,False,False
EXP-FC-001,1,trend_regime,bull,persistence,baseline,0.6517127071823207,1.0367298779233696,0.8037149955793037,0.06629834254143646,181,0.0,1.0361229397683533,1,True,True,0.6517127071823207,0.0,True,False
EXP-FC-001,1,trend_regime,bull,zero_return,baseline,0.6517127071823207,1.0367298779233696,0.8037149955793037,0.06629834254143646,181,0.0,1.0361229397683533,2,False,True,0.6517127071823207,0.0,True,False
EXP-FC-001,1,trend_regime,bull,moving_average_rule,baseline,1.0933922651933703,1.6925298858113675,1.366409280009121,0.4585635359116022,181,0.0,1.604320574829774,3,False,True,0.6517127071823207,0.44167955801104963,True,False
EXP-FC-001,1,trend_regime,bull,ets,model,5.298807687692777,8.66462870361911,7.114286433934448,0.46408839779005523,181,0.0,7.4443456988479735,4,False,False,0.6517127071823207,4.647094980510457,False,False
EXP-FC-001,1,trend_regime,bull,lightgbm,model,8.821045763071863,12.152412696915238,9.726909699271333,0.5303867403314917,181,0.0,8.359488250014035,5,False,False,0.6517127071823207,8.169333055889542,False,False
EXP-FC-001,1,trend_regime,bull,xgboost,model,8.980661514029318,12.19598973367006,10.008541537501591,0.5303867403314917,181,0.0,8.251659490927759,6,False,False,0.6517127071823207,8.328948806846997,False,False
EXP-FC-001,1,trend_regime,bull,lstm,model,76.27164146844852,86.71970230350404,99.58860692283382,0.5303867403314917,181,0.0,41.26673569979584,7,False,False,0.6517127071823207,75.6199287612662,False,False
EXP-FC-001,1,trend_regime,bull,bilstm,model,76.66840584055865,87.07763727751359,100.4039066130771,0.5303867403314917,181,0.0,41.28523294958644,8,False,False,0.6517127071823207,76.01669313337632,False,False
EXP-FC-001,1,trend_regime,bull,sarimax,model,1.8256040227931767e+84,2.3605487825888097e+85,8.689213857097257e+84,0.49171270718232046,181,0.0,2.3534787559060578e+85,9,False,False,0.6517127071823207,1.8256040227931767e+84,False,False
EXP-FC-001,1,trend_regime,sideway,persistence,baseline,0.5517363344051445,0.9077513647430809,0.8610594933263729,0.08360128617363344,311,0.0,0.9076678237086784,1,True,True,0.5517363344051445,0.0,True,False
EXP-FC-001,1,trend_regime,sideway,zero_return,baseline,0.5517363344051445,0.9077513647430809,0.8610594933263729,0.08360128617363344,311,0.0,0.9076678237086784,2,False,True,0.5517363344051445,0.0,True,False
EXP-FC-001,1,trend_regime,sideway,moving_average_rule,baseline,0.8551125401929263,1.3626976932597465,1.312460312111241,0.43086816720257237,311,0.0,1.361702233065911,3,False,True,0.5517363344051445,0.3033762057877818,True,False
EXP-FC-001,1,trend_regime,sideway,lightgbm,model,5.1046435213681765,7.310374467563885,6.582132006118228,0.4405144694533762,311,0.0,5.234201221331052,4,False,False,0.5517363344051445,4.552907186963032,False,False
EXP-FC-001,1,trend_regime,sideway,xgboost,model,5.268602861606807,7.383446013755905,6.895325291658969,0.4405144694533762,311,0.0,5.172726449824747,5,False,False,0.5517363344051445,4.716866527201662,False,False
EXP-FC-001,1,trend_regime,sideway,ets,model,6.5889127347391945,10.029653509459026,9.491349174908603,0.5016077170418006,311,0.0,7.725350027533315,6,False,False,0.5517363344051445,6.03717640033405,False,False
EXP-FC-001,1,trend_regime,sideway,lstm,model,62.259472308453056,74.4777106662435,99.55135856963729,0.4405144694533762,311,0.0,40.87404425742143,7,False,False,0.5517363344051445,61.707735974047914,False,False
EXP-FC-001,1,trend_regime,sideway,bilstm,model,62.62464494249205,74.79945305155188,100.490743976629,0.4405144694533762,311,0.0,40.90369204164971,8,False,False,0.5517363344051445,62.072908608086905,False,False
EXP-FC-001,1,trend_regime,sideway,sarimax,model,4.665376961759793e+90,6.81484060115749e+91,2.1699153304221073e+91,0.40836012861736337,311,0.0,6.79885247650156e+91,9,False,False,0.5517363344051445,4.665376961759793e+90,False,False
EXP-FC-001,1,volatility_regime,high_vol,persistence,baseline,0.9216315789473688,1.4027351102306111,0.9992834572961974,0.07894736842105263,190,0.0,1.3970409458681352,1,True,True,0.9216315789473688,0.0,True,False
EXP-FC-001,1,volatility_regime,high_vol,zero_return,baseline,0.9216315789473688,1.4027351102306111,0.9992834572961974,0.07894736842105263,190,0.0,1.3970409458681352,2,False,True,0.9216315789473688,0.0,True,False
EXP-FC-001,1,volatility_regime,high_vol,moving_average_rule,baseline,1.5790631578947358,2.2602981685004115,1.7347226815357362,0.45263157894736844,190,0.0,2.2297022761643333,3,False,True,0.9216315789473688,0.657431578947367,True,False
EXP-FC-001,1,volatility_regime,high_vol,ets,model,5.486317058945681,7.764346836023425,6.7584045582984,0.5105263157894737,190,0.0,6.22760517119857,4,False,False,0.9216315789473688,4.564685479998312,False,False
EXP-FC-001,1,volatility_regime,high_vol,lightgbm,model,9.28015293897143,12.403297209509093,9.060619064662758,0.45789473684210524,190,0.0,8.298208432770322,5,False,False,0.9216315789473688,8.35852136002406,False,False
EXP-FC-001,1,volatility_regime,high_vol,xgboost,model,9.583807962116444,12.488882599516613,9.434148361192467,0.4473684210526316,190,0.0,8.05469695235186,6,False,False,0.9216315789473688,8.662176383169076,False,False
EXP-FC-001,1,volatility_regime,high_vol,lstm,model,86.4206035783385,95.22686815025027,99.63106012529488,0.4473684210526316,190,0.0,39.99544592651538,7,False,False,0.9216315789473688,85.49897199939113,False,False
EXP-FC-001,1,volatility_regime,high_vol,bilstm,model,86.81623223720686,95.60355140195279,100.31736970649085,0.4473684210526316,190,0.0,40.0372434216092,8,False,False,0.9216315789473688,85.89460065825949,False,False
EXP-FC-001,1,volatility_regime,high_vol,sarimax,model,2.555716901519565e+62,2.9368449432893686e+63,1.2218407422125139e+63,0.4473684210526316,190,0.0,2.9257035619004884e+63,9,False,False,0.9216315789473688,2.555716901519565e+62,False,False
EXP-FC-001,1,volatility_regime,low_vol,persistence,baseline,0.5411648351648349,0.9503573648260536,0.9211838523136069,0.07032967032967033,455,0.0,0.9501332644121532,1,True,True,0.5411648351648349,0.0,True,False
EXP-FC-001,1,volatility_regime,low_vol,zero_return,baseline,0.5411648351648349,0.9503573648260536,0.9211838523136069,0.07032967032967033,455,0.0,0.9501332644121532,2,False,True,0.5411648351648349,0.0,True,False
EXP-FC-001,1,volatility_regime,low_vol,moving_average_rule,baseline,0.8321714285714288,1.464760611278051,1.4008946729205265,0.43956043956043955,455,0.0,1.4631536463828945,3,False,True,0.5411648351648349,0.29100659340659385,True,False
EXP-FC-001,1,volatility_regime,low_vol,lightgbm,model,4.091367459162447,6.0367907092001545,6.068349777467919,0.4857142857142857,455,0.0,4.45360354911328,4,False,False,0.5411648351648349,3.550202623997612,False,False
EXP-FC-001,1,volatility_regime,low_vol,xgboost,model,4.298295879992811,6.186235360058854,6.433222519882312,0.4857142857142857,455,0.0,4.457657403662462,5,False,False,0.5411648351648349,3.7571310448279758,False,False
EXP-FC-001,1,volatility_regime,low_vol,ets,model,6.917877766701829,10.496452272317615,10.559221249713067,0.4725274725274725,455,0.0,7.999454894096726,6,False,False,0.5411648351648349,6.376712931536994,False,False
EXP-FC-001,1,volatility_regime,low_vol,lstm,model,56.72212664560368,67.72351435840378,99.53480123399217,0.4857142857142857,455,0.0,37.00101006530794,7,False,False,0.5411648351648349,56.180961810438845,False,False
EXP-FC-001,1,volatility_regime,low_vol,bilstm,model,57.08319659289652,68.03286102696754,100.51256545952785,0.4857142857142857,455,0.0,37.013225288420955,8,False,False,0.5411648351648349,56.542031757731685,False,False
EXP-FC-001,1,volatility_regime,low_vol,sarimax,model,3.188862781410163e+90,5.6341732629420844e+91,1.4831732418374637e+91,0.4351648351648352,455,0.0,5.6251417669659534e+91,9,False,False,0.5411648351648349,3.188862781410163e+90,False,False
EXP-FC-003,1,combined_regime,bear_high_vol,persistence,baseline,0.987222222222222,1.6607868505509567,1.2448773535662878,0.07407407407407407,54,0.0,1.6536072822456214,1,True,True,0.987222222222222,0.0,True,False
EXP-FC-003,1,combined_regime,bear_high_vol,zero_return,baseline,0.987222222222222,1.6607868505509567,1.2448773535662878,0.07407407407407407,54,0.0,1.6536072822456214,2,False,True,0.987222222222222,0.0,True,False
EXP-FC-003,1,combined_regime,bear_high_vol,moving_average_rule,baseline,1.6728518518518516,2.585158079556508,2.0492870548696507,0.5370370370370371,54,0.0,2.5716693251601805,3,False,True,0.987222222222222,0.6856296296296296,True,False
EXP-FC-003,1,combined_regime,bear_high_vol,lightgbm,model,2.8099696813900095,3.933831618285426,3.6629876533332215,0.5185185185185185,54,0.0,2.95810625798451,4,False,False,0.987222222222222,1.8227474591677875,False,False
EXP-FC-003,1,combined_regime,bear_high_vol,xgboost,model,3.7188471490365496,5.010095215203942,4.640387425541412,0.48148148148148145,54,0.0,3.505040778551127,5,False,False,0.987222222222222,2.7316249268143276,False,False
EXP-FC-003,1,combined_regime,bear_high_vol,ets,model,8.311814445630642,10.661625381091552,12.185991964434576,0.4444444444444444,54,0.0,6.677124859409276,6,False,False,0.987222222222222,7.32459222340842,False,False
EXP-FC-003,1,combined_regime,bear_high_vol,sarimax,model,1.0535595430538027e+24,4.633432804643866e+24,1.9780142610760976e+24,0.42592592592592593,54,0.0,4.5847121037096414e+24,7,False,False,0.987222222222222,1.0535595430538027e+24,False,False
EXP-FC-003,1,combined_regime,bear_low_vol,persistence,baseline,0.7927272727272731,1.3671883704903431,1.298153696687204,0.050505050505050504,99,0.0,1.366597174728426,1,True,True,0.7927272727272731,0.0,True,False
EXP-FC-003,1,combined_regime,bear_low_vol,zero_return,baseline,0.7927272727272731,1.3671883704903431,1.298153696687204,0.050505050505050504,99,0.0,1.366597174728426,2,False,True,0.7927272727272731,0.0,True,False
EXP-FC-003,1,combined_regime,bear_low_vol,moving_average_rule,baseline,1.257393939393939,2.224782754120119,2.0287641208022364,0.40404040404040403,99,0.0,2.139638069645094,3,False,True,0.7927272727272731,0.464666666666666,True,False
EXP-FC-003,1,combined_regime,bear_low_vol,lightgbm,model,2.9182774875445916,4.051642482275813,4.820219477605591,0.47474747474747475,99,0.0,2.880252854283841,4,False,False,0.7927272727272731,2.1255502148173187,False,False
EXP-FC-003,1,combined_regime,bear_low_vol,xgboost,model,3.149446142948035,4.282101004422801,5.182134648485424,0.47474747474747475,99,0.0,2.9451230998338707,5,False,False,0.7927272727272731,2.356718870220762,False,False
EXP-FC-003,1,combined_regime,bear_low_vol,ets,model,7.403642353622971,10.334013918637106,12.030338693716809,0.48484848484848486,99,0.0,7.213525902831361,6,False,False,0.7927272727272731,6.6109150808956985,False,False
EXP-FC-003,1,combined_regime,bear_low_vol,sarimax,model,5.2986788112149353e+70,4.366906209552767e+71,2.559701104240776e+71,0.4444444444444444,99,0.0,4.334640685407076e+71,7,False,False,0.7927272727272731,5.2986788112149353e+70,False,False
EXP-FC-003,1,combined_regime,bull_high_vol,persistence,baseline,0.9847058823529418,1.3511030352140818,0.9077441336813515,0.04411764705882353,68,0.0,1.3478618849495128,1,True,True,0.9847058823529418,0.0,True,False
EXP-FC-003,1,combined_regime,bull_high_vol,zero_return,baseline,0.9847058823529418,1.3511030352140818,0.9077441336813515,0.04411764705882353,68,0.0,1.3478618849495128,2,False,True,0.9847058823529418,0.0,True,False
EXP-FC-003,1,combined_regime,bull_high_vol,moving_average_rule,baseline,1.6721470588235279,2.2501507531196006,1.611830560890462,0.4411764705882353,68,0.0,2.0021866668624924,3,False,True,0.9847058823529418,0.6874411764705861,True,False
EXP-FC-003,1,combined_regime,bull_high_vol,ets,model,2.9852529380948694,4.351623473572582,3.056448504851902,0.5294117647058824,68,0.0,4.162673353424375,4,False,False,0.9847058823529418,2.0005470557419276,False,False
EXP-FC-003,1,combined_regime,bull_high_vol,lightgbm,model,15.321448235308216,17.631012129433493,13.973303636444143,0.5147058823529411,68,0.0,8.723864549670727,5,False,False,0.9847058823529418,14.336742352955273,False,False
EXP-FC-003,1,combined_regime,bull_high_vol,xgboost,model,15.342741410872517,17.585577266423634,14.04680788557221,0.5147058823529411,68,0.0,8.593765984273327,6,False,False,0.9847058823529418,14.358035528519576,False,False
EXP-FC-003,1,combined_regime,bull_high_vol,sarimax,model,2.3211840030061845e+53,1.5854628167588138e+54,1.0644590796569761e+54,0.5294117647058824,68,0.0,1.5683792244118364e+54,7,False,False,0.9847058823529418,2.3211840030061845e+53,False,False
EXP-FC-003,1,combined_regime,bull_low_vol,persistence,baseline,0.4513274336283185,0.7893528210541817,0.7411133903497531,0.07964601769911504,113,0.0,0.7893526424693775,1,True,True,0.4513274336283185,0.0,True,False
EXP-FC-003,1,combined_regime,bull_low_vol,zero_return,baseline,0.4513274336283185,0.7893528210541817,0.7411133903497531,0.07964601769911504,113,0.0,0.7893526424693775,2,False,True,0.4513274336283185,0.0,True,False
EXP-FC-003,1,combined_regime,bull_low_vol,moving_average_rule,baseline,0.7451150442477887,1.2416334516750847,1.2187221375318538,0.4690265486725664,113,0.0,1.2170485906433006,3,False,True,0.4513274336283185,0.29378761061947023,True,False
EXP-FC-003,1,combined_regime,bull_low_vol,lightgbm,model,4.909299142611048,7.034874747331662,7.171557595485926,0.5398230088495575,113,0.0,5.039626386351047,4,False,False,0.4513274336283185,4.45797170898273,False,False
EXP-FC-003,1,combined_regime,bull_low_vol,xgboost,model,5.15215325752191,7.221624410157964,7.578434354591838,0.5398230088495575,113,0.0,5.0603533406666115,5,False,False,0.4513274336283185,4.700825823893592,False,False
EXP-FC-003,1,combined_regime,bull_low_vol,ets,model,6.6910353246189525,10.433534882904688,9.55617120541775,0.4247787610619469,113,0.0,8.287492919362247,6,False,False,0.4513274336283185,6.239707890990634,False,False
EXP-FC-003,1,combined_regime,bull_low_vol,sarimax,model,2.9241975940315486e+84,2.987535300567765e+85,1.3918121310925697e+85,0.4690265486725664,113,0.0,2.973189845342731e+85,7,False,False,0.4513274336283185,2.9241975940315486e+84,False,False
