experiment_id,run_id,ticker,horizon,model_name,model_type,metric_group,metric_name,metric_value,sample_size,start_date,end_date,notes
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,xgboost,model,forecast,directional_accuracy,0.4418604651162791,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,xgboost,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,xgboost,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,xgboost,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,forecast,mae,0.1475968992248061,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,forecast,rmse,0.2066829200910524,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,forecast,mape,0.7121662491841998,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,forecast,directional_accuracy,0.1085271317829457,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,ACB,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,forecast,mae,106.97298007798288,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,forecast,rmse,107.0840069360324,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,forecast,mape,100.15571237652205,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,bilstm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,forecast,mae,18.103926876247694,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,forecast,rmse,19.388789413914985,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,forecast,mape,17.151792774480707,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,forecast,mae,5.222722208586445,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,forecast,rmse,5.690548277263172,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,forecast,mape,4.819132392224786,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,forecast,directional_accuracy,0.4961240310077519,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lightgbm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,forecast,mae,106.6771166831047,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,forecast,rmse,106.787471786136,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,forecast,mape,99.8790196137466,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,lstm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,forecast,mae,1.7878914728682165,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,forecast,rmse,2.5779026448862696,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,forecast,mape,1.6939555380202638,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,forecast,directional_accuracy,0.4418604651162791,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,moving_average_rule,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,forecast,mae,1.0748837209302324,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,forecast,rmse,1.6217016615486857,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,forecast,mape,1.0231099288143952,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,forecast,directional_accuracy,0.0465116279069767,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,persistence,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,forecast,mae,1.1109886628487304,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,forecast,rmse,1.6818848133811977,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,forecast,mape,1.0572256004491218,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,sarimax,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,forecast,mae,5.882867050762325,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,forecast,rmse,6.299657781624232,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,forecast,mape,5.444765005378018,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,xgboost,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,forecast,mae,1.0748837209302324,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,forecast,rmse,1.6217016615486857,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,forecast,mape,1.0231099288143952,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,forecast,directional_accuracy,0.0465116279069767,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,DGC,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,forecast,mae,115.18496985410536,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,forecast,rmse,115.36572800607031,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,forecast,mape,100.18234139855622,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,bilstm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,forecast,mae,5.202339916932737,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,forecast,rmse,6.166414345693662,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,forecast,mape,4.617217131945748,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,forecast,directional_accuracy,0.5658914728682171,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,forecast,mae,15.380493903509704,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,forecast,rmse,16.68407942494273,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,forecast,mape,13.11188838837014,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lightgbm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,forecast,mae,114.71996990239435,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,forecast,rmse,114.90132618322195,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,forecast,mape,99.77674663768109,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,lstm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,forecast,mae,1.8955968992248056,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,forecast,rmse,2.529355269138635,129,2024-07-01,2024-12-30,computed
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,forecast,mape,1.6620251665491037,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,FPT,1,moving_average_rule,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
