model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
xgboost,combined_signal,moderate_positive,12,0.046153846153846156,-0.02046118794395085,0.01123020418553065,0.5833333333333334,0.5,0.5,0.05555555555555555,1.2037037037037037
xgboost,combined_signal,reject,154,0.5923076923076923,-0.004772321739731241,-0.00286275212373645,0.44155844155844154,0.38961038961038963,0.38961038961038963,0.5555555555555556,0.937950937950938
xgboost,combined_signal,strong_or_moderate_positive,27,0.10384615384615385,0.006929661123957707,0.0209876543209877,0.6296296296296297,0.5555555555555556,0.5555555555555556,0.1388888888888889,1.337448559670782
xgboost,combined_signal,strong_positive,15,0.057692307692307696,0.02884234037828455,0.0344827586206897,0.6666666666666666,0.6,0.6,0.08333333333333333,1.4444444444444444
xgboost,combined_signal,weak_or_uncertain,79,0.3038461538461538,-0.0017445506598451326,0.0,0.4936708860759494,0.4177215189873418,0.4177215189873418,0.3055555555555556,1.0056258790436006
xgboost,predicted_return_only,moderate_positive,21,0.08076923076923077,-0.0096065447928302,-0.0029112081513829,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.07407407407407407,0.9171075837742504
xgboost,predicted_return_only,reject,172,0.6615384615384615,-0.005739187067380692,-0.0007374631268436,0.45930232558139533,0.4069767441860465,0.4069767441860465,0.6481481481481481,0.9797588285960378
xgboost,predicted_return_only,strong_or_moderate_positive,74,0.2846153846153846,0.005116254498089148,0.00172648661454625,0.527027027027027,0.44594594594594594,0.44594594594594594,0.3055555555555556,1.0735735735735734
xgboost,predicted_return_only,strong_positive,53,0.20384615384615384,0.010949816481283606,0.0072727272727273,0.5660377358490566,0.4716981132075472,0.4716981132075472,0.23148148148148148,1.1355695317959469
xgboost,predicted_return_only,weak_or_uncertain,14,0.05384615384615385,-0.005508489783474007,-0.0074468085106383,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.046296296296296294,0.8597883597883598
xgboost,profit_probability_only,moderate_positive,13,0.05,0.009071166381449293,0.0408450704225353,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.08333333333333333,1.6666666666666665
xgboost,profit_probability_only,reject,211,0.8115384615384615,-0.00240588324003793,-0.0029112081513829,0.45023696682464454,0.3933649289099526,0.3933649289099526,0.7685185185185185,0.9469896436721081
xgboost,profit_probability_only,strong_or_moderate_positive,45,0.17307692307692307,0.0041599826755477605,0.0219780219780219,0.6222222222222222,0.5555555555555556,0.5555555555555556,0.23148148148148148,1.337448559670782
xgboost,profit_probability_only,strong_positive,32,0.12307692307692308,0.002164814295025264,0.00775959506609665,0.5625,0.5,0.5,0.14814814814814814,1.2037037037037037
xgboost,profit_probability_only,weak_or_uncertain,4,0.015384615384615385,-0.0913035141127912,-0.0368093375732543,0.25,0.0,0.0,0.0,0.0
