fold_id,horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate,rank_in_regime
fold_004,3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,0.0361005331302359,1.0,1.0,1.0,1.0,1.0
fold_004,3d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,0.0361005331302359,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,2,2,0.045515175610449196,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,5d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,1,1,0.0481340441736479,1.0,1.0,1.0,1.0,1.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,3d,bear,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,9,9,0.018830197131998645,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0
fold_004,5d,bear,cart,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.026599443879945228,0.7878787878787878,0.7878787878787878,0.8387096774193549,1.118279569892473,3.0
fold_004,5d,bear,cart,combined_rank_based,rank_based_joint_score,3,,,11,33,0.02412134327490072,0.7272727272727273,0.7272727272727273,0.7741935483870968,1.032258064516129,4.0
fold_004,5d,bear,cart,combined_weighted_linear,combined_score,3,,,11,33,0.02412134327490072,0.7272727272727273,0.7272727272727273,0.7741935483870968,1.032258064516129,4.0
fold_004,5d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.021213434933099715,0.7272727272727273,0.7272727272727273,0.7741935483870968,1.032258064516129,4.0
fold_004,5d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.020696422378124975,0.696969696969697,0.696969696969697,0.7419354838709677,0.989247311827957,5.0
fold_004,3d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.013986211348496506,0.6666666666666666,0.6666666666666666,0.8461538461538461,1.1282051282051282,6.0
fold_004,3d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.013607096115758808,0.6666666666666666,0.6666666666666666,0.8461538461538461,1.1282051282051282,6.0
fold_004,5d,bear,cart,predicted_return,predicted_return,3,,,11,33,0.01922368495646841,0.6666666666666666,0.6666666666666666,0.7096774193548387,0.9462365591397849,6.0
fold_004,5d,bear,xgboost,combined_rank_based,rank_based_joint_score,3,,,11,33,0.018656520522384083,0.6666666666666666,0.6666666666666666,0.7096774193548387,0.9462365591397849,6.0
fold_004,5d,bear,xgboost,combined_weighted_linear,combined_score,3,,,11,33,0.020089889324915216,0.6666666666666666,0.6666666666666666,0.7096774193548387,0.9462365591397849,6.0
fold_004,5d,bear,xgboost,predicted_return,predicted_return,3,,,11,33,0.018656520522384083,0.6666666666666666,0.6666666666666666,0.7096774193548387,0.9462365591397849,6.0
fold_004,5d,bear,lightgbm,combined_rank_based,rank_based_joint_score,3,,,11,33,0.01725225808998939,0.6363636363636364,0.6363636363636364,0.6774193548387096,0.9032258064516129,7.0
fold_004,5d,bear,lightgbm,combined_weighted_linear,combined_score,3,,,11,33,0.018925425729452553,0.6363636363636364,0.6363636363636364,0.6774193548387096,0.9032258064516129,7.0
fold_004,5d,bear,lightgbm,predicted_return,predicted_return,3,,,11,33,0.017492056926921417,0.6363636363636364,0.6363636363636364,0.6774193548387096,0.9032258064516129,7.0
fold_004,3d,bear,cart,combined_rank_based,rank_based_joint_score,3,,,11,33,0.012866620070428792,0.6060606060606061,0.6060606060606061,0.7692307692307693,1.0256410256410255,8.0
fold_004,3d,bear,cart,combined_weighted_linear,combined_score,3,,,11,33,0.012866620070428792,0.6060606060606061,0.6060606060606061,0.7692307692307693,1.0256410256410255,8.0
fold_004,3d,bear,cart,predicted_profit_probability,predicted_profit_probability,3,,,11,33,0.013691456306986066,0.6060606060606061,0.6060606060606061,0.7692307692307693,1.0256410256410255,8.0
fold_004,3d,bear,cart,predicted_return,predicted_return,3,,,11,33,0.011851570102095386,0.6060606060606061,0.6060606060606061,0.7692307692307693,1.0256410256410255,8.0
fold_004,3d,bear,lightgbm,combined_rank_based,rank_based_joint_score,3,,,11,33,0.011027707749050037,0.5757575757575758,0.5757575757575758,0.7307692307692307,0.9743589743589743,9.0
fold_004,3d,bear,lightgbm,combined_weighted_linear,combined_score,3,,,11,33,0.010389216272652418,0.5757575757575758,0.5757575757575758,0.7307692307692307,0.9743589743589743,9.0
fold_004,3d,bear,xgboost,combined_weighted_linear,combined_score,3,,,11,33,0.010591046170494193,0.5757575757575758,0.5757575757575758,0.7307692307692307,0.9743589743589743,9.0
fold_004,3d,bear,xgboost,combined_rank_based,rank_based_joint_score,3,,,11,33,0.007822492921947376,0.5454545454545454,0.5454545454545454,0.6923076923076923,0.9230769230769229,10.0
fold_004,3d,bear,lightgbm,predicted_return,predicted_return,3,,,11,33,0.008327295817903368,0.5151515151515151,0.5151515151515151,0.6538461538461539,0.8717948717948717,11.0
fold_004,3d,bear,xgboost,predicted_return,predicted_return,3,,,11,33,0.005338346516235899,0.48484848484848486,0.48484848484848486,0.6153846153846154,0.8205128205128205,12.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,9,11,0.02351667406929842,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,9,15,0.01860824646692233,0.6,0.6,1.0,1.0,2.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,9,12,0.019680074353313343,0.5833333333333334,0.5833333333333334,1.0,1.0,3.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,9,12,0.019680074353313343,0.5833333333333334,0.5833333333333334,1.0,1.0,3.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,9,12,0.019680074353313343,0.5833333333333334,0.5833333333333334,1.0,1.0,3.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,9,14,0.019251264676438045,0.5714285714285714,0.5714285714285714,1.0,1.0,4.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,9,16,0.016037573405082026,0.5625,0.5625,1.0,1.0,5.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,9,16,0.016037573405082026,0.5625,0.5625,1.0,1.0,5.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,9,16,0.016037573405082026,0.5625,0.5625,1.0,1.0,5.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,9,13,0.017930012394921285,0.5384615384615384,0.5384615384615384,1.0,1.0,6.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,10,13,0.017359224190817923,0.5384615384615384,0.5384615384615384,1.0,1.0,6.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,10,13,0.017359224190817923,0.5384615384615384,0.5384615384615384,1.0,1.0,6.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,15,0.01646634552984068,0.5333333333333333,0.5333333333333333,1.0,1.0,7.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,15,0.01646634552984068,0.5333333333333333,0.5333333333333333,1.0,1.0,7.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,9,15,0.01646634552984068,0.5333333333333333,0.5333333333333333,1.0,1.0,7.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,10,15,0.015986878284043188,0.5333333333333333,0.5333333333333333,1.0,1.0,7.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,14,0.015040545615103873,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,14,0.015040545615103873,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,9,14,0.015040545615103873,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,10,14,0.01452683070889228,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,10,14,0.01452683070889228,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,10,14,0.01452683070889228,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,10,14,0.01452683070889228,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,10,14,0.01452683070889228,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,10,12,0.013399382384336184,0.5,0.5,1.0,1.0,8.0
fold_004,20d,bull,cart,combined_rank_based,rank_based_joint_score,3,,,10,30,0.008062048263146212,0.4666666666666667,0.4666666666666667,1.0,1.3333333333333335,9.0
fold_004,20d,bull,cart,combined_weighted_linear,combined_score,3,,,10,30,0.008062048263146212,0.4666666666666667,0.4666666666666667,1.0,1.3333333333333335,9.0
fold_004,20d,bull,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.010628080293117854,0.4666666666666667,0.4666666666666667,1.0,1.3333333333333335,9.0
fold_004,20d,bull,xgboost,combined_weighted_linear,combined_score,3,,,10,30,0.010628080293117854,0.4666666666666667,0.4666666666666667,1.0,1.3333333333333335,9.0
fold_004,20d,bull,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.010628080293117854,0.4666666666666667,0.4666666666666667,1.0,1.3333333333333335,9.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,13,0.010653715696607162,0.46153846153846156,0.46153846153846156,1.0,1.0,10.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,10,13,0.010653715696607162,0.46153846153846156,0.46153846153846156,1.0,1.0,10.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,10,13,0.010653715696607162,0.46153846153846156,0.46153846153846156,1.0,1.0,10.0
fold_004,20d,bull,xgboost,combined_rank_based,rank_based_joint_score,3,,,10,30,0.009185847568702133,0.43333333333333335,0.43333333333333335,0.9285714285714286,1.2380952380952381,11.0
fold_004,20d,bull,xgboost,predicted_return,predicted_return,3,,,10,30,0.009185847568702134,0.43333333333333335,0.43333333333333335,0.9285714285714286,1.2380952380952381,11.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,10,10,0.00540804301560334,0.4,0.4,1.0,1.0,12.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,10,13,0.007734876887959347,0.38461538461538464,0.38461538461538464,1.0,1.0,13.0
fold_004,20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,3,,,10,30,0.004092127657880816,0.36666666666666664,0.36666666666666664,0.7857142857142857,1.0476190476190477,14.0
fold_004,20d,bull,lightgbm,combined_weighted_linear,combined_score,3,,,10,30,0.003516170656333103,0.36666666666666664,0.36666666666666664,0.7857142857142857,1.0476190476190477,14.0
fold_004,20d,bull,lightgbm,predicted_return,predicted_return,3,,,10,30,0.003516170656333103,0.36666666666666664,0.36666666666666664,0.7857142857142857,1.0476190476190477,14.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,10,11,0.0028896495999902096,0.36363636363636365,0.36363636363636365,1.0,1.0,15.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,10,11,0.0028896495999902096,0.36363636363636365,0.36363636363636365,1.0,1.0,15.0
fold_004,20d,bull,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,10,11,0.0028896495999902096,0.36363636363636365,0.36363636363636365,1.0,1.0,15.0
fold_004,20d,bull,cart,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.0007642233547542203,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.9523809523809524,16.0
