date,m_ret
2017-11-03,0.06889940686597562
2017-11-06,-0.06445827027632978
2017-11-07,0.0014978131927385618
2017-11-08,-0.06831777937305572
2017-11-09,-0.06793373571336847
2017-11-10,0.0022733535409205086
2017-11-13,0.008591655783902752
2017-11-14,0.008518468038707816
2017-11-15,0.007905939590512778
2017-11-16,0.007843925985518974
2017-11-17,0.008847202820461586
2017-11-20,-0.003296848213108272
2017-11-21,0.00714474728764225
2017-11-22,0.007685233841303152
2017-11-23,0.006518479890489592
2017-11-24,0.005375299527232702
2017-11-27,0.007536717340891341
2017-11-28,0.0074803401317051765
2017-11-29,-0.06821931717222995
2017-11-30,0.00851324661172792
2017-12-01,0.006753106428957212
2017-12-04,-0.06097397370539315
2017-12-05,-0.06250446460461456
2017-12-06,-0.041907954891801436
2017-12-07,0.008668681406076129
2017-12-08,0.008515335488449072
2017-12-11,-0.0605894769759987
2017-12-12,0.006990679094540653
2017-12-13,0.006859504132231464
2017-12-14,0.006156119182467279
2017-12-15,-0.06934247022352746
2017-12-18,0.06942496493688632
2017-12-19,0.0695901639344263
2017-12-20,0.06966051038393739
2017-12-21,-0.042986101160624735
2017-12-22,0.010555472376104102
2017-12-25,0.009259945181124607
2017-12-26,0.01225778038755121
2017-12-27,0.010876658690450292
2017-12-28,0.0161394448030987
2017-12-29,0.06882676831850909
2018-01-02,-0.06716861501882299
2018-01-03,-0.04425092041914469
2018-01-04,0.012371286761982292
2018-01-05,0.010390750768330292
2018-01-08,0.009052723059096213
2018-01-09,0.009545682911074271
2018-01-10,-0.0373240437935447
2018-01-11,0.011077468429214976
2018-01-12,0.009130085457599968
2018-01-15,0.0
2018-01-16,-0.019904458598726138
2018-01-17,0.014179159589395196
2018-01-18,0.009102162673851222
2018-01-19,0.009020060614807424
2018-01-22,0.007151541157119468
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,-0.03550379890648303
2018-01-26,0.006110579400721461
2018-01-29,0.00914678764817789
2018-01-30,-0.015082300050757613
2018-01-31,0.069940366634764
2018-02-01,-0.0562168857083879
2018-02-02,-0.015820939049285387
2018-02-05,0.005555967108674675
2018-02-06,-0.06998673935464872
2018-02-07,0.0700253485424589
2018-02-08,-0.053079656499852024
2018-02-09,-0.06512391525291217
2018-02-12,0.04532530523498912
2018-02-13,-0.005360000000000031
2018-02-21,-0.061690661948041514
2018-02-22,0.013629350248585581
2018-02-23,0.0027906976744185297
2018-02-26,0.014083319278124451
2018-02-27,0.0006652806652807097
2018-02-28,-0.04986287708800796
2018-03-01,0.018980145193737474
2018-03-02,0.002832618025750966
2018-03-05,-0.008559445347941508
2018-03-06,-0.028749028749028738
2018-03-07,0.02960000000000007
2018-03-08,-0.007942674609341283
2018-03-09,0.005830650073970878
2018-03-12,-0.0006921612735767413
2018-03-13,0.0
2018-03-14,-0.0043290043290042934
2018-03-15,-0.008695652173912993
2018-03-16,-0.06947368421052635
2018-03-19,0.06994720965309198
2018-03-20,0.06969162995594713
2018-03-21,0.06935178321390345
2018-03-22,-0.06801201571285531
2018-03-23,-0.0695867768595041
2018-03-26,0.051074791259548835
2018-03-27,0.014113073607707305
2018-03-28,0.002083333333333437
2018-03-29,-0.06652806652806653
2018-03-30,0.00222717149220486
2018-04-02,0.06959999999999988
2018-04-03,-0.06789661763483756
2018-04-04,0.0030313837375177677
2018-04-05,-0.06666666666666665
2018-04-06,0.04761904761904767
2018-04-09,-0.06972727272727275
2018-04-10,-0.061858692465552645
2018-04-11,-0.06947916666666665
2018-04-12,-0.06716668532407921
2018-04-13,0.06996279851194043
2018-04-16,-0.06348138178555407
2018-04-17,0.0029940119760478723
2018-04-18,-0.06674626865671651
2018-04-19,-0.06601842374616163
2018-04-20,0.019315068493150678
2018-04-23,-0.06598575460287592
2018-04-24,-0.03956834532374098
2018-04-26,0.0037453183520599342
2018-04-27,0.06955223880597017
2018-05-02,-0.05344683226346636
2018-05-03,0.011057054400707589
2018-05-04,0.06882473024205304
2018-05-07,0.06957708049113243
2018-05-08,0.06887755102040805
2018-05-09,0.014319809069212486
2018-05-10,-0.03647058823529403
2018-05-11,-0.017094017094017144
2018-05-14,0.012422360248447228
2018-05-15,0.011042944785276232
2018-05-16,-0.029126213592233108
2018-05-17,-0.050000000000000044
2018-05-18,0.003947368421052699
2018-05-21,-0.017038007863695914
2018-05-22,-0.04133333333333322
2018-05-23,-0.026425591098748313
2018-05-24,-0.07000000000000006
2018-05-25,-0.05990783410138234
2018-05-28,-0.06862745098039225
2018-05-29,-0.06666666666666665
2018-05-30,0.06766917293233066
2018-05-31,0.06866197183098599
2018-06-01,0.0049423393739702615
2018-06-04,0.016393442622950838
2018-06-05,0.011290322580645107
2018-06-06,-0.012759170653907526
2018-06-07,-0.004846526655896577
2018-06-08,-0.009740259740259716
2018-06-11,0.06885245901639347
2018-06-12,-0.00613496932515345
2018-06-13,-0.043209876543209846
2018-06-14,-0.016129032258064502
2018-06-15,-0.06885245901639347
2018-06-18,-0.03169014084507038
2018-06-19,-0.06909090909090909
2018-06-20,-0.02539062500000011
2018-06-21,-0.06813627254509014
2018-06-22,-0.06989247311827962
2018-06-25,0.06936416184971095
2018-06-26,-0.00540540540540535
2018-06-27,-0.06630434782608685
2018-06-28,0.0034924330616996624
2018-06-29,-0.0023201856148492572
2018-07-02,-0.0627906976744187
2018-07-03,-0.004962779156327479
2018-07-04,0.0024937655860348684
2018-07-05,0.00995024875621886
2018-07-06,0.009852216748768461
2018-07-09,0.009756097560975618
2018-07-10,0.006038647342995196
2018-07-11,-0.027611044417767072
2018-07-12,0.01975308641975304
2018-07-13,0.0690072639225181
2018-07-16,0.012457531143827971
2018-07-17,0.004474272930648615
2018-07-18,-0.020044543429844075
2018-07-19,0.0
2018-07-20,-0.06590909090909092
2018-07-23,0.048661800486617945
2018-07-24,0.033642691415313175
2018-07-25,-0.03479236812570141
2018-07-26,-0.010465116279069875
2018-07-27,-0.001175088131609825
2018-07-30,0.0
2018-07-31,0.0023529411764706687
2018-08-01,-0.0011737089201878659
2018-08-02,-0.012925969447708519
2018-08-03,-0.0011904761904760752
2018-08-06,-0.010727056019070424
2018-08-07,-0.00120481927710836
2018-08-08,-0.00361881785283491
2018-08-09,-0.007263922518159771
2018-08-10,0.012195121951219523
2018-08-13,0.03493975903614466
2018-08-14,0.02328288707799775
2018-08-15,-0.023890784982935287
2018-08-16,-0.020979020979020935
2018-08-17,-0.0035714285714285587
2018-08-20,-0.002389486260453988
2018-08-21,-0.007185628742514938
2018-08-22,0.03498190591073569
2018-08-23,-0.004662004662004615
2018-08-24,-0.01873536299765821
2018-08-27,-0.009546539379474916
2018-08-28,0.03614457831325302
2018-08-29,-0.03372093023255818
2018-08-30,-0.008423586040914421
2018-08-31,0.0
2018-09-04,-0.029126213592233108
2018-09-05,0.016249999999999876
2018-09-06,-0.01599015990159902
2018-09-07,0.006250000000000089
2018-09-10,-0.006211180124223614
2018-09-11,0.006250000000000089
2018-09-12,0.0
2018-09-13,-0.001242236024844634
2018-09-14,-0.004975124378109541
2018-09-17,0.0
2018-09-18,0.0012499999999999734
2018-09-19,0.0
2018-09-20,-0.0012484394506865337
2018-09-21,0.0
2018-09-24,0.012499999999999956
2018-09-25,0.004938271604938427
2018-09-26,-0.004914004914004955
2018-09-27,-0.0012345679012345512
2018-09-28,-0.00370828182941918
2018-10-01,0.0
2018-10-02,-0.003722084367245637
2018-10-03,-0.001245330012453194
2018-10-04,-0.0024937655860349794
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.00749999999999984
2018-10-11,-0.007444168734491274
2018-10-12,-0.0012499999999999734
2018-10-15,0.0012515644555692873
2018-10-16,0.0
2018-10-17,-0.03749999999999998
2018-10-18,0.0051948051948051965
2018-10-19,-0.0025839793281654533
2018-10-22,-0.0012953367875648825
2018-10-23,-0.015564202334630184
2018-10-24,-0.011857707509881465
2018-10-25,0.0
2018-10-26,-0.0013333333333332975
2018-10-29,-0.006675567423230944
2018-10-30,0.0
2018-10-31,0.025537634408602017
2018-11-01,-0.006553079947575369
2018-11-02,0.025065963060686203
2018-11-05,0.002574002574002643
2018-11-06,-0.010269576379974499
2018-11-07,-0.014267185473411104
2018-11-08,-0.007894736842105177
2018-11-09,-0.01591511936339529
2018-11-12,-0.0013477088948787852
2018-11-13,-0.004048582995951344
2018-11-14,-0.0013550135501354532
2018-11-15,-0.0013568521031208647
2018-11-16,-0.005434782608695565
2018-11-19,0.0
2018-11-20,-0.001366120218579403
2018-11-21,-0.001367989056087482
2018-11-22,-0.001369863013698569
2018-11-23,-0.005486968449931462
2018-11-26,-0.0013793103448275223
2018-11-27,-0.0013812154696133394
2018-11-28,0.0
2018-11-29,-0.0013831258644535493
2018-11-30,-0.0027700831024931594
2018-12-03,0.0
2018-12-04,0.002777777777777768
2018-12-05,0.0
2018-12-06,-0.0013850415512466352
2018-12-07,0.04854368932038833
2018-12-10,-0.007936507936507908
2018-12-11,-0.013333333333333308
2018-12-12,-0.004054054054054013
2018-12-13,-0.004070556309362261
2018-12-14,-0.008174386920981047
2018-12-17,-0.012362637362637208
2018-12-18,-0.012517385257301838
2018-12-19,0.028169014084507005
2018-12-20,0.008219178082191636
2018-12-21,0.05978260869565233
2018-12-24,0.0692307692307692
2018-12-25,0.007194244604316502
2018-12-26,-0.06428571428571439
2018-12-27,-0.06488549618320605
2018-12-28,0.05306122448979589
2019-01-02,-0.04651162790697683
2019-01-03,-0.010840108401083959
2019-01-04,-0.013698630136986356
2019-01-07,0.0
2019-01-08,-0.002777777777777768
2019-01-09,0.0027855153203342198
2019-01-10,-0.002777777777777768
2019-01-11,-0.002785515320334331
2019-01-14,-0.0027932960893852776
2019-01-15,-0.007002801120448154
2019-01-16,0.004231311706629048
2019-01-17,-0.0014044943820226141
2019-01-18,-0.00421940928270037
2019-01-21,-0.0014124293785310327
2019-01-22,-0.0028288543140028155
2019-01-23,-0.0028368794326241176
2019-01-24,-0.004267425320056861
2019-01-25,-0.011428571428571344
2019-01-28,-0.020231213872832443
2019-01-29,-0.04424778761061943
2019-01-30,-0.03703703703703698
2019-01-31,0.008012820512820484
2019-02-01,0.006359300476947549
2019-02-11,0.06319115323854652
2019-02-12,0.0014858841010403356
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,-0.0014836795252226587
2019-02-18,-0.004457652303120341
2019-02-19,0.03880597014925358
2019-02-20,0.0
2019-02-21,0.004310344827586299
2019-02-22,0.0
2019-02-25,0.01573676680972813
2019-02-26,0.005633802816901401
2019-02-27,0.0
2019-02-28,-0.02941176470588247
2019-03-01,-0.01443001443001446
2019-03-04,-0.002928257686676483
2019-03-05,-0.008810572687224627
2019-03-06,0.0
2019-03-07,-0.007407407407407418
2019-03-08,-0.014925373134328401
2019-03-11,-0.010606060606060619
2019-03-12,0.02297090352220521
2019-03-13,0.0029940119760478723
2019-03-14,-0.004477611940298498
2019-03-15,-0.010494752623688153
2019-03-18,0.003030303030303161
2019-03-19,-0.004531722054380571
2019-03-20,-0.012139605462822667
2019-03-21,0.009216589861751334
2019-03-22,-0.013698630136986356
2019-03-25,0.0
2019-03-26,0.004629629629629539
2019-03-27,0.0
2019-03-28,0.001536098310291889
2019-03-29,-0.018404907975460127
2019-04-01,0.004687499999999956
2019-04-02,-0.0062208398133747345
2019-04-03,-0.007824726134585291
2019-04-04,-0.006309148264984188
2019-04-05,0.004761904761904745
2019-04-08,-0.006319115323854652
2019-04-09,-0.004769475357710662
2019-04-10,0.025559105431310014
2019-04-11,-0.02024922118380068
2019-04-12,0.0015898251192369983
2019-04-16,0.0
2019-04-17,-0.0015873015873015817
2019-04-18,-0.004769475357710662
2019-04-19,0.006389776357827559
2019-04-22,-0.015873015873015928
2019-04-23,0.006451612903225712
2019-04-24,-0.0064102564102563875
2019-04-25,-0.001612903225806428
2019-04-26,-0.003231017770597644
2019-05-02,-0.006482982171799101
2019-05-03,-0.0016313213703098572
2019-05-06,-0.0032679738562092497
2019-05-07,-0.004918032786885185
2019-05-08,0.0016474464579900872
2019-05-09,-0.003289473684210509
2019-05-10,-0.0066006600660065695
2019-05-13,0.06312292358803973
2019-05-14,0.0625
2019-05-15,-0.04117647058823526
2019-05-16,0.0015337423312882237
2019-05-17,0.06584992343032159
2019-05-20,-0.03735632183908033
2019-05-21,-0.03134328358208949
2019-05-22,-0.026194144838212696
2019-05-23,-0.05063291139240511
2019-05-24,0.0
2019-05-27,0.013333333333333197
2019-05-28,0.0
2019-05-29,-0.013157894736842035
2019-05-30,-0.0016666666666667052
2019-05-31,0.0
2019-06-03,-0.005008347245408995
2019-06-04,0.006711409395973034
2019-06-05,0.0033333333333334103
2019-06-06,-0.0016611295681063787
2019-06-07,-0.0016638935108153063
2019-06-10,0.03333333333333344
2019-06-11,-0.011290322580645218
2019-06-12,-0.017944535073409318
2019-06-13,0.0
2019-06-14,0.019933554817275656
2019-06-17,-0.01791530944625408
2019-06-18,0.008291873963515828
2019-06-19,-0.004934210526315708
2019-06-20,0.0016528925619834212
2019-06-21,-0.00990099009900991
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,-0.0016666666666667052
2019-06-27,-0.0016694490818029983
2019-06-28,-0.0033444816053510573
2019-07-01,-0.001677852348993314
2019-07-02,-0.01176470588235301
2019-07-03,0.0
2019-07-04,0.013605442176870763
2019-07-05,-0.015100671140939603
2019-07-08,0.0017035775127767216
2019-07-09,-0.005102040816326481
2019-07-10,-0.0017094017094017033
2019-07-11,0.0
2019-07-12,-0.023972602739726012
2019-07-15,-0.01754385964912286
2019-07-16,0.021428571428571574
2019-07-17,-0.04195804195804209
2019-07-18,0.0036496350364965124
2019-07-19,0.0072727272727273196
2019-07-22,-0.0072202166064981865
2019-07-23,0.018181818181818077
2019-07-24,0.0
2019-07-25,-0.0071428571428571175
2019-07-26,-0.01258992805755399
2019-07-29,-0.0018214936247723523
2019-07-30,-0.0036496350364962904
2019-07-31,-0.005494505494505586
2019-08-01,0.0018416206261511192
2019-08-02,0.011029411764705843
2019-08-05,0.02181818181818196
2019-08-06,0.014234875444839812
2019-08-07,-0.03508771929824561
2019-08-08,-0.01090909090909098
2019-08-09,-0.00367647058823517
2019-08-12,0.011070110701106861
2019-08-13,-0.014598540145985384
2019-08-14,-0.011111111111111183
2019-08-15,-0.011235955056179803
2019-08-16,-0.007575757575757569
2019-08-19,-0.01908396946564883
2019-08-20,-0.0038910505836574627
2019-08-21,-0.007812500000000111
2019-08-22,0.021653543307086576
2019-08-23,0.025048169556840083
2019-08-26,0.007518796992481258
2019-08-27,0.00746268656716409
2019-08-28,0.0185185185185186
2019-08-29,0.018181818181818077
2019-08-30,0.0
2019-09-03,-0.03214285714285714
2019-09-04,-0.029520295202952074
2019-09-05,0.03041825095057038
2019-09-06,0.0
2019-09-09,0.016605166051660403
2019-09-10,0.016333938294010864
2019-09-11,-0.025000000000000022
2019-09-12,-0.02197802197802201
2019-09-13,-0.00561797752808979
2019-09-16,0.016949152542372836
2019-09-17,-0.011111111111111183
2019-09-18,0.0074906367041198685
2019-09-19,-0.0037174721189590088
2019-09-20,0.0
2019-09-23,0.00746268656716409
2019-09-24,0.0
2019-09-25,-0.011111111111111183
2019-09-26,-0.0037453183520598232
2019-09-27,-0.007518796992481258
2019-09-30,0.0
2019-10-01,-0.007575757575757569
2019-10-02,0.0
2019-10-03,-0.009541984732824416
2019-10-04,0.0019267822736031004
2019-10-07,0.0
2019-10-08,-0.005769230769230749
2019-10-09,-0.007736943907156735
2019-10-10,0.0
2019-10-11,0.003898635477582957
2019-10-14,0.0
2019-10-15,-0.003883495145631133
2019-10-16,-0.0038986354775827348
2019-10-17,-0.00195694716242667
2019-10-18,-0.0019607843137254832
2019-10-21,0.005893909626719207
2019-10-22,0.00390625
2019-10-23,-0.0077821011673151474
2019-10-24,-0.007843137254901933
2019-10-25,0.011857707509881354
2019-10-28,0.001953124999999778
2019-10-29,-0.0019493177387913674
2019-10-30,-0.01171875
2019-10-31,-0.007905138339920903
2019-11-01,0.003984063745019917
2019-11-04,-0.003968253968253843
2019-11-05,-0.003984063745020028
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.016000000000000014
2019-11-12,-0.009842519685039353
2019-11-13,-0.007952286282306154
2019-11-14,0.002004008016032177
2019-11-15,-0.0040000000000000036
2019-11-18,0.012048192771084265
2019-11-19,-0.007936507936507908
2019-11-20,0.016000000000000014
2019-11-21,-0.015748031496062964
2019-11-22,-0.0020000000000000018
2019-11-25,-0.002004008016032066
2019-11-26,0.008032128514056325
2019-11-27,-0.003984063745020028
2019-11-28,-0.005999999999999894
2019-11-29,-0.02213279678068414
2019-12-02,0.008230452674897082
2019-12-03,0.0
2019-12-04,-0.01224489795918371
2019-12-05,0.012396694214876103
2019-12-06,0.020408163265306145
2019-12-09,-0.020000000000000018
2019-12-10,-0.020408163265306145
2019-12-11,0.004166666666666652
2019-12-12,0.004149377593360981
2019-12-13,-0.004132231404958553
2019-12-16,-0.004149377593361092
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,-0.012500000000000067
2019-12-20,-0.00421940928270037
2019-12-23,-0.0021186440677966045
2019-12-24,0.002123142250530785
2019-12-25,-0.02330508474576276
2019-12-26,-0.06941431670282006
2019-12-27,-0.0699300699300699
2019-12-30,-0.06766917293233077
2019-12-31,-0.06989247311827962
2020-01-02,-0.06936416184971095
2020-01-03,-0.05900621118012428
2020-01-06,-0.06930693069306937
2020-01-07,0.06737588652482285
2020-01-08,-0.06976744186046513
2020-01-09,-0.06785714285714284
2020-01-10,-0.06896551724137934
2020-01-13,-0.06995884773662553
2020-01-14,0.0663716814159292
2020-01-15,-0.06639004149377603
2020-01-16,-0.06666666666666665
2020-01-17,-0.04761904761904767
2020-01-20,0.015000000000000124
2020-01-21,0.0
2020-01-22,0.014778325123152802
2020-01-30,-0.029126213592233108
2020-01-31,-0.06699999999999995
2020-02-03,-0.06966773847802787
2020-02-04,-0.06912442396313356
2020-02-05,-0.06930693069306937
2020-02-06,-0.0625
2020-02-07,0.06950354609929077
2020-02-10,0.06896551724137945
2020-02-11,0.06947890818858538
2020-02-12,0.06960556844547572
2020-02-13,0.06941431670281983
2020-02-14,-0.06693711967545646
2020-02-17,-0.06956521739130417
2020-02-18,-0.06892523364485992
2020-02-19,0.06900878293600998
2020-02-20,0.068075117370892
2020-02-21,-0.06593406593406592
2020-02-24,-0.06941176470588228
2020-02-25,-0.013906447534766109
2020-02-26,-0.038461538461538436
2020-02-27,0.03733333333333344
2020-02-28,-0.06683804627249368
2020-03-02,0.011019283746556585
2020-03-03,0.013623978201634968
2020-03-04,0.06989247311827951
2020-03-05,-0.06407035175879394
2020-03-06,-0.0134228187919464
2020-03-09,-0.06938775510204076
2020-03-10,-0.05263157894736836
2020-03-11,-0.0663580246913581
2020-03-12,-0.0694214876033058
2020-03-13,-0.05861456483126115
2020-03-16,-0.06603773584905659
2020-03-17,-0.0040404040404041774
2020-03-18,0.06896551724137923
2020-03-19,0.06831119544592035
2020-03-20,-0.06927175843694489
2020-03-23,-0.06870229007633588
2020-03-24,-0.069672131147541
2020-03-25,-0.05506607929515417
2020-03-26,-0.0699300699300699
2020-03-27,-0.057644110275689275
2020-03-30,-0.06914893617021267
2020-03-31,-0.06857142857142862
2020-04-01,0.06748466257668717
2020-04-03,0.06896551724137945
2020-04-06,0.06989247311827951
2020-04-07,-0.06030150753768837
2020-04-08,0.06951871657753994
2020-04-09,0.07000000000000006
2020-04-10,-0.04205607476635531
2020-04-13,-0.004878048780487698
2020-04-14,-0.05882352941176472
2020-04-15,0.04166666666666674
2020-04-16,0.0
2020-04-17,-0.020000000000000018
2020-04-20,-0.015306122448979553
2020-04-21,-0.06994818652849744
2020-04-22,-0.005571030640668551
2020-04-23,0.019607843137255054
2020-04-24,0.019230769230769162
2020-04-27,0.04582210242587603
2020-04-28,-0.03350515463917525
2020-04-29,0.002666666666666595
2020-05-04,-0.06382978723404253
2020-05-05,0.019886363636363535
2020-05-06,0.0055710306406684396
2020-05-07,-0.011080332409972304
2020-05-08,-0.008403361344537785
2020-05-11,-0.01412429378531066
2020-05-12,-0.011461318051575908
2020-05-13,-0.023188405797101463
2020-05-14,0.023738872403560762
2020-05-15,-0.005797101449275366
2020-05-18,-0.005830903790087438
2020-05-19,-0.0058651026392961825
2020-05-20,0.06784660766961648
2020-05-21,0.0
2020-05-22,-0.035911602209944715
2020-05-25,-0.014326647564469996
2020-05-26,-0.008720930232558044
2020-05-27,-0.0029325513196482023
2020-05-28,0.002941176470588225
2020-05-29,0.02639296187683282
2020-06-01,-0.02857142857142858
2020-06-02,-0.05882352941176461
2020-06-03,-0.05625000000000002
2020-06-04,0.06953642384105962
2020-06-05,0.06811145510835925
2020-06-08,0.06956521739130417
2020-06-09,0.0
2020-06-10,-0.05962059620596194
2020-06-11,-0.0691642651296831
2020-06-12,-0.06811145510835914
2020-06-15,-0.009966777408637828
2020-06-16,0.04026845637583887
2020-06-17,0.016129032258064502
2020-06-18,-0.022222222222222143
2020-06-19,0.0016233766233766378
2020-06-22,0.0
2020-06-23,-0.010834669465901337
2020-06-24,-0.003154574132492094
2020-06-25,0.020205165050093843
2020-06-26,-0.00801282051282054
2020-06-29,-0.013029315960912002
2020-06-30,-0.012867748028708825
2020-07-01,0.011784511784511786
2020-07-02,-0.006578947368421073
2020-07-03,0.0
2020-07-06,0.00666666666666671
2020-07-07,-0.006578947368421073
2020-07-08,0.0
2020-07-09,0.008333333333333304
2020-07-10,-0.006557377049180357
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-0.0016611295681062677
2020-07-16,-0.0016666666666666496
2020-07-17,-0.0033444816053511683
2020-07-20,-0.011784511784511842
2020-07-21,-0.0034482758620689724
2020-07-22,-0.02083333333333337
2020-07-23,-0.028985507246376774
2020-07-24,-0.03461538461538466
2020-07-27,-0.03305785123966948
2020-07-28,0.026548672566371723
2020-07-29,-0.0336134453781512
2020-07-30,-0.004504504504504514
2020-07-31,-0.025000000000000078
2020-08-03,0.011961722488038395
2020-08-04,0.01869158878504673
2020-08-05,0.0
2020-08-06,-0.009009009009009028
2020-08-07,0.025229357798165153
2020-08-10,0.017467248908296984
2020-08-11,-0.004219409282700426
2020-08-12,-0.012765957446808529
2020-08-13,0.0065502183406113135
2020-08-14,-0.01077586206896547
2020-08-17,-0.011013215859030812
2020-08-18,0.0045045045045044585
2020-08-19,0.006696428571428492
2020-08-20,-0.011013215859030812
2020-08-21,0.0045045045045044585
2020-08-24,0.0022321428571427937
2020-08-25,0.0
2020-08-26,-0.002222222222222181
2020-08-27,0.0022321428571427937
2020-08-28,-0.002222222222222181
2020-08-31,-0.004464285714285698
2020-09-01,0.006756756756756688
2020-09-03,-0.002222222222222181
2020-09-04,0.009603845898317531
2020-09-07,-0.004504504504504514
2020-09-08,-0.002272727272727315
2020-09-09,-0.0045662100456621
2020-09-10,0.0
2020-09-11,0.0023041474654378336
2020-09-14,0.002293577981651307
2020-09-15,0.0022831050228311334
2020-09-16,-0.002272727272727315
2020-09-17,-0.0045662100456621
2020-09-18,-0.0023041474654377225
2020-09-21,-0.0023148148148148806
2020-09-22,-0.009302325581395376
2020-09-23,0.004739336492891044
2020-09-24,-0.0023474178403755097
2020-09-25,0.004716981132075526
2020-09-28,0.02336448598130847
2020-09-29,-0.011160714285714357
2020-09-30,-0.0045662100456621
2020-10-01,-0.07829645776737154
2020-10-02,0.07460994799306586
2020-10-05,0.0092592592592593
2020-10-06,0.02954545454545454
2020-10-07,0.01931330472102999
2020-10-08,-0.004132231404958664
2020-10-09,-0.02291666666666664
2020-10-12,0.015252933587768469
2020-10-13,0.026414626856279932
2020-10-14,-0.008658008658008642
2020-10-15,-0.05129100221808952
2020-10-16,-0.011061946902654829
2020-10-19,0.06894646840671903
2020-10-20,0.015695067264573925
2020-10-21,-0.01309370219510847
2020-10-22,-0.0022123893805309214
2020-10-23,0.013333333333333308
2020-10-26,-0.0108225108225109
2020-10-27,-0.006637168141592875
