date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2024-02-02,ACB,cart,2024-01-30,2024-02-02,3d,3,0.011532125205930832,-0.09128386336866912,0.10281598857459995,891.5615009254576
2024-02-05,ACB,cart,2024-01-31,2024-02-05,3d,3,0.0796900940785834,-0.09812235009085413,0.17781244416943753,223.12992125984246
2024-02-06,ACB,cart,2024-02-01,2024-02-06,3d,3,0.0712328767123287,-0.09128386336866912,0.1625167400809978,228.1485004983241
2024-02-07,ACB,cart,2024-02-02,2024-02-07,3d,3,0.06677524429967407,-0.046067415730337125,0.1128426600300112,168.9887640449441
2024-02-15,ACB,cart,2024-02-05,2024-02-15,3d,3,-0.021527421834956484,-0.046067415730337125,0.02453999389538064,113.99411449973218
2024-02-16,ACB,cart,2024-02-06,2024-02-16,3d,3,-0.009207161125319718,-0.09128386336866912,0.0820767022433494,891.4441826985981
2024-02-19,ACB,cart,2024-02-07,2024-02-19,3d,3,-0.010687022900763177,-0.09128386336866912,0.08059684046790594,754.1561500925612
2024-02-20,ACB,cart,2024-02-15,2024-02-20,3d,3,0.013095861707700385,-0.046067415730337125,0.05916327743803751,451.77078651685383
2024-02-21,ACB,cart,2024-02-16,2024-02-21,3d,3,0.0036138358286008643,-0.09128386336866912,0.09489769919726998,2625.954904930218
2024-02-22,ACB,cart,2024-02-19,2024-02-22,3d,3,-0.0015432098765432167,-0.09128386336866912,0.0897406534921259,5815.1943462897325
2024-02-23,ACB,cart,2024-02-20,2024-02-23,3d,3,-0.009307135470527417,-0.09128386336866912,0.0819767278981417,880.7943986389214
2023-12-27,ACB,lightgbm,2023-12-22,2023-12-27,3d,3,0.004299754299754266,-0.029798718391434907,0.03409847269118917,793.0330505893772
2023-12-28,ACB,lightgbm,2023-12-25,2023-12-28,3d,3,0.017083587553386348,-0.033934566216891456,0.0510181537702778,298.63840724815947
2023-12-29,ACB,lightgbm,2023-12-26,2023-12-29,3d,3,0.02757352941176472,-0.02460147860306896,0.05217500801483368,189.2213624004634
2024-01-02,ACB,lightgbm,2023-12-27,2024-01-02,3d,3,0.04954128440366956,-0.03282876919608953,0.08237005359975909,166.26547856247723
2024-01-03,ACB,lightgbm,2023-12-28,2024-01-03,3d,3,0.052789442111577545,-0.0325092156475226,0.08529865775910014,161.58279827775036
2024-01-04,ACB,lightgbm,2023-12-29,2024-01-04,3d,3,0.05903398926654746,-0.04769774994282266,0.10673173920937012,180.7970976304177
2024-01-05,ACB,lightgbm,2024-01-02,2024-01-05,3d,3,0.04079254079254069,-0.024700957959486562,0.06549349875202726,160.55263408354153
2024-01-08,ACB,lightgbm,2024-01-03,2024-01-08,3d,3,0.013675213675213627,-0.03658292327069178,0.050258136945905404,367.51262641693455
2024-01-09,ACB,lightgbm,2024-01-04,2024-01-09,3d,3,-0.011824324324324342,-0.038431600731215425,0.026607276406891082,225.02153761256426
2024-01-10,ACB,lightgbm,2024-01-05,2024-01-10,3d,3,-0.007838745800671898,-0.04639575319063893,0.038557007389967035,491.87725141772194
2024-01-11,ACB,lightgbm,2024-01-08,2024-01-11,3d,3,-0.00393479482855541,-0.030857055219454723,0.026922260390899313,684.2100176487052
2024-01-12,ACB,lightgbm,2024-01-09,2024-01-12,3d,3,0.03190883190883187,-0.020435776119352232,0.0523446080281841,164.04426265975573
2024-01-15,ACB,lightgbm,2024-01-10,2024-01-15,3d,3,0.0022573363431153126,-0.0324888128272355,0.034746149170350814,1539.2544082464126
2024-01-16,ACB,lightgbm,2024-01-11,2024-01-16,3d,3,0.006207674943566666,-0.03282613090188902,0.03903380584545568,628.7991268922422
2024-01-17,ACB,lightgbm,2024-01-12,2024-01-17,3d,3,-0.015461071231363976,-0.02013075228700594,0.004669681055641965,30.202829970598394
2024-01-18,ACB,lightgbm,2024-01-15,2024-01-18,3d,3,0.01182432432432412,-0.033521199420066476,0.045345523744390596,383.4935722382814
2024-01-19,ACB,lightgbm,2024-01-16,2024-01-19,3d,3,0.021312394840157234,-0.048860127259562944,0.07017252209972018,329.2568602731577
2024-01-22,ACB,lightgbm,2024-01-17,2024-01-22,3d,3,0.03533370723499729,-0.04118907569402638,0.07652278292902367,216.57162216261722
2024-01-23,ACB,lightgbm,2024-01-18,2024-01-23,3d,3,0.017250973845297946,-0.0534700117943161,0.07072098563961404,409.9535844980154
2024-01-24,ACB,lightgbm,2024-01-19,2024-01-24,3d,3,-0.0054914881933004756,-0.02784879669748102,0.022357308504180544,407.1265878611209
2024-01-25,ACB,lightgbm,2024-01-22,2024-01-25,3d,3,-0.018959913326110578,-0.028011960270470967,0.00905204694436039,47.74308188368348
2024-01-26,ACB,lightgbm,2024-01-23,2024-01-26,3d,3,0.009846827133479286,-0.02249493785055759,0.032341764984036875,328.4485910601054
2024-01-29,ACB,lightgbm,2024-01-24,2024-01-29,3d,3,0.005521811154058698,-0.044425498330602824,0.04994730948466152,904.5457747671928
2024-01-30,ACB,lightgbm,2024-01-25,2024-01-30,3d,3,0.005521811154058698,-0.042654731004328046,0.048176542158386744,872.4771784883576
2024-01-31,ACB,lightgbm,2024-01-26,2024-01-31,3d,3,-0.021126760563380365,-0.028157959082441515,0.007031198519061151,33.281006323555985
2024-02-01,ACB,lightgbm,2024-01-29,2024-02-01,3d,3,0.0021965952773201902,-0.036005749559323896,0.03820234483664409,1739.161748688193
2024-02-02,ACB,lightgbm,2024-01-30,2024-02-02,3d,3,0.011532125205930832,-0.0369283608260437,0.04846048603197453,420.22164316297824
2024-02-05,ACB,lightgbm,2024-01-31,2024-02-05,3d,3,0.0796900940785834,-0.030373453410776387,0.11006354748935979,138.11446549532835
2024-02-06,ACB,lightgbm,2024-02-01,2024-02-06,3d,3,0.0712328767123287,-0.040727982306886644,0.11196085901921535,157.17582131543708
2024-02-07,ACB,lightgbm,2024-02-02,2024-02-07,3d,3,0.06677524429967407,-0.03895851552996755,0.10573375982964162,158.3427525253662
2024-02-15,ACB,lightgbm,2024-02-05,2024-02-15,3d,3,-0.021527421834956484,-0.004473026185534567,0.01705439564942192,79.22172836195735
2024-02-16,ACB,lightgbm,2024-02-06,2024-02-16,3d,3,-0.009207161125319718,-0.02800812853454735,0.018800967409227633,204.19939602799957
2024-02-19,ACB,lightgbm,2024-02-07,2024-02-19,3d,3,-0.010687022900763177,-0.030920836162727696,0.02023381326196452,189.33068123695693
2024-02-20,ACB,lightgbm,2024-02-15,2024-02-20,3d,3,0.013095861707700385,-0.019987908758488486,0.03308377046618887,252.6276712798179
2024-02-21,ACB,lightgbm,2024-02-16,2024-02-21,3d,3,0.0036138358286008643,-0.031762507171930625,0.03537634300053149,978.9139484575818
2024-02-22,ACB,lightgbm,2024-02-19,2024-02-22,3d,3,-0.0015432098765432167,-0.023947511970811016,0.0224043020942678,1451.798775708547
2024-02-23,ACB,lightgbm,2024-02-20,2024-02-23,3d,3,-0.009307135470527417,-0.027086961520722905,0.01777982605019549,191.03435322821127
2023-12-27,ACB,xgboost,2023-12-22,2023-12-27,3d,3,0.004299754299754266,-0.023087114095687866,0.027386868395442132,636.9403106825735
2023-12-28,ACB,xgboost,2023-12-25,2023-12-28,3d,3,0.017083587553386348,-0.019581163302063942,0.03666475085545029,214.61973804315195
2023-12-29,ACB,xgboost,2023-12-26,2023-12-29,3d,3,0.02757352941176472,-0.018018273636698723,0.04559180304846344,165.346272389094
2024-01-02,ACB,xgboost,2023-12-27,2024-01-02,3d,3,0.04954128440366956,-0.023916032165288925,0.07345731656895849,148.2749538151204
2024-01-03,ACB,xgboost,2023-12-28,2024-01-03,3d,3,0.052789442111577545,-0.005082643590867519,0.057872085702445064,109.62814416588202
2024-01-04,ACB,xgboost,2023-12-29,2024-01-04,3d,3,0.05903398926654746,-0.0307343527674675,0.08976834203401496,152.0621309000434
2024-01-05,ACB,xgboost,2024-01-02,2024-01-05,3d,3,0.04079254079254069,-0.015639888122677803,0.05643242891521849,138.34006859787883
2024-01-08,ACB,xgboost,2024-01-03,2024-01-08,3d,3,0.013675213675213627,-0.03207915648818016,0.04575437016339379,334.5788318198183
2024-01-09,ACB,xgboost,2024-01-04,2024-01-09,3d,3,-0.011824324324324342,-0.04853559285402298,0.03671126852969864,310.4724424225937
2024-01-10,ACB,xgboost,2024-01-05,2024-01-10,3d,3,-0.007838745800671898,-0.05923003703355789,0.051391291232885994,655.6060438709594
2024-01-11,ACB,xgboost,2024-01-08,2024-01-11,3d,3,-0.00393479482855541,-0.04535256698727608,0.04141777215872067,1052.6030952909039
2024-01-12,ACB,xgboost,2024-01-09,2024-01-12,3d,3,0.03190883190883187,-0.03842673450708389,0.07033556641591576,220.42664117845055
2024-01-15,ACB,xgboost,2024-01-10,2024-01-15,3d,3,0.0022573363431153126,-0.025126637890934944,0.027383974234050257,1213.110058568325
2024-01-16,ACB,xgboost,2024-01-11,2024-01-16,3d,3,0.006207674943566666,-0.052724212408065796,0.05893188735163246,949.3391307917407
2024-01-17,ACB,xgboost,2024-01-12,2024-01-17,3d,3,-0.015461071231363976,-0.03509843721985817,0.019637365988494193,127.01167787558137
2024-01-18,ACB,xgboost,2024-01-15,2024-01-18,3d,3,0.01182432432432412,-0.04117101803421974,0.05299534235854386,448.18918108940727
2024-01-19,ACB,xgboost,2024-01-16,2024-01-19,3d,3,0.021312394840157234,-0.051830947399139404,0.07314334223929664,343.19626108595975
2024-01-22,ACB,xgboost,2024-01-17,2024-01-22,3d,3,0.03533370723499729,-0.056157954037189484,0.09149166127218678,258.9359238862041
2024-01-23,ACB,xgboost,2024-01-18,2024-01-23,3d,3,0.017250973845297946,-0.05457230284810066,0.07182327669339861,416.34331683237286
2024-01-24,ACB,xgboost,2024-01-19,2024-01-24,3d,3,-0.0054914881933004756,-0.04423084855079651,0.03873936035749603,705.4437521099911
2024-01-25,ACB,xgboost,2024-01-22,2024-01-25,3d,3,-0.018959913326110578,-0.035738587379455566,0.01677867405334499,88.49552086421353
2024-01-26,ACB,xgboost,2024-01-23,2024-01-26,3d,3,0.009846827133479286,-0.04661022126674652,0.05645704840022581,573.3526915311778
2024-01-29,ACB,xgboost,2024-01-24,2024-01-29,3d,3,0.005521811154058698,-0.06200582906603813,0.06752764022009683,1222.9255643859167
2024-01-30,ACB,xgboost,2024-01-25,2024-01-30,3d,3,0.005521811154058698,-0.044935084879398346,0.050456896033457044,913.7743871658795
2024-01-31,ACB,xgboost,2024-01-26,2024-01-31,3d,3,-0.021126760563380365,-0.046495143324136734,0.02536838276075637,120.07701173424634
2024-02-01,ACB,xgboost,2024-01-29,2024-02-01,3d,3,0.0021965952773201902,-0.05234213545918465,0.05453873073650484,2482.8757167793415
2024-02-02,ACB,xgboost,2024-01-30,2024-02-02,3d,3,0.011532125205930832,-0.0493050292134285,0.06083715441935933,527.5450390364433
2024-02-05,ACB,xgboost,2024-01-31,2024-02-05,3d,3,0.0796900940785834,-0.034377843141555786,0.11406793722013919,143.1394184422161
2024-02-06,ACB,xgboost,2024-02-01,2024-02-06,3d,3,0.0712328767123287,-0.05434613302350044,0.12557900973582914,176.2936098214526
2024-02-07,ACB,xgboost,2024-02-02,2024-02-07,3d,3,0.06677524429967407,-0.041298992931842804,0.10807423723151688,161.84776014671112
2024-02-15,ACB,xgboost,2024-02-05,2024-02-15,3d,3,-0.021527421834956484,-0.03985191509127617,0.018324493256319685,85.12163415018958
2024-02-16,ACB,xgboost,2024-02-06,2024-02-16,3d,3,-0.009207161125319718,-0.06946612894535065,0.06025896782003093,654.479344934223
2024-02-19,ACB,xgboost,2024-02-07,2024-02-19,3d,3,-0.010687022900763177,-0.061090391129255295,0.05040336822849212,471.63151699518426
2024-02-20,ACB,xgboost,2024-02-15,2024-02-20,3d,3,0.013095861707700385,-0.04147537797689438,0.05457123968459476,416.705986231565
2024-02-21,ACB,xgboost,2024-02-16,2024-02-21,3d,3,0.0036138358286008643,-0.058142803609371185,0.06175663943797205,1708.894437019343
2024-02-22,ACB,xgboost,2024-02-19,2024-02-22,3d,3,-0.0015432098765432167,-0.053883396089076996,0.05234018621253378,3391.644066572174
2024-02-23,ACB,xgboost,2024-02-20,2024-02-23,3d,3,-0.009307135470527417,-0.04209158569574356,0.032784450225216144,352.25070408648855
2023-12-27,DGC,cart,2023-12-22,2023-12-27,3d,3,0.03980571022390711,-0.0824090638044126,0.1222147740283197,307.02824630150207
2023-12-28,DGC,cart,2023-12-25,2023-12-28,3d,3,0.02394300397103466,-0.13851642268421704,0.1624594266552517,678.5256639133042
2023-12-29,DGC,cart,2023-12-26,2023-12-29,3d,3,0.005366522036994725,-0.025678294573643456,0.031044816610638182,578.4904337786603
2024-01-02,DGC,cart,2023-12-27,2024-01-02,3d,3,-0.0031901560897801273,-0.04687139228815518,0.04368123619837505,1369.250750404055
2024-01-03,DGC,cart,2023-12-28,2024-01-03,3d,3,0.0,-0.04687139228815518,0.04687139228815518,
2024-01-04,DGC,cart,2023-12-29,2024-01-04,3d,3,0.016922203293583404,-0.04687139228815518,0.06379359558173858,376.9816168437591
2024-01-05,DGC,cart,2024-01-02,2024-01-05,3d,3,0.018059206766487534,-0.04687139228815518,0.06493059905464271,359.54291843612094
2024-01-08,DGC,cart,2024-01-03,2024-01-08,3d,3,0.0011406410402645673,-0.04687139228815518,0.048012033328419745,4209.214961902786
2024-01-09,DGC,cart,2024-01-04,2024-01-09,3d,3,-0.021889658253294697,-0.17853000105451855,0.15664034280122385,715.5906272664047
2024-01-10,DGC,cart,2024-01-05,2024-01-10,3d,3,-0.031323678006062505,-0.04687139228815518,0.015547714282092673,49.63565989627243
2024-01-11,DGC,cart,2024-01-08,2024-01-11,3d,3,-0.01697618776347265,-0.03798961774421894,0.02101342998074629,123.78179526242342
2024-01-12,DGC,cart,2024-01-09,2024-01-12,3d,3,-0.024434802466316463,-0.025678294573643456,0.0012434921073269933,5.08902050278964
2024-01-15,DGC,cart,2024-01-10,2024-01-15,3d,3,-0.010894761242466355,-0.04157218442932731,0.030677423186860953,281.57958218748627
2024-01-16,DGC,cart,2024-01-11,2024-01-16,3d,3,0.010778859527120987,-0.04687139228815518,0.057650251815276166,534.8455620023692
2024-01-17,DGC,cart,2024-01-12,2024-01-17,3d,3,0.00210674157303381,-0.04687139228815518,0.04897813386118899,2324.8287539443245
2024-01-18,DGC,cart,2024-01-15,2024-01-18,3d,3,0.00773377079915627,-0.08221457894152884,0.08994834974068511,1163.0594192227443
2024-01-19,DGC,cart,2024-01-16,2024-01-19,3d,3,-0.018231854145166704,-0.025678294573643456,0.007446440428476753,40.84302325581525
2024-01-22,DGC,cart,2024-01-17,2024-01-22,3d,3,-0.003270263957019348,-0.03798961774421894,0.03471935378719959,1061.6682397357376
2024-01-23,DGC,cart,2024-01-18,2024-01-23,3d,3,-0.028255813953488418,-0.025678294573643456,0.0025775193798449614,9.122085048010959
2024-01-24,DGC,cart,2024-01-19,2024-01-24,3d,3,-0.02721326792805412,-0.025678294573643456,0.0015349733544106625,5.64053298732366
2024-01-25,DGC,cart,2024-01-22,2024-01-25,3d,3,-0.038200140614014555,-0.025678294573643456,0.012521846040371098,32.779581014885544
2024-01-26,DGC,cart,2024-01-23,2024-01-26,3d,3,-0.007777910733516746,-0.16571933813313133,0.1579414273996146,2030.6407827362927
2024-01-29,DGC,cart,2024-01-24,2024-01-29,3d,3,0.006723496218033143,-0.16571933813313133,0.17244283435116448,2564.779227340891
2024-01-30,DGC,cart,2024-01-25,2024-01-30,3d,3,0.02729044834307981,-0.16571933813313133,0.19300978647621114,707.2430033021194
2024-01-31,DGC,cart,2024-01-26,2024-01-31,3d,3,0.016883743367100745,-0.16571933813313133,0.18260308150023208,1081.5319655713793
2024-02-01,DGC,cart,2024-01-29,2024-02-01,3d,3,0.007751937984496138,-0.13851642268421704,0.14626836066871318,1886.8618526263965
2024-02-02,DGC,cart,2024-01-30,2024-02-02,3d,3,0.0033206831119545477,-0.04687139228815518,0.050192075400109726,1511.4984991918354
2024-02-05,DGC,cart,2024-01-31,2024-02-05,3d,3,0.00438804554079697,-0.025678294573643456,0.030066340114440426,685.1875130944901
2024-02-06,DGC,cart,2024-02-01,2024-02-06,3d,3,0.0552662721893491,-0.025678294573643456,0.08094456676299255,146.46286705509362
2024-02-07,DGC,cart,2024-02-02,2024-02-07,3d,3,0.06063829787234054,-0.025678294573643456,0.086316592445984,142.34666122671018
2024-02-15,DGC,cart,2024-02-05,2024-02-15,3d,3,0.05065533120793497,-0.025678294573643456,0.07633362578157843,150.6921857212554
2024-02-16,DGC,cart,2024-02-06,2024-02-16,3d,3,-0.001121453403611139,-0.16571933813313133,0.1645978847295202,14677.193381330542
2024-02-19,DGC,cart,2024-02-07,2024-02-19,3d,3,0.004123481555778241,-0.17853000105451855,0.1826534826102968,4429.593782330472
2024-02-20,DGC,cart,2024-02-15,2024-02-20,3d,3,0.034614520116880154,-0.17853000105451855,0.2131445211713987,615.7662173321779
2024-02-21,DGC,cart,2024-02-16,2024-02-21,3d,3,0.06500505220613007,-0.17853000105451855,0.24353505326064862,374.6401933320544
2024-02-22,DGC,cart,2024-02-19,2024-02-22,3d,3,0.04761376248612659,-0.17853000105451855,0.22614376354064514,474.95461759934966
2024-02-23,DGC,cart,2024-02-20,2024-02-23,3d,3,0.013143601998696353,-0.17853000105451855,0.1916736030532149,1458.303462568526
2023-12-27,DGC,lightgbm,2023-12-22,2023-12-27,3d,3,0.03980571022390711,-0.06819375816166748,0.10799946838557459,271.3165216198319
2023-12-28,DGC,lightgbm,2023-12-25,2023-12-28,3d,3,0.02394300397103466,-0.07305739944604467,0.09700040341707933,405.13046539367724
2023-12-29,DGC,lightgbm,2023-12-26,2023-12-29,3d,3,0.005366522036994725,-0.0622605015415054,0.06762702357850012,1260.1648351074607
2024-01-02,DGC,lightgbm,2023-12-27,2024-01-02,3d,3,-0.0031901560897801273,-0.0628472175499864,0.05965706146020627,1870.0358158436682
2024-01-03,DGC,lightgbm,2023-12-28,2024-01-03,3d,3,0.0,-0.051320044367632885,0.051320044367632885,
2024-01-04,DGC,lightgbm,2023-12-29,2024-01-04,3d,3,0.016922203293583404,-0.055585384214393956,0.07250758750797737,428.4760456427736
2024-01-05,DGC,lightgbm,2024-01-02,2024-01-05,3d,3,0.018059206766487534,-0.06547715817662236,0.0835363649431099,462.56940309320953
2024-01-08,DGC,lightgbm,2024-01-03,2024-01-08,3d,3,0.0011406410402645673,-0.06210239843559871,0.06324303947586328,5544.517270849233
2024-01-09,DGC,lightgbm,2024-01-04,2024-01-09,3d,3,-0.021889658253294697,-0.053992312135218656,0.03210265388192396,146.6567157442582
2024-01-10,DGC,lightgbm,2024-01-05,2024-01-10,3d,3,-0.031323678006062505,-0.06964786045221592,0.03832418244615342,122.34892223938712
2024-01-11,DGC,lightgbm,2024-01-08,2024-01-11,3d,3,-0.01697618776347265,-0.05124820028590218,0.03427201252242953,201.88285497272824
2024-01-12,DGC,lightgbm,2024-01-09,2024-01-12,3d,3,-0.024434802466316463,-0.0504728873060181,0.026038084839701638,106.56147057294739
2024-01-15,DGC,lightgbm,2024-01-10,2024-01-15,3d,3,-0.010894761242466355,-0.05720125500204999,0.046306493759583636,425.03449804009443
2024-01-16,DGC,lightgbm,2024-01-11,2024-01-16,3d,3,0.010778859527120987,-0.061653056009712326,0.07243191553683331,671.9812551094609
2024-01-17,DGC,lightgbm,2024-01-12,2024-01-17,3d,3,0.00210674157303381,-0.059536240445374373,0.061642982018408184,2925.9868798069665
2024-01-18,DGC,lightgbm,2024-01-15,2024-01-18,3d,3,0.00773377079915627,-0.07199479254102345,0.07972856334017972,1030.914484159239
2024-01-19,DGC,lightgbm,2024-01-16,2024-01-19,3d,3,-0.018231854145166704,-0.05612705626797147,0.03789520212280477,207.8516086245175
2024-01-22,DGC,lightgbm,2024-01-17,2024-01-22,3d,3,-0.003270263957019348,-0.06725143072429625,0.0639811667672769,1956.4526780765411
2024-01-23,DGC,lightgbm,2024-01-18,2024-01-23,3d,3,-0.028255813953488418,-0.04754975093684904,0.01929393698336062,68.28306915921854
2024-01-24,DGC,lightgbm,2024-01-19,2024-01-24,3d,3,-0.02721326792805412,-0.05245087180158757,0.02523760387353345,92.74007054300172
2024-01-25,DGC,lightgbm,2024-01-22,2024-01-25,3d,3,-0.038200140614014555,-0.04641058526592768,0.008210444651913125,21.493231490621646
2024-01-26,DGC,lightgbm,2024-01-23,2024-01-26,3d,3,-0.007777910733516746,-0.05927516328046633,0.05149725254694958,662.0962146690174
2024-01-29,DGC,lightgbm,2024-01-24,2024-01-29,3d,3,0.006723496218033143,-0.0643254151319626,0.07104891134999575,1056.7256832752414
2024-01-30,DGC,lightgbm,2024-01-25,2024-01-30,3d,3,0.02729044834307981,-0.06325220451358766,0.09054265285666747,331.7741493962186
2024-01-31,DGC,lightgbm,2024-01-26,2024-01-31,3d,3,0.016883743367100745,-0.06244306052118879,0.07932680388828953,469.8413270297855
2024-02-01,DGC,lightgbm,2024-01-29,2024-02-01,3d,3,0.007751937984496138,-0.05273939712646165,0.060491335110957785,780.338222931354
2024-02-02,DGC,lightgbm,2024-01-30,2024-02-02,3d,3,0.0033206831119545477,-0.06836923750520162,0.07168992061715616,2158.8907522994455
2024-02-05,DGC,lightgbm,2024-01-31,2024-02-05,3d,3,0.00438804554079697,-0.05026726930668339,0.05465531484748036,1245.5503102539292
2024-02-06,DGC,lightgbm,2024-02-01,2024-02-06,3d,3,0.0552662721893491,-0.05346924810402321,0.1087355202933723,196.74842537023474
2024-02-07,DGC,lightgbm,2024-02-02,2024-02-07,3d,3,0.06063829787234054,-0.06742437827049037,0.1280626761428309,211.19107995484353
2024-02-15,DGC,lightgbm,2024-02-05,2024-02-15,3d,3,0.05065533120793497,-0.06066141268266614,0.11131674389060112,219.75326433787833
2024-02-16,DGC,lightgbm,2024-02-06,2024-02-16,3d,3,-0.001121453403611139,-0.06436133963363246,0.06323988623002132,5639.100655130704
2024-02-19,DGC,lightgbm,2024-02-07,2024-02-19,3d,3,0.004123481555778241,-0.06774813865661093,0.07187162021238917,1742.983913961622
2024-02-20,DGC,lightgbm,2024-02-15,2024-02-20,3d,3,0.034614520116880154,-0.058941652858500025,0.09355617297538019,270.28013868017337
2024-02-21,DGC,lightgbm,2024-02-16,2024-02-21,3d,3,0.06500505220613007,-0.06582532272364075,0.13083037492977082,201.26185656294777
2024-02-22,DGC,lightgbm,2024-02-19,2024-02-22,3d,3,0.04761376248612659,-0.06578294493924336,0.11339670742536995,238.15951839221023
2024-02-23,DGC,lightgbm,2024-02-20,2024-02-23,3d,3,0.013143601998696353,-0.061908003428973526,0.07505160542766988,571.0124624521791
2023-12-27,DGC,xgboost,2023-12-22,2023-12-27,3d,3,0.03980571022390711,-0.0798146054148674,0.11962031563877451,300.51044175800473
2023-12-28,DGC,xgboost,2023-12-25,2023-12-28,3d,3,0.02394300397103466,-0.07081249356269836,0.09475549753373302,395.75442433357415
2023-12-29,DGC,xgboost,2023-12-26,2023-12-29,3d,3,0.005366522036994725,-0.06353924423456192,0.06890576627155665,1283.9929808644588
2024-01-02,DGC,xgboost,2023-12-27,2024-01-02,3d,3,-0.0031901560897801273,-0.05049293488264084,0.04730277879286071,1482.773176660485
2024-01-03,DGC,xgboost,2023-12-28,2024-01-03,3d,3,0.0,-0.0637214258313179,0.0637214258313179,
2024-01-04,DGC,xgboost,2023-12-29,2024-01-04,3d,3,0.016922203293583404,-0.04816469922661781,0.06508690252020122,384.6242796579628
2024-01-05,DGC,xgboost,2024-01-02,2024-01-05,3d,3,0.018059206766487534,-0.05749836564064026,0.0755575724071278,418.38810189238194
2024-01-08,DGC,xgboost,2024-01-03,2024-01-08,3d,3,0.0011406410402645673,-0.05804695934057236,0.059187600380836924,5188.976925388252
2024-01-09,DGC,xgboost,2024-01-04,2024-01-09,3d,3,-0.021889658253294697,-0.05151507630944252,0.029625418056147823,135.33979248711563
2024-01-10,DGC,xgboost,2024-01-05,2024-01-10,3d,3,-0.031323678006062505,-0.08017401397228241,0.048850335966219904,155.9533843910834
