date,ticker,horizon,model_name,actual_return,predicted_return,actual_profit_label,predicted_profit_label,predicted_profit_probability
2024-02-02,ACB,20d,xgboost,0.03135498320268759,-0.06184942647814751,1,0,0.0055071949027478695
2024-02-05,ACB,20d,xgboost,0.09668353007307484,-0.05299731716513634,1,0,0.008834297768771648
2024-02-06,ACB,20d,xgboost,0.11396011396011385,-0.05218973010778427,1,0,0.01574612408876419
2024-02-07,ACB,20d,xgboost,0.10891647855530473,-0.07724682241678238,1,0,0.006850515957921743
2024-02-15,ACB,20d,xgboost,0.07731376975169302,-0.08114241808652878,1,0,0.015222379937767982
2024-02-16,ACB,20d,xgboost,0.0695748205411375,-0.08203151822090149,1,0,0.009259671904146671
2024-02-19,ACB,20d,xgboost,0.09459459459459452,-0.06045137345790863,1,0,0.05119679495692253
2024-02-20,ACB,20d,xgboost,0.08468872686483464,-0.07544701546430588,1,0,0.006500465329736471
2024-02-21,ACB,20d,xgboost,0.09029725182277071,-0.08303697407245636,1,0,0.005987446289509535
2024-02-22,ACB,20d,xgboost,0.08013355592654436,-0.07818116247653961,1,0,0.006262841168791056
2024-02-23,ACB,20d,xgboost,0.052169137836353574,-0.0857275202870369,1,0,0.006944841239601374
2023-12-27,DGC,20d,cart,0.014799398774424821,-0.013421365948695696,1,0,0.0
2023-12-28,DGC,20d,cart,0.0275433661509612,-0.14294456002937206,1,0,0.0
2023-12-29,DGC,20d,cart,0.025506638714185792,-0.013421365948695696,1,0,0.0
2024-01-02,DGC,20d,cart,-0.006134272407134045,-0.013421365948695696,0,0,0.0
2024-01-03,DGC,20d,cart,-0.0020489470688672684,-0.14294456002937206,0,0,0.0
2024-01-04,DGC,20d,cart,0.01198010849909581,-0.14294456002937206,1,0,0.0
2024-01-05,DGC,20d,cart,0.014927073837739169,-0.0032561051972447297,1,0,0.0
2024-01-08,DGC,20d,cart,-0.006002265005662477,-0.14294456002937206,0,0,0.0
2024-01-09,DGC,20d,cart,-0.008154020385050975,-0.013421365948695696,0,0,0.0
2024-01-10,DGC,20d,cart,-0.014843571591687588,-0.14294456002937206,0,0,0.0
2024-01-11,DGC,20d,cart,-0.0034650034650034467,-0.18156492248062028,0,0,0.0
2024-01-12,DGC,20d,cart,-0.0038474991255683655,-0.18156492248062028,0,0,0.0
2024-01-15,DGC,20d,cart,0.013057929724596518,-0.1932314410480349,0,1,1.0
2024-01-16,DGC,20d,cart,0.029755579171094615,-0.15366691194505766,1,1,1.0
2024-01-17,DGC,20d,cart,-0.005459402950400705,-0.1958468654659975,0,0,0.0
2024-01-18,DGC,20d,cart,0.0065543071161049404,-0.1958468654659975,1,0,0.0
2024-01-19,DGC,20d,cart,0.00871819038642796,-0.19381156103870267,1,0,0.0
2024-01-22,DGC,20d,cart,0.01101765193697446,-0.1932314410480349,1,1,1.0
2024-01-23,DGC,20d,cart,-0.023943003971034882,0.016747301823595073,0,0,0.0
2024-01-24,DGC,20d,cart,-0.04898378625256894,-0.0032561051972447297,0,0,0.0
2024-01-25,DGC,20d,cart,-0.06482852911017434,-0.013421365948695696,0,0,0.0
2024-01-26,DGC,20d,cart,-0.05418044941256983,-0.14294456002937206,0,0,0.0
2024-01-29,DGC,20d,cart,-0.047700170357751315,-0.14294456002937206,0,0,0.0
2024-01-30,DGC,20d,cart,-0.036232712309978266,-0.18156492248062028,0,0,0.0
2024-01-31,DGC,20d,cart,-0.03821147484886511,-0.14294456002937206,0,0,0.0
2024-02-01,DGC,20d,cart,-0.05628769265132905,-0.0032561051972447297,0,0,0.0
2024-02-02,DGC,20d,cart,-0.05018524755810039,-0.013421365948695696,0,0,0.0
2024-02-05,DGC,20d,cart,-0.03509171698758118,-0.013421365948695696,0,0,0.0
2024-02-06,DGC,20d,cart,0.0181548298698333,0.029302623160588404,1,0,0.0
2024-02-07,DGC,20d,cart,0.039986091794158574,0.029302623160588404,1,0,0.0
2024-02-15,DGC,20d,cart,0.03129346314325465,0.029302623160588404,1,0,0.0
2024-02-16,DGC,20d,cart,0.0424859550561798,0.029302623160588404,1,1,1.0
2024-02-19,DGC,20d,cart,0.055776892430278835,0.029302623160588404,1,1,1.0
2024-02-20,DGC,20d,cart,0.05561288843022605,0.016747301823595073,1,0,0.0
2024-02-21,DGC,20d,cart,0.10791871058163971,0.05342932929139832,1,1,1.0
2024-02-22,DGC,20d,cart,0.09755813953488368,0.029302623160588404,1,0,0.0
2024-02-23,DGC,20d,cart,0.08934828311142251,0.029302623160588404,1,1,1.0
2023-12-27,DGC,20d,lightgbm,0.014799398774424821,-0.06470449761772826,1,0,0.00449124384654568
2023-12-28,DGC,20d,lightgbm,0.0275433661509612,-0.061202235128257614,1,0,0.010712329721458412
2023-12-29,DGC,20d,lightgbm,0.025506638714185792,-0.07306942828651905,1,0,0.00755197616629589
2024-01-02,DGC,20d,lightgbm,-0.006134272407134045,-0.1443473282248153,0,0,0.007342718919466839
2024-01-03,DGC,20d,lightgbm,-0.0020489470688672684,-0.05687402475256357,0,0,0.018518953279095616
2024-01-04,DGC,20d,lightgbm,0.01198010849909581,-0.13083708303042663,1,0,0.009520734266200963
2024-01-05,DGC,20d,lightgbm,0.014927073837739169,-0.09309522436374594,1,0,0.009073786352741258
2024-01-08,DGC,20d,lightgbm,-0.006002265005662477,-0.11113164273476912,0,0,0.008040110142783443
2024-01-09,DGC,20d,lightgbm,-0.008154020385050975,-0.1209428558080029,0,0,0.004635032804699472
2024-01-10,DGC,20d,lightgbm,-0.014843571591687588,-0.1271357380085297,0,0,0.0024661993895366105
2024-01-11,DGC,20d,lightgbm,-0.0034650034650034467,-0.08613550990455614,0,0,0.009993362030653232
2024-01-12,DGC,20d,lightgbm,-0.0038474991255683655,-0.08089032248908336,0,0,0.003342815548191566
2024-01-15,DGC,20d,lightgbm,0.013057929724596518,-0.08013179896207218,0,0,0.01727889671544734
2024-01-16,DGC,20d,lightgbm,0.029755579171094615,-0.07592044780528988,1,0,0.004488337093490635
2024-01-17,DGC,20d,lightgbm,-0.005459402950400705,-0.09373297854779618,0,0,0.0036934524980956436
2024-01-18,DGC,20d,lightgbm,0.0065543071161049404,-0.08269970077727494,1,0,0.005855698229029095
2024-01-19,DGC,20d,lightgbm,0.00871819038642796,-0.06817742439644778,1,0,0.03012334801969253
2024-01-22,DGC,20d,lightgbm,0.01101765193697446,-0.09194748115173249,1,0,0.011952781858071533
2024-01-23,DGC,20d,lightgbm,-0.023943003971034882,-0.0697483763501622,0,0,0.0035371253082787254
2024-01-24,DGC,20d,lightgbm,-0.04898378625256894,-0.12280093012156651,0,0,0.0030413874678571914
2024-01-25,DGC,20d,lightgbm,-0.06482852911017434,-0.15041437264004115,0,0,0.006629568170750435
2024-01-26,DGC,20d,lightgbm,-0.05418044941256983,-0.059659569214701585,0,0,0.0028600348332706964
2024-01-29,DGC,20d,lightgbm,-0.047700170357751315,-0.12499549081569603,0,0,0.0034795772853423086
2024-01-30,DGC,20d,lightgbm,-0.036232712309978266,-0.05679399549782413,0,0,0.013381366219308938
2024-01-31,DGC,20d,lightgbm,-0.03821147484886511,-0.07229169602777975,0,0,0.006889482255108165
2024-02-01,DGC,20d,lightgbm,-0.05628769265132905,-0.13345049060836622,0,0,0.00902182041309527
2024-02-02,DGC,20d,lightgbm,-0.05018524755810039,-0.12727560926813897,0,0,0.0206447097660995
2024-02-05,DGC,20d,lightgbm,-0.03509171698758118,-0.0344560938322266,0,0,0.037469890936219184
2024-02-06,DGC,20d,lightgbm,0.0181548298698333,-0.024706220200446598,1,0,0.0368449926114205
2024-02-07,DGC,20d,lightgbm,0.039986091794158574,-0.013817931290651776,1,0,0.019116233661630525
2024-02-15,DGC,20d,lightgbm,0.03129346314325465,-0.0031680337005926848,1,0,0.055627451915308504
2024-02-16,DGC,20d,lightgbm,0.0424859550561798,-0.0027481610248212955,1,0,0.07806738336673102
2024-02-19,DGC,20d,lightgbm,0.055776892430278835,-0.012555186259642,1,0,0.11291658343373497
2024-02-20,DGC,20d,lightgbm,0.05561288843022605,-0.008429114178587932,1,0,0.048342806240962787
2024-02-21,DGC,20d,lightgbm,0.10791871058163971,-0.0007041385680652912,1,0,0.07341744981713724
2024-02-22,DGC,20d,lightgbm,0.09755813953488368,-0.028670825382940534,1,0,0.027286682875498906
2024-02-23,DGC,20d,lightgbm,0.08934828311142251,-0.02033245629278398,1,0,0.02811836101463229
2023-12-27,DGC,20d,xgboost,0.014799398774424821,-0.08068861067295074,1,0,0.07160507887601852
2023-12-28,DGC,20d,xgboost,0.0275433661509612,-0.055370379239320755,1,0,0.02838030830025673
2023-12-29,DGC,20d,xgboost,0.025506638714185792,-0.09316041320562363,1,0,0.06800094246864319
2024-01-02,DGC,20d,xgboost,-0.006134272407134045,-0.12879185378551483,0,0,0.039672594517469406
2024-01-03,DGC,20d,xgboost,-0.0020489470688672684,-0.07324262708425522,0,0,0.049902062863111496
2024-01-04,DGC,20d,xgboost,0.01198010849909581,-0.11128311604261398,1,0,0.017389755696058273
2024-01-05,DGC,20d,xgboost,0.014927073837739169,-0.09062675386667252,1,0,0.0287376269698143
2024-01-08,DGC,20d,xgboost,-0.006002265005662477,-0.08069277554750443,0,0,0.01943635754287243
2024-01-09,DGC,20d,xgboost,-0.008154020385050975,-0.08741093426942825,0,0,0.033784229308366776
2024-01-10,DGC,20d,xgboost,-0.014843571591687588,-0.08824582397937775,0,0,0.02751457318663597
2024-01-11,DGC,20d,xgboost,-0.0034650034650034467,-0.10819849371910095,0,0,0.051639582961797714
2024-01-12,DGC,20d,xgboost,-0.0038474991255683655,-0.07673048973083496,0,0,0.03152019530534744
2024-01-15,DGC,20d,xgboost,0.013057929724596518,-0.09567394107580185,0,0,0.051521170884370804
2024-01-16,DGC,20d,xgboost,0.029755579171094615,-0.10652725398540497,1,0,0.04885205253958702
2024-01-17,DGC,20d,xgboost,-0.005459402950400705,-0.124155692756176,0,0,0.015906818211078644
2024-01-18,DGC,20d,xgboost,0.0065543071161049404,-0.09285417199134827,1,0,0.0449649877846241
2024-01-19,DGC,20d,xgboost,0.00871819038642796,-0.10221345722675323,1,0,0.09104575216770172
2024-01-22,DGC,20d,xgboost,0.01101765193697446,-0.088511161506176,1,0,0.03980947658419609
2024-01-23,DGC,20d,xgboost,-0.023943003971034882,-0.09418957680463791,0,0,0.06596428900957108
2024-01-24,DGC,20d,xgboost,-0.04898378625256894,-0.10951890796422958,0,0,0.017891671508550644
2024-01-25,DGC,20d,xgboost,-0.06482852911017434,-0.12239927053451538,0,0,0.018799271434545517
2024-01-26,DGC,20d,xgboost,-0.05418044941256983,-0.13191959261894226,0,0,0.02769097127020359
2024-01-29,DGC,20d,xgboost,-0.047700170357751315,-0.11842469871044159,0,0,0.05952389910817146
2024-01-30,DGC,20d,xgboost,-0.036232712309978266,-0.09327582269906998,0,0,0.08163385093212128
2024-01-31,DGC,20d,xgboost,-0.03821147484886511,-0.08104957640171051,0,0,0.08258312940597534
2024-02-01,DGC,20d,xgboost,-0.05628769265132905,-0.0970270112156868,0,0,0.06268468499183655
2024-02-02,DGC,20d,xgboost,-0.05018524755810039,-0.09101876616477966,0,0,0.0854785218834877
2024-02-05,DGC,20d,xgboost,-0.03509171698758118,-0.09230581670999527,0,0,0.04050234332680702
2024-02-06,DGC,20d,xgboost,0.0181548298698333,-0.08460036665201187,1,0,0.040271222591400146
2024-02-07,DGC,20d,xgboost,0.039986091794158574,-0.08170651644468307,1,0,0.030290624126791954
2024-02-15,DGC,20d,xgboost,0.03129346314325465,-0.034736283123493195,1,0,0.09848193824291229
2024-02-16,DGC,20d,xgboost,0.0424859550561798,-0.023263156414031982,1,0,0.12339404970407486
2024-02-19,DGC,20d,xgboost,0.055776892430278835,-0.03638305887579918,1,0,0.07284843176603317
2024-02-20,DGC,20d,xgboost,0.05561288843022605,-0.05963755398988724,1,0,0.1286490261554718
2024-02-21,DGC,20d,xgboost,0.10791871058163971,-0.027639808133244514,1,0,0.03949599340558052
2024-02-22,DGC,20d,xgboost,0.09755813953488368,-0.05913142114877701,1,0,0.05897398665547371
2024-02-23,DGC,20d,xgboost,0.08934828311142251,-0.084806889295578,1,0,0.16491393744945526
2023-12-27,HPG,20d,cart,0.027872860635696828,0.06690500510725239,1,1,1.0
2023-12-28,HPG,20d,cart,0.05271009448035824,0.053834808259586975,1,1,1.0
2023-12-29,HPG,20d,cart,0.038763493621197354,0.06690500510725239,1,1,1.0
2024-01-02,HPG,20d,cart,-0.0019203072491598139,0.04318936877076429,0,1,1.0
2024-01-03,HPG,20d,cart,0.02034883720930214,0.048963545389564045,1,1,1.0
2024-01-04,HPG,20d,cart,0.005260640841702413,0.08428720083246621,0,1,1.0
2024-01-05,HPG,20d,cart,0.007173601147776099,0.03229203229203237,0,1,1.0
2024-01-08,HPG,20d,cart,0.0057197330791229906,-0.05213435969209235,0,1,1.0
2024-01-09,HPG,20d,cart,0.00720115218434958,0.09627431585888568,1,1,1.0
2024-01-10,HPG,20d,cart,-0.021256495040151258,0.10606060606060619,0,1,1.0
2024-01-11,HPG,20d,cart,0.005308880308880326,0.06923579359895493,0,1,1.0
2024-01-12,HPG,20d,cart,0.003904343582235237,0.06793279766252747,0,1,1.0
2024-01-15,HPG,20d,cart,0.011330049261083719,0.08697889861039632,1,1,1.0
2024-01-16,HPG,20d,cart,0.04516129032258065,0.09627431585888568,1,1,1.0
2024-01-17,HPG,20d,cart,0.016496846191169423,0.07029177718832891,1,1,1.0
2024-01-18,HPG,20d,cart,0.016496846191169423,0.09350561033662008,1,1,1.0
2024-01-19,HPG,20d,cart,0.02183406113537112,0.09350561033662008,1,1,1.0
2024-01-22,HPG,20d,cart,0.04636408003904369,0.10606060606060619,1,1,1.0
2024-01-23,HPG,20d,cart,0.03318903318903321,0.07029177718832891,1,1,1.0
2024-01-24,HPG,20d,cart,0.01614434947768273,0.059674502712477207,1,1,1.0
2024-01-25,HPG,20d,cart,0.01807802093244515,0.09627431585888568,1,1,1.0
2024-01-26,HPG,20d,cart,0.014643363249881913,0.10606060606060619,1,1,1.0
2024-01-29,HPG,20d,cart,0.0018894662257911143,0.09350561033662008,0,1,1.0
2024-01-30,HPG,20d,cart,0.020202020202020332,0.08697889861039632,1,1,1.0
2024-01-31,HPG,20d,cart,-0.0018993352326684976,0.07029177718832891,0,1,1.0
2024-02-01,HPG,20d,cart,0.0038058991436726863,0.10606060606060619,0,1,1.0
2024-02-02,HPG,20d,cart,0.003798670465337217,0.09350561033662008,0,1,1.0
2024-02-05,HPG,20d,cart,0.005213270142180093,0.10606060606060619,0,1,1.0
2024-02-06,HPG,20d,cart,0.012869399428026673,0.09627431585888568,1,1,1.0
2024-02-07,HPG,20d,cart,0.029440154440154354,0.08697889861039632,1,1,1.0
2024-02-15,HPG,20d,cart,0.04368698991838693,0.09350561033662008,1,1,1.0
2024-02-16,HPG,20d,cart,0.053475935828877,0.059674502712477207,1,1,1.0
2024-02-19,HPG,20d,cart,0.07744763760350715,0.09627431585888568,1,1,1.0
2024-02-20,HPG,20d,cart,0.05033238366571702,0.07029177718832891,1,1,1.0
2024-02-21,HPG,20d,cart,0.04152744630071603,0.040327662255828844,1,1,1.0
2024-02-22,HPG,20d,cart,0.03245823389021485,0.034062387952671136,1,1,1.0
2024-02-23,HPG,20d,cart,0.021367521367521514,0.043147208121827596,1,1,1.0
2023-12-27,HPG,20d,lightgbm,0.027872860635696828,0.041429298755894975,1,1,0.9370360646932988
2023-12-28,HPG,20d,lightgbm,0.05271009448035824,0.082049766282321,1,1,0.9955539969407701
2023-12-29,HPG,20d,lightgbm,0.038763493621197354,0.05903392676902203,1,1,0.990608646522354
2024-01-02,HPG,20d,lightgbm,-0.0019203072491598139,0.033845230856720095,0,1,0.9421240420853754
2024-01-03,HPG,20d,lightgbm,0.02034883720930214,0.06795037631307153,1,1,0.9808332047247916
2024-01-04,HPG,20d,lightgbm,0.005260640841702413,0.045729992387744514,0,1,0.9966194699259762
2024-01-05,HPG,20d,lightgbm,0.007173601147776099,0.03826027430446633,0,1,0.9852892131506082
2024-01-08,HPG,20d,lightgbm,0.0057197330791229906,0.042715011935525626,0,1,0.8076561912121961
2024-01-09,HPG,20d,lightgbm,0.00720115218434958,0.09444361713343337,1,1,0.9964538115109399
2024-01-10,HPG,20d,lightgbm,-0.021256495040151258,0.08023617412549176,0,1,0.8677644864093822
2024-01-11,HPG,20d,lightgbm,0.005308880308880326,0.08385350085215817,0,1,0.9146006356387648
2024-01-12,HPG,20d,lightgbm,0.003904343582235237,0.08133753368241094,0,1,0.9117916797044887
2024-01-15,HPG,20d,lightgbm,0.011330049261083719,0.12170241851958387,1,1,0.9880205014584605
2024-01-16,HPG,20d,lightgbm,0.04516129032258065,0.09741431626954258,1,1,0.9930082379423177
2024-01-17,HPG,20d,lightgbm,0.016496846191169423,0.0724707881203048,1,1,0.9753327812819662
2024-01-18,HPG,20d,lightgbm,0.016496846191169423,0.061354641503694456,1,1,0.9976479285124201
2024-01-19,HPG,20d,lightgbm,0.02183406113537112,0.07696549487726925,1,1,0.9970217653427889
2024-01-22,HPG,20d,lightgbm,0.04636408003904369,0.08456852638249857,1,1,0.9946520501325116
2024-01-23,HPG,20d,lightgbm,0.03318903318903321,0.07582454720809038,1,1,0.949944854228624
2024-01-24,HPG,20d,lightgbm,0.01614434947768273,0.08623978171059564,1,1,0.9701465819321825
2024-01-25,HPG,20d,lightgbm,0.01807802093244515,0.09757747307373757,1,1,0.9956555007436757
2024-01-26,HPG,20d,lightgbm,0.014643363249881913,0.11456842531779314,1,1,0.9877553022018309
2024-01-29,HPG,20d,lightgbm,0.0018894662257911143,0.13473853200775357,0,1,0.9955496349670218
2024-01-30,HPG,20d,lightgbm,0.020202020202020332,0.13076386168466023,1,1,0.9936564844874833
2024-01-31,HPG,20d,lightgbm,-0.0018993352326684976,0.1493966404107412,0,1,0.9944268779718449
2024-02-01,HPG,20d,lightgbm,0.0038058991436726863,0.12252266082652484,0,1,0.987759680236284
