model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
cart,profit_probability_only,strong_positive,69,0.4791666666666667,-0.005257357467292133,-0.0036506599269867,0.463768115942029,0.21739130434782608,0.21739130434782608,0.36585365853658536,0.7635206786850477
cart,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
lightgbm,combined_signal,moderate_positive,16,0.1111111111111111,-0.004942505550470275,-0.00269179004037675,0.4375,0.375,0.375,0.14634146341463414,1.3170731707317074
lightgbm,combined_signal,reject,37,0.2569444444444444,0.0024917132959928786,0.0027171367000842,0.5405405405405406,0.32432432432432434,0.32432432432432434,0.2926829268292683,1.1390903098220173
lightgbm,combined_signal,strong_or_moderate_positive,31,0.2152777777777778,-0.011080745327499374,-0.0128888888888888,0.3548387096774194,0.3225806451612903,0.3225806451612903,0.24390243902439024,1.1329661683713612
lightgbm,combined_signal,strong_positive,15,0.10416666666666667,-0.017628201089663748,-0.0259740259740258,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0975609756097561,0.9365853658536586
lightgbm,combined_signal,weak_or_uncertain,76,0.5277777777777778,-0.0028994514954734083,-0.00229128206910605,0.4473684210526316,0.25,0.25,0.4634146341463415,0.8780487804878049
lightgbm,predicted_return_only,moderate_positive,55,0.3819444444444444,-0.002628396294091913,0.0016548072149595,0.509090909090909,0.3090909090909091,0.3090909090909091,0.4146341463414634,1.0855875831485589
lightgbm,predicted_return_only,reject,43,0.2986111111111111,0.001414097470133593,0.0,0.4883720930232558,0.3023255813953488,0.3023255813953488,0.3170731707317073,1.0618264322178106
lightgbm,predicted_return_only,strong_or_moderate_positive,76,0.5277777777777778,-0.006283079352240276,-0.00229128206910605,0.4473684210526316,0.3026315789473684,0.3026315789473684,0.5609756097560976,1.0629011553273429
lightgbm,predicted_return_only,strong_positive,21,0.14583333333333334,-0.015854868314057417,-0.02423900789177,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14634146341463414,1.0034843205574913
lightgbm,predicted_return_only,weak_or_uncertain,25,0.1736111111111111,-0.002198407492088272,-0.0038149737720551,0.4,0.2,0.2,0.12195121951219512,0.702439024390244
lightgbm,profit_probability_only,moderate_positive,10,0.06944444444444445,-0.0009292852231101805,-0.00260697590794675,0.4,0.3,0.3,0.07317073170731707,1.053658536585366
lightgbm,profit_probability_only,reject,101,0.7013888888888888,0.00013526986207517802,0.0018735362997657,0.5247524752475248,0.2871287128712871,0.2871287128712871,0.7073170731707317,1.008452064718667
lightgbm,profit_probability_only,strong_or_moderate_positive,37,0.2569444444444444,-0.010725597518395663,-0.0091390091390091,0.32432432432432434,0.2972972972972973,0.2972972972972973,0.2682926829268293,1.044166117336849
lightgbm,profit_probability_only,strong_positive,27,0.1875,-0.01435386133146436,-0.013531799729364,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.1951219512195122,1.040650406504065
lightgbm,profit_probability_only,weak_or_uncertain,6,0.041666666666666664,-0.014747195790946117,-0.0105326524324778,0.0,0.16666666666666666,0.16666666666666666,0.024390243902439025,0.5853658536585366
xgboost,combined_signal,moderate_positive,17,0.11805555555555555,-0.011063567546814328,-0.0086146272855134,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.0975609756097561,0.8263988522238164
xgboost,combined_signal,reject,26,0.18055555555555555,0.006075204888126019,0.00572090281012515,0.6538461538461539,0.3076923076923077,0.3076923076923077,0.1951219512195122,1.0806754221388368
xgboost,combined_signal,strong_or_moderate_positive,28,0.19444444444444445,-0.011230143024435039,-0.01101394901394895,0.2857142857142857,0.25,0.25,0.17073170731707318,0.8780487804878049
xgboost,combined_signal,strong_positive,11,0.0763888888888889,-0.011487577853485227,-0.0128888888888888,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.07317073170731707,0.9578713968957872
xgboost,combined_signal,weak_or_uncertain,90,0.625,-0.003501992769597985,-0.00228594204769265,0.4444444444444444,0.28888888888888886,0.28888888888888886,0.6341463414634146,1.0146341463414634
xgboost,predicted_return_only,moderate_positive,58,0.4027777777777778,-0.005437675649297398,-0.002680252059586,0.4482758620689655,0.27586206896551724,0.27586206896551724,0.3902439024390244,0.9688814129520605
xgboost,predicted_return_only,reject,30,0.20833333333333334,0.00518268399036994,0.0044243296346723,0.6,0.3,0.3,0.21951219512195122,1.053658536585366
xgboost,predicted_return_only,strong_or_moderate_positive,81,0.5625,-0.00666917153055182,-0.0046176046176046,0.4074074074074074,0.2716049382716049,0.2716049382716049,0.5365853658536586,0.9539295392953929
xgboost,predicted_return_only,strong_positive,23,0.1597222222222222,-0.009774682883280362,-0.0128888888888888,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.14634146341463414,0.9162248144220573
xgboost,predicted_return_only,weak_or_uncertain,33,0.22916666666666666,-0.002634716745246182,-0.0026904165507004,0.42424242424242425,0.30303030303030304,0.30303030303030304,0.24390243902439024,1.0643015521064303
xgboost,profit_probability_only,moderate_positive,8,0.05555555555555555,-0.006984595886980386,-0.0043132070190484,0.125,0.25,0.25,0.04878048780487805,0.8780487804878049
xgboost,profit_probability_only,reject,97,0.6736111111111112,-0.0005421059935278133,0.0018885741265344,0.5360824742268041,0.29896907216494845,0.29896907216494845,0.7073170731707317,1.050037716872014
xgboost,profit_probability_only,strong_or_moderate_positive,38,0.2638888888888889,-0.009499771273692259,-0.00843068491110565,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.24390243902439024,0.9242618741976893
xgboost,profit_probability_only,strong_positive,30,0.20833333333333334,-0.010170484710148758,-0.00887681821226125,0.3,0.26666666666666666,0.26666666666666666,0.1951219512195122,0.9365853658536586
xgboost,profit_probability_only,weak_or_uncertain,9,0.0625,-0.006454715231579944,-0.0073193916349809,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.04878048780487805,0.7804878048780488
