model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
xgboost,combined_signal,strong_or_moderate_positive,36,0.24324324324324326,0.02138732283302931,0.01728743356180725,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.21238938053097345,0.8731563421828908
xgboost,combined_signal,strong_positive,36,0.24324324324324326,0.02138732283302931,0.01728743356180725,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.21238938053097345,0.8731563421828908
xgboost,combined_signal,weak_or_uncertain,4,0.02702702702702703,0.08228952437359115,0.09694513636680545,1.0,1.0,1.0,0.035398230088495575,1.3097345132743363
xgboost,predicted_return_only,moderate_positive,1,0.006756756756756757,0.1187709785695843,0.1187709785695843,1.0,1.0,1.0,0.008849557522123894,1.3097345132743363
xgboost,predicted_return_only,reject,110,0.7432432432432432,0.054080708699739105,0.0587504175953288,0.8090909090909091,0.7909090909090909,0.7909090909090909,0.7699115044247787,1.035880933226066
xgboost,predicted_return_only,strong_or_moderate_positive,38,0.25675675675675674,0.023821353861837077,0.01728743356180725,0.9210526315789473,0.6842105263157895,0.6842105263157895,0.23008849557522124,0.8961341406613881
xgboost,predicted_return_only,strong_positive,37,0.25,0.021255147788654716,0.0164968461911694,0.918918918918919,0.6756756756756757,0.6756756756756757,0.22123893805309736,0.8849557522123894
xgboost,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
xgboost,profit_probability_only,moderate_positive,0,0.0,,,,,,0.0,
xgboost,profit_probability_only,reject,110,0.7432432432432432,0.05354777735453131,0.0562567871947217,0.8090909090909091,0.7909090909090909,0.7909090909090909,0.7699115044247787,1.035880933226066
xgboost,profit_probability_only,strong_or_moderate_positive,37,0.25,0.023213639485137674,0.0180780209324451,0.918918918918919,0.6756756756756757,0.6756756756756757,0.22123893805309736,0.8849557522123894
xgboost,profit_probability_only,strong_positive,37,0.25,0.023213639485137674,0.0180780209324451,0.918918918918919,0.6756756756756757,0.6756756756756757,0.22123893805309736,0.8849557522123894
xgboost,profit_probability_only,weak_or_uncertain,1,0.006756756756756757,0.104929233772572,0.104929233772572,1.0,1.0,1.0,0.008849557522123894,1.3097345132743363
