model_name,bucket_family,signal_bucket,observations,coverage_ratio,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
lightgbm,predicted_return_only,strong_or_moderate_positive,96,0.5714285714285714,0.09497180265196555,0.1018135889278141,0.875,0.8645833333333334,0.8645833333333334,0.6484375,1.1347656250000002
lightgbm,predicted_return_only,strong_positive,93,0.5535714285714286,0.09061873464844677,0.1008188331627433,0.8709677419354839,0.8602150537634409,0.8602150537634409,0.625,1.1290322580645162
lightgbm,predicted_return_only,weak_or_uncertain,5,0.02976190476190476,0.17499037687298302,0.204096213384139,1.0,1.0,1.0,0.0390625,1.3125
lightgbm,profit_probability_only,moderate_positive,6,0.03571428571428571,0.09212853775905783,0.08222155347814734,1.0,1.0,1.0,0.046875,1.3125
lightgbm,profit_probability_only,reject,66,0.39285714285714285,0.028470939285327464,0.0141026755326152,0.7121212121212122,0.5909090909090909,0.5909090909090909,0.3046875,0.7755681818181819
lightgbm,profit_probability_only,strong_or_moderate_positive,102,0.6071428571428571,0.10302195678364907,0.1131616476175725,0.8823529411764706,0.8725490196078431,0.8725490196078431,0.6953125,1.1452205882352942
lightgbm,profit_probability_only,strong_positive,96,0.5714285714285714,0.10370279547268602,0.1141613363751629,0.875,0.8645833333333334,0.8645833333333334,0.6484375,1.1347656250000002
lightgbm,profit_probability_only,weak_or_uncertain,0,0.0,,,,,,0.0,
xgboost,combined_signal,moderate_positive,4,0.023809523809523808,0.18645964015749064,0.1842868531302475,1.0,1.0,1.0,0.03125,1.3125
xgboost,combined_signal,reject,57,0.3392857142857143,0.023255630831926263,0.0137885751805646,0.7368421052631579,0.5964912280701754,0.5964912280701754,0.265625,0.7828947368421053
xgboost,combined_signal,strong_or_moderate_positive,102,0.6071428571428571,0.10425719692104338,0.11150352824121909,0.8823529411764706,0.8725490196078431,0.8725490196078431,0.6953125,1.1452205882352942
xgboost,combined_signal,strong_positive,98,0.5833333333333334,0.10090199515629042,0.10418459177959535,0.8775510204081632,0.8673469387755102,0.8673469387755102,0.6640625,1.1383928571428572
xgboost,combined_signal,weak_or_uncertain,9,0.05357142857142857,0.04750183793306645,0.0614878542510122,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0390625,0.7291666666666667
xgboost,predicted_return_only,moderate_positive,4,0.023809523809523808,0.18645964015749064,0.1842868531302475,1.0,1.0,1.0,0.03125,1.3125
xgboost,predicted_return_only,reject,65,0.3869047619047619,0.02602460991640589,0.0137885751805646,0.7076923076923077,0.5846153846153846,0.5846153846153846,0.296875,0.7673076923076924
xgboost,predicted_return_only,strong_or_moderate_positive,103,0.6130952380952381,0.10384196058444113,0.1104176668266923,0.883495145631068,0.8737864077669902,0.8737864077669902,0.703125,1.1468446601941749
xgboost,predicted_return_only,strong_positive,99,0.5892857142857143,0.1005038725208836,0.1038214406493067,0.8787878787878788,0.8686868686868687,0.8686868686868687,0.671875,1.1401515151515154
xgboost,predicted_return_only,weak_or_uncertain,0,0.0,,,,,,0.0,
xgboost,profit_probability_only,moderate_positive,3,0.017857142857142856,0.09259726736362356,0.120051085568327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.015625,0.875
xgboost,profit_probability_only,reject,57,0.3392857142857143,0.023255630831926263,0.0137885751805646,0.7368421052631579,0.5964912280701754,0.5964912280701754,0.265625,0.7828947368421053
xgboost,profit_probability_only,strong_or_moderate_positive,109,0.6488095238095238,0.10126221917082613,0.1104176668266923,0.8623853211009175,0.8532110091743119,0.8532110091743119,0.7265625,1.1198394495412844
xgboost,profit_probability_only,strong_positive,106,0.6309523809523809,0.10150745365593564,0.10935096966229485,0.8679245283018868,0.8584905660377359,0.8584905660377359,0.7109375,1.1267688679245285
xgboost,profit_probability_only,weak_or_uncertain,2,0.011904761904761904,0.012084368861987448,0.012084368861987448,0.5,0.5,0.5,0.0078125,0.65625
