step_size,ticker,horizon,model_name,observations,mae,rmse,mape,smape,correlation,directional_accuracy,precision,recall,f1,brier_score
2,DGC,long_6m,stacking_final,90,0.3587789351804432,0.3758504623062584,858.7106389640983,158.8490389944528,-0.5485052424772415,0.5111111111111111,0.0,0.0,0.0,
2,DGC,short_10d,cart,148,0.1339010832401962,0.1677866080196363,788.3391913053184,154.94287633383766,-0.1493191817094489,0.5675675675675675,0.56,0.4,0.4666666666666667,0.383050127027027
2,DGC,short_10d,stacking_final,148,0.06682536957296184,0.09944832832622995,160.79436359926817,166.60554281442543,0.0038085857557897977,0.4189189189189189,0.42727272727272725,0.6714285714285714,0.5222222222222223,
2,DGC,short_20d,cart,143,0.14726911877293028,0.16929245101621818,1071.1563857895349,151.42450261332291,0.013359241798755887,0.4965034965034965,0.4,0.2857142857142857,0.3333333333333333,0.3720256884615385
2,DGC,short_20d,stacking_final,143,0.10554775985727827,0.13635696672620135,545.0604545051641,168.94914071889937,-0.1354325069346013,0.5384615384615384,0.4745762711864407,0.4444444444444444,0.45901639344262296,
2,DGC,short_30d,cart,138,0.1268209367310567,0.1643698548989065,431.79156892327563,131.26640714129454,-0.0050664114695081275,0.5942028985507246,0.4925373134328358,0.6,0.5409836065573771,0.3533178124637681
2,DGC,short_30d,stacking_final,138,0.1161419858249522,0.14552580999794767,182.4186530338168,171.2804164995087,-0.21888387471444662,0.2971014492753623,0.2558139534883721,0.4,0.3120567375886525,
2,DGC,short_5d,cart,151,0.08467608147970569,0.10580308005510983,761.4082257844735,153.8060379513593,0.13186777082653273,0.4900662251655629,0.42857142857142855,0.3,0.35294117647058826,0.3406460003311258
2,DGC,short_5d,stacking_final,151,0.04955102152701277,0.07495766944589763,341.3937469491922,172.6304031762465,-0.019717895035621814,0.4105960264900662,0.38823529411764707,0.4714285714285714,0.4258064516129032,
2,FPT,long_3m,cart,122,0.10840541506546623,0.14469716852859973,242.30831629265248,122.12908103954051,0.006795709192831178,0.639344262295082,0.375,0.23684210526315788,0.2903225806451613,0.27466182286885243
2,FPT,long_3m,stacking_final,122,0.11463875665511014,0.13616162151851133,266.49208399823857,147.46310355684992,0.10153098642124479,0.5327868852459017,0.32075471698113206,0.4473684210526316,0.37362637362637363,
2,FPT,long_6m,cart,90,0.08206712314796756,0.09696766086820709,171.26086616862528,96.208228548846,0.22379080680302246,0.7666666666666667,0.0625,0.14285714285714285,0.08695652173913043,0.23333333333333334
2,FPT,long_6m,stacking_final,90,0.11472086674736962,0.14940880763001116,192.77864940162638,125.00284889548267,-0.07249547323687401,0.5555555555555556,0.0975609756097561,0.5714285714285714,0.16666666666666666,
2,FPT,short_10d,cart,148,0.06373287082832836,0.07819795101941489,337.7665399708987,144.55576790254207,0.2088031934225615,0.39864864864864863,0.3020833333333333,0.5686274509803921,0.3945578231292517,0.39165657905405404
2,FPT,short_10d,stacking_final,148,0.04989895271625735,0.06465327058457648,138.93316608659222,172.68456386571842,-0.17086253250470243,0.2972972972972973,0.2268041237113402,0.43137254901960786,0.2972972972972973,
2,FPT,short_20d,cart,143,0.08932265561544389,0.12302313875311098,819.3066969206853,141.27835598340033,0.09471540985749828,0.6293706293706294,0.47761194029850745,0.64,0.5470085470085471,0.2626024165034965
2,FPT,short_20d,stacking_final,143,0.07963708965304207,0.10086542598259154,439.42432043958786,159.85281900514357,-0.102111854526144,0.3776223776223776,0.29473684210526313,0.56,0.38620689655172413,
2,FPT,short_30d,cart,138,0.09355154661881337,0.13309247373775163,146.15790561935736,124.73570732578037,0.08163502963127789,0.6231884057971014,0.5151515151515151,0.6296296296296297,0.5666666666666667,0.2248561134057971
2,FPT,short_30d,stacking_final,138,0.08909803207247351,0.1120750793278334,145.96623423583063,151.11430727624474,0.07359885021675844,0.39855072463768115,0.3253012048192771,0.5,0.39416058394160586,
2,FPT,short_5d,cart,151,0.06462724481888812,0.07735445858010913,696.1977220191275,152.62036114603626,-0.026413324185377736,0.5033112582781457,0.38666666666666666,0.5,0.43609022556390975,0.3327598298013245
2,FPT,short_5d,stacking_final,151,0.03535554542384389,0.04711739853195577,132.53667422063046,171.25790543881988,-0.10177788179435608,0.41721854304635764,0.33695652173913043,0.5344827586206896,0.41333333333333333,
2,MSN,long_3m,cart,122,0.1737408162772872,0.20664387671633871,373.5294997458597,134.04857298149258,-0.050423095023727514,0.6557377049180327,0.5802469135802469,0.8545454545454545,0.6911764705882353,0.3207246733606557
2,MSN,long_3m,stacking_final,122,0.19676889287338165,0.23536237276076707,291.4915493478565,183.8078100168582,-0.6790822235307349,0.1557377049180328,0.2,0.2909090909090909,0.23703703703703705,
2,MSN,long_6m,cart,90,0.3616147205407499,0.38645383061214855,667.0841454928437,122.41639506693078,0.4440280201706145,0.8,0.8,1.0,0.8888888888888888,0.20002890477777777
2,MSN,long_6m,stacking_final,90,0.3044876973022086,0.3308172658734081,485.46840030184944,117.31402503921771,0.6407588208850914,0.7888888888888889,0.797752808988764,0.9861111111111112,0.8819875776397516,
2,MSN,short_10d,cart,148,0.058333827857276734,0.10746941465859058,167.718764498785,155.72154857953024,0.010923799873037226,0.5202702702702703,0.5584415584415584,0.5375,0.5477707006369427,0.3094641098648649
2,MSN,short_10d,stacking_final,148,0.0605007083008735,0.10808479237106783,168.69266568019535,172.01946083521884,-0.04371227231074556,0.3716216216216216,0.44144144144144143,0.6125,0.5130890052356021,
2,MSN,short_20d,cart,143,0.06514377483246031,0.08428203367649988,172.26888810673424,150.92965741180646,0.12633424530112775,0.5524475524475524,0.625,0.39473684210526316,0.4838709677419355,0.3511963502797203
2,MSN,short_20d,stacking_final,143,0.06867172130499731,0.08838369878882965,158.71353249259397,163.528105497378,-0.3509348678730212,0.35664335664335667,0.42592592592592593,0.6052631578947368,0.5,
2,MSN,short_30d,cart,138,0.08434667791123951,0.1034256440740551,236.51490349009302,137.2217254150127,0.19786448261112866,0.4420289855072464,0.5,0.5194805194805194,0.5095541401273885,0.36805816289855076
2,MSN,short_30d,stacking_final,138,0.09241321412302658,0.11376340613873463,172.12710961655492,163.58852632765826,-0.600682965944475,0.3333333333333333,0.42857142857142855,0.5844155844155844,0.4945054945054945,
2,MSN,short_5d,cart,151,0.03750969953825841,0.05419876330377872,126.18587920088471,161.20244889677943,0.005542724715892371,0.5298013245033113,0.5625,0.45569620253164556,0.5034965034965035,0.27403440483443703
2,MSN,short_5d,stacking_final,151,0.03826461107916954,0.054138320443586616,127.798520636409,174.75572165628503,-0.11290931530846621,0.423841059602649,0.46153846153846156,0.6075949367088608,0.5245901639344263,
2,MWG,long_3m,cart,122,0.40064488739665877,0.4203233797721527,1042.995394643394,194.20483704337647,0.04323059682213022,0.08196721311475409,0.2,0.018867924528301886,0.034482758620689655,0.8905278536885245
2,MWG,long_3m,stacking_final,122,0.21264980512384332,0.2591729957141679,564.988299651704,151.45668915162372,0.1680133377420728,0.45901639344262296,0.8448275862068966,0.46226415094339623,0.5975609756097561,
2,MWG,long_6m,cart,90,0.49883286330093984,0.5490266353674524,290.85484548444646,166.50477901772683,0.23296753182809668,0.26666666666666666,1.0,0.25,0.4,0.7268818597777778
2,MWG,long_6m,stacking_final,90,0.39566081734329545,0.47361657214652636,150.0265691875255,145.52695007292056,-0.1034995076380819,0.4666666666666667,0.9545454545454546,0.4772727272727273,0.6363636363636364,
2,MWG,short_10d,cart,148,0.07263139297736634,0.096291040988611,335.58687338725827,140.3512903712333,0.021696982867368157,0.49324324324324326,0.6065573770491803,0.42045454545454547,0.4966442953020134,0.3721880930405405
2,MWG,short_10d,stacking_final,148,0.05025653918405488,0.06282094889956724,125.06855203456317,169.07124158667136,-0.21197537002303005,0.4391891891891892,0.5225225225225225,0.6590909090909091,0.5829145728643216,
2,MWG,short_20d,cart,143,0.11433448150113383,0.1427220653522892,377.4570116220773,138.8072331556336,0.10527371750638186,0.44755244755244755,0.6229508196721312,0.40425531914893614,0.49032258064516127,0.4310705058041958
2,MWG,short_20d,stacking_final,143,0.06852052998101076,0.0849038756444814,160.1366808804834,165.66579947938723,-0.012107759273904221,0.5174825174825175,0.6666666666666666,0.5319148936170213,0.591715976331361,
2,MWG,short_30d,cart,138,0.18179128786801668,0.21922930592217998,746.4610022596531,162.09839036692622,-0.10611596943920472,0.4420289855072464,0.82,0.3761467889908257,0.5157232704402516,0.4926560092753623
2,MWG,short_30d,stacking_final,138,0.0803866268616205,0.09869467312891227,171.52006236682098,172.98638108386604,-0.3295751463885062,0.41304347826086957,0.6842105263157895,0.47706422018348627,0.5621621621621622,
2,MWG,short_5d,cart,151,0.040982472799574295,0.05799797217207164,182.1605516881831,138.59185159373655,-0.054116569599626234,0.4966887417218543,0.546875,0.4268292682926829,0.4794520547945205,0.39793605741721855
2,MWG,short_5d,stacking_final,151,0.03710382770456472,0.05077697897812762,104.33441968300289,171.2646517388375,-0.10565593594373852,0.4768211920529801,0.5142857142857142,0.6585365853658537,0.5775401069518716,
2,SSI,long_3m,cart,122,0.2277160108691142,0.27184131028230507,636.79508783835,126.98023914323066,0.5112452806040426,0.5491803278688525,0.4489795918367347,0.44,0.4444444444444444,0.41246713721311473
2,SSI,long_3m,stacking_final,122,0.30586996883526596,0.38803701640611893,307.1181124616096,187.73767121013648,-0.8288566020464622,0.11475409836065574,0.15476190476190477,0.26,0.19402985074626866,
2,SSI,long_6m,cart,90,0.4968698119001208,0.5242661638766337,465.42083461135917,180.32656602507055,0.6434158919709088,0.3333333333333333,0.625,0.4166666666666667,0.5,0.5706577784444444
2,SSI,long_6m,stacking_final,90,0.43530543143840167,0.4918458270334493,141.69782749202085,189.50035589324213,-0.524887364002663,0.07777777777777778,0.28,0.09722222222222222,0.14432989690721648,
2,SSI,short_10d,cart,148,0.07465191104161827,0.0956788438179151,231.25597439786648,146.73180779578567,0.06938832351501052,0.5945945945945946,0.6181818181818182,0.7906976744186046,0.6938775510204082,0.3351600509459459
2,SSI,short_10d,stacking_final,148,0.06474698544031095,0.0813898984496666,119.11544800123006,176.05998463302083,-0.12293348022931398,0.3918918918918919,0.48148148148148145,0.6046511627906976,0.5360824742268041,
2,SSI,short_20d,cart,143,0.1301974389610167,0.16540241829425012,388.0511895438028,130.71361207496702,0.22499745838268279,0.5034965034965035,0.625,0.4117647058823529,0.49645390070921985,0.45412016608391614
2,SSI,short_20d,stacking_final,143,0.10500325588342083,0.1380951726064741,188.27427437848013,174.1101569824478,0.029667341112233566,0.46853146853146854,0.5483870967741935,0.6,0.5730337078651685,
2,SSI,short_30d,cart,138,0.18759904711054556,0.23257767545146632,294.5076238011574,136.0245616044523,0.07425810159980048,0.5217391304347826,0.631578947368421,0.4444444444444444,0.5217391304347826,0.4338520489855072
2,SSI,short_30d,stacking_final,138,0.1652442310488322,0.20800768752499735,173.61457502090394,176.78851892942413,-0.2008599029923524,0.3333333333333333,0.44329896907216493,0.5308641975308642,0.48314606741573035,
2,SSI,short_5d,cart,151,0.0451445982933698,0.0606244722640595,206.22934937443276,141.052885680438,-0.05173719308396878,0.5629139072847682,0.6451612903225806,0.47619047619047616,0.547945205479452,0.2756973779470199
2,SSI,short_5d,stacking_final,151,0.03889269770989861,0.051439012630126124,108.53331385884044,178.66855232880695,-0.03488751815148012,0.45695364238410596,0.5096153846153846,0.6309523809523809,0.5638297872340425,
