step_size,ticker,horizon,model_name,total_return,cagr,sharpe,sortino,max_drawdown,turnover,win_rate,observations
2,DGC,short_20d,stacking_final,-0.9694936279495828,-0.9403962521884808,-2.2512187400976247,-1.720780531402486,-0.9720980325036123,9.0,0.4827586206896552,143
2,DGC,short_30d,cart,0.0993845623571703,0.07957296385020984,0.5467855948727776,0.5250334983219438,-0.7746553495065946,18.0,0.5,138
2,DGC,short_30d,stacking_final,-0.9993858237721923,-0.9974607868553647,-4.583623577339063,-5.054325865929719,-0.9994357243088076,3.0,0.2619047619047619,138
2,DGC,short_5d,cart,-0.7267587197577348,-0.6486886816324314,-1.7412391391909452,-1.117327996641616,-0.7217401135386631,18.0,0.42857142857142855,151
2,DGC,short_5d,stacking_final,-0.8003380315389715,-0.7272064086055386,-2.0654070306591255,-1.9046598318392212,-0.8003380315389715,12.0,0.38823529411764707,151
2,FPT,long_3m,cart,0.14169054616696064,0.11275814896285286,0.5280724471280837,0.663990522691833,-0.5102888749793648,8.0,0.375,122
2,FPT,long_3m,stacking_final,-0.9380030834452131,-0.8937574708931051,-3.5264713996577477,-3.352293016497269,-0.9380030834452131,1.0,0.32075471698113206,122
2,FPT,long_6m,cart,-0.8008282862596245,-0.728529128918359,-3.936350071298088,-2.7858796785944824,-0.8008282862596245,7.0,0.0625,90
2,FPT,long_6m,stacking_final,-0.9887972732273783,-0.9734718568244842,-6.512304659136648,-6.394494325372368,-0.9887972732273783,5.0,0.0975609756097561,90
2,FPT,short_10d,cart,-0.8685163322603253,-0.805919392417222,-2.713736126210174,-3.401348475532944,-0.8685163322603253,17.0,0.3020833333333333,148
2,FPT,short_10d,stacking_final,-0.9632888476293294,-0.9307772512950071,-4.6996567806749505,-5.693891452922559,-0.9632888476293294,9.0,0.2268041237113402,148
2,FPT,short_20d,cart,-0.3240769103540413,-0.27130765247837785,-0.1877338017624568,-0.15823028558835603,-0.8083435158471973,24.0,0.47761194029850745,143
2,FPT,short_20d,stacking_final,-0.991750189559729,-0.979282850509417,-4.150512962108318,-4.850167993248087,-0.991750189559729,7.0,0.29473684210526313,143
2,FPT,short_30d,cart,-0.6983928095673504,-0.6203794366363784,-1.051387426530065,-0.8619132802755681,-0.799537352977737,20.0,0.5151515151515151,138
2,FPT,short_30d,stacking_final,-0.9931418368771213,-0.9821559616515988,-4.223383493598488,-4.310168116402249,-0.9931418368771213,3.0,0.3253012048192771,138
2,FPT,short_5d,cart,-0.4763055353266108,-0.40639849050472043,-1.1219819624704213,-1.248870601118271,-0.49948416192795875,35.0,0.3918918918918919,151
2,FPT,short_5d,stacking_final,-0.7311418936344473,-0.653239663667076,-2.671424851634878,-3.1250971886505705,-0.7339715707315964,7.0,0.34065934065934067,151
2,MSN,long_3m,cart,201.62011349858082,71.41996067752554,4.382212216570112,12.110404443906626,-0.8533542406220719,5.0,0.5802469135802469,122
2,MSN,long_3m,stacking_final,-0.9058903553057615,-0.851252375655536,-1.9085999099468052,-3.738579666242392,-0.867535529933358,2.0,0.20253164556962025,122
2,MSN,long_6m,cart,51495.97683154736,6418.098904802286,9.997123894130302,29.313223943758437,-0.807848912046145,0.0,0.8,90
2,MSN,long_6m,stacking_final,42641.882205642905,5510.429744887337,9.79959917645035,28.826385883352835,-0.807848912046145,2.0,0.797752808988764,90
2,MSN,short_10d,cart,0.22075310413731564,0.17490244824128753,0.5962510166319387,0.5285177789466109,-0.6305827230740326,32.0,0.5584415584415584,148
2,MSN,short_10d,stacking_final,-0.5656186264206011,-0.490231864465718,-0.9568994096610015,-1.079782672518824,-0.6395324610153099,8.0,0.44545454545454544,148
2,MSN,short_20d,cart,1.1041323736401485,0.8241785014220335,1.8080936257036124,1.5180485839573947,-0.35788318374007566,17.0,0.6382978723404256,143
2,MSN,short_20d,stacking_final,-0.7822197850584762,-0.7082108828533581,-1.4895216824332715,-1.7431929475769508,-0.8317863859502743,6.0,0.4380952380952381,143
2,MSN,short_30d,cart,-0.4228882807150317,-0.3586722447352889,-0.185088310110066,-0.2490597390618675,-0.8727860204600357,15.0,0.5,138
2,MSN,short_30d,stacking_final,-0.8514627664935961,-0.7858191430654591,-1.852912754400983,-2.6018587624211933,-0.8908703938289585,4.0,0.42857142857142855,138
2,MSN,short_5d,cart,0.08465945382796658,0.06771850407172142,0.3767222123676674,0.3042783192277858,-0.2551673414540634,32.0,0.5625,151
2,MSN,short_5d,stacking_final,-0.26966555979083073,-0.22382654289905302,-0.46720856481380385,-0.6291790319146319,-0.4329201825907695,6.0,0.46153846153846156,151
2,MWG,long_3m,cart,-0.046467931451223854,-0.03763851608281665,-0.06249582610418232,-0.08754043096960037,-0.23341359527230066,7.0,0.2,122
2,MWG,long_3m,stacking_final,163.7415277796215,60.28994699764734,6.795506245499213,30.825978708540262,-0.21246251774386715,1.0,0.8448275862068966,122
2,MWG,long_6m,cart,618.3665771368327,179.34487641777832,5.691568401549109,1000000.0,0.0,9.0,1.0,90
2,MWG,long_6m,stacking_final,14311.778491010438,2280.0644194781576,8.534495868965438,113.19226736657644,-0.039081152683805076,13.0,0.9545454545454546,90
2,MWG,short_10d,cart,0.9968935836047073,0.7486760810137376,1.4721447319769345,1.2987656732067092,-0.5341778171524294,18.0,0.6166666666666667,148
2,MWG,short_10d,stacking_final,0.19635213101049587,0.15588852116600704,0.5595972281032319,0.6835587607083998,-0.5341778171524294,6.0,0.5321100917431193,148
2,MWG,short_20d,cart,1.8887191902712428,1.3565928661795805,1.7142831214862189,1.6730260253150557,-0.5990531012420484,19.0,0.6229508196721312,143
2,MWG,short_20d,stacking_final,6.458420958564188,4.071825816453412,2.959336402973818,3.3539948304868044,-0.5990531012420484,17.0,0.6666666666666666,143
2,MWG,short_30d,cart,9.556609990718188,5.7155991925953185,3.6755163694220636,4.144542304216583,-0.4494222511004512,17.0,0.82,138
2,MWG,short_30d,stacking_final,7.136140954867434,4.441098671226453,3.15575634586021,3.609151911793424,-0.4851143696099467,11.0,0.6842105263157895,138
2,MWG,short_5d,cart,-0.014324315761793938,-0.011565688079452241,0.16382381107023505,0.13539100429619857,-0.4190435231076508,19.0,0.5555555555555556,151
2,MWG,short_5d,stacking_final,0.3927382817174476,0.3061731431170569,0.8686458976175568,1.213611216288361,-0.37668577718314566,7.0,0.5192307692307693,151
2,SSI,long_3m,cart,56.22077613503425,25.127656195782773,3.1557843927266105,12.055798585974301,-0.8466085209782942,12.0,0.4489795918367347,122
2,SSI,long_3m,stacking_final,-0.9958427913861849,-0.9879756832912033,-4.6316565965220615,-7.372518428855632,-0.9947629939906188,2.0,0.15476190476190477,122
2,SSI,long_6m,cart,1042.1058596389887,273.81243328091546,4.608272878875788,11.514413645314502,-0.9348047371932805,4.0,0.625,90
2,SSI,long_6m,stacking_final,-0.877599534587388,-0.8168275721469712,-2.669830676431774,-2.0742362642312266,-0.9348047371932805,1.0,0.28,90
2,SSI,short_10d,cart,5.037900726987499,3.2757726160867753,2.3598332392095336,3.6412118300137974,-0.6756031089654269,22.0,0.6181818181818182,148
2,SSI,short_10d,stacking_final,-0.5131951344399728,-0.44106764556323574,-0.4342193427617338,-0.6361190117121582,-0.8094626134632154,8.0,0.48148148148148145,148
2,SSI,short_20d,cart,8.012094144390383,4.909775794000898,2.2778931912045453,4.39332958808972,-0.7863151341262246,13.0,0.6363636363636364,143
2,SSI,short_20d,stacking_final,4.701848744268553,3.0824187302453057,1.811741695813138,3.633786346861994,-0.8827839500315955,9.0,0.5543478260869565,143
2,SSI,short_30d,cart,87.43410890898024,36.41237069629838,3.331463539868081,9.189976070334227,-0.870642613745703,15.0,0.631578947368421,138
2,SSI,short_30d,stacking_final,-0.8878863841778752,-0.8293711481206002,-1.2755600309039232,-2.570688602259385,-0.9541751296589348,7.0,0.44329896907216493,138
2,SSI,short_5d,cart,0.8294732803685627,0.6274634826972039,1.7488879030585793,1.8688238327919047,-0.2336432015177311,50.0,0.6451612903225806,151
2,SSI,short_5d,stacking_final,0.6637192905284108,0.507491745443694,1.0922638334409214,1.7773185981500708,-0.5230010188113485,6.0,0.5096153846153846,151
