horizon,regime,model_name,signal_bucket,observations,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
20d,bull,cart,strong_or_moderate_positive,49,-0.011374352131583798,-0.0093867334167709,0.42857142857142855,0.3877551020408163,0.3877551020408163,0.6333333333333333,1.1374149659863946
20d,bull,cart,strong_positive,47,-0.015179877559718875,-0.0101415996938385,0.40425531914893614,0.3617021276595745,0.3617021276595745,0.5666666666666667,1.0609929078014186
20d,bull,cart,weak_or_uncertain,21,-0.00429768548329821,-0.0130965593784683,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.26666666666666666,1.1174603174603175
20d,bull,lightgbm,moderate_positive,2,0.020212631078611,0.020212631078611,0.5,0.5,0.5,0.03333333333333333,1.4666666666666668
20d,bull,lightgbm,reject,21,-0.06953772054762605,-0.0805218173639226,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.03333333333333333,0.13968253968253969
20d,bull,lightgbm,strong_or_moderate_positive,59,-0.0027114959564879595,-0.0065530799475752,0.4406779661016949,0.4406779661016949,0.4406779661016949,0.8666666666666667,1.2926553672316385
20d,bull,lightgbm,strong_positive,57,-0.0035158512910528346,-0.0071197411003235,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.8333333333333334,1.286549707602339
20d,bull,lightgbm,weak_or_uncertain,8,-0.01181830621361245,0.00539246131422605,0.625,0.375,0.375,0.1,1.1
20d,bull,xgboost,moderate_positive,5,-0.04192040787556658,-0.0376237623762376,0.2,0.2,0.2,0.03333333333333333,0.5866666666666668
20d,bull,xgboost,reject,8,-0.0746899387349109,-0.07966354586564835,0.0,0.0,0.0,0.0,0.0
20d,bull,xgboost,strong_or_moderate_positive,63,-0.004196749746941166,-0.0065530799475752,0.47619047619047616,0.4444444444444444,0.4444444444444444,0.9333333333333333,1.3037037037037038
20d,bull,xgboost,strong_positive,58,-0.0009447102530941462,0.0010165503923408,0.5,0.46551724137931033,0.46551724137931033,0.9,1.3655172413793104
20d,bull,xgboost,weak_or_uncertain,17,-0.05017071168854445,-0.0619389587073609,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.06666666666666667,0.34509803921568627
20d,sideway,cart,moderate_positive,0,,,,,,0.0,
20d,sideway,cart,reject,7,0.023013084435992127,0.023018509729473,1.0,0.7142857142857143,0.7142857142857143,0.1388888888888889,0.9523809523809524
20d,sideway,cart,strong_or_moderate_positive,31,0.03754473303081121,0.0303030303030302,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.6111111111111112,0.946236559139785
20d,sideway,cart,strong_positive,31,0.03754473303081121,0.0303030303030302,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.6111111111111112,0.946236559139785
20d,sideway,cart,weak_or_uncertain,10,0.051482858998691094,0.05107580246542235,0.9,0.9,0.9,0.25,1.2
20d,sideway,lightgbm,moderate_positive,2,0.10107719134478241,0.10107719134478241,1.0,1.0,1.0,0.05555555555555555,1.3333333333333333
20d,sideway,lightgbm,reject,6,0.0169791095413013,0.0178922340197844,0.8333333333333334,0.5,0.5,0.08333333333333333,0.6666666666666666
20d,sideway,lightgbm,strong_or_moderate_positive,37,0.04127326281616022,0.0347119645494831,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.7777777777777778,1.0090090090090091
20d,sideway,lightgbm,strong_positive,35,0.03785589547166752,0.0313778990450204,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7222222222222222,0.9904761904761905
20d,sideway,lightgbm,weak_or_uncertain,5,0.04216430470965346,0.023018509729473,1.0,1.0,1.0,0.1388888888888889,1.3333333333333333
20d,sideway,xgboost,moderate_positive,6,0.03338357129713777,0.027198204387246697,1.0,1.0,1.0,0.16666666666666666,1.3333333333333333
20d,sideway,xgboost,reject,1,0.0571569352057155,0.0571569352057155,1.0,1.0,1.0,0.027777777777777776,1.3333333333333333
20d,sideway,xgboost,strong_or_moderate_positive,37,0.03871726092043509,0.0313778990450204,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.7777777777777778,1.0090090090090091
20d,sideway,xgboost,strong_positive,31,0.0397495879442991,0.0406666666666666,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.6111111111111112,0.946236559139785
20d,sideway,xgboost,weak_or_uncertain,10,0.03501113157321894,0.0206126767586383,0.9,0.7,0.7,0.19444444444444445,0.9333333333333332
