slice_name,candidate_source,baseline,transaction_cost_bps,slippage_bps,row_count,gross_return,net_return,turnover,max_drawdown,profit_factor,win_rate,trade_count,average_trade_return,exposure,benchmark_comparison,status
confidence_random_forest_h1_t0.57,confidence_sweep,model_signal,15,20,2688,0.0792263138047351,-0.06491687070688301,0.2109375,-0.07167336327582852,1.0237116536276556,0.45584045584045585,567,0.00010369999107476293,0.2611607142857143,-0.08171674509967586,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,model_signal,20,5,2688,0.0792263138047351,-0.02580567622031682,0.2109375,-0.045604152352611727,1.1230818334743653,0.49145299145299143,567,0.0005125318999066717,0.2611607142857143,-0.043893157573101305,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,model_signal,20,10,2688,0.0792263138047351,-0.04556023986136992,0.2109375,-0.05403623723663764,1.0722911472077385,0.47435897435897434,567,0.0003081159454907174,0.2611607142857143,-0.06300384654330582,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,model_signal,20,15,2688,0.0792263138047351,-0.06491687070688301,0.2109375,-0.07167336327582852,1.0237116536276556,0.45584045584045585,567,0.00010369999107476293,0.2611607142857143,-0.08171674509967586,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,model_signal,20,20,2688,0.0792263138047351,-0.08388353143880045,0.2109375,-0.08898396179854462,0.9775730112005769,0.4472934472934473,567,-0.00010071596334119151,0.2611607142857143,-0.10003981591188471,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,5,5,2688,0.021308990862303645,0.020019959778340812,0.010044642857142858,-0.08681278303905005,0.9821832570805119,0.43005952380952384,27,-7.1074070807523e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,5,10,2688,0.021308990862303645,0.019375657888710762,0.010044642857142858,-0.08693293185710793,0.9809376019375281,0.43005952380952384,27,-7.609639223609442e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,5,15,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,5,20,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,10,5,2688,0.021308990862303645,0.019375657888710762,0.010044642857142858,-0.08693293185710793,0.9809376019375281,0.43005952380952384,27,-7.609639223609442e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,10,10,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,10,15,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,10,20,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,15,5,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,15,10,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,15,15,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,15,20,2688,0.021308990862303645,0.016799874392792846,0.010044642857142858,-0.087413453885409,0.9759787727067379,0.4289434523809524,27,-9.618567795038003e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,20,5,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,20,10,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,20,15,2688,0.021308990862303645,0.016799874392792846,0.010044642857142858,-0.087413453885409,0.9759787727067379,0.4289434523809524,27,-9.618567795038003e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,buy_and_hold,20,20,2688,0.021308990862303645,0.01615628447308426,0.010044642857142858,-0.08753356608150198,0.9747456248747964,0.4289434523809524,27,-0.00010120799937895148,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,5,5,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.020019959778340812,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,5,10,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.019375657888710762,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,5,15,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.01873149841761923,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,5,20,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.018087481352784485,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,10,5,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.019375657888710762,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,10,10,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.01873149841761923,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,10,15,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.018087481352784485,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,10,20,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.017443606681935897,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,15,5,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.01873149841761923,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,15,10,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.018087481352784485,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,15,15,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.017443606681935897,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,15,20,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.016799874392792846,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,20,5,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.018087481352784485,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,20,10,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.017443606681935897,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,20,15,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.016799874392792846,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,flat_no_trade,20,20,2688,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,-0.01615628447308426,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,5,5,2688,0.021308990862303645,0.020019959778340812,0.010044642857142858,-0.08681278303905005,0.9821832570805119,0.43005952380952384,27,-7.1074070807523e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,5,10,2688,0.021308990862303645,0.019375657888710762,0.010044642857142858,-0.08693293185710793,0.9809376019375281,0.43005952380952384,27,-7.609639223609442e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,5,15,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,5,20,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,10,5,2688,0.021308990862303645,0.019375657888710762,0.010044642857142858,-0.08693293185710793,0.9809376019375281,0.43005952380952384,27,-7.609639223609442e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,10,10,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,10,15,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,10,20,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,15,5,2688,0.021308990862303645,0.01873149841761923,0.010044642857142858,-0.08705307335077239,0.9796936868770613,0.43005952380952384,27,-8.111871366466578e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,15,10,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,15,15,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,15,20,2688,0.021308990862303645,0.016799874392792846,0.010044642857142858,-0.087413453885409,0.9759787727067379,0.4289434523809524,27,-9.618567795038003e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,20,5,2688,0.021308990862303645,0.018087481352784485,0.010044642857142858,-0.0871732075200442,0.9784530575310338,0.42931547619047616,27,-8.614103509323728e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,20,10,2688,0.021308990862303645,0.017443606681935897,0.010044642857142858,-0.08729333436492304,0.9772148185852474,0.42931547619047616,27,-9.116335652180861e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,20,15,2688,0.021308990862303645,0.016799874392792846,0.010044642857142858,-0.087413453885409,0.9759787727067379,0.4289434523809524,27,-9.618567795038003e-05,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,always_up,20,20,2688,0.021308990862303645,0.01615628447308426,0.010044642857142858,-0.08753356608150198,0.9747456248747964,0.4289434523809524,27,-0.00010120799937895148,1.0,0.0,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,5,5,2688,-0.0043167759917185355,-0.042630533969953865,0.19977678571428573,-0.04979491393471103,0.9209065086109477,0.4219242902208202,537,-0.0003150582503069035,0.47172619047619047,-0.06265049374829468,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,5,10,2688,-0.0043167759917185355,-0.06123487011464712,0.19977678571428573,-0.06704606455477002,0.895528488514993,0.415615141955836,537,-0.00042270809257819695,0.47172619047619047,-0.08061052800335788,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,5,15,2688,-0.0043167759917185355,-0.07948023667307957,0.19977678571428573,-0.08398641047320365,0.8710682026428729,0.4061514195583596,537,-0.0005303579348494903,0.47172619047619047,-0.0982117350906988,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,5,20,2688,-0.0043167759917185355,-0.09737351058813026,0.19977678571428573,-0.10062150828801486,0.8475263981563325,0.40141955835962145,537,-0.0006380077771207837,0.47172619047619047,-0.11546099194091475,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,10,5,2688,-0.0043167759917185355,-0.06123487011464712,0.19977678571428573,-0.06704606455477002,0.895528488514993,0.415615141955836,537,-0.00042270809257819695,0.47172619047619047,-0.08061052800335788,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,10,10,2688,-0.0043167759917185355,-0.07948023667307957,0.19977678571428573,-0.08398641047320365,0.8710682026428729,0.4061514195583596,537,-0.0005303579348494903,0.47172619047619047,-0.0982117350906988,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,10,15,2688,-0.0043167759917185355,-0.09737351058813026,0.19977678571428573,-0.10062150828801486,0.8475263981563325,0.40141955835962145,537,-0.0006380077771207837,0.47172619047619047,-0.11546099194091475,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,10,20,2688,-0.0043167759917185355,-0.11492143800118304,0.19977678571428573,-0.11695681602257768,0.8248389531459388,0.39668769716088326,537,-0.0007456576193920771,0.47172619047619047,-0.13236504468311894,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,15,5,2688,-0.0043167759917185355,-0.07948023667307957,0.19977678571428573,-0.08398641047320365,0.8710682026428729,0.4061514195583596,537,-0.0005303579348494903,0.47172619047619047,-0.0982117350906988,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,15,10,2688,-0.0043167759917185355,-0.09737351058813026,0.19977678571428573,-0.10062150828801486,0.8475263981563325,0.40141955835962145,537,-0.0006380077771207837,0.47172619047619047,-0.11546099194091475,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,15,15,2688,-0.0043167759917185355,-0.11492143800118304,0.19977678571428573,-0.11695681602257768,0.8248389531459388,0.39668769716088326,537,-0.0007456576193920771,0.47172619047619047,-0.13236504468311894,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,15,20,2688,-0.0043167759917185355,-0.1321306367221159,0.19977678571428573,-0.13299769486080215,0.8030789054772656,0.388801261829653,537,-0.0008533074616633703,0.47172619047619047,-0.14893051111490874,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,20,5,2688,-0.0043167759917185355,-0.09737351058813026,0.19977678571428573,-0.10062150828801486,0.8475263981563325,0.40141955835962145,537,-0.0006380077771207837,0.47172619047619047,-0.11546099194091475,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,20,10,2688,-0.0043167759917185355,-0.11492143800118304,0.19977678571428573,-0.11695681602257768,0.8248389531459388,0.39668769716088326,537,-0.0007456576193920771,0.47172619047619047,-0.13236504468311894,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,20,15,2688,-0.0043167759917185355,-0.1321306367221159,0.19977678571428573,-0.13299769486080215,0.8030789054772656,0.388801261829653,537,-0.0008533074616633703,0.47172619047619047,-0.14893051111490874,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,moving_average_signal,20,20,2688,-0.0043167759917185355,-0.14900759865298685,0.19977678571428573,-0.14900759865298685,0.7822224292710029,0.3840694006309148,537,-0.0009609573039346637,0.47172619047619047,-0.1651638831260711,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,5,5,2688,-0.009942551952817902,-0.10361998919146653,0.5122767857142857,-0.10361998919146653,0.798149343298106,0.3982608695652174,1377,-0.0009123780950833199,0.42782738095238093,-0.12363994896980735,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,5,10,2688,-0.009942551952817902,-0.1470981211272453,0.5122767857142857,-0.1470981211272453,0.7424723068439922,0.3826086956521739,1377,-0.0012132476603007112,0.42782738095238093,-0.16647377901595606,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,5,15,2688,-0.009942551952817902,-0.18847857479723318,0.5122767857142857,-0.18847857479723318,0.6917252794694123,0.3617391304347826,1377,-0.0015141172255181024,0.42782738095238093,-0.2072100732148524,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,5,20,2688,-0.009942551952817902,-0.22786201649088944,0.5122767857142857,-0.22786201649088944,0.6455299676715028,0.34956521739130436,1377,-0.0018149867907354938,0.42782738095238093,-0.24594949784367393,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,10,5,2688,-0.009942551952817902,-0.1470981211272453,0.5122767857142857,-0.1470981211272453,0.7424723068439922,0.3826086956521739,1377,-0.0012132476603007112,0.42782738095238093,-0.16647377901595606,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,10,10,2688,-0.009942551952817902,-0.18847857479723318,0.5122767857142857,-0.18847857479723318,0.6917252794694123,0.3617391304347826,1377,-0.0015141172255181024,0.42782738095238093,-0.2072100732148524,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,10,15,2688,-0.009942551952817902,-0.22786201649088944,0.5122767857142857,-0.22786201649088944,0.6455299676715028,0.34956521739130436,1377,-0.0018149867907354938,0.42782738095238093,-0.24594949784367393,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,10,20,2688,-0.009942551952817902,-0.2653443074888713,0.5122767857142857,-0.2653443074888713,0.6034303127189728,0.3356521739130435,1377,-0.002115856355952885,0.42782738095238093,-0.2827879141708072,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,15,5,2688,-0.009942551952817902,-0.18847857479723318,0.5122767857142857,-0.18847857479723318,0.6917252794694123,0.3617391304347826,1377,-0.0015141172255181024,0.42782738095238093,-0.2072100732148524,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,15,10,2688,-0.009942551952817902,-0.22786201649088944,0.5122767857142857,-0.22786201649088944,0.6455299676715028,0.34956521739130436,1377,-0.0018149867907354938,0.42782738095238093,-0.24594949784367393,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,15,15,2688,-0.009942551952817902,-0.2653443074888713,0.5122767857142857,-0.2653443074888713,0.6034303127189728,0.3356521739130435,1377,-0.002115856355952885,0.42782738095238093,-0.2827879141708072,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,15,20,2688,-0.009942551952817902,-0.3010167321796443,0.5122767857142857,-0.3010167321796443,0.5651132187147739,0.3217391304347826,1377,-0.002416725921170276,0.42782738095238093,-0.31781660657243715,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,20,5,2688,-0.009942551952817902,-0.22786201649088944,0.5122767857142857,-0.22786201649088944,0.6455299676715028,0.34956521739130436,1377,-0.0018149867907354938,0.42782738095238093,-0.24594949784367393,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,20,10,2688,-0.009942551952817902,-0.2653443074888713,0.5122767857142857,-0.2653443074888713,0.6034303127189728,0.3356521739130435,1377,-0.002115856355952885,0.42782738095238093,-0.2827879141708072,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,20,15,2688,-0.009942551952817902,-0.3010167321796443,0.5122767857142857,-0.3010167321796443,0.5651132187147739,0.3217391304347826,1377,-0.002416725921170276,0.42782738095238093,-0.31781660657243715,proxy_diagnostic
confidence_random_forest_h1_t0.57,confidence_sweep,previous_direction_signal,20,20,2688,-0.009942551952817902,-0.3349662154049854,0.5122767857142857,-0.3349662154049854,0.5303118110021462,0.30695652173913046,1377,-0.0027175954863876677,0.42782738095238093,-0.35112249987806965,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,5,5,1966,0.07216405799056957,0.03484500522652567,0.18209562563580875,-0.03259145964188048,1.3257790545329085,0.5540540540540541,358,0.001300192574134895,0.22583926754832145,0.04523452002976447,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,5,10,1966,0.07216405799056957,0.016671750502235128,0.18209562563580875,-0.034834233704760686,1.2689106843418319,0.5472972972972973,358,0.0010941114930538137,0.22583926754832145,0.027759559072485507,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,5,15,1966,0.07216405799056957,-0.0011847863160827643,0.18209562563580875,-0.037072131607271075,1.2137726126815493,0.5247747747747747,358,0.0008880304119727327,0.22583926754832145,0.010601093041194498,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,5,20,1966,0.07216405799056957,-0.018730082677093862,0.18209562563580875,-0.03930516326031663,1.1604750679307914,0.5135135135135135,358,0.0006819493308916517,0.22583926754832145,-0.0062463554830767265,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,10,5,1966,0.07216405799056957,0.016671750502235128,0.18209562563580875,-0.034834233704760686,1.2689106843418319,0.5472972972972973,358,0.0010941114930538137,0.22583926754832145,0.027759559072485507,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,10,10,1966,0.07216405799056957,-0.0011847863160827643,0.18209562563580875,-0.037072131607271075,1.2137726126815493,0.5247747747747747,358,0.0008880304119727327,0.22583926754832145,0.010601093041194498,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,10,15,1966,0.07216405799056957,-0.018730082677093862,0.18209562563580875,-0.03930516326031663,1.1604750679307914,0.5135135135135135,358,0.0006819493308916517,0.22583926754832145,-0.0062463554830767265,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,10,20,1966,0.07216405799056957,-0.03596952202836334,0.18209562563580875,-0.04388452066351611,1.1093935720150752,0.4864864864864865,358,0.00047586824981057056,0.22583926754832145,-0.022788169918191437,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,15,5,1966,0.07216405799056957,-0.0011847863160827643,0.18209562563580875,-0.037072131607271075,1.2137726126815493,0.5247747747747747,358,0.0008880304119727327,0.22583926754832145,0.010601093041194498,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,15,10,1966,0.07216405799056957,-0.018730082677093862,0.18209562563580875,-0.03930516326031663,1.1604750679307914,0.5135135135135135,358,0.0006819493308916517,0.22583926754832145,-0.0062463554830767265,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,15,15,1966,0.07216405799056957,-0.03596952202836334,0.18209562563580875,-0.04388452066351611,1.1093935720150752,0.4864864864864865,358,0.00047586824981057056,0.22583926754832145,-0.022788169918191437,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,15,20,1966,0.07216405799056957,-0.05290839541710124,0.18209562563580875,-0.059363881141197616,1.0603964883376817,0.46621621621621623,358,0.0002697871687294894,0.22583926754832145,-0.0390296412816622,proxy_diagnostic
confidence_random_forest_h1_t0.60,confidence_sweep,model_signal,20,5,1966,0.07216405799056957,-0.018730082677093862,0.18209562563580875,-0.03930516326031663,1.1604750679307914,0.5135135135135135,358,0.0006819493308916517,0.22583926754832145,-0.0062463554830767265,proxy_diagnostic
