slice_name,baseline,timestamp,gross_period_return,net_period_return,turnover_period,exposure,gross_equity,net_equity
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 09:00:00,-0.0002290122943442143,-0.000371869437201357,0.07142857142857142,0.21428571428571427,1.0308927312943836,0.9973191045403784
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 10:00:00,0.0011401908504069616,0.0006786523888685,0.23076923076923078,0.15384615384615385,1.0320681457543566,0.9979959375331389
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 11:00:00,-0.0027749410832135055,-0.0033631763773311527,0.29411764705882354,0.35294117647058826,1.0292042174560267,0.9946395011713549
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 13:00:00,0.0002697599136768,-0.00045751281359592726,0.36363636363636365,0.09090909090909091,1.0294818554968834,0.9941844408546603
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 14:00:00,0.005251071889463007,0.004717738556129673,0.26666666666666666,0.2,1.0348877387289952,0.9988747431231846
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 09:00:00,-0.000965037439771679,-0.0011755637555611526,0.10526315789473684,0.15789473684210525,1.0338890333151611,0.9977005021788236
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 10:00:00,0.0001700734284695857,-0.00011564085724470001,0.14285714285714285,0.21428571428571427,1.034064870367714,0.9975851272374782
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 11:00:00,-0.0016650428892619688,-0.002040042889261969,0.1875,0.25,1.0323431080082726,0.9955500107922238
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 13:00:00,0.0001492015968064,-0.00011746506986026669,0.13333333333333333,0.13333333333333333,1.0324971352484393,0.9954330684406568
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 14:00:00,-0.0003510453459352778,-0.0007954897903797222,0.2222222222222222,0.2222222222222222,1.0321346819344188,0.9946412115977059
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 09:00:00,-0.0003550303718685801,-0.00075503037186858,0.2,0.13333333333333333,1.0317682427744732,0.9938902272738376
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 10:00:00,-0.00048113763810529996,-0.00048113763810529996,0.0,0.14285714285714285,1.0312718202390727,0.9934120292773511
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 11:00:00,0.0007203880768634723,0.00016483252130791666,0.2777777777777778,0.3333333333333333,1.0320147361623782,0.9935757758868344
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 13:00:00,0.0007899674138441693,0.00048227510615186155,0.15384615384615385,0.07692307692307693,1.0328299941745533,0.9940549527496203
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 14:00:00,0.0009699404285098866,0.0007032737618432199,0.13333333333333333,0.26666666666666666,1.033831777741681,0.9947540455157196
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 09:00:00,-0.00039768553276339996,-0.0005226855327634,0.0625,0.125,1.033420637800362,0.9942341019674706
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 10:00:00,-0.00019622415247282665,-0.0008628908191394934,0.3333333333333333,0.3333333333333333,1.0332178557115619,0.9933761864888075
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 11:00:00,-0.0025529130341524265,-0.0029529130341524267,0.2,0.13333333333333333,1.0305801403805968,0.9904428329999081
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 13:00:00,0.0016414162833872385,0.001179877821848777,0.23076923076923078,0.3076923076923077,1.0322717514043531,0.9916114345323738
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 14:00:00,0.008382504300182511,0.00758250430018251,0.4,0.3,1.0409247737994571,0.9991303324988257
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 09:00:00,0.0006487086359967625,0.00039870863599676253,0.125,0.125,1.0416000306896438,0.9995286943908792
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 10:00:00,0.0004856614379662625,0.0002356614379662625,0.125,0.1875,1.0421058956583342,0.9997642447602878
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 11:00:00,0.0024718866385318476,0.0020909342575794665,0.19047619047619047,0.23809523809523808,1.0446818632977473,1.0018546860691602
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 13:00:00,-4.269173422792858e-05,-0.00018554887708507143,0.07142857142857142,0.14285714285714285,1.0446372640172867,1.0016687930571575
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 14:00:00,-0.00019859038392046663,-0.00019859038392046663,0.0,0.2222222222222222,1.044429809101968,1.0014698712669832
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 09:00:00,-0.0025145970295527746,-0.0026395970295527748,0.0625,0.25,1.0418034890064236,0.9988263943696003
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 10:00:00,0.0,0.0,0.0,0.0,1.0418034890064236,0.9988263943696003
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 11:00:00,0.0012053543759819154,0.0007438159144434539,0.23076923076923078,0.3076923076923077,1.043059231400811,0.9995693373374986
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 13:00:00,-0.0005324262398256,-0.0008482157135098105,0.15789473684210525,0.10526315789473684,1.0425038792963208,0.9987214869188265
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 14:00:00,0.0023356177147849564,0.0015856177147849562,0.375,0.375,1.0449387698245372,1.0003050774006215
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 09:00:00,0.003903104227537919,0.003778104227537919,0.0625,0.25,1.0490172747545576,1.0040843342423764
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 10:00:00,-0.0007480374168353563,-0.0008730374168353563,0.0625,0.25,1.0482325705821345,1.0032077310489247
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 11:00:00,0.002646351298953069,0.002396351298953069,0.125,0.3125,1.0510065622068994,1.0056117691983435
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 13:00:00,-0.0014644105424707525,-0.0016749368582602265,0.10526315789473684,0.2631578947368421,1.0494674571169977,1.0039274329810128
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 14:00:00,-0.0019504502583918355,-0.0021857443760388943,0.11764705882352941,0.17647058823529413,1.04742052304409,1.0017331042404234
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 09:00:00,0.0012303485987696454,0.0008667122351332817,0.18181818181818182,0.09090909090909091,1.04870921541694,1.0026013185782068
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 10:00:00,0.00038119670472610916,-0.00016425784072843631,0.2727272727272727,0.18181818181818182,1.0491089799140727,1.0024366334505055
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 11:00:00,0.002828124234580364,0.0022826696891258182,0.2727272727272727,0.5454545454545454,1.0520759904448838,1.0047248651689522
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 13:00:00,0.0009090909090909083,0.0007424242424242416,0.08333333333333333,0.08333333333333333,1.05303242316347,1.0054707972658201
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 14:00:00,0.0033748748191366356,0.0025177319619937785,0.42857142857142855,0.5,1.056586275772139,1.0080023032289476
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 09:00:00,-0.0014206929736944153,-0.0018822314352328767,0.23076923076923078,0.3076923076923077,1.0550851910740475,1.0061050096070228
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 10:00:00,-0.00041127643358127497,-0.000911276433581275,0.25,0.16666666666666666,1.054651259399538,1.00518816982206
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 11:00:00,-0.0004030616607274801,-0.0008030616607274798,0.2,0.4,1.0542261699114361,1.004380941741059
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 13:00:00,0.0012008401573806932,0.00106750682404736,0.06666666666666667,0.2,1.0554921270312274,1.0054531252503107
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 14:00:00,-0.0010651822913219713,-0.0010651822913219713,0.0,0.2857142857142857,1.054367835508884,1.0043821343865398
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 09:00:00,0.00081563004805725,0.00044063004805725003,0.1875,0.3125,1.05522780959723,1.0048246953346824
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 10:00:00,2.8859956926754558e-05,-0.0003347764067096091,0.18181818181818182,0.2727272727272727,1.055258263426363,1.0044883037338053
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 11:00:00,0.0007828367354947072,0.00035426530692327877,0.21428571428571427,0.35714285714285715,1.0560843583604076,1.0048441590910284
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 13:00:00,0.002204534916550307,0.0020616777736931643,0.07142857142857142,0.21428571428571427,1.0584125332032357,1.006915823959852
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 14:00:00,-0.0006491413639259714,-0.0010777127924974,0.21428571428571427,0.2857142857142857,1.0577254738478357,1.0058306578954024
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 09:00:00,0.0017663577335939177,0.0015310636159468589,0.11764705882352941,0.23529411764705882,1.0595937954185861,1.00737064861951
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 10:00:00,0.0008873288331126133,0.0006206621664459467,0.13333333333333333,0.26666666666666666,1.0605340035446482,1.0079958854686963
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 11:00:00,-0.00027151742417609094,-0.0004533356059942727,0.09090909090909091,0.18181818181818182,1.0602460500837547,1.0075389250431177
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 13:00:00,-0.00030769466653285,-0.0006410279998661834,0.16666666666666666,0.16666666666666666,1.0599198180289315,1.00689306438121
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 14:00:00,0.0024354089425756165,0.0016020756092422833,0.4166666666666667,0.5,1.0625011562321722,1.0085061832007702
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 09:00:00,0.0012975695973678428,0.0008689981687964143,0.21428571428571427,0.35714285714285715,1.0638798254296673,1.0093825732271915
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 10:00:00,0.0006925616498865125,0.0001925616498865125,0.25,0.125,1.0646166277968478,1.0095769416008589
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 11:00:00,-0.0007959975508669799,-0.00099599755086698,0.1,0.4,1.0637691955685094,1.0085714054396127
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 13:00:00,-0.0013786298992330118,-0.0016139240168800706,0.11764705882352941,0.35294117647058826,1.0623026515496157,1.006943647825635
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 14:00:00,0.0047073815789410375,0.004207381578941037,0.25,0.5625,1.0673033154827807,1.0111802439805282
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 09:00:00,-0.0007591442374051,-0.0013146997929606556,0.2777777777777778,0.05555555555555555,1.0664930783212685,1.0098508455231212
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 10:00:00,-0.0010821969931646533,-0.00134886365983132,0.13333333333333333,0.2,1.0653389227186782,1.0084886944157452
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 11:00:00,0.0016625027193072333,0.001218058274862789,0.2222222222222222,0.3333333333333333,1.0671100515746819,1.009717092415084
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 13:00:00,0.001506229230978514,0.0009348006595499427,0.2857142857142857,0.2857142857142857,1.0687173639270346,1.0106609766190324
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 14:00:00,0.0061339778508879466,0.005600644517554613,0.26666666666666666,0.4,1.0752728525662225,1.0163213294768403
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 09:00:00,-0.0010558645126094693,-0.0016712491279940846,0.3076923076923077,0.23076923076923078,1.0741375101198256,1.0146228033411904
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 10:00:00,-0.0002873207894250688,-0.0007873207894250688,0.25,0.1875,1.073828888082467,1.0138239697146951
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 11:00:00,-0.0009206200432915857,-0.0016349057575773,0.35714285714285715,0.5,1.0728402996850326,1.0121664630694387
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 13:00:00,-0.0023028776201260187,-0.0026778776201260186,0.1875,0.25,1.0703696797689186,1.0094560051501429
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 14:00:00,0.002421249054753533,0.0015879157214202,0.4166666666666667,0.25,1.072961311344296,1.011058936210803
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 09:00:00,-0.0002008838891120737,-0.0005166733627962843,0.15789473684210525,0.10526315789473684,1.0727457707032062,1.0105365489902456
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 10:00:00,-9.099181073702143e-05,-0.0002338489535941643,0.07142857142857142,0.07142857142857142,1.0726481596230695,1.0103002360756956
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 11:00:00,0.00012996944732647693,-0.00017772286036583077,0.15384615384615385,0.23076923076923078,1.0727875711115515,1.0101206826279119
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 13:00:00,-0.0016102567926971501,-0.0019435901260304838,0.16666666666666666,0.25,1.0710601076380482,1.0081574220430571
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 14:00:00,0.003990110074825824,0.0034901100748258246,0.25,0.5,1.0753337553642788,1.0116760024187401
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 09:00:00,0.0014255474772991842,0.0013202843194044472,0.05263157894736842,0.2631578947368421,1.076866694686493,1.0130117023810514
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 10:00:00,-0.0004935317129377785,-0.0006363888557949215,0.07142857142857142,0.14285714285714285,1.076335226822059,1.0123670330228662
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 11:00:00,-0.0029845357147079937,-0.0034845357147079937,0.25,0.375,1.07312286589661,1.0088394039399051
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 13:00:00,0.00023551577955722728,-0.0001281205840791364,0.18181818181818182,0.09090909090909091,1.0733756032649324,1.0087101508462302
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 14:00:00,0.0004638343305805466,0.00019716766391387995,0.13333333333333333,0.2,1.0738734717193343,1.0089090358702388
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 09:00:00,-0.0007949373778715,-0.0011478785543420883,0.17647058823529413,0.17647058823529413,1.07301980955756,1.0077509308246815
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 10:00:00,0.0015333886884377598,0.0010000553551044267,0.26666666666666666,0.2,1.0746651659960051,1.008758737539664
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 11:00:00,-0.0008640648451074923,-0.0011717571527998,0.15384615384615385,0.15384615384615385,1.0737365856058063,1.0075767172735026
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 13:00:00,-0.0009060542732715546,-0.0014515088187261,0.2727272727272727,0.18181818181818182,1.0727637219840502,1.006114210782837
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 14:00:00,-0.0007287117384188938,-0.0008537117384188938,0.0625,0.25,1.0719819864672904,1.0052552792709015
confidence_random_forest_h1_t0.57,model_signal,2026-04-28 09:00:00,-0.0007732352481318274,-0.0009550534299500092,0.09090909090909091,0.18181818181818182,1.0711530922099914,1.0042952067684585
confidence_random_forest_h1_t0.57,model_signal,2026-04-28 10:00:00,3.572974024480908e-05,-0.00032790662339155456,0.18181818181818182,0.18181818181818182,1.0711913642317386,1.0039658917183187
confidence_random_forest_h1_t0.57,model_signal,2026-04-28 11:00:00,-0.00046273620007326253,-0.0007127362000732625,0.125,0.25,1.0706956852103027,1.0032503288836523
