slice_name,baseline,timestamp,ticker,position,previous_position,turnover_event,gross_event_return,net_event_return
confidence_random_forest_h1_t0.57,model_signal,2026-03-18 14:00:00,HDB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-23 10:00:00,HDB,1,0.0,1.0,0.0020833333333334,8.333333333340005e-05
confidence_random_forest_h1_t0.57,model_signal,2026-03-24 09:00:00,HDB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-26 11:00:00,HDB,1,0.0,1.0,-0.0040567951318457,-0.0060567951318457
confidence_random_forest_h1_t0.57,model_signal,2026-03-27 14:00:00,HDB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 10:00:00,HDB,1,0.0,1.0,0.0058939096267192,0.0038939096267192
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 14:00:00,HDB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 11:00:00,HDB,1,0.0,1.0,0.0135922330097086,0.0115922330097086
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 14:00:00,HDB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 13:00:00,HDB,1,0.0,1.0,0.0076335877862594,0.0056335877862594
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 14:00:00,HDB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 09:00:00,LPB,1,0.0,1.0,0.008515815085158,0.006515815085158
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 13:00:00,LPB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 14:00:00,LPB,1,0.0,1.0,0.0036496350364962,0.0016496350364962001
confidence_random_forest_h1_t0.57,model_signal,2026-03-23 11:00:00,LPB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-24 11:00:00,LPB,1,0.0,1.0,0.0121359223300971,0.0101359223300971
confidence_random_forest_h1_t0.57,model_signal,2026-03-24 13:00:00,LPB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 11:00:00,LPB,1,0.0,1.0,-0.0021459227467811,-0.0041459227467811
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 09:00:00,LPB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 14:00:00,LPB,1,0.0,1.0,0.0097826086956522,0.007782608695652201
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 09:00:00,LPB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 10:00:00,LPB,1,0.0,1.0,0.0108932461873638,0.0088932461873638
confidence_random_forest_h1_t0.57,model_signal,2026-04-29 13:00:00,LPB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 10:00:00,MBB,1,0.0,1.0,0.0019047619047618,-9.523809523820002e-05
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 11:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 09:00:00,MBB,1,0.0,1.0,0.0019157088122603,-8.42911877397001e-05
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 10:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-23 09:00:00,MBB,1,0.0,1.0,0.0059880239520957,0.0039880239520957
confidence_random_forest_h1_t0.57,model_signal,2026-03-25 10:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-27 14:00:00,MBB,1,0.0,1.0,-0.017208413001912,-0.019208413001912
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 09:00:00,MBB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 13:00:00,MBB,1,0.0,1.0,-0.0134099616858237,-0.0154099616858237
confidence_random_forest_h1_t0.57,model_signal,2026-04-01 11:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 10:00:00,MBB,1,0.0,1.0,0.0019607843137254,-3.921568627460008e-05
confidence_random_forest_h1_t0.57,model_signal,2026-04-07 11:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 09:00:00,MBB,1,0.0,1.0,0.0019047619047618,-9.523809523820002e-05
confidence_random_forest_h1_t0.57,model_signal,2026-04-08 11:00:00,MBB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 14:00:00,MBB,1,0.0,1.0,0.0132075471698114,0.0112075471698114
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 11:00:00,MBB,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 14:00:00,MBB,1,0.0,1.0,-0.0149812734082396,-0.0169812734082396
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 09:00:00,MBB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-08 10:00:00,MBB,1,0.0,1.0,-0.0038167938931297,-0.0058167938931297
confidence_random_forest_h1_t0.57,model_signal,2026-05-11 09:00:00,MBB,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 09:00:00,MSN,1,0.0,1.0,0.0067750677506774,0.0047750677506774
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 11:00:00,MSN,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-18 11:00:00,MSN,1,0.0,1.0,0.0107671601615073,0.0087671601615073
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 10:00:00,MSN,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-25 14:00:00,MSN,1,0.0,1.0,-0.0122950819672131,-0.0142950819672131
confidence_random_forest_h1_t0.57,model_signal,2026-03-26 09:00:00,MSN,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-27 09:00:00,MSN,1,0.0,1.0,-0.00547195622435,-0.0074719562243500005
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 09:00:00,MSN,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 11:00:00,MSN,1,0.0,1.0,0.0274725274725273,0.025472527472527297
confidence_random_forest_h1_t0.57,model_signal,2026-04-01 09:00:00,MSN,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 14:00:00,MSN,1,0.0,1.0,0.0075187969924812,0.0055187969924812
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 10:00:00,MSN,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 11:00:00,MSN,1,0.0,1.0,0.001254705144291,-0.000745294855709
confidence_random_forest_h1_t0.57,model_signal,2026-04-22 09:00:00,MSN,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-29 14:00:00,MSN,1,0.0,1.0,-0.0013020833333332,-0.0033020833333332
confidence_random_forest_h1_t0.57,model_signal,2026-05-04 09:00:00,MSN,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-17 11:00:00,MWG,1,0.0,1.0,-0.0156438026474127,-0.0176438026474127
confidence_random_forest_h1_t0.57,model_signal,2026-03-18 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-18 13:00:00,MWG,1,0.0,1.0,0.0035971223021582,0.0015971223021581998
confidence_random_forest_h1_t0.57,model_signal,2026-03-19 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-19 11:00:00,MWG,1,0.0,1.0,-0.0024449877750611,-0.0044449877750611
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 11:00:00,MWG,1,0.0,1.0,-0.0024783147459728,-0.0044783147459728
confidence_random_forest_h1_t0.57,model_signal,2026-03-25 09:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-25 13:00:00,MWG,1,0.0,1.0,0.0114942528735633,0.0094942528735633
confidence_random_forest_h1_t0.57,model_signal,2026-03-26 09:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-26 11:00:00,MWG,1,0.0,1.0,0.0012853470437019,-0.0007146529562981
confidence_random_forest_h1_t0.57,model_signal,2026-03-27 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 11:00:00,MWG,1,0.0,1.0,0.0176991150442478,0.0156991150442478
confidence_random_forest_h1_t0.57,model_signal,2026-03-30 14:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-31 11:00:00,MWG,1,0.0,1.0,-0.0024479804161566,-0.0044479804161565994
confidence_random_forest_h1_t0.57,model_signal,2026-03-31 14:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-01 11:00:00,MWG,1,0.0,1.0,-0.0036407766990292,-0.0056407766990292
confidence_random_forest_h1_t0.57,model_signal,2026-04-01 14:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 11:00:00,MWG,1,0.0,1.0,-0.0074349442379183,-0.0094349442379183
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 13:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 11:00:00,MWG,1,0.0,1.0,-0.0025062656641604,-0.0045062656641604
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-06 11:00:00,MWG,1,0.0,1.0,0.0038560411311052,0.0018560411311052002
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 11:00:00,MWG,1,0.0,1.0,0.0037128712871286,0.0017128712871286
confidence_random_forest_h1_t0.57,model_signal,2026-04-09 14:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 11:00:00,MWG,1,0.0,1.0,0.0100125156445556,0.0080125156445556
confidence_random_forest_h1_t0.57,model_signal,2026-04-14 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 10:00:00,MWG,1,0.0,1.0,-0.0024570024570025,-0.0044570024570025
confidence_random_forest_h1_t0.57,model_signal,2026-04-20 09:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 11:00:00,MWG,1,0.0,1.0,-0.0081871345029239,-0.010187134502923901
confidence_random_forest_h1_t0.57,model_signal,2026-04-23 14:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 11:00:00,MWG,1,0.0,1.0,-0.004739336492891,-0.006739336492891
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 11:00:00,MWG,1,0.0,1.0,-0.0035377358490565,-0.005537735849056501
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 14:00:00,MWG,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-06 11:00:00,MWG,1,0.0,1.0,0.0058616647127784,0.0038616647127783996
confidence_random_forest_h1_t0.57,model_signal,2026-05-07 09:00:00,MWG,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-07 11:00:00,MWG,1,0.0,1.0,-0.0023068050749711,-0.0043068050749711
confidence_random_forest_h1_t0.57,model_signal,2026-03-16 11:00:00,PLX,1,0.0,1.0,-0.0152505446623092,-0.0172505446623092
confidence_random_forest_h1_t0.57,model_signal,2026-03-17 13:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-20 14:00:00,PLX,1,0.0,1.0,-0.0257009345794391,-0.027700934579439097
confidence_random_forest_h1_t0.57,model_signal,2026-03-24 14:00:00,PLX,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-31 09:00:00,PLX,1,0.0,1.0,-0.004830917874396,-0.006830917874396
confidence_random_forest_h1_t0.57,model_signal,2026-04-01 10:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 11:00:00,PLX,1,0.0,1.0,-0.0159509202453987,-0.017950920245398697
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 13:00:00,PLX,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-02 14:00:00,PLX,1,0.0,1.0,0.0173267326732673,0.0153267326732673
confidence_random_forest_h1_t0.57,model_signal,2026-04-03 09:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 09:00:00,PLX,1,0.0,1.0,0.0314465408805031,0.0294465408805031
confidence_random_forest_h1_t0.57,model_signal,2026-04-10 10:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-13 14:00:00,PLX,1,0.0,1.0,0.0012285012285011,-0.0007714987714988999
confidence_random_forest_h1_t0.57,model_signal,2026-04-15 13:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-16 09:00:00,PLX,1,0.0,1.0,0.0012562814070353,-0.0007437185929647001
confidence_random_forest_h1_t0.57,model_signal,2026-04-17 10:00:00,PLX,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-21 09:00:00,PLX,1,0.0,1.0,0.0050697084917616,0.0030697084917616
confidence_random_forest_h1_t0.57,model_signal,2026-04-24 09:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-04-29 09:00:00,PLX,1,0.0,1.0,0.0080971659919029,0.0060971659919029
confidence_random_forest_h1_t0.57,model_signal,2026-05-04 09:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-04 10:00:00,PLX,1,0.0,1.0,0.0025510204081631,0.0005510204081630998
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 13:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-05 14:00:00,PLX,1,0.0,1.0,-0.0063694267515923,-0.0083694267515923
confidence_random_forest_h1_t0.57,model_signal,2026-05-06 09:00:00,PLX,0,1.0,1.0,0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-06 14:00:00,PLX,1,0.0,1.0,-0.0192307692307692,-0.0212307692307692
confidence_random_forest_h1_t0.57,model_signal,2026-05-08 13:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-05-11 11:00:00,PLX,1,0.0,1.0,0.0271002710027099,0.025100271002709902
confidence_random_forest_h1_t0.57,model_signal,2026-05-11 13:00:00,PLX,0,1.0,1.0,-0.0,-0.002
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 09:00:00,SAB,1,0.0,1.0,0.003393665158371,0.001393665158371
confidence_random_forest_h1_t0.57,model_signal,2026-03-13 11:00:00,SAB,0,1.0,1.0,-0.0,-0.002
