horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate
20d,bear,lightgbm,combined_weighted_linear,combined_score,1,,,12,12,0.016811702714702382,0.5833333333333334,0.5833333333333334,0.3684210526315789,1.473684210526316
20d,bear,lightgbm,combined_weighted_linear,combined_score,3,,,12,36,-0.0026485653403388355,0.4722222222222222,0.4722222222222222,0.8947368421052632,1.1929824561403508
20d,bear,lightgbm,combined_weighted_linear,combined_score,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.5,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.55,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.6,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.0,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.5,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.55,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.6,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.005,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.5,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.55,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.6,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.01,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.5,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.55,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.6,1,1,0.0541044776119403,1.0,1.0,1.0,2.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,1,0.02,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.0,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.005,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.01,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.5,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.55,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.6,1,2,-0.14476481929044518,0.5,0.5,1.0,1.0
20d,bear,lightgbm,combined_weighted_linear_gated,combined_score,5,0.02,0.65,1,1,0.0541044776119403,1.0,1.0,1.0,1.0
20d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,1,,,12,12,0.040312030086460594,0.5833333333333334,0.5833333333333334,0.3684210526315789,1.473684210526316
20d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,12,36,-0.01140900817799847,0.5,0.5,0.9473684210526315,1.2631578947368423
20d,bear,lightgbm,predicted_profit_probability,predicted_profit_probability,5,,,12,48,-0.030038071589685054,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,lightgbm,predicted_return,predicted_return,1,,,12,12,0.02004780380828225,0.6666666666666666,0.6666666666666666,0.42105263157894735,1.6842105263157894
20d,bear,lightgbm,predicted_return,predicted_return,3,,,12,36,-0.022423168270077037,0.3888888888888889,0.3888888888888889,0.7368421052631579,0.9824561403508772
20d,bear,lightgbm,predicted_return,predicted_return,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,xgboost,combined_rank_based,rank_based_joint_score,1,,,12,12,-0.011499659208894822,0.5833333333333334,0.5833333333333334,0.3684210526315789,1.473684210526316
20d,bear,xgboost,combined_rank_based,rank_based_joint_score,3,,,12,36,0.004973974997984981,0.5277777777777778,0.5277777777777778,1.0,1.3333333333333335
20d,bear,xgboost,combined_rank_based,rank_based_joint_score,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,xgboost,combined_weighted_linear,combined_score,1,,,12,12,-0.012737406508808983,0.5833333333333334,0.5833333333333334,0.3684210526315789,1.473684210526316
20d,bear,xgboost,combined_weighted_linear,combined_score,3,,,12,36,-0.00026876310216099905,0.5,0.5,0.9473684210526315,1.2631578947368423
20d,bear,xgboost,combined_weighted_linear,combined_score,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.0,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.005,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.01,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,1,0.02,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.0,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.005,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.01,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.5,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.55,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,combined_weighted_linear_gated,combined_score,5,0.02,0.6,1,1,-0.3436341161928307,0.0,0.0,,
20d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,1,,,12,12,-0.017466924957839625,0.5,0.5,0.3157894736842105,1.2631578947368423
20d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.01136178311989715,0.5277777777777778,0.5277777777777778,1.0,1.3333333333333335
20d,bear,xgboost,predicted_profit_probability,predicted_profit_probability,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bear,xgboost,predicted_return,predicted_return,1,,,12,12,-0.0164234927777905,0.5,0.5,0.3157894736842105,1.2631578947368423
20d,bear,xgboost,predicted_return,predicted_return,3,,,12,36,-0.02307689022710392,0.3888888888888889,0.3888888888888889,0.7368421052631579,0.9824561403508772
20d,bear,xgboost,predicted_return,predicted_return,5,,,12,48,-0.03003807158968505,0.3958333333333333,0.3958333333333333,1.0,1.0
20d,bull,cart,combined_rank_based,rank_based_joint_score,1,,,28,28,-0.0014897062136126926,0.4642857142857143,0.4642857142857143,0.21311475409836064,0.8524590163934427
20d,bull,cart,combined_rank_based,rank_based_joint_score,3,,,28,84,-0.005001222266731017,0.4642857142857143,0.4642857142857143,0.639344262295082,0.8524590163934427
20d,bull,cart,combined_rank_based,rank_based_joint_score,5,,,28,112,0.005830494945645451,0.5446428571428571,0.5446428571428571,1.0,1.0
20d,bull,cart,combined_weighted_linear,combined_score,1,,,28,28,0.007212595360560586,0.5714285714285714,0.5714285714285714,0.26229508196721313,1.0491803278688525
20d,bull,cart,combined_weighted_linear,combined_score,3,,,28,84,-0.005087521488156664,0.4880952380952381,0.4880952380952381,0.6721311475409836,0.8961748633879782
20d,bull,cart,combined_weighted_linear,combined_score,5,,,28,112,0.005830494945645452,0.5446428571428571,0.5446428571428571,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.0,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.005,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.5,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.55,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.01,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.5,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.55,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,1,0.02,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.0,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.5,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.55,11,11,-0.013349573373180828,0.45454545454545453,0.45454545454545453,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.005,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.5,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.55,10,10,-0.009739475765443959,0.5,0.5,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.01,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.5,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.55,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,combined_weighted_linear_gated,combined_score,5,0.02,0.6,5,5,-0.02901751902400087,0.6,0.6,1.0,1.0
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,1,,,28,28,-0.03703107593708917,0.5,0.5,0.22950819672131148,0.918032786885246
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,3,,,28,84,-0.0018841599601167784,0.5,0.5,0.6885245901639344,0.918032786885246
20d,bull,cart,predicted_profit_probability,predicted_profit_probability,5,,,28,112,0.00583049494564545,0.5446428571428571,0.5446428571428571,1.0,1.0
20d,bull,cart,predicted_return,predicted_return,1,,,28,28,0.029065308214759795,0.7142857142857143,0.7142857142857143,0.32786885245901637,1.3114754098360657
20d,bull,cart,predicted_return,predicted_return,3,,,28,84,0.00224930029061828,0.5476190476190477,0.5476190476190477,0.7540983606557377,1.0054644808743172
20d,bull,cart,predicted_return,predicted_return,5,,,28,112,0.005830494945645452,0.5446428571428571,0.5446428571428571,1.0,1.0
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,1,,,28,28,-0.019677597283981448,0.6071428571428571,0.6071428571428571,0.2786885245901639,1.1147540983606556
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,3,,,28,84,-0.003187827925650709,0.47619047619047616,0.47619047619047616,0.6557377049180327,0.8743169398907105
20d,bull,lightgbm,combined_rank_based,rank_based_joint_score,5,,,28,112,0.005830494945645452,0.5446428571428571,0.5446428571428571,1.0,1.0
20d,bull,lightgbm,combined_weighted_linear,combined_score,1,,,28,28,-0.020277824278917705,0.6071428571428571,0.6071428571428571,0.2786885245901639,1.1147540983606556
20d,bull,lightgbm,combined_weighted_linear,combined_score,3,,,28,84,-0.004804829998730436,0.47619047619047616,0.47619047619047616,0.6557377049180327,0.8743169398907105
20d,bull,lightgbm,combined_weighted_linear,combined_score,5,,,28,112,0.005830494945645451,0.5446428571428571,0.5446428571428571,1.0,1.0
