horizon,regime,model_name,signal_bucket,observations,avg_actual_return,median_actual_return,hit_rate,realized_profit_rate,positive_precision,recall_of_profitable_cases,lift_vs_base_rate
20d,sideway,lightgbm,moderate_positive,1,0.0480769230769231,0.0480769230769231,1.0,1.0,1.0,0.02702702702702703,2.7027027027027026
20d,sideway,lightgbm,reject,83,-0.05562700109465576,-0.0292887029288703,0.3614457831325301,0.3253012048192771,0.3253012048192771,0.7297297297297297,0.8791924454575057
20d,sideway,lightgbm,strong_or_moderate_positive,8,-0.10958503577579604,-0.11855559631547655,0.25,0.25,0.25,0.05405405405405406,0.6756756756756757
20d,sideway,lightgbm,strong_positive,7,-0.1321081727547559,-0.1443018280824581,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02702702702702703,0.3861003861003861
20d,sideway,lightgbm,weak_or_uncertain,9,0.034418238578637704,0.0354166666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.21621621621621623,2.4024024024024024
20d,sideway,xgboost,moderate_positive,2,-0.08790015898784265,-0.08790015898784265,0.5,0.5,0.5,0.02702702702702703,1.3513513513513513
20d,sideway,xgboost,reject,72,-0.05520889063076665,-0.031872459456947,0.3888888888888889,0.3611111111111111,0.3611111111111111,0.7027027027027027,0.975975975975976
20d,sideway,xgboost,strong_or_moderate_positive,7,-0.1321081727547559,-0.1443018280824581,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02702702702702703,0.3861003861003861
20d,sideway,xgboost,strong_positive,5,-0.1497913782615212,-0.1443018280824581,0.0,0.0,0.0,0.0,0.0
20d,sideway,xgboost,weak_or_uncertain,21,-0.013531423578884089,0.0021276595744681,0.5238095238095238,0.47619047619047616,0.47619047619047616,0.2702702702702703,1.287001287001287
