horizon,ticker,model_name,strategy_type,threshold,prediction_date,entry_date,exit_date,target_date,trade_id,predicted_return,actual_forward_return,entry_price,exit_price,gross_trade_return,net_trade_return,holding_sessions,round_trip_cost_bps,entry_index,exit_index
5d,ACB,momentum_continuation,benchmark,0.005,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_ACB_momentum_continuation_0.0050_163,0.0347826086956521,-0.0126050420168067,23.3,23.5,0.008583690987124415,0.0015482292662376551,5,70.0,55,59
5d,ACB,momentum_continuation,benchmark,0.01,2026-01-07,2026-01-08,2026-01-14,2026-01-14,5d_ACB_momentum_continuation_0.0100_7,0.0270833333333333,0.0,24.75,24.65,-0.004040404040404066,-0.010987805307685616,5,70.0,3,7
5d,ACB,momentum_continuation,benchmark,0.01,2026-01-15,2026-01-16,2026-01-22,2026-01-22,5d_ACB_momentum_continuation_0.0100_25,0.0142566191446027,-0.0020080321285139,25.0,24.85,-0.005999999999999894,-0.012933731938216342,5,70.0,9,13
5d,ACB,momentum_continuation,benchmark,0.01,2026-02-12,2026-02-13,2026-02-26,2026-02-26,5d_ACB_momentum_continuation_0.0100_85,0.0170575692963752,0.0251572327044025,23.85,24.45,0.02515723270440251,0.01800616082704254,5,70.0,29,33
5d,ACB,momentum_continuation,benchmark,0.01,2026-02-26,2026-02-27,2026-03-05,2026-03-05,5d_ACB_momentum_continuation_0.0100_100,0.0251572327044025,-0.0368098159509201,24.45,23.55,-0.036809815950920144,-0.04352863138524343,5,70.0,34,38
5d,ACB,momentum_continuation,benchmark,0.01,2026-03-16,2026-03-17,2026-03-23,2026-03-23,5d_ACB_momentum_continuation_0.0100_136,0.0806451612903225,-0.0405117270788912,23.5,22.5,-0.04255319148936165,-0.049231943516839904,5,70.0,46,50
5d,ACB,momentum_continuation,benchmark,0.01,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_ACB_momentum_continuation_0.0100_163,0.0347826086956521,-0.0126050420168067,23.3,23.5,0.008583690987124415,0.0015482292662376551,5,70.0,55,59
5d,ACB,momentum_continuation,benchmark,0.02,2026-01-07,2026-01-08,2026-01-14,2026-01-14,5d_ACB_momentum_continuation_0.0200_7,0.0270833333333333,0.0,24.75,24.65,-0.004040404040404066,-0.010987805307685616,5,70.0,3,7
5d,ACB,momentum_continuation,benchmark,0.02,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_ACB_momentum_continuation_0.0200_88,0.0369565217391305,0.029350104821803,24.0,24.55,0.022916666666666696,0.01578122404916127,5,70.0,30,34
5d,ACB,momentum_continuation,benchmark,0.02,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_ACB_momentum_continuation_0.0200_103,0.029350104821803,-0.0509164969450102,24.0,23.3,-0.029166666666666674,-0.03593879754193652,5,70.0,35,39
5d,ACB,momentum_continuation,benchmark,0.02,2026-03-16,2026-03-17,2026-03-23,2026-03-23,5d_ACB_momentum_continuation_0.0200_136,0.0806451612903225,-0.0405117270788912,23.5,22.5,-0.04255319148936165,-0.049231943516839904,5,70.0,46,50
5d,ACB,momentum_continuation,benchmark,0.02,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_ACB_momentum_continuation_0.0200_163,0.0347826086956521,-0.0126050420168067,23.3,23.5,0.008583690987124415,0.0015482292662376551,5,70.0,55,59
5d,ACB,xgboost,model,0.0,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_ACB_xgboost_0.0000_1,0.0003448498609941,0.0625,24.05,25.5,0.06029106029106024,0.05289490939715158,5,70.0,1,5
5d,ACB,xgboost,model,0.0,2026-01-30,2026-02-02,2026-02-06,2026-02-06,5d_ACB_xgboost_0.0000_20,0.0067878174595534,-0.045643153526971,24.05,23.0,-0.04365904365904372,-0.05033008172021636,5,70.0,20,24
5d,ACB,xgboost,model,0.0,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_ACB_xgboost_0.0000_32,0.0005730614066123,-0.0208333333333333,24.1,23.5,-0.024896265560165998,-0.03169818498326393,5,70.0,32,36
5d,ACB,xgboost,model,0.0,2026-03-03,2026-03-04,2026-03-10,2026-03-10,5d_ACB_xgboost_0.0000_37,0.0010657045058906,-0.0148936170212766,23.5,23.15,-0.014893617021276673,-0.021765310773993463,5,70.0,37,41
5d,ACB,xgboost,model,0.005,2026-01-30,2026-02-02,2026-02-06,2026-02-06,5d_ACB_xgboost_0.0050_20,0.0067878174595534,-0.045643153526971,24.05,23.0,-0.04365904365904372,-0.05033008172021636,5,70.0,20,24
5d,DGC,buy_and_hold,benchmark,,2026-01-05,2026-01-05,2026-04-10,2026-04-10,5d_DGC_buy_and_hold,,,68.6,54.0,-0.2128279883381924,-0.21831897397011324,65,70.0,0,64
5d,DGC,cart,model,0.0,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_cart_0.0000_44,0.0246528181228318,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,cart,model,0.005,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_cart_0.0050_44,0.0246528181228318,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,cart,model,0.01,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_cart_0.0100_44,0.0246528181228318,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,cart,model,0.02,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_cart_0.0200_44,0.0246528181228318,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,lightgbm,model,0.0,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_lightgbm_0.0000_1,0.0365532191355585,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,lightgbm,model,0.0,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_lightgbm_0.0000_6,0.0280396902244554,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,lightgbm,model,0.0,2026-01-20,2026-01-21,2026-01-27,2026-01-27,5d_DGC_lightgbm_0.0000_12,0.0172085216500673,0.0465116279069768,64.3,67.5,0.04976671850699854,0.0424439810585191,5,70.0,12,16
5d,DGC,lightgbm,model,0.0,2026-03-02,2026-03-03,2026-03-09,2026-03-09,5d_DGC_lightgbm_0.0000_36,0.0046152388006549,-0.0571049136786188,76.9,71.0,-0.07672301690507155,-0.08316341439551944,5,70.0,36,40
5d,DGC,lightgbm,model,0.0,2026-03-17,2026-03-18,2026-03-24,2026-03-24,5d_DGC_lightgbm_0.0000_47,0.0424074190123612,-0.2369186046511627,64.0,52.5,-0.1796875,-0.1854096599402093,5,70.0,47,51
5d,DGC,lightgbm,model,0.0,2026-03-24,2026-03-25,2026-03-31,2026-03-31,5d_DGC_lightgbm_0.0000_52,0.0144991405483279,-0.0438095238095237,52.5,50.2,-0.04380952380952374,-0.05047951218354796,5,70.0,52,56
5d,DGC,lightgbm,model,0.0,2026-03-31,2026-04-01,2026-04-07,2026-04-07,5d_DGC_lightgbm_0.0000_57,0.0432378669850411,0.0796812749003983,50.6,54.2,0.07114624505928857,0.06367437289644351,5,70.0,57,61
5d,DGC,lightgbm,model,0.005,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_lightgbm_0.0050_1,0.0365532191355585,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,lightgbm,model,0.005,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_lightgbm_0.0050_6,0.0280396902244554,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,lightgbm,model,0.005,2026-01-20,2026-01-21,2026-01-27,2026-01-27,5d_DGC_lightgbm_0.0050_12,0.0172085216500673,0.0465116279069768,64.3,67.5,0.04976671850699854,0.0424439810585191,5,70.0,12,16
5d,DGC,lightgbm,model,0.005,2026-03-03,2026-03-04,2026-03-10,2026-03-10,5d_DGC_lightgbm_0.0050_37,0.0090994895887497,0.0284552845528456,73.5,75.9,0.032653061224489965,0.025449701554762783,5,70.0,37,41
5d,DGC,lightgbm,model,0.005,2026-03-17,2026-03-18,2026-03-24,2026-03-24,5d_DGC_lightgbm_0.0050_47,0.0424074190123612,-0.2369186046511627,64.0,52.5,-0.1796875,-0.1854096599402093,5,70.0,47,51
5d,DGC,lightgbm,model,0.005,2026-03-24,2026-03-25,2026-03-31,2026-03-31,5d_DGC_lightgbm_0.0050_52,0.0144991405483279,-0.0438095238095237,52.5,50.2,-0.04380952380952374,-0.05047951218354796,5,70.0,52,56
5d,DGC,lightgbm,model,0.005,2026-03-31,2026-04-01,2026-04-07,2026-04-07,5d_DGC_lightgbm_0.0050_57,0.0432378669850411,0.0796812749003983,50.6,54.2,0.07114624505928857,0.06367437289644351,5,70.0,57,61
5d,DGC,lightgbm,model,0.01,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_lightgbm_0.0100_1,0.0365532191355585,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,lightgbm,model,0.01,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_lightgbm_0.0100_6,0.0280396902244554,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,lightgbm,model,0.01,2026-01-20,2026-01-21,2026-01-27,2026-01-27,5d_DGC_lightgbm_0.0100_12,0.0172085216500673,0.0465116279069768,64.3,67.5,0.04976671850699854,0.0424439810585191,5,70.0,12,16
5d,DGC,lightgbm,model,0.01,2026-03-17,2026-03-18,2026-03-24,2026-03-24,5d_DGC_lightgbm_0.0100_47,0.0424074190123612,-0.2369186046511627,64.0,52.5,-0.1796875,-0.1854096599402093,5,70.0,47,51
5d,DGC,lightgbm,model,0.01,2026-03-24,2026-03-25,2026-03-31,2026-03-31,5d_DGC_lightgbm_0.0100_52,0.0144991405483279,-0.0438095238095237,52.5,50.2,-0.04380952380952374,-0.05047951218354796,5,70.0,52,56
5d,DGC,lightgbm,model,0.01,2026-03-31,2026-04-01,2026-04-07,2026-04-07,5d_DGC_lightgbm_0.0100_57,0.0432378669850411,0.0796812749003983,50.6,54.2,0.07114624505928857,0.06367437289644351,5,70.0,57,61
5d,DGC,lightgbm,model,0.02,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_lightgbm_0.0200_1,0.0365532191355585,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,lightgbm,model,0.02,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_lightgbm_0.0200_6,0.0280396902244554,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,lightgbm,model,0.02,2026-03-17,2026-03-18,2026-03-24,2026-03-24,5d_DGC_lightgbm_0.0200_47,0.0424074190123612,-0.2369186046511627,64.0,52.5,-0.1796875,-0.1854096599402093,5,70.0,47,51
5d,DGC,lightgbm,model,0.02,2026-03-26,2026-03-27,2026-04-02,2026-04-02,5d_DGC_lightgbm_0.0200_54,0.0313258202517593,0.0325047801147229,52.7,54.0,0.024667931688804545,0.017520272972490147,5,70.0,54,58
5d,DGC,momentum_continuation,benchmark,0.0,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_momentum_continuation_0.0000_1,0.0139318885448918,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,momentum_continuation,benchmark,0.0,2026-01-13,2026-01-14,2026-01-20,2026-01-20,5d_DGC_momentum_continuation_0.0000_19,0.0015873015873015,0.0221870047543581,63.1,64.5,0.022187004754358197,0.015056651955872358,5,70.0,7,11
5d,DGC,momentum_continuation,benchmark,0.0,2026-01-20,2026-01-21,2026-01-27,2026-01-27,5d_DGC_momentum_continuation_0.0000_34,0.0221870047543581,0.0465116279069768,64.3,67.5,0.04976671850699854,0.0424439810585191,5,70.0,12,16
5d,DGC,momentum_continuation,benchmark,0.0,2026-01-27,2026-01-28,2026-02-03,2026-02-03,5d_DGC_momentum_continuation_0.0000_49,0.0465116279069768,0.0059259259259261,67.7,67.9,0.002954209748892156,-0.004041983044573039,5,70.0,17,21
5d,DGC,momentum_continuation,benchmark,0.0,2026-02-03,2026-02-04,2026-02-10,2026-02-10,5d_DGC_momentum_continuation_0.0000_64,0.0059259259259261,0.0014727540500736,68.0,68.0,0.0,-0.006975585450921473,5,70.0,22,26
5d,DGC,momentum_continuation,benchmark,0.0,2026-02-10,2026-02-11,2026-02-24,2026-02-24,5d_DGC_momentum_continuation_0.0000_79,0.0014727540500736,0.1044117647058822,68.0,75.1,0.1044117647058822,0.09670784606817295,5,70.0,27,31
5d,DGC,momentum_continuation,benchmark,0.0,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_DGC_momentum_continuation_0.0000_94,0.1044117647058822,-0.0173102529960053,76.6,73.8,-0.036553524804177506,-0.04327412801929542,5,70.0,32,36
5d,DGC,momentum_continuation,benchmark,0.0,2026-03-10,2026-03-11,2026-03-17,2026-03-17,5d_DGC_momentum_continuation_0.0000_124,0.0284552845528456,-0.0935441370223979,77.4,68.8,-0.11111111111111116,-0.11731163151193047,5,70.0,42,46
5d,DGC,momentum_continuation,benchmark,0.0,2026-04-02,2026-04-03,2026-04-09,2026-04-09,5d_DGC_momentum_continuation_0.0000_175,0.0325047801147229,-0.0166666666666666,56.9,53.1,-0.06678383128295251,-0.07329356041201995,5,70.0,59,63
5d,DGC,momentum_continuation,benchmark,0.005,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_momentum_continuation_0.0050_1,0.0139318885448918,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,momentum_continuation,benchmark,0.005,2026-01-15,2026-01-16,2026-01-22,2026-01-22,5d_DGC_momentum_continuation_0.0050_25,0.071656050955414,0.0965824665676078,68.0,73.8,0.08529411764705874,0.07772355579002865,5,70.0,9,13
5d,DGC,momentum_continuation,benchmark,0.005,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_momentum_continuation_0.0050_40,0.0965824665676078,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,momentum_continuation,benchmark,0.005,2026-02-03,2026-02-04,2026-02-10,2026-02-10,5d_DGC_momentum_continuation_0.0050_64,0.0059259259259261,0.0014727540500736,68.0,68.0,0.0,-0.006975585450921473,5,70.0,22,26
5d,DGC,momentum_continuation,benchmark,0.005,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_DGC_momentum_continuation_0.0050_88,0.0474732006125575,0.0789473684210524,69.1,73.8,0.06801736613603482,0.06056731973548457,5,70.0,30,34
5d,DGC,momentum_continuation,benchmark,0.005,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_DGC_momentum_continuation_0.0050_103,0.0789473684210524,-0.0094850948509485,73.0,73.1,0.001369863013698458,-0.005615278033731186,5,70.0,35,39
5d,DGC,momentum_continuation,benchmark,0.005,2026-03-10,2026-03-11,2026-03-17,2026-03-17,5d_DGC_momentum_continuation_0.0050_124,0.0284552845528456,-0.0935441370223979,77.4,68.8,-0.11111111111111116,-0.11731163151193047,5,70.0,42,46
5d,DGC,momentum_continuation,benchmark,0.005,2026-04-02,2026-04-03,2026-04-09,2026-04-09,5d_DGC_momentum_continuation_0.0050_175,0.0325047801147229,-0.0166666666666666,56.9,53.1,-0.06678383128295251,-0.07329356041201995,5,70.0,59,63
5d,DGC,momentum_continuation,benchmark,0.01,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_momentum_continuation_0.0100_1,0.0139318885448918,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,momentum_continuation,benchmark,0.01,2026-01-15,2026-01-16,2026-01-22,2026-01-22,5d_DGC_momentum_continuation_0.0100_25,0.071656050955414,0.0965824665676078,68.0,73.8,0.08529411764705874,0.07772355579002865,5,70.0,9,13
5d,DGC,momentum_continuation,benchmark,0.01,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_momentum_continuation_0.0100_40,0.0965824665676078,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,momentum_continuation,benchmark,0.01,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_DGC_momentum_continuation_0.0100_88,0.0474732006125575,0.0789473684210524,69.1,73.8,0.06801736613603482,0.06056731973548457,5,70.0,30,34
5d,DGC,momentum_continuation,benchmark,0.01,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_DGC_momentum_continuation_0.0100_103,0.0789473684210524,-0.0094850948509485,73.0,73.1,0.001369863013698458,-0.005615278033731186,5,70.0,35,39
5d,DGC,momentum_continuation,benchmark,0.01,2026-03-10,2026-03-11,2026-03-17,2026-03-17,5d_DGC_momentum_continuation_0.0100_124,0.0284552845528456,-0.0935441370223979,77.4,68.8,-0.11111111111111116,-0.11731163151193047,5,70.0,42,46
5d,DGC,momentum_continuation,benchmark,0.01,2026-04-02,2026-04-03,2026-04-09,2026-04-09,5d_DGC_momentum_continuation_0.0100_175,0.0325047801147229,-0.0166666666666666,56.9,53.1,-0.06678383128295251,-0.07329356041201995,5,70.0,59,63
5d,DGC,momentum_continuation,benchmark,0.02,2026-01-06,2026-01-07,2026-01-13,2026-01-13,5d_DGC_momentum_continuation_0.0200_4,0.0344827586206897,0.0015873015873015,63.2,63.1,-0.0015822784810126667,-0.008546826613182956,5,70.0,2,6
5d,DGC,momentum_continuation,benchmark,0.02,2026-01-15,2026-01-16,2026-01-22,2026-01-22,5d_DGC_momentum_continuation_0.0200_25,0.071656050955414,0.0965824665676078,68.0,73.8,0.08529411764705874,0.07772355579002865,5,70.0,9,13
5d,DGC,momentum_continuation,benchmark,0.02,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_momentum_continuation_0.0200_40,0.0965824665676078,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,momentum_continuation,benchmark,0.02,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_DGC_momentum_continuation_0.0200_88,0.0474732006125575,0.0789473684210524,69.1,73.8,0.06801736613603482,0.06056731973548457,5,70.0,30,34
5d,DGC,momentum_continuation,benchmark,0.02,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_DGC_momentum_continuation_0.0200_103,0.0789473684210524,-0.0094850948509485,73.0,73.1,0.001369863013698458,-0.005615278033731186,5,70.0,35,39
5d,DGC,momentum_continuation,benchmark,0.02,2026-03-10,2026-03-11,2026-03-17,2026-03-17,5d_DGC_momentum_continuation_0.0200_124,0.0284552845528456,-0.0935441370223979,77.4,68.8,-0.11111111111111116,-0.11731163151193047,5,70.0,42,46
5d,DGC,momentum_continuation,benchmark,0.02,2026-04-02,2026-04-03,2026-04-09,2026-04-09,5d_DGC_momentum_continuation_0.0200_175,0.0325047801147229,-0.0166666666666666,56.9,53.1,-0.06678383128295251,-0.07329356041201995,5,70.0,59,63
5d,DGC,xgboost,model,0.0,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_xgboost_0.0000_1,0.0684500560164451,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,xgboost,model,0.0,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_xgboost_0.0000_6,0.0174103584140539,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,xgboost,model,0.0,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_xgboost_0.0000_14,0.0138169983401894,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,xgboost,model,0.0,2026-01-30,2026-02-02,2026-02-06,2026-02-06,5d_DGC_xgboost_0.0000_20,0.0046102590858936,-0.0481049562682215,69.0,65.3,-0.05362318840579716,-0.06022472072384333,5,70.0,20,24
5d,DGC,xgboost,model,0.0,2026-02-06,2026-02-09,2026-02-13,2026-02-13,5d_DGC_xgboost_0.0000_25,0.0021923824679106,0.0474732006125575,65.8,68.4,0.03951367781155035,0.032262461324573666,5,70.0,25,29
5d,DGC,xgboost,model,0.0,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_DGC_xgboost_0.0000_32,0.0314049310982227,-0.0173102529960053,76.6,73.8,-0.036553524804177506,-0.04327412801929542,5,70.0,32,36
