horizon,ticker,model_name,strategy_type,threshold,date,daily_return,equity_curve,drawdown,position,active_trade_count,scope
5d,ACB,buy_and_hold,benchmark,,2026-03-30,-0.0021008403361344463,0.9861318717820957,-0.06862745098039236,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-03-31,-0.008421052631578885,0.9778276033881412,-0.0764705882352944,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-01,0.010615711252653925,0.9882079388805843,-0.06666666666666687,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-02,-0.008403361344537785,0.9799036704866299,-0.07450980392156892,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-03,-0.00423728813559332,0.9757515362896525,-0.07843137254902,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-06,-0.010638297872340385,0.9653712007972094,-0.08823529411764741,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-07,-0.0021505376344086446,0.9632951336987208,-0.0901960784313729,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-08,0.03879310344827602,1.0006643414715162,-0.054901960784313864,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-09,-0.010373443983402453,0.9902840059790731,-0.06470588235294128,1.0,1,
5d,ACB,buy_and_hold,benchmark,,2026-04-10,-0.0034999999999999476,0.9868180119581463,-0.06797941176470601,1.0,1,
5d,ACB,cart,model,0.0,2026-01-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.0,2026-01-06,-0.005559543676135759,0.9944404563238642,-0.005559543676135759,1.0,1,
5d,ACB,cart,model,0.0,2026-01-07,0.027083333333333348,1.0213732186826356,0.0,1.0,1,
5d,ACB,cart,model,0.0,2026-01-08,-0.0040567951318457585,1.0172297167812863,-0.0040567951318457585,1.0,1,
5d,ACB,cart,model,0.0,2026-01-09,0.0,1.0172297167812863,-0.0040567951318457585,1.0,1,
5d,ACB,cart,model,0.0,2026-01-12,0.035061099796334094,1.0528949093971516,0.0,1.0,1,
5d,ACB,cart,model,0.0,2026-01-13,-0.03450762797136098,1.0165620035707348,-0.03450762797136109,1.0,1,
5d,ACB,cart,model,0.0,2026-01-14,-0.010040160642570295,1.0063555577517516,-0.04420132648570474,1.0,1,
5d,ACB,cart,model,0.0,2026-01-15,0.010141987829614507,1.0165620035707348,-0.03450762797136109,1.0,1,
5d,ACB,cart,model,0.0,2026-01-16,-0.00200803212851397,1.0145207144069381,-0.03644636767422982,1.0,1,
5d,ACB,cart,model,0.0,2026-01-19,0.006525150905432708,1.0211406151651308,-0.030159034817826336,1.0,1,
5d,ACB,cart,model,0.0,2026-01-20,-0.005472876803697124,1.0155520383790806,-0.03546685493944701,1.0,1,
5d,ACB,cart,model,0.0,2026-01-21,-0.007984031936127733,1.0074438384718625,-0.0431677183730641,1.0,1,
5d,ACB,cart,model,0.0,2026-01-22,0.0,1.0074438384718625,-0.0431677183730641,1.0,1,
5d,ACB,cart,model,0.0,2026-01-23,0.008048289738430636,1.0155520383790808,-0.03546685493944679,1.0,1,
5d,ACB,cart,model,0.0,2026-01-26,-0.013445109780439113,1.0018978297353254,-0.048435108961658146,1.0,1,
5d,ACB,cart,model,0.0,2026-01-27,0.0005630699057361799,1.0024619682518716,-0.047899311408159395,1.0,1,
5d,ACB,cart,model,0.0,2026-01-28,-0.03238866396761142,0.9699935644218514,-0.07873658067429201,1.0,1,
5d,ACB,cart,model,0.0,2026-01-29,-0.004184100418409997,0.9659350139430989,-0.08259123933255852,1.0,1,
5d,ACB,cart,model,0.0,2026-01-30,0.012605042016806678,0.9781106653793564,-0.07102726335775889,1.0,1,
5d,ACB,cart,model,0.0,2026-02-02,-0.01797199170124486,0.9605320686182596,-0.08772275367137594,1.0,1,
5d,ACB,cart,model,0.0,2026-02-03,-0.007674818806446493,0.9531601590338332,-0.09472431623819211,1.0,1,
5d,ACB,cart,model,0.0,2026-02-04,-0.00421940928270037,0.9491383862109057,-0.09854404486165957,1.0,1,
5d,ACB,cart,model,0.0,2026-02-05,-0.006355932203389925,0.9431057269765143,-0.10427363779686094,1.0,1,
5d,ACB,cart,model,0.0,2026-02-06,-0.019189765458422103,0.9250077492733403,-0.12146241660246482,1.0,1,
5d,ACB,cart,model,0.0,2026-02-09,-0.005666304347826001,0.91976637384186,-0.12644047793099888,1.0,1,
5d,ACB,cart,model,0.0,2026-02-10,-0.007801698384658162,0.912590634008795,-0.1332557258432273,1.0,1,
5d,ACB,cart,model,0.0,2026-02-11,0.02826086956521734,0.9383812388829565,-0.1087607789648839,1.0,1,
5d,ACB,cart,model,0.0,2026-02-12,0.008456659619450413,0.9463168096134679,-0.10122387223308582,1.0,1,
5d,ACB,cart,model,0.0,2026-02-13,0.0,0.9463168096134679,-0.10122387223308582,1.0,1,
5d,ACB,cart,model,0.0,2026-02-23,0.004856394129979069,0.9509124970127752,-0.09685906112203324,1.0,1,
5d,ACB,cart,model,0.0,2026-02-24,-0.007622698149836626,0.9436639780811394,-0.10374343188586,1.0,1,
5d,ACB,cart,model,0.0,2026-02-25,0.018750000000000044,0.9613576776701609,-0.08693862123371976,1.0,1,
5d,ACB,cart,model,0.0,2026-02-26,0.0,0.9613576776701609,-0.08693862123371976,1.0,1,
5d,ACB,cart,model,0.0,2026-02-27,0.004089979550102374,0.9652896109121658,-0.08320421886657736,1.0,1,
5d,ACB,cart,model,0.0,2026-03-02,-0.027854378818737202,0.9384020684200269,-0.1087409958536878,1.0,1,
5d,ACB,cart,model,0.0,2026-03-03,-0.02221140413562972,0.9175588408366389,-0.12853710978430044,1.0,1,
5d,ACB,cart,model,0.0,2026-03-04,-0.012765957446808529,0.9058453237195754,-0.13966216795726683,1.0,1,
5d,ACB,cart,model,0.0,2026-03-05,0.015086206896551824,0.9195110936894828,-0.12668293342213932,1.0,1,
5d,ACB,cart,model,0.0,2026-03-06,-0.010615711252653925,0.9097498294252633,-0.13595381523294459,1.0,1,
5d,ACB,cart,model,0.0,2026-03-09,-0.07192918454935626,0.8443122660507881,-0.19810395271622128,1.0,1,
5d,ACB,cart,model,0.0,2026-03-10,0.0,0.8443122660507881,-0.19810395271622128,0.0,0,
5d,ACB,cart,model,0.0,2026-03-11,0.002997102332724655,0.8468427563129169,-0.19570058820230452,1.0,1,
5d,ACB,cart,model,0.0,2026-03-12,-0.0021551724137931494,0.8450176641656908,-0.19743399210704093,1.0,1,
5d,ACB,cart,model,0.0,2026-03-13,0.012958963282937441,0.8559682170490476,-0.1870335686786223,1.0,1,
5d,ACB,cart,model,0.0,2026-03-16,0.0,0.8559682170490476,-0.1870335686786223,1.0,1,
5d,ACB,cart,model,0.0,2026-03-17,0.009248400852878591,0.863884554237641,-0.179514929241828,1.0,1,
5d,ACB,cart,model,0.0,2026-03-18,-0.0034877927254609586,0.8608715039737329,-0.18237661110296766,1.0,1,
5d,ACB,cart,model,0.0,2026-03-19,-0.0063157894736841635,0.855434420790741,-0.18754054829600153,1.0,1,
5d,ACB,cart,model,0.0,2026-03-20,-0.025423728813559365,0.8336860880587729,-0.20819629706813714,1.0,1,
5d,ACB,cart,model,0.0,2026-03-23,-0.021739130434782594,0.8155624774487995,-0.2254094210449168,1.0,1,
5d,ACB,cart,model,0.0,2026-03-24,0.0230733333333335,0.834380222345135,-0.2075370344198264,1.0,1,
5d,ACB,cart,model,0.0,2026-03-25,0.0,0.834380222345135,-0.2075370344198264,0.0,0,
5d,ACB,cart,model,0.0,2026-03-26,0.0,0.834380222345135,-0.2075370344198264,0.0,0,
5d,ACB,cart,model,0.0,2026-03-27,0.0,0.834380222345135,-0.2075370344198264,0.0,0,
5d,ACB,cart,model,0.0,2026-03-30,0.0,0.834380222345135,-0.2075370344198264,0.0,0,
5d,ACB,cart,model,0.0,2026-03-31,-0.007701374997234778,0.827954347362579,-0.21364008888917996,1.0,1,
5d,ACB,cart,model,0.0,2026-04-01,0.010615711252653925,0.8367436716445597,-0.20529231913216495,1.0,1,
5d,ACB,cart,model,0.0,2026-04-02,-0.008403361344537785,0.8297122122189752,-0.21197053493777696,1.0,1,
5d,ACB,cart,model,0.0,2026-04-03,-0.00423728813559332,0.8261964825061828,-0.21530964284058307,1.0,1,
5d,ACB,cart,model,0.0,2026-04-06,-0.014101063829787153,0.8145462331704175,-0.22637461165350647,1.0,1,
5d,ACB,cart,model,0.0,2026-04-07,0.0,0.8145462331704175,-0.22637461165350647,0.0,0,
5d,ACB,cart,model,0.0,2026-04-08,0.0,0.8145462331704175,-0.22637461165350647,0.0,0,
5d,ACB,cart,model,0.0,2026-04-09,0.0,0.8145462331704175,-0.22637461165350647,0.0,0,
5d,ACB,cart,model,0.0,2026-04-10,0.0,0.8145462331704175,-0.22637461165350647,0.0,0,
5d,ACB,cart,model,0.005,2026-01-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-07,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-08,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-14,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-15,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-16,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-19,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-20,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-21,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-22,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-28,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-29,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-01-30,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-04,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-11,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-24,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-25,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-02-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-04,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-11,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-16,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-17,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-18,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-19,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-20,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-24,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-25,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-30,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-03-31,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-01,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-07,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-08,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.005,2026-04-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-07,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-08,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-14,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-15,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-16,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-19,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-20,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-21,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-22,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-28,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-29,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-01-30,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-04,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-11,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-24,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-25,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-02-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-04,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-11,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-16,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-17,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-18,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-19,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-20,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-23,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-24,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-25,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-26,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-27,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-30,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-03-31,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-01,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-02,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-03,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-07,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-08,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.01,2026-04-10,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-05,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-06,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-07,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-08,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-09,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-12,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-13,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-14,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-15,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-16,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-19,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-20,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-21,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-22,0.0,1.0,0.0,0.0,0,
5d,ACB,cart,model,0.02,2026-01-23,0.0,1.0,0.0,0.0,0,
